trial	index_traj	path	mean_side	mean_val	sd	last_visibl_side	f_missing_pos	last_visibl_center_dist[deg]	response	RT	fix_start_time	dot_mvt_start_time	last_dot_time	button_pressed_time	line_cross_time	early_response (t/f)	rest_time	end_time	start_exp_time	time_from_start [ces]
76	179	iid	right	1.621	4.376	right	19	14.001	-1	601	0	304	1429	2030	1597	0	158	3031		355.374
77	184	iid	right	2.325	5.238	right	27	4.616	-1	457	0	301	1351	1808	1586	0	225	2809		358.41
78	199	iid	right	1.82	6.317	right	40	5.053	-1	490	0	302	1245	1735	1587	0	333	2736		361.224
79	109	iid	right	1.193	2.511	left	6	-2.767	-1	419	0	302	1549	1968	1609	0	50	2970		363.965
80	115	iid	right	2.055	3.917	left	16	-5.82	1	577	0	301	1451	2028	1594	0	133	3029		366.938
81	98	iid	left	-0.971	6.212	right	39	8.275	1	1978	0	302	1255	3233	1590	0	325	4235		369.969
82	97	iid	left	-1.346	6.31	right	40	3.058	1	380	0	302	1240	1620	1584	0	333	2621		374.209
83	69	iid	left	-2.377	3.329	right	11	2.683	-1	326	1	303	1504	1830	1606	0	92	2833		376.835
84	161	iid	right	1.454	3.202	right	10	2.972	1	430	0	301	1508	1938	1601	0	83	2940		379.67
85	174	iid	right	1.157	4.176	right	17	2.95	1	321	0	302	1435	1756	1587	0	142	2757		382.614
86	107	iid	right	2.189	2.964	left	9	-2.592	1	126	0	301	1516	1642	1603	0	75	2644		385.376
87	72	iid	left	-1.283	4.911	right	24	3.587	-1	783	0	302	1381	2164	1591	0	200	3166		388.025
88	88	iid	left	-1.027	5.533	right	31	3.742	-1	436	0	301	1324	1760	1591	0	258	2762		391.194
89	130	iid	right	1.134	4.973	left	25	-3.726	-1	526	0	302	1370	1896	1587	0	208	2898		393.962
90	96	iid	left	-1.995	6.028	right	36	3.041	-1	479	0	301	1287	1766	1599	0	300	2769		396.864
91	86	iid	left	-1.405	5.417	right	29	4.991	1	660	0	301	1337	1997	1589	0	242	2998		399.637
92	101	iid	right	0.806	2.319	left	5	-3.749	-1	1003	0	301	1531	2534	1584	0	42	3535		402.64
93	18	iid	left	-1.853	3.209	left	10	-4.809	-1	358	0	301	1500	1858	1591	0	83	2859		406.178
94	190	iid	right	2.137	6.102	right	37	2.857	-1	443	0	302	1267	1710	1587	0	308	2712		409.043
95	164	iid	right	2.465	3.163	right	10	5.991	1	409	0	301	1498	1907	1592	0	83	2909		411.758
96	144	iid	right	1.676	6.092	left	37	-6.022	-1	417	0	301	1276	1693	1593	0	308	2695		414.671
97	148	iid	right	0.971	6.212	left	39	-8.275	-1	506	1	302	1256	1762	1591	0	325	2763		417.369
98	140	iid	right	2.17	6.546	left	43	-2.644	1	932	0	301	1218	2150	1587	0	358	3151		420.139
99	143	iid	right	1.486	6.421	left	41	-8.888	1	401	0	302	1242	1643	1592	0	342	2645		423.297
100	56	rdw	left	-0.974	2.955	right	9	5.179	1	274	0	302	1524	1798	1608	0	75	2799		425.945
101	37	rdw	left	-1.988	5.494	left	30	-5.674	-1	307	0	303	1337	1644	1597	0	250	2646		612.596
102	67	rdw	left	-1.011	3.712	right	14	2.576	1	249	0	301	1472	1721	1600	0	117	2723		615.247
103	79	rdw	left	-2.149	4.637	right	22	6.019	1	232	0	301	1395	1627	1588	0	183	2629		617.975
104	80	rdw	left	-1.134	4.973	right	25	3.726	1	112	0	302	1370	1482	1578	1	208	2483		620.606
105	188	rdw	right	2.822	5.379	right	29	8.417	1	290	0	302	1344	1634	1595	0	242	2635		623.095
106	183	rdw	right	2.547	5.207	right	27	4.706	1	326	0	302	1361	1687	1596	0	225	2688		625.736
107	10	rdw	left	-1.646	3.03	left	9	-6.579	-1	202	0	302	1513	1715	1597	0	75	2717		628.428
108	128	rdw	right	0.87	4.088	left	17	-2.599	-1	428	0	302	1438	1866	1590	0	142	2868		631.151
109	62	rdw	left	-1.05	3.553	right	13	3.169	-1	261	0	302	1472	1733	1591	0	108	2735		634.023
110	65	rdw	left	-2.055	3.917	right	16	5.82	1	281	0	302	1455	1736	1598	0	133	2738		636.763
111	17	rdw	left	-2.376	3.95	left	16	-7.381	-1	245	0	301	1454	1699	1597	0	133	2700		639.505
112	133	rdw	right	1.014	5.344	left	29	-3.279	-1	374	0	301	1335	1709	1587	0	242	2711		642.211
113	195	rdw	right	0.81	6.405	right	41	10.068	1	337	0	301	1233	1570	1575	1	342	2573		644.927
114	146	rdw	right	1.995	6.028	left	36	-3.041	-1	395	0	302	1277	1672	1588	0	300	2673		647.504
115	38	rdw	left	-2.822	5.379	left	29	-8.417	-1	201	0	301	1339	1540	1581	1	242	2543		650.183
116	173	rdw	right	2.217	4.012	right	16	3.328	1	300	0	302	1458	1758	1601	0	133	2760		652.73
117	149	rdw	right	1.186	6.295	left	40	-3.668	-1	440	0	302	1244	1684	1588	0	333	2686		655.495
118	93	rdw	left	-1.486	6.421	right	41	8.888	1	320	0	301	1242	1562	1584	1	342	2564		658.185
119	29	rdw	left	-1.621	4.376	left	19	-14.001	-1	304	0	302	1430	1734	1597	0	158	2735		660.755
120	0	rdw	left	-1.672	2.125	left	5	-3.182	-1	227	0	302	1551	1777	1604	0	42	2779		663.496
121	2	rdw	left	-2.413	2.537	left	6	-6.728	-1	176	0	303	1528	1704	1588	0	50	2705		666.28
122	122	rdw	right	1.283	4.911	left	24	-3.587	-1	312	0	301	1374	1686	1584	0	200	2688		668.989
123	180	rdw	right	1.432	5.195	right	27	7.161	1	303	0	301	1359	1662	1593	0	225	2663		671.682
124	95	rdw	left	-1.969	6.295	right	40	10.722	1	343	0	301	1240	1583	1573	1	333	2584		674.351
125	121	rdw	right	1.764	4.73	left	22	-2.728	-1	363	0	302	1398	1761	1591	0	183	2762		676.94
126	185	rdw	right	2.32	5.071	right	26	7.877	1	352	0	302	1364	1716	1592	0	217	2718		679.707
127	39	rdw	left	-2.719	5.571	left	31	-10.583	-1	152	0	301	1326	1478	1584	1	258	2480		682.431
128	66	rdw	left	-2.091	3.596	right	13	5.348	1	271	0	301	1484	1755	1605	0	108	2757		684.915
129	19	rdw	left	-1.394	3.481	left	12	-5.649	-1	345	0	302	1490	1835	1599	0	100	2836		687.677
130	11	rdw	left	-1.454	3.202	left	10	-2.972	-1	395	0	301	1502	1897	1595	0	83	2899		690.52
131	45	rdw	left	-0.81	6.405	left	41	-10.068	-1	451	0	301	1236	1687	1590	0	342	2689		693.426
132	41	rdw	left	-2.078	6.196	left	38	-11.804	-1	294	0	301	1268	1562	1585	1	317	2564		696.12
133	92	rdw	left	-1.12	6.035	right	36	5.179	1	354	0	301	1277	1631	1588	0	300	2632		698.689
134	168	rdw	right	1.853	3.209	right	10	4.809	1	45	0	302	1513	1558	1596	1	83	2560		701.325
135	1	rdw	left	-1.432	2.804	left	8	-3.469	-1	249	0	301	1522	1771	1599	0	67	2773		703.891
136	57	rdw	left	-2.189	2.964	right	9	2.592	1	313	0	302	1520	1833	1604	0	75	2835		706.668
137	189	rdw	right	2.719	5.571	right	31	10.583	1	314	0	301	1331	1645	1600	0	258	2647		709.508
138	151	rdw	right	1.432	2.804	right	8	3.469	1	279	0	301	1525	1804	1602	0	67	2805		712.162
139	167	rdw	right	2.376	3.95	right	16	7.381	1	314	0	303	1467	1781	1610	0	133	2782		714.973
140	116	rdw	right	2.091	3.596	left	13	-5.348	-1	259	0	301	1482	1741	1601	0	108	2743		717.758
141	138	rdw	right	1.027	5.533	left	31	-3.742	-1	333	0	303	1335	1668	1604	0	258	2670		720.505
142	155	rdw	right	2.123	2.129	right	5	3.169	1	213	0	301	1536	1749	1587	0	42	2751		723.179
143	82	rdw	left	-0.915	5.411	right	29	4.576	1	314	0	301	1348	1662	1599	0	242	2663		725.934
144	160	rdw	right	1.646	3.03	right	9	6.579	1	270	0	302	1513	1783	1598	0	75	2785		728.602
145	181	rdw	right	2.689	5.667	right	33	13.897	1	323	0	302	1304	1627	1589	0	275	2628		731.393
146	171	rdw	right	2.081	4.839	right	24	11.931	1	304	0	301	1387	1691	1598	0	200	2693		734.025
147	12	rdw	left	-1.311	3.437	left	12	-3.281	-1	211	0	301	1493	1704	1603	0	100	2705		736.722
148	55	rdw	left	-1.076	2.085	right	4	4.474	1	1011	0	301	1558	2569	1602	0	33	3570		739.431
149	77	rdw	left	-1.239	4.403	right	19	7.711	1	530	0	301	1421	1951	1589	0	158	2953		743.006
150	22	rdw	left	-1.158	4.684	left	22	-3.138	-1	311	0	303	1394	1705	1588	0	183	2707		745.965
151	129	rdw	right	2.149	4.637	left	22	-6.019	-1	285	0	301	1402	1687	1596	0	183	2688		848.03
152	105	rdw	right	1.076	2.085	left	4	-4.474	1	95	0	301	1554	1649	1597	0	33	2650		850.724
153	102	rdw	right	1.512	2.3	left	5	-5.012	-1	367	0	301	1547	1914	1599	0	42	2916		853.378
154	159	rdw	right	1.71	2.788	right	8	5.391	1	274	0	301	1526	1800	1603	0	67	2802		856.298
155	9	rdw	left	-1.71	2.788	left	8	-5.391	-1	271	0	301	1518	1789	1595	0	67	2790		859.106
156	15	rdw	left	-2.085	3.039	left	9	-3.017	-1	287	0	302	1508	1795	1593	0	75	2797		861.899
157	150	rdw	right	1.672	2.125	right	5	3.182	1	206	1	302	1543	1749	1595	0	42	2750		864.7
158	76	rdw	left	-1.794	4.732	right	22	6.096	1	237	0	303	1408	1645	1601	0	183	2646		867.455
159	119	rdw	right	2.377	3.329	left	11	-2.683	1	668	0	302	1502	2170	1605	0	92	3172		870.106
160	71	rdw	left	-1.764	4.73	right	22	2.728	1	350	0	301	1399	1749	1592	0	183	2750		873.284
161	90	rdw	left	-2.17	6.546	right	43	2.644	1	463	0	302	1221	1684	1588	0	358	2685		876.037
162	100	rdw	right	2.251	2.722	left	8	-3.383	1	1186	1	302	1524	2710	1601	0	67	3711		878.728
163	44	rdw	left	-1.816	6.152	left	38	-4.335	-1	420	0	301	1265	1685	1593	0	317	2687		882.443
164	94	rdw	left	-1.676	6.092	right	37	6.022	1	342	0	301	1278	1620	1596	0	308	2621		885.134
165	176	rdw	right	1.929	4.66	right	22	8.105	1	229	0	302	1399	1628	1592	0	183	2630		887.759
166	142	rdw	right	1.12	6.035	left	36	-5.179	-1	384	0	301	1278	1662	1590	0	300	2663		890.393
167	113	rdw	right	1.892	3.745	left	14	-4.613	-1	479	0	301	1469	1948	1596	0	117	2950		893.06
168	53	rdw	left	-0.961	2.657	right	7	2.843	1	241	0	301	1522	1763	1589	0	58	2764		896.017
169	20	rdw	left	-2.263	4.205	left	18	-3.056	-1	361	1	302	1432	1793	1592	0	150	2794		898.786
170	30	rdw	left	-1.432	5.195	left	27	-7.161	-1	350	0	301	1355	1705	1590	0	225	2707		901.585
171	114	rdw	right	1.583	3.228	left	10	-4.674	-1	401	0	302	1504	1905	1596	0	83	2907		904.297
172	172	rdw	right	1.158	4.684	right	22	3.138	1	418	0	302	1402	1820	1596	0	183	2822		907.213
173	26	rdw	left	-1.929	4.66	left	22	-8.105	-1	428	0	301	1401	1829	1595	0	183	2831		910.04
174	50	rdw	left	-2.251	2.722	right	8	3.383	1	483	0	301	1516	1999	1593	0	67	3001		912.876
175	192	rdw	right	1.954	6.647	right	44	13.663	1	327	0	302	1215	1542	1582	1	367	2544		915.884
176	179	rdw	right	1.621	4.376	right	19	14.001	1	308	1	302	1420	1728	1588	0	158	2730		918.433
177	184	rdw	right	2.325	5.238	right	27	4.616	1	442	0	301	1359	1801	1594	0	225	2803		921.167
178	199	rdw	right	1.82	6.317	right	40	5.053	1	337	0	301	1250	1587	1583	1	333	2589		923.979
179	109	rdw	right	1.193	2.511	left	6	-2.767	1	533	0	302	1541	2074	1601	0	50	3076		926.573
180	115	rdw	right	2.055	3.917	left	16	-5.82	-1	328	0	301	1450	1778	1593	0	133	2780		929.653
181	98	rdw	left	-0.971	6.212	right	39	8.275	1	2732	0	301	1260	3992	1595	0	325	4994		932.437
182	97	rdw	left	-1.346	6.31	right	40	3.058	1	339	0	301	1256	1595	1589	1	333	2597		937.435
183	69	rdw	left	-2.377	3.329	right	11	2.683	1	305	1	302	1502	1807	1603	0	92	2808		940.036
184	161	rdw	right	1.454	3.202	right	10	2.972	1	105	0	302	1503	1608	1596	0	83	2609		942.847
185	174	rdw	right	1.157	4.176	right	17	2.95	1	163	0	302	1448	1611	1601	0	142	2613		945.46
186	107	rdw	right	2.189	2.964	left	9	-2.592	-1	667	0	302	1524	2191	1610	0	75	3193		948.077
187	72	rdw	left	-1.283	4.911	right	24	3.587	1	311	0	302	1389	1700	1599	0	200	2701		951.275
188	88	rdw	left	-1.027	5.533	right	31	3.742	1	354	0	302	1323	1677	1590	0	258	2678		953.982
189	130	rdw	right	1.134	4.973	left	25	-3.726	-1	422	0	301	1376	1798	1594	0	208	2800		956.665
190	96	rdw	left	-1.995	6.028	right	36	3.041	1	339	0	302	1289	1628	1599	0	300	2629		959.469
191	86	rdw	left	-1.405	5.417	right	29	4.991	1	310	0	301	1338	1648	1590	0	242	2650		962.103
192	101	rdw	right	0.806	2.319	left	5	-3.749	1	103	0	302	1551	1654	1605	0	42	2655		964.758
193	18	rdw	left	-1.853	3.209	left	10	-4.809	-1	266	0	302	1513	1779	1606	0	83	2780		967.419
194	190	rdw	right	2.137	6.102	right	37	2.857	1	392	0	302	1281	1673	1598	0	308	2675		970.204
195	164	rdw	right	2.465	3.163	right	10	5.991	1	256	0	301	1516	1772	1608	0	83	2773		972.885
196	144	rdw	right	1.676	6.092	left	37	-6.022	-1	587	0	303	1273	1860	1592	0	308	2862		975.664
197	148	rdw	right	0.971	6.212	left	39	-8.275	-1	315	0	301	1257	1572	1582	1	325	2574		978.53
198	140	rdw	right	2.17	6.546	left	43	-2.644	-1	415	0	301	1226	1642	1595	0	358	2643		981.111
199	143	rdw	right	1.486	6.421	left	41	-8.888	-1	354	0	302	1244	1598	1596	0	342	2599		983.76
200	169	iid	right	1.394	3.481	right	12	5.649	1	294	0	302	1495	1789	1605	0	100	2790		986.366
201	25	iid	left	-1.971	4.243	left	18	-3.981	-1	546	0	301	1426	1972	1587	0	150	2973		997.75
202	136	iid	right	1.405	5.417	left	29	-4.991	1	588	0	302	1328	1916	1580	0	242	2917		1000.729
203	43	iid	left	-1.762	6.619	left	43	-11.962	-1	394	0	302	1215	1609	1583	0	358	2610		1003.651
204	137	iid	right	1.078	5.502	left	30	-5.305	-1	512	0	302	1333	1845	1592	0	250	2847		1006.265
205	46	iid	left	-1.185	6.479	left	42	-5.232	1	472	0	302	1227	1699	1586	0	350	2700		1009.117
206	4	iid	left	-2.051	2.291	left	5	-3.295	-1	361	0	301	1544	1905	1597	0	42	2907		1011.821
207	165	iid	right	2.085	3.039	right	9	3.017	1	366	0	302	1515	1881	1599	0	75	2882		1014.735
208	54	iid	left	-1.113	2.948	right	9	2.555	-1	504	0	301	1523	2027	1607	0	75	3029		1017.622
209	139	iid	right	0.999	5.404	left	30	-9.09	1	640	0	302	1329	1969	1589	0	250	2972		1020.657
210	186	iid	right	1.917	5.864	right	35	11.991	-1	710	0	302	1289	1999	1591	0	292	3001		1023.636
211	8	iid	left	-1.147	2.092	left	4	-3.873	1	716	0	302	1547	2263	1590	0	33	3265		1026.641
212	13	iid	left	-1.629	3.238	left	11	-7.675	-1	618	0	302	1496	2114	1597	0	92	3116		1029.911
213	5	iid	left	-2.123	2.129	left	5	-3.169	-1	307	0	302	1547	1854	1598	0	42	2856		1033.032
214	33	iid	left	-2.547	5.207	left	27	-4.706	-1	299	0	301	1367	1666	1602	0	225	2668		1035.894
215	81	iid	left	-1.773	5.602	right	31	12.73	1	716	0	301	1323	2039	1591	0	258	3042		1038.566
216	31	iid	left	-2.689	5.667	left	33	-13.897	-1	394	0	302	1309	1703	1592	0	275	2705		1041.615
217	59	iid	left	-1.193	2.511	right	6	2.767	1	379	0	302	1544	1923	1604	0	50	2925		1044.329
218	166	iid	right	1.331	3.134	right	10	7.001	1	330	1	302	1513	1843	1607	0	83	2846		1047.258
219	103	iid	right	0.961	2.657	left	7	-2.843	-1	466	0	301	1534	2000	1601	0	58	3002		1050.107
220	63	iid	left	-1.892	3.745	right	14	4.613	-1	847	0	302	1465	2312	1592	0	117	3314		1053.115
221	78	iid	left	-0.87	4.088	right	17	2.599	-1	508	0	302	1452	1960	1605	0	142	2961		1056.438
222	108	iid	right	2.027	2.567	left	7	-4.044	1	1140	0	302	1541	2681	1609	0	58	3683		1059.41
223	124	iid	right	1.906	4.326	left	19	-4.242	1	344	0	301	1429	1773	1598	0	158	2775		1063.099
224	194	iid	right	1.816	6.152	right	38	4.335	1	353	0	303	1271	1624	1598	0	317	2626		1065.879
225	141	iid	right	1.575	6.045	left	37	-3.812	1	488	0	302	1276	1764	1592	0	308	2765		1068.511
226	197	iid	right	2.158	6.978	right	49	5.806	-1	391	0	301	1170	1561	1578	1	408	2562		1071.283
227	42	iid	left	-1.954	6.647	left	44	-13.663	-1	393	0	302	1212	1605	1591	0	367	2607		1073.85
228	152	iid	right	2.413	2.537	right	6	6.728	-1	675	0	302	1537	2212	1597	0	50	3214		1076.463
229	126	iid	right	1.794	4.732	left	22	-6.096	-1	370	0	301	1404	1774	1598	0	183	2777		1079.684
230	40	iid	left	-2.137	6.102	left	37	-2.857	1	526	0	301	1274	1800	1593	0	308	2802		1082.466
231	134	iid	right	1.581	5.468	left	30	-3.437	1	1177	0	301	1330	2507	1590	0	250	3509		1085.272
232	83	iid	left	-1.014	5.344	right	29	3.279	-1	663	0	303	1336	1999	1588	0	242	3001		1088.788
233	14	iid	left	-2.465	3.163	left	10	-5.991	-1	2727	1	302	1508	4235	1601	0	83	5237		1091.795
234	85	iid	left	-1.907	4.917	right	24	2.755	-1	359	0	302	1391	1750	1599	0	200	2751		1097.035
235	175	iid	right	1.971	4.243	right	18	3.981	-1	574	0	303	1444	2018	1606	0	150	3020		1099.791
236	191	iid	right	2.078	6.196	right	38	11.804	-1	499	0	302	1264	1763	1591	0	317	2765		1102.815
237	125	iid	right	1.007	4.726	left	22	-7.396	-1	346	1	303	1414	1760	1607	0	183	2762		1105.584
238	6	iid	left	-2.375	2.81	left	8	-5.006	-1	351	0	301	1520	1871	1597	0	67	2873		1108.351
239	147	iid	right	1.346	6.31	left	40	-3.058	-1	1917	0	302	1249	3166	1592	0	333	4168		1111.229
240	24	iid	left	-1.157	4.176	left	17	-2.95	-1	556	0	301	1438	1994	1591	0	142	2995		1115.4
241	70	iid	left	-1.926	4.487	right	20	4.387	1	505	0	302	1420	1925	1598	0	167	2926		1118.4
242	182	iid	right	2.179	5.057	right	26	5.865	1	391	0	301	1368	1759	1593	0	217	2761		1121.33
243	131	iid	right	1.773	5.602	left	31	-12.73	-1	529	0	301	1324	1853	1591	0	258	2854		1124.095
244	23	iid	left	-2.217	4.012	left	16	-3.328	-1	615	0	301	1463	2078	1605	0	133	3079		1126.954
245	52	iid	left	-1.512	2.3	right	5	5.012	1	1250	0	303	1543	2793	1596	0	42	3796		1130.039
246	106	iid	right	0.974	2.955	left	9	-5.179	1	2914	0	301	1510	4424	1595	0	75	5425		1133.839
247	193	iid	right	1.762	6.619	right	43	11.962	1	919	0	302	1223	2142	1591	0	358	3144		1139.27
248	156	iid	right	2.375	2.81	right	8	5.006	1	528	0	301	1522	2050	1600	0	67	3051		1142.419
