trial	index_traj	path	mean_side	mean_val	sd	last_visibl_side	f_missing_pos	last_visibl_center_dist[deg]	response	RT	fix_start_time	dot_mvt_start_time	last_dot_time	button_pressed_time	line_cross_time	early_response (t/f)	rest_time	end_time	start_exp_time	time_from_start [ces]
43	82	iid	left	-0.915	5.411	right	29	4.576	-1	399	0	301	1376	1775	1629	0	242	2777		160.615
44	160	iid	right	1.646	3.03	right	9	6.579	1	255	0	303	1504	1759	1592	0	75	2761		163.401
45	181	iid	right	2.689	5.667	right	33	13.897	1	393	0	301	1274	1667	1560	0	275	2668		166.168
46	171	iid	right	2.081	4.839	right	24	11.931	1	301	0	301	1358	1659	1569	0	200	2660		168.843
47	12	iid	left	-1.311	3.437	left	12	-3.281	-1	175	0	301	1448	1623	1558	0	100	2624		171.51
48	55	iid	left	-1.076	2.085	right	4	4.474	1	48	0	302	1526	1574	1571	0	33	2576		174.142
49	77	iid	left	-1.239	4.403	right	19	7.711	1	347	0	302	1454	1801	1624	0	158	2802		176.726
50	22	iid	left	-1.158	4.684	left	22	-3.138	1	240	0	303	1442	1682	1637	0	183	2683		179.538
51	129	iid	right	2.149	4.637	left	22	-6.019	1	253	0	301	1432	1685	1625	0	183	2687		183.824
52	105	iid	right	1.076	2.085	left	4	-4.474	-1	498	0	302	1595	2093	1640	0	33	3095		186.518
53	102	iid	right	1.512	2.3	left	5	-5.012	-1	323	0	302	1597	1920	1650	0	42	2922		189.619
54	159	iid	right	1.71	2.788	right	8	5.391	-1	569	0	302	1567	2136	1646	0	67	3138		192.547
55	9	iid	left	-1.71	2.788	left	8	-5.391	-1	353	0	302	1552	1905	1631	0	67	2906		195.694
56	15	iid	left	-2.085	3.039	left	9	-3.017	-1	265	0	302	1560	1825	1647	0	75	2827		198.61
57	150	iid	right	1.672	2.125	right	5	3.182	1	360	0	302	1589	1949	1643	0	42	2951		201.444
58	76	iid	left	-1.794	4.732	right	22	6.096	-1	379	0	304	1438	1817	1634	0	183	2820		204.404
59	119	iid	right	2.377	3.329	left	11	-2.683	1	289	0	302	1454	1743	1557	0	92	2744		207.233
60	71	iid	left	-1.764	4.73	right	22	2.728	-1	458	0	302	1410	1868	1603	0	183	2870		209.986
61	90	iid	left	-2.17	6.546	right	43	2.644	-1	444	0	303	1226	1670	1596	0	358	2671		212.865
62	100	iid	right	2.251	2.722	left	8	-3.383	1	435	0	303	1551	1986	1630	0	67	2987		215.545
63	44	iid	left	-1.816	6.152	left	38	-4.335	-1	533	0	302	1305	1838	1633	0	317	2840		218.541
64	94	iid	left	-1.676	6.092	right	37	6.022	1	450	0	303	1308	1758	1629	0	308	2759		221.387
65	176	iid	right	1.929	4.66	right	22	8.105	1	442	0	302	1447	1889	1642	0	183	2891		224.152
66	142	iid	right	1.12	6.035	left	36	-5.179	1	414	0	302	1317	1731	1628	0	300	2734		227.049
67	113	iid	right	1.892	3.745	left	14	-4.613	1	286	0	302	1487	1773	1615	0	117	2774		229.789
68	53	iid	left	-0.961	2.657	right	7	2.843	-1	234	0	303	1578	1812	1648	0	58	2814		232.572
69	20	iid	left	-2.263	4.205	left	18	-3.056	-1	400	0	303	1485	1885	1646	0	150	2887		235.395
70	30	iid	left	-1.432	5.195	left	27	-7.161	-1	405	0	303	1405	1810	1642	0	225	2812		238.29
71	114	iid	right	1.583	3.228	left	10	-4.674	1	449	0	302	1536	1985	1632	0	83	2986		241.109
72	172	iid	right	1.158	4.684	right	22	3.138	-1	417	0	303	1448	1865	1642	0	183	2866		244.101
73	26	iid	left	-1.929	4.66	left	22	-8.105	-1	426	0	302	1425	1851	1620	0	183	2853		246.977
74	50	iid	left	-2.251	2.722	right	8	3.383	-1	317	0	303	1568	1885	1645	0	67	2886		249.836
75	192	iid	right	1.954	6.647	right	44	13.663	1	518	0	301	1233	1751	1613	0	367	2752		252.729
76	179	iid	right	1.621	4.376	right	19	14.001	1	263	0	303	1462	1725	1632	0	158	2726		255.491
77	184	iid	right	2.325	5.238	right	27	4.616	-1	439	0	301	1394	1833	1631	0	225	2834		258.224
78	199	iid	right	1.82	6.317	right	40	5.053	1	378	0	302	1282	1660	1627	0	333	2662		261.064
79	109	iid	right	1.193	2.511	left	6	-2.767	1	278	0	303	1576	1854	1638	0	50	2856		263.735
80	115	iid	right	2.055	3.917	left	16	-5.82	-1	418	0	302	1464	1882	1608	0	133	2884		266.597
81	98	iid	left	-0.971	6.212	right	39	8.275	-1	492	0	303	1246	1738	1582	0	325	2740		269.491
82	97	iid	left	-1.346	6.31	right	40	3.058	1	374	0	302	1261	1635	1605	0	333	2637		272.241
83	69	iid	left	-2.377	3.329	right	11	2.683	-1	302	0	303	1515	1817	1620	0	92	2819		274.887
84	161	iid	right	1.454	3.202	right	10	2.972	1	508	0	303	1513	2021	1605	0	83	3023		277.715
85	174	iid	right	1.157	4.176	right	17	2.95	1	312	0	302	1492	1804	1646	0	142	2806		280.744
86	107	iid	right	2.189	2.964	left	9	-2.592	1	176	0	302	1540	1716	1627	0	75	2718		283.559
87	72	iid	left	-1.283	4.911	right	24	3.587	1	649	0	302	1377	2026	1590	0	200	3028		286.283
88	88	iid	left	-1.027	5.533	right	31	3.742	-1	513	0	303	1295	1808	1561	0	258	2811		289.32
89	130	iid	right	1.134	4.973	left	25	-3.726	-1	470	0	302	1403	1873	1622	0	208	2875		292.14
90	96	iid	left	-1.995	6.028	right	36	3.041	-1	402	0	302	1316	1718	1627	0	300	2719		295.022
91	86	iid	left	-1.405	5.417	right	29	4.991	-1	431	0	303	1387	1818	1640	0	242	2821		297.75
92	101	iid	right	0.806	2.319	left	5	-3.749	1	414	0	302	1594	2008	1646	0	42	3010		300.58
93	18	iid	left	-1.853	3.209	left	10	-4.809	-1	371	0	302	1562	1933	1656	0	83	2935		303.595
94	190	iid	right	2.137	6.102	right	37	2.857	-1	563	0	303	1262	1825	1582	0	308	2826		306.54
95	164	iid	right	2.465	3.163	right	10	5.991	1	387	0	303	1549	1936	1643	0	83	2937		309.375
96	144	iid	right	1.676	6.092	left	37	-6.022	-1	539	0	303	1303	1842	1623	0	308	2844		312.321
97	148	iid	right	0.971	6.212	left	39	-8.275	1	468	0	302	1289	1757	1625	0	325	2759		315.171
98	140	iid	right	2.17	6.546	left	43	-2.644	1	503	0	302	1261	1764	1631	0	358	2768		317.937
99	143	iid	right	1.486	6.421	left	41	-8.888	1	218	0	303	1268	1486	1610	1	342	2489		320.714
100	56	rdw	left	-0.974	2.955	right	9	5.179	1	269	0	301	1544	1813	1631	0	75	2816		323.209
101	37	rdw	left	-1.988	5.494	left	30	-5.674	-1	433	0	302	1375	1808	1636	0	250	2810		327.385
102	67	rdw	left	-1.011	3.712	right	14	2.576	1	208	0	302	1512	1720	1641	0	117	2723		330.204
103	79	rdw	left	-2.149	4.637	right	22	6.019	1	206	0	302	1444	1650	1637	0	183	2651		332.933
104	80	rdw	left	-1.134	4.973	right	25	3.726	1	239	0	302	1409	1648	1628	0	208	2650		335.59
105	188	rdw	right	2.822	5.379	right	29	8.417	1	211	0	303	1385	1596	1627	1	242	2598		338.248
106	183	rdw	right	2.547	5.207	right	27	4.706	1	97	0	302	1403	1500	1628	1	225	2502		340.853
107	10	rdw	left	-1.646	3.03	left	9	-6.579	-1	158	0	302	1557	1715	1642	0	75	2716		343.364
108	128	rdw	right	0.87	4.088	left	17	-2.599	-1	390	0	302	1473	1863	1626	0	142	2866		346.086
109	62	rdw	left	-1.05	3.553	right	13	3.169	1	376	0	303	1536	1912	1655	0	108	2914		348.961
110	65	rdw	left	-2.055	3.917	right	16	5.82	1	246	0	303	1492	1738	1636	0	133	2739		351.884
111	17	rdw	left	-2.376	3.95	left	16	-7.381	-1	225	0	301	1496	1721	1640	0	133	2722		354.629
112	133	rdw	right	1.014	5.344	left	29	-3.279	-1	378	0	304	1302	1680	1555	0	242	2682		357.36
113	195	rdw	right	0.81	6.405	right	41	10.068	1	322	0	303	1276	1598	1618	1	342	2601		360.049
114	146	rdw	right	1.995	6.028	left	36	-3.041	-1	308	0	302	1319	1627	1619	1	300	2628		362.656
115	38	rdw	left	-2.822	5.379	left	29	-8.417	-1	262	1	303	1375	1637	1630	0	242	2638		365.293
116	173	rdw	right	2.217	4.012	right	16	3.328	1	203	0	303	1497	1700	1643	0	133	2702		367.94
117	149	rdw	right	1.186	6.295	left	40	-3.668	-1	220	0	301	1278	1498	1611	1	333	2500		370.648
118	93	rdw	left	-1.486	6.421	right	41	8.888	1	367	0	302	1265	1632	1619	0	342	2634		373.154
119	29	rdw	left	-1.621	4.376	left	19	-14.001	-1	199	0	301	1438	1637	1607	0	158	2639		375.794
120	0	rdw	left	-1.672	2.125	left	5	-3.182	-1	240	0	301	1594	1834	1646	0	42	2836		378.44
121	2	rdw	left	-2.413	2.537	left	6	-6.728	-1	4834	0	302	1580	6414	1641	0	50	7416		381.284
122	122	rdw	right	1.283	4.911	left	24	-3.587	-1	270	0	302	1362	1632	1574	0	200	2635		388.707
123	180	rdw	right	1.432	5.195	right	27	7.161	1	261	0	302	1406	1667	1641	0	225	2669		391.347
124	95	rdw	left	-1.969	6.295	right	40	10.722	1	386	0	301	1283	1669	1628	0	333	2670		394.023
125	121	rdw	right	1.764	4.73	left	22	-2.728	-1	321	0	301	1405	1726	1599	0	183	2728		396.7
126	185	rdw	right	2.32	5.071	right	26	7.877	1	280	0	302	1404	1684	1632	0	217	2686		399.437
127	39	rdw	left	-2.719	5.571	left	31	-10.583	-1	203	0	302	1366	1569	1624	1	258	2571		402.129
128	66	rdw	left	-2.091	3.596	right	13	5.348	1	225	0	301	1523	1748	1642	0	108	2750		404.706
129	19	rdw	left	-1.394	3.481	left	12	-5.649	-1	143	1	302	1538	1681	1647	0	100	2683		407.462
130	11	rdw	left	-1.454	3.202	left	10	-2.972	-1	382	0	301	1557	1939	1650	0	83	2941		410.151
131	45	rdw	left	-0.81	6.405	left	41	-10.068	-1	460	0	302	1277	1737	1630	0	342	2739		413.099
132	41	rdw	left	-2.078	6.196	left	38	-11.804	-1	232	0	302	1295	1527	1612	1	317	2529		415.844
133	92	rdw	left	-1.12	6.035	right	36	5.179	1	401	0	301	1296	1697	1608	0	300	2699		418.38
134	168	rdw	right	1.853	3.209	right	10	4.809	1	316	0	302	1538	1854	1632	0	83	2856		421.086
135	1	rdw	left	-1.432	2.804	left	8	-3.469	-1	311	0	303	1565	1876	1643	0	67	2878		423.951
136	57	rdw	left	-2.189	2.964	right	9	2.592	1	317	0	302	1570	1887	1659	0	75	2889		426.835
137	189	rdw	right	2.719	5.571	right	31	10.583	1	227	1	302	1371	1598	1629	1	258	2600		429.729
138	151	rdw	right	1.432	2.804	right	8	3.469	1	362	0	302	1555	1917	1632	0	67	2919		432.335
139	167	rdw	right	2.376	3.95	right	16	7.381	1	285	0	302	1506	1791	1651	0	133	2792		435.26
140	116	rdw	right	2.091	3.596	left	13	-5.348	-1	363	0	303	1530	1893	1648	0	108	2895		438.061
141	138	rdw	right	1.027	5.533	left	31	-3.742	-1	515	0	303	1354	1869	1621	0	258	2871		440.965
142	155	rdw	right	2.123	2.129	right	5	3.169	1	316	0	303	1604	1920	1656	0	42	2922		443.845
143	82	rdw	left	-0.915	5.411	right	29	4.576	1	446	0	301	1380	1826	1635	0	242	2828		446.773
144	160	rdw	right	1.646	3.03	right	9	6.579	1	375	0	302	1530	1905	1620	0	75	2907		449.607
145	181	rdw	right	2.689	5.667	right	33	13.897	1	408	0	302	1334	1742	1619	0	275	2744		452.52
146	171	rdw	right	2.081	4.839	right	24	11.931	1	437	0	302	1436	1873	1646	0	200	2875		455.269
147	12	rdw	left	-1.311	3.437	left	12	-3.281	-1	190	0	302	1529	1719	1638	0	100	2721		458.151
148	55	rdw	left	-1.076	2.085	right	4	4.474	-1	97	0	303	1589	1686	1632	0	33	2688		460.881
149	77	rdw	left	-1.239	4.403	right	19	7.711	1	329	0	304	1397	1726	1565	0	158	2728		463.578
150	22	rdw	left	-1.158	4.684	left	22	-3.138	-1	372	0	302	1443	1815	1637	0	183	2818		466.311
151	129	rdw	right	2.149	4.637	left	22	-6.019	-1	247	0	302	1444	1691	1637	0	183	2694		470.423
152	105	rdw	right	1.076	2.085	left	4	-4.474	1	138	0	301	1583	1721	1628	0	33	2723		473.123
153	102	rdw	right	1.512	2.3	left	5	-5.012	-1	309	0	302	1607	1916	1663	0	42	2918		475.853
154	159	rdw	right	1.71	2.788	right	8	5.391	1	335	0	302	1557	1892	1636	0	67	2894		478.78
155	9	rdw	left	-1.71	2.788	left	8	-5.391	-1	273	0	303	1528	1801	1606	0	67	2803		481.685
156	15	rdw	left	-2.085	3.039	left	9	-3.017	-1	330	0	302	1541	1871	1626	0	75	2872		484.494
157	150	rdw	right	1.672	2.125	right	5	3.182	1	350	0	302	1595	1945	1649	0	42	2947		487.372
158	76	rdw	left	-1.794	4.732	right	22	6.096	1	483	0	302	1449	1932	1645	0	183	2934		490.325
159	119	rdw	right	2.377	3.329	left	11	-2.683	1	633	0	301	1549	2182	1652	0	92	3184		493.264
160	71	rdw	left	-1.764	4.73	right	22	2.728	1	348	0	303	1439	1787	1633	0	183	2789		496.458
161	90	rdw	left	-2.17	6.546	right	43	2.644	1	766	0	302	1253	2019	1622	0	358	3021		499.256
162	100	rdw	right	2.251	2.722	left	8	-3.383	-1	349	0	303	1580	1929	1658	0	67	2931		502.286
163	44	rdw	left	-1.816	6.152	left	38	-4.335	-1	466	0	302	1293	1759	1620	0	317	2761		505.224
164	94	rdw	left	-1.676	6.092	right	37	6.022	1	566	0	302	1316	1882	1636	0	308	2884		507.991
165	176	rdw	right	1.929	4.66	right	22	8.105	1	256	0	303	1454	1710	1648	0	183	2711		510.885
166	142	rdw	right	1.12	6.035	left	36	-5.179	1	451	0	302	1327	1778	1637	0	300	2780		513.602
167	113	rdw	right	1.892	3.745	left	14	-4.613	-1	237	0	302	1517	1754	1646	0	117	2756		516.392
168	53	rdw	left	-0.961	2.657	right	7	2.843	1	208	0	302	1525	1733	1596	0	58	2735		519.155
169	20	rdw	left	-2.263	4.205	left	18	-3.056	-1	413	0	302	1486	1899	1646	0	150	2901		521.896
170	30	rdw	left	-1.432	5.195	left	27	-7.161	-1	368	0	302	1409	1777	1645	0	225	2780		524.803
171	114	rdw	right	1.583	3.228	left	10	-4.674	-1	198	0	302	1562	1760	1658	0	83	2762		527.588
172	172	rdw	right	1.158	4.684	right	22	3.138	-1	390	1	302	1418	1808	1612	0	183	2809		530.356
173	26	rdw	left	-1.929	4.66	left	22	-8.105	-1	81	0	303	1451	1532	1634	1	183	2533		533.175
174	50	rdw	left	-2.251	2.722	right	8	3.383	-1	224	0	302	1505	1729	1584	0	67	2731		535.718
175	192	rdw	right	1.954	6.647	right	44	13.663	1	391	0	302	1254	1645	1632	0	367	2646		538.455
176	179	rdw	right	1.621	4.376	right	19	14.001	1	243	0	302	1479	1722	1649	0	158	2724		541.107
177	184	rdw	right	2.325	5.238	right	27	4.616	1	302	0	302	1304	1606	1540	0	225	2607		543.84
178	199	rdw	right	1.82	6.317	right	40	5.053	1	544	0	301	1192	1736	1536	0	333	2738		546.453
179	109	rdw	right	1.193	2.511	left	6	-2.767	1	196	0	302	1513	1709	1573	0	50	2711		549.2
180	115	rdw	right	2.055	3.917	left	16	-5.82	-1	327	0	303	1437	1764	1581	0	133	2767		551.916
181	98	rdw	left	-0.971	6.212	right	39	8.275	1	395	0	302	1294	1689	1630	0	325	2691		554.689
182	97	rdw	left	-1.346	6.31	right	40	3.058	1	366	0	301	1251	1617	1594	0	333	2619		557.387
183	69	rdw	left	-2.377	3.329	right	11	2.683	1	406	0	303	1552	1958	1656	0	92	2960		560.017
184	161	rdw	right	1.454	3.202	right	10	2.972	1	330	0	302	1528	1858	1622	0	83	2861		562.984
185	174	rdw	right	1.157	4.176	right	17	2.95	1	227	0	301	1454	1681	1605	0	142	2683		565.851
186	107	rdw	right	2.189	2.964	left	9	-2.592	-1	314	0	303	1553	1867	1638	0	75	2868		568.541
187	72	rdw	left	-1.283	4.911	right	24	3.587	1	361	0	302	1402	1763	1614	0	200	2764		571.418
188	88	rdw	left	-1.027	5.533	right	31	3.742	1	354	0	303	1372	1726	1643	0	258	2729		574.192
189	130	rdw	right	1.134	4.973	left	25	-3.726	-1	397	0	302	1425	1822	1645	0	208	2824		576.93
190	96	rdw	left	-1.995	6.028	right	36	3.041	1	429	0	301	1301	1730	1614	0	300	2732		579.76
191	86	rdw	left	-1.405	5.417	right	29	4.991	-1	542	0	303	1390	1932	1643	0	242	2934		582.502
192	101	rdw	right	0.806	2.319	left	5	-3.749	-1	310	0	302	1596	1906	1649	0	42	2907		585.442
193	18	rdw	left	-1.853	3.209	left	10	-4.809	-1	273	0	303	1549	1822	1642	0	83	2823		588.36
194	190	rdw	right	2.137	6.102	right	37	2.857	-1	317	0	302	1311	1628	1619	1	308	2631		591.193
195	164	rdw	right	2.465	3.163	right	10	5.991	-1	261	0	303	1546	1807	1639	0	83	2810		593.833
196	144	rdw	right	1.676	6.092	left	37	-6.022	-1	390	0	302	1300	1690	1620	0	308	2691		596.649
197	148	rdw	right	0.971	6.212	left	39	-8.275	-1	348	0	302	1245	1593	1581	0	325	2595		599.347
198	140	rdw	right	2.17	6.546	left	43	-2.644	1	795	0	301	1255	2050	1624	0	358	3052		601.948
199	143	rdw	right	1.486	6.421	left	41	-8.888	-1	296	0	302	1275	1571	1617	1	342	2573		605.008
200	169	iid	right	1.394	3.481	right	12	5.649	1	198	0	302	1505	1703	1616	0	100	2705		607.588
201	25	iid	left	-1.971	4.243	left	18	-3.981	-1	227	0	302	1489	1716	1652	0	150	2718		611.762
202	136	iid	right	1.405	5.417	left	29	-4.991	1	342	0	303	1384	1726	1637	0	242	2728		614.491
203	43	iid	left	-1.762	6.619	left	43	-11.962	-1	364	0	301	1250	1614	1608	1	358	2617		617.226
204	137	iid	right	1.078	5.502	left	30	-5.305	1	347	0	302	1377	1724	1638	0	250	2728		619.849
205	46	iid	left	-1.185	6.479	left	42	-5.232	1	387	0	302	1274	1661	1636	0	350	2663		622.583
206	4	iid	left	-2.051	2.291	left	5	-3.295	-1	60	0	302	1605	1665	1658	0	42	2667		625.252
207	165	iid	right	2.085	3.039	right	9	3.017	-1	154	0	302	1545	1699	1631	0	75	2700		627.929
208	54	iid	left	-1.113	2.948	right	9	2.555	-1	305	0	301	1559	1864	1647	0	75	2866		630.635
209	139	iid	right	0.999	5.404	left	30	-9.09	1	366	0	303	1333	1699	1593	0	250	2700		633.512
210	186	iid	right	1.917	5.864	right	35	11.991	1	363	0	302	1332	1695	1637	0	292	2697		636.219
211	8	iid	left	-1.147	2.092	left	4	-3.873	-1	157	0	302	1554	1711	1598	0	33	2713		638.926
212	13	iid	left	-1.629	3.238	left	11	-7.675	-1	143	0	301	1525	1668	1627	0	92	2669		641.646
213	5	iid	left	-2.123	2.129	left	5	-3.169	-1	215	0	303	1580	1795	1632	0	42	2796		644.325
214	33	iid	left	-2.547	5.207	left	27	-4.706	-1	359	0	302	1365	1724	1603	0	225	2725		647.128
215	81	iid	left	-1.773	5.602	right	31	12.73	1	424	0	302	1338	1762	1606	0	258	2765		649.86
216	31	iid	left	-2.689	5.667	left	33	-13.897	-1	482	0	302	1321	1803	1608	0	275	2805		652.635
217	59	iid	left	-1.193	2.511	right	6	2.767	-1	353	0	301	1596	1949	1659	0	50	2951		655.447
218	166	iid	right	1.331	3.134	right	10	7.001	1	380	0	303	1542	1922	1635	0	83	2924		658.408
219	103	iid	right	0.961	2.657	left	7	-2.843	-1	391	0	302	1505	1896	1573	0	58	2897		661.339
220	63	iid	left	-1.892	3.745	right	14	4.613	-1	185	0	302	1522	1707	1649	0	117	2710		664.244
221	78	iid	left	-0.87	4.088	right	17	2.599	1	284	0	303	1468	1752	1621	0	142	2754		666.964
222	108	iid	right	2.027	2.567	left	7	-4.044	1	124	0	303	1577	1701	1644	0	58	2703		669.728
223	124	iid	right	1.906	4.326	left	19	-4.242	-1	380	0	302	1473	1853	1643	0	158	2855		672.438
224	194	iid	right	1.816	6.152	right	38	4.335	-1	560	0	302	1299	1859	1626	0	317	2861		675.3
225	141	iid	right	1.575	6.045	left	37	-3.812	-1	464	0	301	1277	1741	1598	0	308	2744		678.168
226	197	iid	right	2.158	6.978	right	49	5.806	1	383	0	301	1159	1542	1567	1	408	2545		680.919
227	42	iid	left	-1.954	6.647	left	44	-13.663	-1	289	0	302	1256	1545	1623	1	367	2548		683.471
228	152	iid	right	2.413	2.537	right	6	6.728	-1	1932	0	303	1594	3526	1653	0	50	4528		686.029
229	126	iid	right	1.794	4.732	left	22	-6.096	-1	353	0	302	1448	1801	1645	0	183	2803		690.564
230	40	iid	left	-2.137	6.102	left	37	-2.857	1	424	0	302	1319	1743	1638	0	308	2744		693.373
231	134	iid	right	1.581	5.468	left	30	-3.437	-1	428	0	302	1340	1768	1602	0	250	2769		696.124
232	83	iid	left	-1.014	5.344	right	29	3.279	1	437	0	301	1308	1745	1563	0	242	2748		698.901
233	14	iid	left	-2.465	3.163	left	10	-5.991	-1	216	0	301	1512	1728	1606	0	83	2730		701.656
234	85	iid	left	-1.907	4.917	right	24	2.755	-1	309	0	303	1376	1685	1588	0	200	2687		704.396
235	175	iid	right	1.971	4.243	right	18	3.981	1	367	0	302	1428	1795	1588	0	150	2798		707.09
236	191	iid	right	2.078	6.196	right	38	11.804	1	412	0	302	1258	1670	1586	0	317	2672		709.895
237	125	iid	right	1.007	4.726	left	22	-7.396	-1	421	0	302	1356	1777	1551	0	183	2778		712.577
238	6	iid	left	-2.375	2.81	left	8	-5.006	-1	334	0	301	1464	1798	1544	0	67	2799		715.363
239	147	iid	right	1.346	6.31	left	40	-3.058	-1	531	0	301	1266	1797	1609	0	333	2799		718.169
240	24	iid	left	-1.157	4.176	left	17	-2.95	-1	406	0	302	1435	1841	1588	0	142	2843		720.975
241	70	iid	left	-1.926	4.487	right	20	4.387	1	459	0	303	1421	1880	1601	0	167	2883		723.828
242	182	iid	right	2.179	5.057	right	26	5.865	1	412	0	301	1394	1806	1623	0	217	2808		726.719
243	131	iid	right	1.773	5.602	left	31	-12.73	-1	471	0	301	1365	1836	1634	0	258	2840		729.534
244	23	iid	left	-2.217	4.012	left	16	-3.328	-1	465	0	301	1499	1964	1644	0	133	2967		732.381
245	52	iid	left	-1.512	2.3	right	5	5.012	-1	215	0	301	1539	1754	1591	0	42	2755		735.355
246	106	iid	right	0.974	2.955	left	9	-5.179	1	243	0	302	1560	1803	1646	0	75	2805		738.117
247	193	iid	right	1.762	6.619	right	43	11.962	1	480	0	302	1260	1740	1630	0	358	2742		740.931
248	156	iid	right	2.375	2.81	right	8	5.006	1	387	0	303	1490	1877	1567	0	67	2880		743.683
249	99	iid	left	-1.186	6.295	right	40	3.668	-1	535	0	302	1280	1815	1624	0	333	2817		746.571
