trial	index_traj	path	mean_side	mean_val	sd	last_visibl_side	f_missing_pos	last_visibl_center_dist[deg]	response	RT	fix_start_time	dot_mvt_start_time	last_dot_time	button_pressed_time	line_cross_time	early_response (t/f)	rest_time	end_time	start_exp_time	time_from_start [ces]
36	135	rdw	right	1.907	4.917	left	24	-2.755	-1	608	0	301	1344	1952	1554	0	200	2954		157.902
37	137	rdw	right	1.078	5.502	left	30	-5.305	-1	669	0	301	1306	1975	1566	0	250	2978		160.861
38	164	rdw	right	2.465	3.163	right	10	5.991	1	561	0	303	1464	2025	1556	0	83	3026		163.845
39	76	rdw	left	-1.794	4.732	right	22	6.096	1	309	0	302	1362	1671	1556	0	183	2673		166.876
40	79	rdw	left	-2.149	4.637	right	22	6.019	1	316	0	302	1342	1658	1536	0	183	2660		169.554
41	197	rdw	right	2.158	6.978	right	49	5.806	1	1422	0	302	1138	2560	1555	0	408	3563		172.22
42	38	rdw	left	-2.822	5.379	left	29	-8.417	-1	1129	0	302	1307	2436	1558	0	242	3438		175.788
43	24	rdw	left	-1.157	4.176	left	17	-2.95	-1	600	0	304	1401	2001	1554	0	142	3003		179.233
44	122	rdw	right	1.283	4.911	left	24	-3.587	-1	539	0	301	1347	1886	1558	0	200	2889		182.242
45	195	rdw	right	0.81	6.405	right	41	10.068	1	568	0	303	1211	1779	1563	0	342	2781		185.136
46	29	rdw	left	-1.621	4.376	left	19	-14.001	-1	362	0	302	1379	1741	1547	0	158	2743		187.922
47	19	rdw	left	-1.394	3.481	left	12	-5.649	-1	398	0	301	1452	1850	1563	0	100	2852		190.67
48	143	rdw	right	1.486	6.421	left	41	-8.888	-1	460	0	303	1203	1663	1556	0	342	2666		193.527
49	86	rdw	left	-1.405	5.417	right	29	4.991	1	379	0	301	1302	1681	1553	0	242	2683		196.198
50	95	iid	left	-1.969	6.295	right	40	10.722	1	576	0	302	1206	1782	1549	0	333	2784		198.887
51	15	iid	left	-2.085	3.039	left	9	-3.017	-1	1102	0	302	1472	2574	1558	0	75	3577		213.03
52	30	iid	left	-1.432	5.195	left	27	-7.161	-1	453	0	303	1327	1780	1563	0	225	2782		216.612
53	158	iid	right	1.147	2.092	right	4	3.873	1	1353	0	302	1503	2856	1547	0	33	3858		219.399
54	128	iid	right	0.87	4.088	left	17	-2.599	1	740	0	302	1413	2153	1565	0	142	3155		223.263
55	115	iid	right	2.055	3.917	left	16	-5.82	1	2098	0	302	1415	3513	1559	0	133	4515		226.423
56	69	iid	left	-2.377	3.329	right	11	2.683	-1	836	0	302	1455	2291	1558	0	92	3293		230.945
57	170	iid	right	2.263	4.205	right	18	3.056	1	582	0	301	1394	1976	1554	0	150	2978		234.244
58	174	iid	right	1.157	4.176	right	17	2.95	1	566	0	302	1399	1965	1551	0	142	2968		237.228
59	45	iid	left	-0.81	6.405	left	41	-10.068	-1	1026	0	302	1207	2233	1560	0	342	3236		240.202
60	66	iid	left	-2.091	3.596	right	13	5.348	1	444	0	302	1455	1899	1572	0	108	2901		243.444
61	182	iid	right	2.179	5.057	right	26	5.865	1	532	1	302	1331	1863	1559	0	217	2865		246.35
62	165	iid	right	2.085	3.039	right	9	3.017	1	403	0	303	1481	1884	1565	0	75	2886		249.221
63	78	iid	left	-0.87	4.088	right	17	2.599	-1	379	1	303	1411	1790	1563	0	142	2792		252.112
64	186	iid	right	1.917	5.864	right	35	11.991	-1	1571	0	302	1261	2832	1565	0	292	3834		254.909
65	177	iid	right	2.389	4.145	right	17	3.429	1	447	1	303	1408	1855	1560	0	142	2857		258.749
66	56	iid	left	-0.974	2.955	right	9	5.179	1	541	0	304	1474	2015	1561	0	75	3018		261.612
67	152	iid	right	2.413	2.537	right	6	6.728	1	394	0	302	1497	1891	1561	0	50	2894		264.637
68	82	iid	left	-0.915	5.411	right	29	4.576	-1	1259	1	302	1305	2564	1557	0	242	3566		267.536
69	68	iid	left	-1.071	3.23	right	10	4.659	1	698	0	302	1463	2161	1557	0	83	3163		271.108
70	124	iid	right	1.906	4.326	left	19	-4.242	1	716	1	303	1386	2102	1554	0	158	3104		274.276
71	16	iid	left	-1.331	3.134	left	10	-7.001	1	550	0	302	1480	2030	1574	0	83	3032		277.386
72	148	iid	right	0.971	6.212	left	39	-8.275	-1	667	0	301	1221	1888	1557	0	325	2890		280.424
73	93	iid	left	-1.486	6.421	right	41	8.888	-1	1416	0	302	1207	2623	1559	0	342	3625		283.32
74	65	iid	left	-2.055	3.917	right	16	5.82	1	683	0	302	1422	2105	1566	0	133	3107		286.951
75	60	iid	left	-0.889	3.379	right	11	3.456	-1	802	0	301	1437	2239	1540	0	92	3241		290.064
76	84	iid	left	-1.581	5.468	right	30	3.437	1	1905	0	301	1297	3202	1557	0	250	4204		293.312
77	67	iid	left	-1.011	3.712	right	14	2.576	-1	1686	0	302	1432	3118	1559	0	117	4119		297.521
78	125	iid	right	1.007	4.726	left	22	-7.396	1	608	0	301	1370	1978	1563	0	183	2980		301.647
79	132	iid	right	0.915	5.411	left	29	-4.576	-1	1251	0	301	1305	2556	1559	0	242	3559		304.633
80	9	iid	left	-1.71	2.788	left	8	-5.391	-1	1407	0	302	1487	2894	1565	0	67	3895		308.198
81	18	iid	left	-1.853	3.209	left	10	-4.809	-1	269	0	303	1473	1742	1567	0	83	2743		312.099
82	55	iid	left	-1.076	2.085	right	4	4.474	-1	539	0	301	1511	2050	1556	0	33	3052		314.85
83	75	iid	left	-1.007	4.726	right	22	7.396	1	635	0	301	1378	2013	1571	0	183	3014		317.907
84	150	iid	right	1.672	2.125	right	5	3.182	1	461	0	302	1520	1981	1572	0	42	2983		320.928
85	104	iid	right	1.113	2.948	left	9	-2.555	1	521	0	302	1478	1999	1564	0	75	3002		323.916
86	135	iid	right	1.907	4.917	left	24	-2.755	1	396	1	302	1344	1740	1554	0	200	2742		326.924
87	137	iid	right	1.078	5.502	left	30	-5.305	1	407	0	302	1293	1700	1553	0	250	2703		329.671
88	164	iid	right	2.465	3.163	right	10	5.991	1	273	0	302	1473	1746	1567	0	83	2748		332.381
89	76	iid	left	-1.794	4.732	right	22	6.096	-1	695	0	303	1374	2069	1568	0	183	3071		335.135
90	79	iid	left	-2.149	4.637	right	22	6.019	-1	480	0	302	1373	1853	1564	0	183	2854		338.212
91	197	iid	right	2.158	6.978	right	49	5.806	1	520	0	301	1146	1666	1566	0	408	2668		341.072
92	38	iid	left	-2.822	5.379	left	29	-8.417	-1	646	0	302	1312	1958	1564	0	242	2959		343.747
93	24	iid	left	-1.157	4.176	left	17	-2.95	-1	597	0	302	1405	2002	1558	0	142	3007		346.712
94	122	iid	right	1.283	4.911	left	24	-3.587	-1	579	0	302	1346	1925	1557	0	200	2926		349.725
95	195	iid	right	0.81	6.405	right	41	10.068	1	428	0	302	1213	1641	1565	0	342	2643		352.657
96	29	iid	left	-1.621	4.376	left	19	-14.001	-1	438	0	303	1392	1830	1560	0	158	2832		355.307
97	19	iid	left	-1.394	3.481	left	12	-5.649	-1	567	0	304	1461	2028	1570	0	100	3030		358.145
98	143	iid	right	1.486	6.421	left	41	-8.888	-1	831	0	302	1210	2041	1565	0	342	3044		361.181
99	86	iid	left	-1.405	5.417	right	29	4.991	1	580	0	304	1318	1898	1570	0	242	2901		364.231
100	114	rdw	right	1.583	3.228	left	10	-4.674	-1	402	0	302	1465	1867	1557	0	83	2869		367.138
101	173	rdw	right	2.217	4.012	right	16	3.328	1	522	0	302	1412	1934	1555	0	133	2935		371.646
102	5	rdw	left	-2.123	2.129	left	5	-3.169	-1	416	0	302	1503	1919	1557	0	42	2921		374.587
103	126	rdw	right	1.794	4.732	left	22	-6.096	-1	486	0	302	1363	1849	1555	0	183	2851		377.514
104	117	rdw	right	1.011	3.712	left	14	-2.576	-1	430	0	302	1439	1869	1567	0	117	2871		380.372
105	73	rdw	left	-2.056	4.699	right	22	3.118	1	1062	0	301	1365	2427	1558	0	183	3429		383.249
106	140	rdw	right	2.17	6.546	left	43	-2.644	-1	1220	0	302	1196	2416	1563	0	358	3419		386.683
107	98	rdw	left	-0.971	6.212	right	39	8.275	1	433	0	302	1223	1656	1558	0	325	2658		390.108
108	172	rdw	right	1.158	4.684	right	22	3.138	1	363	0	301	1366	1729	1557	0	183	2731		392.773
109	96	rdw	left	-1.995	6.028	right	36	3.041	1	508	0	301	1240	1748	1550	0	300	2750		395.512
110	169	rdw	right	1.394	3.481	right	12	5.649	1	408	0	302	1449	1857	1558	0	100	2858		398.268
111	97	rdw	left	-1.346	6.31	right	40	3.058	1	574	0	302	1226	1800	1569	0	333	2802		401.133
112	31	rdw	left	-2.689	5.667	left	33	-13.897	-1	530	0	302	1270	1800	1554	0	275	2802		403.941
113	12	rdw	left	-1.311	3.437	left	12	-3.281	-1	395	0	305	1452	1847	1562	0	100	2850		406.748
114	35	rdw	left	-2.32	5.071	left	26	-7.877	-1	613	0	302	1335	1948	1563	0	217	2951		409.603
115	119	rdw	right	2.377	3.329	left	11	-2.683	-1	410	0	302	1459	1869	1561	0	92	2871		412.561
116	42	rdw	left	-1.954	6.647	left	44	-13.663	-1	423	0	302	1190	1613	1567	0	367	2615		415.438
117	189	rdw	right	2.719	5.571	right	31	10.583	1	481	0	302	1298	1779	1565	0	258	2780		418.059
118	90	rdw	left	-2.17	6.546	right	43	2.644	1	1546	0	302	1190	2736	1557	0	358	3738		420.846
119	136	rdw	right	1.405	5.417	left	29	-4.991	-1	498	0	303	1308	1806	1561	0	242	2808		424.59
120	51	rdw	left	-0.806	2.319	right	5	3.749	1	501	0	302	1507	2008	1559	0	42	3010		427.406
121	127	rdw	right	1.239	4.403	left	19	-7.711	-1	473	0	302	1389	1862	1557	0	158	2864		430.422
122	162	rdw	right	1.311	3.437	right	12	3.281	1	330	0	303	1458	1788	1568	0	100	2791		433.292
123	41	rdw	left	-2.078	6.196	left	38	-11.804	-1	513	0	302	1241	1754	1570	0	317	2756		436.089
124	118	rdw	right	1.071	3.23	left	10	-4.659	-1	254	0	305	1467	1721	1562	0	83	2723		438.851
125	113	rdw	right	1.892	3.745	left	14	-4.613	-1	380	0	303	1434	1814	1563	0	117	2816		441.58
126	26	rdw	left	-1.929	4.66	left	22	-8.105	-1	643	0	301	1369	2012	1562	0	183	3014		444.403
127	139	rdw	right	0.999	5.404	left	30	-9.09	-1	1357	0	302	1312	2669	1573	0	250	3671		447.423
128	100	rdw	right	2.251	2.722	left	8	-3.383	-1	389	0	301	1482	1871	1559	0	67	2874		451.1
129	111	rdw	right	0.973	3.878	left	15	-2.704	-1	296	0	301	1423	1719	1557	0	125	2721		453.981
130	2	rdw	left	-2.413	2.537	left	6	-6.728	-1	261	0	302	1492	1753	1553	0	50	2755		456.709
131	77	rdw	left	-1.239	4.403	right	19	7.711	1	469	0	302	1396	1865	1564	0	158	2867		459.47
132	46	rdw	left	-1.185	6.479	left	42	-5.232	-1	917	0	302	1197	2114	1558	0	350	3116		462.343
133	187	rdw	right	1.988	5.494	right	30	5.674	1	456	0	302	1303	1759	1562	0	250	2762		465.465
134	191	rdw	right	2.078	6.196	right	38	11.804	1	492	0	302	1222	1714	1550	0	317	2716		468.235
135	85	rdw	left	-1.907	4.917	right	24	2.755	1	538	0	301	1320	1858	1530	0	200	2860		470.958
136	161	rdw	right	1.454	3.202	right	10	2.972	1	269	0	302	1480	1749	1572	0	83	2752		473.824
137	36	rdw	left	-1.917	5.864	left	35	-11.991	-1	338	0	304	1265	1603	1569	0	292	2605		476.582
138	190	rdw	right	2.137	6.102	right	37	2.857	1	2149	0	302	1246	3395	1564	0	308	4396		479.193
139	61	rdw	left	-0.973	3.878	right	15	2.704	1	399	0	302	1417	1816	1553	0	125	2819		483.596
140	22	rdw	left	-1.158	4.684	left	22	-3.138	-1	392	0	302	1379	1771	1573	0	183	2772		486.421
141	141	rdw	right	1.575	6.045	left	37	-3.812	-1	393	0	301	1247	1640	1565	0	308	2642		489.2
142	101	rdw	right	0.806	2.319	left	5	-3.749	-1	359	0	302	1505	1864	1556	0	42	2867		491.848
143	33	rdw	left	-2.547	5.207	left	27	-4.706	-1	333	0	301	1332	1665	1568	0	225	2667		494.722
144	11	rdw	left	-1.454	3.202	left	10	-2.972	-1	247	0	304	1485	1732	1579	0	83	2734		497.395
145	194	rdw	right	1.816	6.152	right	38	4.335	1	350	0	302	1241	1591	1567	0	317	2594		500.135
146	159	rdw	right	1.71	2.788	right	8	5.391	1	257	0	302	1489	1746	1567	0	67	2748		502.736
147	6	rdw	left	-2.375	2.81	left	8	-5.006	-1	290	0	302	1479	1769	1559	0	67	2771		505.491
148	27	rdw	left	-2.389	4.145	left	17	-3.429	-1	341	0	303	1409	1750	1562	0	142	2752		508.269
149	120	rdw	right	1.926	4.487	left	20	-4.387	-1	362	0	301	1382	1744	1560	0	167	2747		511.027
150	114	iid	right	1.583	3.228	left	10	-4.674	1	317	0	302	1465	1782	1558	0	83	2785		513.782
151	173	iid	right	2.217	4.012	right	16	3.328	1	472	0	302	1427	1899	1571	0	133	2901		518.274
152	5	iid	left	-2.123	2.129	left	5	-3.169	-1	374	0	303	1500	1874	1552	0	42	2876		521.182
153	126	iid	right	1.794	4.732	left	22	-6.096	1	1359	0	301	1365	2724	1558	0	183	3727		524.065
154	117	iid	right	1.011	3.712	left	14	-2.576	1	558	0	302	1510	2068	1637	0	117	3071		527.798
155	73	iid	left	-2.056	4.699	right	22	3.118	-1	604	0	302	1387	1991	1583	0	183	2993		530.877
156	140	iid	right	2.17	6.546	left	43	-2.644	-1	691	0	302	1193	1884	1561	0	358	2886		533.876
157	98	iid	left	-0.971	6.212	right	39	8.275	-1	2871	0	302	1220	4091	1557	0	325	5092		536.769
158	172	iid	right	1.158	4.684	right	22	3.138	1	1429	0	301	1365	2794	1559	0	183	3796		541.868
159	96	iid	left	-1.995	6.028	right	36	3.041	-1	674	0	302	1252	1926	1563	0	300	2928		545.672
160	169	iid	right	1.394	3.481	right	12	5.649	1	818	0	302	1451	2269	1561	0	100	3272		548.607
161	97	iid	left	-1.346	6.31	right	40	3.058	-1	1098	0	303	1216	2314	1560	0	333	3316		551.886
162	31	iid	left	-2.689	5.667	left	33	-13.897	-1	427	0	302	1282	1709	1568	0	275	2711		555.209
163	12	iid	left	-1.311	3.437	left	12	-3.281	-1	287	0	302	1454	1741	1562	0	100	2742		557.928
164	35	iid	left	-2.32	5.071	left	26	-7.877	-1	147	0	302	1334	1481	1551	1	217	2483		560.678
165	119	iid	right	2.377	3.329	left	11	-2.683	1	585	0	302	1467	2052	1570	0	92	3054		563.167
166	42	iid	left	-1.954	6.647	left	44	-13.663	-1	549	0	302	1186	1735	1565	0	367	2737		566.228
167	189	iid	right	2.719	5.571	right	31	10.583	1	485	0	302	1297	1782	1565	0	258	2784		568.972
168	90	iid	left	-2.17	6.546	right	43	2.644	1	547	0	301	1186	1733	1555	0	358	2734		571.763
169	136	iid	right	1.405	5.417	left	29	-4.991	1	448	0	303	1308	1756	1560	0	242	2759		574.505
170	51	iid	left	-0.806	2.319	right	5	3.749	1	526	0	302	1515	2041	1568	0	42	3043		577.272
171	127	iid	right	1.239	4.403	left	19	-7.711	-1	635	0	302	1395	2030	1564	0	158	3033		580.322
172	162	iid	right	1.311	3.437	right	12	3.281	1	459	1	303	1443	1902	1554	0	100	2903		583.362
173	41	iid	left	-2.078	6.196	left	38	-11.804	-1	519	0	302	1233	1752	1560	0	317	2754		586.272
174	118	iid	right	1.071	3.23	left	10	-4.659	1	266	0	302	1437	1703	1530	0	83	2705		589.032
175	113	iid	right	1.892	3.745	left	14	-4.613	1	604	0	303	1437	2040	1564	0	117	3043		591.744
176	26	iid	left	-1.929	4.66	left	22	-8.105	-1	343	0	304	1368	1711	1561	0	183	2713		594.793
177	139	iid	right	0.999	5.404	left	30	-9.09	1	376	0	302	1304	1680	1565	0	250	2683		597.513
178	100	iid	right	2.251	2.722	left	8	-3.383	1	372	0	301	1479	1851	1556	0	67	2853		600.203
179	111	iid	right	0.973	3.878	left	15	-2.704	-1	682	0	301	1423	2105	1558	0	125	3107		603.064
180	2	iid	left	-2.413	2.537	left	6	-6.728	-1	433	0	302	1497	1930	1560	0	50	2932		606.178
181	77	iid	left	-1.239	4.403	right	19	7.711	1	353	0	302	1398	1751	1566	0	158	2754		609.118
182	46	iid	left	-1.185	6.479	left	42	-5.232	1	465	1	302	1199	1664	1559	0	350	2667		611.88
183	187	iid	right	1.988	5.494	right	30	5.674	1	361	0	301	1292	1653	1553	0	250	2655		614.554
184	191	iid	right	2.078	6.196	right	38	11.804	1	464	0	302	1233	1697	1560	0	317	2699		617.217
185	85	iid	left	-1.907	4.917	right	24	2.755	-1	489	0	301	1356	1845	1565	0	200	2847		619.924
186	161	iid	right	1.454	3.202	right	10	2.972	-1	583	0	303	1474	2057	1567	0	83	3058		622.778
187	36	iid	left	-1.917	5.864	left	35	-11.991	-1	730	0	301	1254	1984	1557	0	292	2986		625.843
188	190	iid	right	2.137	6.102	right	37	2.857	1	813	0	303	1243	2056	1561	0	308	3059		628.837
189	61	iid	left	-0.973	3.878	right	15	2.704	-1	1215	0	302	1434	2649	1569	0	125	3650		631.903
190	22	iid	left	-1.158	4.684	left	22	-3.138	1	573	0	302	1370	1943	1563	0	183	2945		635.561
191	141	iid	right	1.575	6.045	left	37	-3.812	-1	745	1	302	1241	1986	1559	0	308	2988		638.513
192	101	iid	right	0.806	2.319	left	5	-3.749	-1	525	0	304	1517	2042	1569	0	42	3045		641.508
193	33	iid	left	-2.547	5.207	left	27	-4.706	-1	383	0	302	1330	1713	1566	0	225	2715		644.559
194	11	iid	left	-1.454	3.202	left	10	-2.972	-1	386	0	302	1467	1853	1560	0	83	2856		647.281
195	194	iid	right	1.816	6.152	right	38	4.335	1	581	0	302	1294	1875	1621	0	317	2877		650.143
196	159	iid	right	1.71	2.788	right	8	5.391	1	466	0	302	1487	1953	1565	0	67	2955		653.028
197	6	iid	left	-2.375	2.81	left	8	-5.006	-1	508	0	301	1486	1994	1564	0	67	2997		655.991
198	27	iid	left	-2.389	4.145	left	17	-3.429	-1	523	0	302	1405	1928	1557	0	142	2930		658.996
199	120	iid	right	1.926	4.487	left	20	-4.387	1	548	1	302	1374	1922	1552	0	167	2924		661.933
200	4	rdw	left	-2.051	2.291	left	5	-3.295	-1	305	0	302	1517	1822	1569	0	42	2825		664.864
201	32	rdw	left	-2.179	5.057	left	26	-5.865	-1	409	0	302	1331	1740	1557	0	217	2742		669.184
202	142	rdw	right	1.12	6.035	left	36	-5.179	-1	345	0	301	1253	1598	1563	0	300	2601		671.935
203	145	rdw	right	1.969	6.295	left	40	-10.722	-1	355	0	303	1218	1573	1563	0	333	2575		674.543
204	109	rdw	right	1.193	2.511	left	6	-2.767	-1	289	0	301	1510	1799	1572	0	50	2801		677.126
205	144	rdw	right	1.676	6.092	left	37	-6.022	-1	384	0	302	1238	1622	1556	0	308	2624		679.934
206	10	rdw	left	-1.646	3.03	left	9	-6.579	-1	2241	0	302	1494	3735	1580	0	75	4738		682.567
207	62	rdw	left	-1.05	3.553	right	13	3.169	1	458	0	302	1444	1902	1563	0	108	2904		687.312
208	112	rdw	right	1.05	3.553	left	13	-3.169	-1	418	0	302	1450	1868	1567	0	108	2871		690.223
209	146	rdw	right	1.995	6.028	left	36	-3.041	-1	368	0	302	1248	1616	1559	0	300	2619		693.103
210	166	rdw	right	1.331	3.134	right	10	7.001	1	733	0	302	1479	2212	1574	0	83	3214		695.729
211	0	rdw	left	-1.672	2.125	left	5	-3.182	-1	281	0	302	1515	1796	1566	0	42	2798		698.951
212	198	rdw	right	2.101	6.227	right	39	4.733	1	761	0	302	1228	1989	1562	0	325	2991		701.756
213	153	rdw	right	1.229	2.32	right	5	4.069	1	240	0	301	1520	1760	1573	0	42	2761		704.755
214	70	rdw	left	-1.926	4.487	right	20	4.387	1	368	0	302	1380	1748	1558	0	167	2750		707.524
215	123	rdw	right	2.056	4.699	left	22	-3.118	-1	413	0	302	1359	1772	1552	0	183	2774		710.282
216	64	rdw	left	-1.583	3.228	right	10	4.674	1	347	0	302	1469	1816	1561	0	83	2819		713.063
217	44	rdw	left	-1.816	6.152	left	38	-4.335	-1	471	0	301	1230	1701	1557	0	317	2703		715.891
218	163	rdw	right	1.629	3.238	right	11	7.675	1	352	0	303	1475	1827	1577	0	92	2829		718.601
219	28	rdw	left	-1.983	4.508	left	20	-4.197	-1	415	0	302	1381	1796	1558	0	167	2798		721.438
220	40	rdw	left	-2.137	6.102	left	37	-2.857	-1	602	0	302	1245	1847	1563	0	308	2850		724.243
221	108	rdw	right	2.027	2.567	left	7	-4.044	-1	534	0	302	1494	2028	1563	0	58	3031		727.1
222	155	rdw	right	2.123	2.129	right	5	3.169	1	390	0	301	1510	1900	1562	0	42	2902		730.138
223	156	rdw	right	2.375	2.81	right	8	5.006	1	438	0	302	1489	1927	1567	0	67	2928		733.049
224	25	rdw	left	-1.971	4.243	left	18	-3.981	-1	628	0	303	1401	2029	1560	0	150	3030		735.985
225	23	rdw	left	-2.217	4.012	left	16	-3.328	-1	333	0	304	1427	1760	1572	0	133	2762		739.023
226	184	rdw	right	2.325	5.238	right	27	4.616	1	456	0	302	1326	1782	1562	0	225	2784		741.792
227	147	rdw	right	1.346	6.31	left	40	-3.058	-1	483	0	304	1219	1702	1562	0	333	2703		744.584
228	81	rdw	left	-1.773	5.602	right	31	12.73	1	398	0	302	1288	1686	1557	0	258	2687		747.296
229	39	rdw	left	-2.719	5.571	left	31	-10.583	-1	330	1	302	1290	1620	1557	0	258	2621		749.991
230	168	rdw	right	1.853	3.209	right	10	4.809	1	354	0	301	1465	1819	1558	0	83	2821		752.621
231	47	rdw	left	-2.158	6.978	left	49	-5.806	-1	650	0	303	1146	1796	1564	0	408	2800		755.449
232	94	rdw	left	-1.676	6.092	right	37	6.022	1	478	0	302	1237	1715	1555	0	308	2717		758.258
233	154	rdw	right	2.051	2.291	right	5	3.295	1	280	0	303	1511	1791	1563	0	42	2793		760.983
234	43	rdw	left	-1.762	6.619	left	43	-11.962	-1	428	0	303	1192	1620	1560	0	358	2623		763.783
235	138	rdw	right	1.027	5.533	left	31	-3.742	-1	423	0	304	1293	1716	1561	0	258	2718		766.413
236	3	rdw	left	-1.229	2.32	left	5	-4.069	-1	292	0	302	1474	1766	1526	0	42	2768		769.139
237	105	rdw	right	1.076	2.085	left	4	-4.474	-1	495	0	303	1527	2022	1571	0	33	3024		771.915
238	53	rdw	left	-0.961	2.657	right	7	2.843	1	406	0	304	1501	1907	1569	0	58	2909		774.946
239	133	rdw	right	1.014	5.344	left	29	-3.279	-1	1436	0	301	1306	2742	1560	0	242	3745		777.864
240	180	rdw	right	1.432	5.195	right	27	7.161	1	516	1	302	1333	1849	1568	0	225	2851		781.616
241	178	rdw	right	1.983	4.508	right	20	4.197	1	622	0	301	1379	2001	1557	0	167	3004		784.476
242	185	rdw	right	2.32	5.071	right	26	7.877	1	537	0	301	1331	1868	1558	0	217	2871		787.487
243	49	rdw	left	-1.82	6.317	left	40	-5.053	-1	423	1	304	1226	1649	1569	0	333	2652		790.366
244	80	rdw	left	-1.134	4.973	right	25	3.726	1	383	0	301	1332	1715	1550	0	208	2717		793.025
245	34	rdw	left	-2.325	5.238	left	27	-4.616	-1	376	0	303	1327	1703	1564	0	225	2705		795.751
246	7	rdw	left	-2.172	2.398	left	6	-6.377	-1	356	0	302	1508	1864	1568	0	50	2867		798.464
247	110	rdw	right	0.889	3.379	left	11	-3.456	-1	302	0	304	1468	1770	1570	0	92	2772		801.338
