trial	index_traj	path	mean_side	mean_val	sd	last_visibl_side	f_missing_pos	last_visibl_center_dist[deg]	response	RT	fix_start_time	dot_mvt_start_time	last_dot_time	button_pressed_time	line_cross_time	early_response (t/f)	rest_time	end_time	start_exp_time	time_from_start [ces]
58	76	iid	left	-1.794	4.732	right	22	6.096	1	385	0	303	1392	1777	1587	0	183	2781		218.342
59	119	iid	right	2.377	3.329	left	11	-2.683	1	93	0	303	1492	1585	1584	1	92	2588		221.134
60	71	iid	left	-1.764	4.73	right	22	2.728	1	212	0	303	1401	1613	1598	0	183	2616		223.738
61	90	iid	left	-2.17	6.546	right	43	2.644	1	1035	0	302	1203	2238	1575	0	358	3241		226.359
62	100	iid	right	2.251	2.722	left	8	-3.383	1	4440	0	302	1514	5954	1591	0	67	6957		229.605
63	44	iid	left	-1.816	6.152	left	38	-4.335	1	349	0	302	1262	1611	1593	0	317	2614		236.575
64	94	iid	left	-1.676	6.092	right	37	6.022	-1	417	0	303	1266	1683	1584	0	308	2686		239.194
65	176	iid	right	1.929	4.66	right	22	8.105	1	1913	0	303	1391	3304	1587	0	183	4308		241.893
66	142	iid	right	1.12	6.035	left	36	-5.179	1	272	0	304	1285	1557	1585	1	300	2560		246.218
67	113	iid	right	1.892	3.745	left	14	-4.613	1	980	0	301	1466	2446	1593	0	117	3450		248.782
68	53	iid	left	-0.961	2.657	right	7	2.843	1	122	0	303	1529	1651	1597	0	58	2653		252.247
69	20	iid	left	-2.263	4.205	left	18	-3.056	1	443	0	304	1435	1878	1595	0	150	2881		254.919
70	30	iid	left	-1.432	5.195	left	27	-7.161	-1	334	0	302	1355	1689	1591	0	225	2693		257.815
71	114	iid	right	1.583	3.228	left	10	-4.674	-1	103	0	302	1489	1592	1584	0	83	2595		260.515
72	172	iid	right	1.158	4.684	right	22	3.138	-1	288	0	303	1402	1690	1596	0	183	2693		263.124
73	26	iid	left	-1.929	4.66	left	22	-8.105	-1	335	0	303	1394	1729	1589	0	183	2731		265.821
74	50	iid	left	-2.251	2.722	right	8	3.383	1	222	0	303	1522	1744	1602	0	67	2746		268.568
75	192	iid	right	1.954	6.647	right	44	13.663	-1	498	0	302	1205	1703	1582	0	367	2706		271.322
76	179	iid	right	1.621	4.376	right	19	14.001	-1	83	0	303	1423	1506	1581	1	158	2509		274.043
77	184	iid	right	2.325	5.238	right	27	4.616	-1	111	0	303	1359	1470	1584	1	225	2473		276.567
78	199	iid	right	1.82	6.317	right	40	5.053	-1	229	0	303	1247	1476	1580	1	333	2479		279.054
79	109	iid	right	1.193	2.511	left	6	-2.767	-1	1839	0	303	1538	3377	1599	0	50	4381		281.548
80	115	iid	right	2.055	3.917	left	16	-5.82	-1	321	1	303	1451	1772	1598	0	133	2775		285.942
81	98	iid	left	-0.971	6.212	right	39	8.275	1	392	1	304	1256	1648	1592	0	325	2651		288.733
82	97	iid	left	-1.346	6.31	right	40	3.058	1	402	0	303	1235	1637	1579	0	333	2641		291.387
83	69	iid	left	-2.377	3.329	right	11	2.683	-1	194	0	303	1502	1696	1605	0	92	2698		294.043
84	161	iid	right	1.454	3.202	right	10	2.972	1	111	0	302	1495	1606	1590	0	83	2608		296.757
85	174	iid	right	1.157	4.176	right	17	2.95	1	182	0	303	1449	1631	1602	0	142	2634		299.376
86	107	iid	right	2.189	2.964	left	9	-2.592	1	2567	0	302	1512	4079	1596	0	75	5082		302.017
87	72	iid	left	-1.283	4.911	right	24	3.587	1	249	0	303	1381	1630	1593	0	200	2634		307.103
88	88	iid	left	-1.027	5.533	right	31	3.742	-1	243	0	303	1327	1570	1585	1	258	2573		309.745
89	130	iid	right	1.134	4.973	left	25	-3.726	-1	93	0	303	1378	1471	1586	1	208	2474		312.322
90	96	iid	left	-1.995	6.028	right	36	3.041	1	362	0	302	1270	1632	1582	0	300	2636		314.8
91	86	iid	left	-1.405	5.417	right	29	4.991	-1	228	0	303	1344	1572	1586	1	242	2575		317.441
92	101	iid	right	0.806	2.319	left	5	-3.749	-1	20	0	302	1532	1552	1574	1	42	2554		320.021
93	18	iid	left	-1.853	3.209	left	10	-4.809	-1	117	0	302	1508	1625	1604	0	83	2627		322.591
94	190	iid	right	2.137	6.102	right	37	2.857	-1	401	0	302	1273	1674	1591	0	308	2677		325.233
95	164	iid	right	2.465	3.163	right	10	5.991	1	1025	0	302	1498	2523	1593	0	83	3525		327.916
96	144	iid	right	1.676	6.092	left	37	-6.022	1	361	0	303	1266	1627	1583	0	308	2629		331.458
97	148	iid	right	0.971	6.212	left	39	-8.275	1	318	0	303	1262	1580	1587	1	325	2583		334.106
98	140	iid	right	2.17	6.546	left	43	-2.644	1	421	0	303	1232	1653	1603	0	358	2655		336.697
99	143	iid	right	1.486	6.421	left	41	-8.888	1	470	0	303	1230	1700	1586	0	342	2703		339.366
100	56	rdw	left	-0.974	2.955	right	9	5.179	1	7380	0	302	1518	8898	1604	0	75	9901		342.078
101	37	rdw	left	-1.988	5.494	left	30	-5.674	-1	188	0	302	1342	1530	1592	1	250	2532		368.624
102	67	rdw	left	-1.011	3.712	right	14	2.576	1	341	0	303	1475	1816	1604	0	117	2819		371.171
103	79	rdw	left	-2.149	4.637	right	22	6.019	1	234	0	302	1391	1625	1585	0	183	2629		373.997
104	80	rdw	left	-1.134	4.973	right	25	3.726	1	204	0	303	1374	1578	1582	1	208	2582		376.641
105	188	rdw	right	2.822	5.379	right	29	8.417	1	167	0	302	1335	1502	1577	1	242	2504		379.228
106	183	rdw	right	2.547	5.207	right	27	4.706	1	293	0	304	1364	1657	1600	0	225	2659		381.748
107	10	rdw	left	-1.646	3.03	left	9	-6.579	-1	104	0	303	1508	1612	1592	0	75	2616		384.425
108	128	rdw	right	0.87	4.088	left	17	-2.599	-1	369	0	304	1438	1807	1591	0	142	2811		387.059
109	62	rdw	left	-1.05	3.553	right	13	3.169	-1	196	1	303	1473	1669	1591	0	108	2671		389.887
110	65	rdw	left	-2.055	3.917	right	16	5.82	1	172	1	304	1454	1626	1598	0	133	2629		392.574
111	17	rdw	left	-2.376	3.95	left	16	-7.381	-1	155	0	303	1448	1603	1592	0	133	2606		395.212
112	133	rdw	right	1.014	5.344	left	29	-3.279	-1	246	0	304	1331	1577	1573	1	242	2579		397.834
113	195	rdw	right	0.81	6.405	right	41	10.068	1	262	0	303	1239	1501	1581	1	342	2504		400.43
114	146	rdw	right	1.995	6.028	left	36	-3.041	1	1906	0	303	1273	3179	1583	0	300	4182		402.951
115	38	rdw	left	-2.822	5.379	left	29	-8.417	-1	73	0	303	1351	1424	1593	1	242	2427		407.15
116	173	rdw	right	2.217	4.012	right	16	3.328	1	536	1	303	1449	1985	1595	0	133	2987		409.585
117	149	rdw	right	1.186	6.295	left	40	-3.668	-1	312	1	303	1243	1555	1576	1	333	2557		412.588
118	93	rdw	left	-1.486	6.421	right	41	8.888	1	198	0	303	1238	1436	1580	1	342	2439		415.15
119	29	rdw	left	-1.621	4.376	left	19	-14.001	1	600	0	303	1427	2027	1596	0	158	3032		417.602
120	0	rdw	left	-1.672	2.125	left	5	-3.182	-1	1073	0	302	1555	2628	1609	0	42	3630		420.65
121	2	rdw	left	-2.413	2.537	left	6	-6.728	-1	347	0	302	1527	1874	1591	0	50	2877		424.288
122	122	rdw	right	1.283	4.911	left	24	-3.587	-1	204	0	303	1380	1584	1580	1	200	2587		427.182
123	180	rdw	right	1.432	5.195	right	27	7.161	1	351	0	303	1358	1709	1594	0	225	2712		429.782
124	95	rdw	left	-1.969	6.295	right	40	10.722	1	436	0	303	1241	1677	1586	0	333	2680		432.513
125	121	rdw	right	1.764	4.73	left	22	-2.728	-1	360	1	303	1384	1744	1576	0	183	2748		435.201
126	185	rdw	right	2.32	5.071	right	26	7.877	1	4294	0	303	1363	5657	1592	0	217	6660		437.966
127	39	rdw	left	-2.719	5.571	left	31	-10.583	-1	208	1	303	1320	1528	1578	1	258	2531		444.633
128	66	rdw	left	-2.091	3.596	right	13	5.348	1	161	0	304	1479	1640	1598	0	108	2643		447.182
129	19	rdw	left	-1.394	3.481	left	12	-5.649	1	12328	0	302	1472	13800	1581	0	100	14802		449.831
130	11	rdw	left	-1.454	3.202	left	10	-2.972	-1	160	0	303	1494	1654	1589	0	83	2657		464.649
131	45	rdw	left	-0.81	6.405	left	41	-10.068	-1	292	0	303	1241	1533	1583	1	342	2536		467.323
132	41	rdw	left	-2.078	6.196	left	38	-11.804	-1	283	0	302	1262	1545	1579	1	317	2547		469.879
133	92	rdw	left	-1.12	6.035	right	36	5.179	-1	5213	0	302	1285	6498	1596	0	300	7501		472.433
134	168	rdw	right	1.853	3.209	right	10	4.809	1	136	0	302	1513	1649	1607	0	83	2652		479.94
135	1	rdw	left	-1.432	2.804	left	8	-3.469	-1	287	0	303	1525	1812	1605	0	67	2815		482.599
136	57	rdw	left	-2.189	2.964	right	9	2.592	-1	223	0	303	1505	1728	1593	0	75	2731		485.43
137	189	rdw	right	2.719	5.571	right	31	10.583	1	309	0	304	1327	1636	1597	0	258	2640		488.18
138	151	rdw	right	1.432	2.804	right	8	3.469	-1	165	0	302	1533	1698	1614	0	67	2700		490.836
139	167	rdw	right	2.376	3.95	right	16	7.381	1	274	0	302	1456	1730	1599	0	133	2733		493.557
140	116	rdw	right	2.091	3.596	left	13	-5.348	-1	250	0	303	1476	1726	1595	0	108	2729		496.308
141	138	rdw	right	1.027	5.533	left	31	-3.742	-1	411	0	302	1326	1737	1593	0	258	2740		499.055
142	155	rdw	right	2.123	2.129	right	5	3.169	1	333	0	302	1549	1882	1602	0	42	2885		501.814
143	82	rdw	left	-0.915	5.411	right	29	4.576	1	335	0	301	1329	1664	1582	0	242	2666		504.72
144	160	rdw	right	1.646	3.03	right	9	6.579	1	3730	0	304	1520	5250	1605	0	75	6253		507.406
145	181	rdw	right	2.689	5.667	right	33	13.897	1	332	0	302	1305	1637	1591	0	275	2640		513.678
146	171	rdw	right	2.081	4.839	right	24	11.931	1	1961	0	303	1382	3343	1592	0	200	4347		516.336
147	12	rdw	left	-1.311	3.437	left	12	-3.281	-1	14	0	302	1482	1496	1582	1	100	2499		520.699
148	55	rdw	left	-1.076	2.085	right	4	4.474	1	2369	0	303	1567	3937	1612	0	33	4940		523.216
149	77	rdw	left	-1.239	4.403	right	19	7.711	1	192	0	303	1428	1620	1596	0	158	2623		528.175
150	22	rdw	left	-1.158	4.684	left	22	-3.138	-1	800	0	303	1397	2197	1591	0	183	3200		530.814
151	129	rdw	right	2.149	4.637	left	22	-6.019	-1	227	1	303	1411	1638	1606	0	183	2641		577.228
152	105	rdw	right	1.076	2.085	left	4	-4.474	1	129	1	303	1556	1685	1600	0	33	2687		579.887
153	102	rdw	right	1.512	2.3	left	5	-5.012	-1	194	0	302	1537	1731	1591	0	42	2734		582.579
154	159	rdw	right	1.71	2.788	right	8	5.391	1	269	1	303	1523	1792	1601	0	67	2794		585.331
155	9	rdw	left	-1.71	2.788	left	8	-5.391	-1	329	0	302	1521	1850	1602	0	67	2853		588.133
156	15	rdw	left	-2.085	3.039	left	9	-3.017	-1	307	0	303	1506	1813	1592	0	75	2817		590.996
157	150	rdw	right	1.672	2.125	right	5	3.182	1	118	0	303	1547	1665	1601	0	42	2669		593.83
158	76	rdw	left	-1.794	4.732	right	22	6.096	1	396	0	302	1396	1792	1591	0	183	2794		596.504
159	119	rdw	right	2.377	3.329	left	11	-2.683	1	736	0	303	1478	2214	1581	0	92	3217		599.317
160	71	rdw	left	-1.764	4.73	right	22	2.728	1	362	1	304	1402	1764	1596	0	183	2767		602.552
161	90	rdw	left	-2.17	6.546	right	43	2.644	-1	719	1	303	1218	1937	1585	0	358	2940		605.338
162	100	rdw	right	2.251	2.722	left	8	-3.383	-1	654	0	302	1527	2181	1605	0	67	3183		608.283
163	44	rdw	left	-1.816	6.152	left	38	-4.335	-1	639	0	302	1258	1897	1585	0	317	2900		611.472
164	94	rdw	left	-1.676	6.092	right	37	6.022	1	393	0	304	1268	1661	1588	0	308	2663		614.39
165	176	rdw	right	1.929	4.66	right	22	8.105	1	180	1	303	1398	1578	1581	1	183	2580		617.069
166	142	rdw	right	1.12	6.035	left	36	-5.179	-1	495	0	302	1284	1778	1597	0	300	2782		619.667
167	113	rdw	right	1.892	3.745	left	14	-4.613	1	112	0	303	1485	1597	1602	1	117	2601		622.467
168	53	rdw	left	-0.961	2.657	right	7	2.843	1	176	1	304	1539	1715	1609	0	58	2718		625.086
169	20	rdw	left	-2.263	4.205	left	18	-3.056	-1	689	0	302	1429	2118	1590	0	150	3122		627.821
170	30	rdw	left	-1.432	5.195	left	27	-7.161	-1	458	0	302	1355	1813	1591	0	225	2816		630.964
171	114	rdw	right	1.583	3.228	left	10	-4.674	-1	1346	0	302	1510	2856	1604	0	83	3859		633.789
172	172	rdw	right	1.158	4.684	right	22	3.138	1	285	0	303	1406	1691	1600	0	183	2694		637.667
173	26	rdw	left	-1.929	4.66	left	22	-8.105	-1	306	0	303	1389	1695	1586	0	183	2698		640.368
174	50	rdw	left	-2.251	2.722	right	8	3.383	1	218	1	304	1513	1731	1592	0	67	2733		643.087
175	192	rdw	right	1.954	6.647	right	44	13.663	1	397	0	303	1204	1601	1582	0	367	2604		645.84
176	179	rdw	right	1.621	4.376	right	19	14.001	1	277	1	305	1420	1697	1588	0	158	2700		648.468
177	184	rdw	right	2.325	5.238	right	27	4.616	1	415	1	303	1360	1775	1595	0	225	2778		651.187
178	199	rdw	right	1.82	6.317	right	40	5.053	1	449	0	302	1249	1698	1592	0	333	2701		653.973
179	109	rdw	right	1.193	2.511	left	6	-2.767	1	986	0	303	1536	2522	1597	0	50	3525		656.69
180	115	rdw	right	2.055	3.917	left	16	-5.82	-1	337	0	302	1451	1788	1598	0	133	2790		660.235
181	98	rdw	left	-0.971	6.212	right	39	8.275	1	341	1	303	1247	1588	1583	0	325	2591		663.031
182	97	rdw	left	-1.346	6.31	right	40	3.058	1	3835	0	303	1242	5077	1588	0	333	6080		665.642
183	69	rdw	left	-2.377	3.329	right	11	2.683	-1	83	0	303	1498	1581	1590	1	92	2583		671.74
184	161	rdw	right	1.454	3.202	right	10	2.972	1	235	0	303	1512	1747	1605	0	83	2750		674.342
185	174	rdw	right	1.157	4.176	right	17	2.95	1	283	0	302	1442	1725	1595	0	142	2729		677.101
186	107	rdw	right	2.189	2.964	left	9	-2.592	-1	602	0	301	1507	2109	1593	0	75	3111		679.85
187	72	rdw	left	-1.283	4.911	right	24	3.587	1	515	0	302	1391	1906	1603	0	200	2911		682.981
188	88	rdw	left	-1.027	5.533	right	31	3.742	1	267	0	303	1333	1600	1591	1	258	2603		685.913
189	130	rdw	right	1.134	4.973	left	25	-3.726	-1	375	0	303	1367	1742	1585	0	208	2746		688.537
190	96	rdw	left	-1.995	6.028	right	36	3.041	1	347	0	302	1288	1635	1599	0	300	2637		691.301
191	86	rdw	left	-1.405	5.417	right	29	4.991	1	152	0	303	1342	1494	1584	1	242	2497		693.946
192	101	rdw	right	0.806	2.319	left	5	-3.749	1	200	0	303	1542	1742	1595	0	42	2746		696.461
193	18	rdw	left	-1.853	3.209	left	10	-4.809	-1	163	0	302	1497	1660	1589	0	83	2663		699.227
194	190	rdw	right	2.137	6.102	right	37	2.857	1	403	0	303	1272	1675	1590	0	308	2678		701.91
195	164	rdw	right	2.465	3.163	right	10	5.991	1	329	0	302	1494	1823	1588	0	83	2826		704.607
196	144	rdw	right	1.676	6.092	left	37	-6.022	-1	493	0	302	1277	1770	1595	0	308	2773		707.444
197	148	rdw	right	0.971	6.212	left	39	-8.275	-1	460	0	302	1255	1715	1591	0	325	2717		710.232
198	140	rdw	right	2.17	6.546	left	43	-2.644	-1	414	0	303	1231	1645	1603	0	358	2648		712.972
199	143	rdw	right	1.486	6.421	left	41	-8.888	-1	412	1	303	1244	1656	1596	0	342	2659		715.638
200	169	iid	right	1.394	3.481	right	12	5.649	1	345	0	302	1495	1840	1605	0	100	2843		718.319
201	25	iid	left	-1.971	4.243	left	18	-3.981	1	5825	0	302	1439	7264	1602	0	150	8266		816.691
202	136	iid	right	1.405	5.417	left	29	-4.991	1	282	0	303	1341	1623	1595	0	242	2627		824.976
203	43	iid	left	-1.762	6.619	left	43	-11.962	-1	374	0	304	1218	1592	1588	0	358	2594		827.624
204	137	iid	right	1.078	5.502	left	30	-5.305	1	200	0	304	1333	1533	1583	1	250	2535		830.238
205	46	iid	left	-1.185	6.479	left	42	-5.232	1	307	0	303	1219	1526	1569	1	350	2529		832.781
206	4	iid	left	-2.051	2.291	left	5	-3.295	-1	13	0	303	1546	1559	1588	1	42	2561		835.329
207	165	iid	right	2.085	3.039	right	9	3.017	1	5224	0	304	1517	6741	1604	0	75	7744		837.909
208	54	iid	left	-1.113	2.948	right	9	2.555	1	156	0	303	1520	1676	1604	0	75	2678		845.66
209	139	iid	right	0.999	5.404	left	30	-9.09	-1	317	0	301	1321	1638	1582	0	250	2641		848.361
210	186	iid	right	1.917	5.864	right	35	11.991	1	260	0	302	1301	1561	1593	1	292	2566		851.009
211	8	iid	left	-1.147	2.092	left	4	-3.873	1	11	0	302	1552	1563	1585	1	33	2566		853.594
212	13	iid	left	-1.629	3.238	left	11	-7.675	-1	167	0	302	1489	1656	1591	0	92	2661		856.178
213	5	iid	left	-2.123	2.129	left	5	-3.169	-1	1207	1	303	1553	2760	1608	0	42	3763		858.859
214	33	iid	left	-2.547	5.207	left	27	-4.706	-1	259	0	303	1362	1621	1596	0	225	2624		862.642
215	81	iid	left	-1.773	5.602	right	31	12.73	-1	313	0	302	1329	1642	1598	0	258	2645		865.285
216	31	iid	left	-2.689	5.667	left	33	-13.897	1	4879	1	304	1315	6194	1601	0	275	7197		867.949
217	59	iid	left	-1.193	2.511	right	6	2.767	-1	13	0	302	1541	1554	1591	1	50	2557		875.166
218	166	iid	right	1.331	3.134	right	10	7.001	1	3210	0	303	1518	4728	1612	0	83	5731		877.735
219	103	iid	right	0.961	2.657	left	7	-2.843	1	163	0	303	1529	1692	1599	0	58	2695		883.485
220	63	iid	left	-1.892	3.745	right	14	4.613	-1	354	0	302	1474	1828	1601	0	117	2830		886.189
221	78	iid	left	-0.87	4.088	right	17	2.599	-1	448	0	303	1446	1894	1601	0	142	2897		889.037
222	108	iid	right	2.027	2.567	left	7	-4.044	1	329	0	303	1529	1858	1597	0	58	2861		891.949
223	124	iid	right	1.906	4.326	left	19	-4.242	1	188	0	302	1430	1618	1601	0	158	2621		894.82
224	194	iid	right	1.816	6.152	right	38	4.335	-1	462	0	302	1271	1733	1599	0	317	2736		897.463
225	141	iid	right	1.575	6.045	left	37	-3.812	1	357	0	303	1276	1633	1594	0	308	2635		900.204
226	197	iid	right	2.158	6.978	right	49	5.806	-1	377	0	303	1180	1557	1588	1	408	2560		902.859
227	42	iid	left	-1.954	6.647	left	44	-13.663	1	259	0	303	1207	1466	1574	1	367	2470		905.43
228	152	iid	right	2.413	2.537	right	6	6.728	-1	249	0	303	1538	1787	1598	0	50	2789		907.919
229	126	iid	right	1.794	4.732	left	22	-6.096	1	370	1	302	1405	1775	1600	0	183	2778		910.735
230	40	iid	left	-2.137	6.102	left	37	-2.857	1	627	0	302	1271	1898	1590	0	308	2902		913.532
231	134	iid	right	1.581	5.468	left	30	-3.437	1	336	0	302	1325	1661	1586	0	250	2663		916.453
232	83	iid	left	-1.014	5.344	right	29	3.279	1	419	0	303	1349	1768	1603	0	242	2771		919.135
233	14	iid	left	-2.465	3.163	left	10	-5.991	1	3427	0	303	1491	4919	1586	0	83	5923		921.928
234	85	iid	left	-1.907	4.917	right	24	2.755	1	198	0	303	1387	1585	1587	1	200	2588		927.857
235	175	iid	right	1.971	4.243	right	18	3.981	1	103	0	303	1447	1550	1597	1	150	2554		930.464
236	191	iid	right	2.078	6.196	right	38	11.804	1	242	0	303	1257	1499	1574	1	317	2503		933.028
237	125	iid	right	1.007	4.726	left	22	-7.396	-1	324	0	301	1401	1725	1596	0	183	2728		935.543
238	6	iid	left	-2.375	2.81	left	8	-5.006	-1	103	0	302	1516	1619	1594	0	67	2622		938.291
239	147	iid	right	1.346	6.31	left	40	-3.058	-1	349	0	303	1255	1604	1600	0	333	2607		940.927
240	24	iid	left	-1.157	4.176	left	17	-2.95	-1	319	0	302	1440	1759	1593	0	142	2762		943.555
241	70	iid	left	-1.926	4.487	right	20	4.387	-1	161	0	303	1431	1592	1598	1	167	2594		946.324
242	182	iid	right	2.179	5.057	right	26	5.865	1	284	0	303	1380	1664	1609	0	217	2667		948.942
243	131	iid	right	1.773	5.602	left	31	-12.73	1	363	0	302	1337	1700	1607	0	258	2703		951.616
244	23	iid	left	-2.217	4.012	left	16	-3.328	1	130	0	303	1435	1565	1568	1	133	2570		954.327
245	52	iid	left	-1.512	2.3	right	5	5.012	-1	133	0	302	1554	1687	1608	0	42	2692		956.903
246	106	iid	right	0.974	2.955	left	9	-5.179	-1	717	0	302	1502	2219	1587	0	75	3222		959.602
247	193	iid	right	1.762	6.619	right	43	11.962	1	381	0	303	1245	1626	1616	0	358	2629		962.833
248	156	iid	right	2.375	2.81	right	8	5.006	1	1757	0	303	1512	3268	1591	0	67	4271		965.484
249	99	iid	left	-1.186	6.295	right	40	3.668	-1	347	0	303	1244	1591	1586	0	333	2595		969.775
