trial	index_traj	path	mean_side	mean_val	sd	last_visibl_side	f_missing_pos	last_visibl_center_dist[deg]	response	RT	fix_start_time	dot_mvt_start_time	last_dot_time	button_pressed_time	line_cross_time	early_response (t/f)	rest_time	end_time	start_exp_time	time_from_start [ces]
16	173	iid	right	2.217	4.012	right	16	3.328	1	141	1	303	1462	1603	1595	1	133	2605		79.891
17	149	iid	right	1.186	6.295	left	40	-3.668	1	428	0	303	1239	1667	1581	0	333	2668		82.504
18	93	iid	left	-1.486	6.421	right	41	8.888	1	452	0	302	1225	1677	1579	0	342	2679		85.181
19	29	iid	left	-1.621	4.376	left	19	-14.001	-1	199	0	302	1415	1614	1587	0	158	2615		87.868
20	0	iid	left	-1.672	2.125	left	5	-3.182	-1	166	0	302	1554	1720	1608	0	42	2721		90.492
21	2	iid	left	-2.413	2.537	left	6	-6.728	-1	154	0	302	1515	1669	1578	0	50	2671		93.222
22	122	iid	right	1.283	4.911	left	24	-3.587	1	450	0	302	1373	1823	1584	0	200	2824		95.9
23	180	iid	right	1.432	5.195	right	27	7.161	1	468	0	302	1369	1837	1605	0	225	2839		98.733
24	95	iid	left	-1.969	6.295	right	40	10.722	1	514	0	302	1243	1757	1585	0	333	2759		101.582
25	121	iid	right	1.764	4.73	left	22	-2.728	1	330	1	303	1404	1734	1605	0	183	2736		104.349
26	185	iid	right	2.32	5.071	right	26	7.877	1	347	0	302	1369	1716	1598	0	217	2718		107.094
27	39	iid	left	-2.719	5.571	left	31	-10.583	1	928	0	303	1317	2245	1586	0	258	3247		109.821
28	66	iid	left	-2.091	3.596	right	13	5.348	-1	552	0	302	1486	2038	1612	0	108	3040		113.076
29	19	iid	left	-1.394	3.481	left	12	-5.649	-1	561	0	303	1484	2045	1596	0	100	3047		116.126
30	11	iid	left	-1.454	3.202	left	10	-2.972	-1	517	0	302	1502	2019	1601	0	83	3021		119.182
31	45	iid	left	-0.81	6.405	left	41	-10.068	-1	729	0	303	1221	1950	1572	0	342	2953		122.213
32	41	iid	left	-2.078	6.196	left	38	-11.804	-1	396	0	301	1257	1653	1584	0	317	2654		125.172
33	92	iid	left	-1.12	6.035	right	36	5.179	-1	552	0	302	1246	1798	1557	0	300	2800		127.836
34	168	iid	right	1.853	3.209	right	10	4.809	1	405	0	303	1496	1901	1591	0	83	2904		130.646
35	1	iid	left	-1.432	2.804	left	8	-3.469	-1	502	0	301	1541	2043	1621	0	67	3045		133.558
36	57	iid	left	-2.189	2.964	right	9	2.592	-1	516	0	303	1504	2020	1590	0	75	3022		136.613
37	189	iid	right	2.719	5.571	right	31	10.583	1	607	0	302	1295	1902	1571	0	258	2903		139.645
38	151	iid	right	1.432	2.804	right	8	3.469	1	528	0	302	1501	2029	1579	0	67	3031		142.558
39	167	iid	right	2.376	3.95	right	16	7.381	1	451	0	302	1450	1901	1597	0	133	2902		145.598
40	116	iid	right	2.091	3.596	left	13	-5.348	1	588	0	303	1466	2054	1589	0	108	3056		148.509
41	138	iid	right	1.027	5.533	left	31	-3.742	1	433	0	303	1340	1773	1608	0	258	2775		151.574
42	155	iid	right	2.123	2.129	right	5	3.169	1	477	0	302	1536	2013	1588	0	42	3014		154.359
43	82	iid	left	-0.915	5.411	right	29	4.576	1	721	0	302	1355	2076	1607	0	242	3078		157.382
44	160	iid	right	1.646	3.03	right	9	6.579	1	315	1	303	1508	1823	1599	0	75	2825		160.469
45	181	iid	right	2.689	5.667	right	33	13.897	1	542	0	302	1310	1852	1596	0	275	2854		163.303
46	171	iid	right	2.081	4.839	right	24	11.931	1	707	0	303	1417	2124	1631	0	200	3126		166.167
47	12	iid	left	-1.311	3.437	left	12	-3.281	-1	483	0	302	1489	1972	1600	0	100	2974		169.302
48	55	iid	left	-1.076	2.085	right	4	4.474	-1	699	0	303	1539	2238	1586	0	33	3240		172.285
49	77	iid	left	-1.239	4.403	right	19	7.711	-1	469	0	303	1401	1870	1571	0	158	2872		175.534
50	22	iid	left	-1.158	4.684	left	22	-3.138	1	818	1	302	1398	2216	1592	0	183	3217		178.415
51	129	iid	right	2.149	4.637	left	22	-6.019	1	395	0	301	1412	1807	1612	0	183	2809		182.611
52	105	iid	right	1.076	2.085	left	4	-4.474	1	499	0	301	1541	2040	1589	0	33	3041		185.426
53	102	iid	right	1.512	2.3	left	5	-5.012	1	607	0	302	1558	2165	1613	0	42	3166		188.477
54	159	iid	right	1.71	2.788	right	8	5.391	1	539	1	302	1534	2073	1613	0	67	3075		191.65
55	9	iid	left	-1.71	2.788	left	8	-5.391	-1	489	0	302	1531	2020	1612	0	67	3023		194.733
56	15	iid	left	-2.085	3.039	left	9	-3.017	-1	441	0	303	1492	1933	1582	0	75	2935		197.766
57	150	iid	right	1.672	2.125	right	5	3.182	1	434	0	303	1537	1971	1595	0	42	2973		200.712
58	76	iid	left	-1.794	4.732	right	22	6.096	-1	472	0	302	1396	1868	1592	0	183	2869		203.695
59	119	iid	right	2.377	3.329	left	11	-2.683	1	488	0	302	1492	1980	1596	0	92	2982		206.573
60	71	iid	left	-1.764	4.73	right	22	2.728	-1	453	0	303	1408	1861	1602	0	183	2862		209.565
61	90	iid	left	-2.17	6.546	right	43	2.644	-1	660	1	302	1228	1888	1598	0	358	2890		212.434
62	100	iid	right	2.251	2.722	left	8	-3.383	1	575	0	301	1527	2102	1606	0	67	3103		215.334
63	44	iid	left	-1.816	6.152	left	38	-4.335	1	654	0	302	1261	1915	1586	0	317	2917		218.447
64	94	iid	left	-1.676	6.092	right	37	6.022	-1	511	0	303	1278	1789	1595	0	308	2791		221.374
65	176	iid	right	1.929	4.66	right	22	8.105	1	618	0	303	1426	2044	1622	0	183	3046		224.175
66	142	iid	right	1.12	6.035	left	36	-5.179	1	646	0	302	1269	1915	1580	0	300	2916		227.231
67	113	iid	right	1.892	3.745	left	14	-4.613	1	474	0	302	1467	1941	1599	0	117	2944		230.157
68	53	iid	left	-0.961	2.657	right	7	2.843	-1	601	0	303	1506	2107	1579	0	58	3109		233.111
69	20	iid	left	-2.263	4.205	left	18	-3.056	-1	413	0	301	1424	1837	1584	0	150	2838		236.23
70	30	iid	left	-1.432	5.195	left	27	-7.161	-1	431	0	301	1358	1789	1593	0	225	2791		239.078
71	114	iid	right	1.583	3.228	left	10	-4.674	1	447	0	302	1469	1916	1569	0	83	2919		241.878
72	172	iid	right	1.158	4.684	right	22	3.138	1	488	0	301	1398	1886	1592	0	183	2888		244.803
73	26	iid	left	-1.929	4.66	left	22	-8.105	-1	503	0	303	1421	1924	1614	0	183	2927		247.702
74	50	iid	left	-2.251	2.722	right	8	3.383	-1	528	0	302	1507	2035	1585	0	67	3036		250.638
75	192	iid	right	1.954	6.647	right	44	13.663	1	732	0	302	1202	1934	1581	0	367	2936		253.685
76	179	iid	right	1.621	4.376	right	19	14.001	1	528	0	303	1404	1932	1575	0	158	2933		256.631
77	184	iid	right	2.325	5.238	right	27	4.616	1	403	0	303	1354	1757	1592	0	225	2759		259.574
78	199	iid	right	1.82	6.317	right	40	5.053	1	713	0	303	1234	1947	1579	0	333	2950		262.343
79	109	iid	right	1.193	2.511	left	6	-2.767	1	542	0	302	1541	2083	1604	0	50	3085		265.303
80	115	iid	right	2.055	3.917	left	16	-5.82	1	749	0	302	1447	2196	1592	0	133	3198		268.398
81	98	iid	left	-0.971	6.212	right	39	8.275	1	571	0	303	1265	1836	1601	0	325	2838		271.606
82	97	iid	left	-1.346	6.31	right	40	3.058	1	437	0	303	1241	1678	1584	0	333	2679		274.454
83	69	iid	left	-2.377	3.329	right	11	2.683	-1	370	0	302	1473	1843	1577	0	92	2845		277.143
84	161	iid	right	1.454	3.202	right	10	2.972	1	396	0	302	1472	1868	1570	0	83	2870		279.998
85	174	iid	right	1.157	4.176	right	17	2.95	1	372	0	303	1424	1796	1574	0	142	2798		282.878
86	107	iid	right	2.189	2.964	left	9	-2.592	1	427	0	302	1497	1924	1585	0	75	2926		285.686
87	72	iid	left	-1.283	4.911	right	24	3.587	1	612	0	303	1386	1998	1596	0	200	3000		288.622
88	88	iid	left	-1.027	5.533	right	31	3.742	1	759	0	303	1332	2091	1601	0	258	3093		291.631
89	130	iid	right	1.134	4.973	left	25	-3.726	1	423	0	302	1365	1788	1590	0	208	2790		294.734
90	96	iid	left	-1.995	6.028	right	36	3.041	-1	377	1	304	1277	1654	1590	0	300	2656		297.533
91	86	iid	left	-1.405	5.417	right	29	4.991	-1	678	0	302	1367	2045	1620	0	242	3047		300.197
92	101	iid	right	0.806	2.319	left	5	-3.749	1	350	0	301	1534	1884	1587	0	42	2886		303.254
93	18	iid	left	-1.853	3.209	left	10	-4.809	-1	447	0	301	1490	1937	1588	0	83	2940		306.145
94	190	iid	right	2.137	6.102	right	37	2.857	1	585	0	303	1266	1851	1587	0	308	2853		309.095
95	164	iid	right	2.465	3.163	right	10	5.991	1	556	0	302	1491	2047	1585	0	83	3049		311.956
96	144	iid	right	1.676	6.092	left	37	-6.022	1	731	0	303	1256	1987	1579	0	308	2990		315.015
97	148	iid	right	0.971	6.212	left	39	-8.275	1	823	0	302	1245	2068	1583	0	325	3069		318.015
98	140	iid	right	2.17	6.546	left	43	-2.644	1	808	0	303	1213	2021	1581	0	358	3022		321.094
99	143	iid	right	1.486	6.421	left	41	-8.888	1	779	0	302	1250	2029	1605	0	342	3030		324.126
100	56	rdw	left	-0.974	2.955	right	9	5.179	1	489	0	302	1528	2017	1614	0	75	3018		327.166
101	37	rdw	left	-1.988	5.494	left	30	-5.674	-1	560	0	302	1317	1877	1578	0	250	2878		331.214
102	67	rdw	left	-1.011	3.712	right	14	2.576	1	639	0	301	1453	2092	1580	0	117	3093		334.102
103	79	rdw	left	-2.149	4.637	right	22	6.019	1	367	0	302	1400	1767	1594	0	183	2768		337.205
104	80	rdw	left	-1.134	4.973	right	25	3.726	1	439	0	301	1380	1819	1598	0	208	2821		339.982
105	188	rdw	right	2.822	5.379	right	29	8.417	1	403	0	303	1353	1756	1606	0	242	2758		342.814
106	183	rdw	right	2.547	5.207	right	27	4.706	1	443	0	302	1346	1789	1587	0	225	2791		345.581
107	10	rdw	left	-1.646	3.03	left	9	-6.579	-1	287	0	303	1514	1801	1603	0	75	2802		348.383
108	128	rdw	right	0.87	4.088	left	17	-2.599	-1	320	0	303	1440	1760	1598	0	142	2762		351.195
109	62	rdw	left	-1.05	3.553	right	13	3.169	1	730	0	302	1475	2205	1597	0	108	3207		353.967
110	65	rdw	left	-2.055	3.917	right	16	5.82	1	376	0	302	1454	1830	1598	0	133	2832		357.18
111	17	rdw	left	-2.376	3.95	left	16	-7.381	-1	292	0	302	1440	1732	1587	0	133	2733		360.021
112	133	rdw	right	1.014	5.344	left	29	-3.279	-1	417	0	302	1333	1750	1589	0	242	2751		362.765
113	195	rdw	right	0.81	6.405	right	41	10.068	1	652	0	301	1243	1895	1595	0	342	2897		365.523
114	146	rdw	right	1.995	6.028	left	36	-3.041	-1	373	0	302	1271	1644	1581	0	300	2646		368.43
115	38	rdw	left	-2.822	5.379	left	29	-8.417	-1	330	1	303	1332	1662	1584	0	242	2664		371.085
116	173	rdw	right	2.217	4.012	right	16	3.328	1	391	0	302	1436	1827	1585	0	133	2829		373.759
117	149	rdw	right	1.186	6.295	left	40	-3.668	-1	443	0	302	1234	1677	1578	0	333	2679		376.597
118	93	rdw	left	-1.486	6.421	right	41	8.888	1	408	0	304	1262	1670	1614	0	342	2672		379.285
119	29	rdw	left	-1.621	4.376	left	19	-14.001	-1	206	0	302	1421	1627	1595	0	158	2629		381.967
120	0	rdw	left	-1.672	2.125	left	5	-3.182	-1	288	0	302	1541	1829	1596	0	42	2831		384.604
121	2	rdw	left	-2.413	2.537	left	6	-6.728	-1	428	0	302	1537	1965	1601	0	50	2967		387.445
122	122	rdw	right	1.283	4.911	left	24	-3.587	-1	597	0	302	1424	2021	1637	0	200	3022		390.422
123	180	rdw	right	1.432	5.195	right	27	7.161	1	408	0	303	1364	1772	1601	0	225	2773		393.455
124	95	rdw	left	-1.969	6.295	right	40	10.722	1	588	0	301	1259	1847	1602	0	333	2850		396.235
125	121	rdw	right	1.764	4.73	left	22	-2.728	-1	389	0	302	1414	1803	1611	0	183	2806		399.095
126	185	rdw	right	2.32	5.071	right	26	7.877	1	632	0	303	1372	2004	1599	0	217	3006		401.91
127	39	rdw	left	-2.719	5.571	left	31	-10.583	-1	284	0	303	1313	1597	1580	0	258	2598		404.926
128	66	rdw	left	-2.091	3.596	right	13	5.348	1	311	0	303	1498	1809	1618	0	108	2810		407.534
129	19	rdw	left	-1.394	3.481	left	12	-5.649	-1	307	0	302	1479	1786	1590	0	100	2788		410.354
130	11	rdw	left	-1.454	3.202	left	10	-2.972	-1	414	0	301	1479	1893	1578	0	83	2896		413.149
131	45	rdw	left	-0.81	6.405	left	41	-10.068	-1	390	0	302	1230	1620	1582	0	342	2621		416.055
132	41	rdw	left	-2.078	6.196	left	38	-11.804	-1	291	0	303	1273	1564	1590	1	317	2566		418.686
133	92	rdw	left	-1.12	6.035	right	36	5.179	1	379	0	301	1277	1656	1588	0	300	2658		421.258
134	168	rdw	right	1.853	3.209	right	10	4.809	1	152	0	301	1486	1638	1580	0	83	2643		423.923
135	1	rdw	left	-1.432	2.804	left	8	-3.469	-1	331	0	301	1497	1828	1574	0	67	2830		426.573
136	57	rdw	left	-2.189	2.964	right	9	2.592	1	407	0	303	1517	1924	1604	0	75	2926		429.414
137	189	rdw	right	2.719	5.571	right	31	10.583	1	362	0	302	1323	1685	1591	0	258	2686		432.35
138	151	rdw	right	1.432	2.804	right	8	3.469	1	376	0	302	1509	1885	1585	0	67	2887		435.046
139	167	rdw	right	2.376	3.95	right	16	7.381	1	304	0	303	1480	1784	1626	0	133	2786		437.943
140	116	rdw	right	2.091	3.596	left	13	-5.348	-1	432	0	303	1457	1889	1580	0	108	2890		440.739
141	138	rdw	right	1.027	5.533	left	31	-3.742	-1	480	0	302	1316	1796	1585	0	258	2797		443.639
142	155	rdw	right	2.123	2.129	right	5	3.169	1	408	0	303	1518	1926	1572	0	42	2927		446.446
143	82	rdw	left	-0.915	5.411	right	29	4.576	1	424	0	303	1334	1758	1585	0	242	2760		449.382
144	160	rdw	right	1.646	3.03	right	9	6.579	1	375	0	302	1493	1868	1582	0	75	2870		452.151
145	181	rdw	right	2.689	5.667	right	33	13.897	1	454	0	303	1303	1757	1589	0	275	2759		455.03
146	171	rdw	right	2.081	4.839	right	24	11.931	1	467	0	303	1377	1844	1588	0	200	2846		457.798
147	12	rdw	left	-1.311	3.437	left	12	-3.281	-1	639	1	302	1464	2103	1575	0	100	3104		460.652
148	55	rdw	left	-1.076	2.085	right	4	4.474	1	504	0	301	1541	2045	1587	0	33	3047		463.766
149	77	rdw	left	-1.239	4.403	right	19	7.711	1	361	0	302	1412	1773	1580	0	158	2775		466.822
150	22	rdw	left	-1.158	4.684	left	22	-3.138	-1	392	0	302	1392	1784	1587	0	183	2786		469.604
151	129	rdw	right	2.149	4.637	left	22	-6.019	-1	339	0	302	1393	1732	1585	0	183	2734		473.293
152	105	rdw	right	1.076	2.085	left	4	-4.474	-1	424	0	303	1549	1973	1593	0	33	2975		476.037
153	102	rdw	right	1.512	2.3	left	5	-5.012	-1	403	0	304	1539	1942	1598	0	42	2944		479.02
154	159	rdw	right	1.71	2.788	right	8	5.391	1	271	0	302	1518	1789	1595	0	67	2790		481.973
155	9	rdw	left	-1.71	2.788	left	8	-5.391	-1	396	0	302	1508	1904	1584	0	67	2906		484.77
156	15	rdw	left	-2.085	3.039	left	9	-3.017	-1	494	0	302	1511	2005	1597	0	75	3007		487.685
157	150	rdw	right	1.672	2.125	right	5	3.182	1	314	0	302	1540	1854	1597	0	42	2855		490.701
158	76	rdw	left	-1.794	4.732	right	22	6.096	1	408	0	301	1399	1807	1592	0	183	2809		493.562
159	119	rdw	right	2.377	3.329	left	11	-2.683	-1	469	0	303	1504	1973	1608	0	92	2975		496.381
160	71	rdw	left	-1.764	4.73	right	22	2.728	1	505	0	302	1413	1918	1607	0	183	2920		499.364
161	90	rdw	left	-2.17	6.546	right	43	2.644	1	510	0	303	1230	1740	1599	0	358	2742		502.294
162	100	rdw	right	2.251	2.722	left	8	-3.383	-1	419	0	302	1513	1932	1592	0	67	2934		505.046
163	44	rdw	left	-1.816	6.152	left	38	-4.335	-1	481	0	302	1243	1724	1570	0	317	2727		507.99
164	94	rdw	left	-1.676	6.092	right	37	6.022	1	412	0	301	1288	1700	1609	0	308	2702		510.725
165	176	rdw	right	1.929	4.66	right	22	8.105	1	456	0	303	1388	1844	1584	0	183	2847		513.437
166	142	rdw	right	1.12	6.035	left	36	-5.179	-1	423	0	302	1286	1709	1599	0	300	2711		516.294
167	113	rdw	right	1.892	3.745	left	14	-4.613	-1	555	0	302	1456	2011	1586	0	117	3013		519.014
168	53	rdw	left	-0.961	2.657	right	7	2.843	1	457	0	302	1531	1988	1603	0	58	2989		522.038
169	20	rdw	left	-2.263	4.205	left	18	-3.056	-1	572	0	302	1426	1998	1585	0	150	3000		525.037
170	30	rdw	left	-1.432	5.195	left	27	-7.161	-1	401	0	302	1355	1756	1590	0	225	2757		528.047
171	114	rdw	right	1.583	3.228	left	10	-4.674	-1	503	0	302	1495	1998	1593	0	83	2999		530.813
172	172	rdw	right	1.158	4.684	right	22	3.138	1	457	0	303	1397	1854	1594	0	183	2855		533.822
173	26	rdw	left	-1.929	4.66	left	22	-8.105	-1	458	0	303	1402	1860	1600	0	183	2862		536.687
174	50	rdw	left	-2.251	2.722	right	8	3.383	1	503	0	302	1524	2027	1604	0	67	3030		539.558
175	192	rdw	right	1.954	6.647	right	44	13.663	1	442	0	302	1203	1645	1580	0	367	2646		542.598
176	179	rdw	right	1.621	4.376	right	19	14.001	1	424	0	301	1416	1840	1587	0	158	2842		545.251
177	184	rdw	right	2.325	5.238	right	27	4.616	1	394	0	302	1363	1757	1603	0	225	2759		548.102
178	199	rdw	right	1.82	6.317	right	40	5.053	1	426	0	303	1256	1682	1599	0	333	2685		550.871
179	109	rdw	right	1.193	2.511	left	6	-2.767	-1	623	0	302	1526	2149	1588	0	50	3150		553.566
180	115	rdw	right	2.055	3.917	left	16	-5.82	-1	408	0	302	1448	1856	1591	0	133	2858		556.723
181	98	rdw	left	-0.971	6.212	right	39	8.275	1	432	0	302	1245	1677	1582	0	325	2679		559.591
182	97	rdw	left	-1.346	6.31	right	40	3.058	1	507	1	303	1234	1741	1579	0	333	2742		562.279
183	69	rdw	left	-2.377	3.329	right	11	2.683	1	577	0	302	1508	2085	1614	0	92	3087		565.031
184	161	rdw	right	1.454	3.202	right	10	2.972	1	228	0	303	1508	1736	1601	0	83	2737		568.128
185	174	rdw	right	1.157	4.176	right	17	2.95	1	446	0	302	1418	1864	1573	0	142	2865		570.875
186	107	rdw	right	2.189	2.964	left	9	-2.592	-1	468	0	302	1489	1957	1579	0	75	2959		573.75
187	72	rdw	left	-1.283	4.911	right	24	3.587	1	350	0	303	1366	1716	1578	0	200	2718		576.718
188	88	rdw	left	-1.027	5.533	right	31	3.742	1	469	0	301	1322	1791	1590	0	258	2793		579.442
189	130	rdw	right	1.134	4.973	left	25	-3.726	-1	469	0	303	1393	1862	1614	0	208	2864		582.245
190	96	rdw	left	-1.995	6.028	right	36	3.041	1	435	0	303	1256	1691	1567	0	300	2693		585.119
191	86	rdw	left	-1.405	5.417	right	29	4.991	1	415	0	302	1358	1773	1612	0	242	2775		587.822
192	101	rdw	right	0.806	2.319	left	5	-3.749	-1	312	0	302	1532	1844	1591	0	42	2846		590.607
193	18	rdw	left	-1.853	3.209	left	10	-4.809	-1	325	0	302	1503	1828	1600	0	83	2829		593.463
194	190	rdw	right	2.137	6.102	right	37	2.857	1	450	0	302	1267	1717	1586	0	308	2719		596.302
195	164	rdw	right	2.465	3.163	right	10	5.991	1	330	0	303	1504	1834	1600	0	83	2835		599.03
196	144	rdw	right	1.676	6.092	left	37	-6.022	-1	737	0	301	1287	2024	1608	0	308	3025		601.875
197	148	rdw	right	0.971	6.212	left	39	-8.275	-1	508	0	301	1235	1743	1570	0	325	2745		604.907
198	140	rdw	right	2.17	6.546	left	43	-2.644	-1	413	0	302	1217	1630	1586	0	358	2632		607.661
199	143	rdw	right	1.486	6.421	left	41	-8.888	-1	384	0	302	1251	1635	1603	0	342	2637		610.303
200	169	iid	right	1.394	3.481	right	12	5.649	1	479	0	301	1481	1960	1595	0	100	2963		612.95
201	25	iid	left	-1.971	4.243	left	18	-3.981	-1	522	0	302	1442	1964	1606	0	150	2966		616.975
202	136	iid	right	1.405	5.417	left	29	-4.991	1	565	0	303	1360	1925	1612	0	242	2927		619.95
203	43	iid	left	-1.762	6.619	left	43	-11.962	-1	591	0	303	1276	1867	1644	0	358	2869		622.887
204	137	iid	right	1.078	5.502	left	30	-5.305	1	571	0	303	1348	1919	1608	0	250	2920		625.765
205	46	iid	left	-1.185	6.479	left	42	-5.232	1	531	0	302	1216	1747	1575	0	350	2749		628.694
206	4	iid	left	-2.051	2.291	left	5	-3.295	-1	445	0	301	1529	1974	1586	0	42	2976		631.453
207	165	iid	right	2.085	3.039	right	9	3.017	1	552	0	303	1508	2060	1594	0	75	3061		634.439
208	54	iid	left	-1.113	2.948	right	9	2.555	-1	520	0	303	1485	2005	1572	0	75	3006		637.51
209	139	iid	right	0.999	5.404	left	30	-9.09	1	613	0	302	1328	1941	1588	0	250	2943		640.526
210	186	iid	right	1.917	5.864	right	35	11.991	1	531	0	303	1297	1828	1602	0	292	2830		643.478
211	8	iid	left	-1.147	2.092	left	4	-3.873	-1	448	0	302	1540	1988	1587	0	33	2990		646.318
212	13	iid	left	-1.629	3.238	left	11	-7.675	-1	407	0	303	1469	1876	1576	0	92	2878		649.318
213	5	iid	left	-2.123	2.129	left	5	-3.169	-1	522	0	302	1532	2054	1591	0	42	3055		652.205
214	33	iid	left	-2.547	5.207	left	27	-4.706	-1	445	0	302	1342	1787	1578	0	225	2789		655.271
215	81	iid	left	-1.773	5.602	right	31	12.73	1	490	0	302	1347	1837	1619	0	258	2840		658.069
216	31	iid	left	-2.689	5.667	left	33	-13.897	-1	936	0	303	1290	2226	1577	0	275	3228		660.92
217	59	iid	left	-1.193	2.511	right	6	2.767	-1	467	0	301	1534	2001	1598	0	50	3002		664.154
218	166	iid	right	1.331	3.134	right	10	7.001	1	423	0	303	1477	1900	1573	0	83	2902		667.166
219	103	iid	right	0.961	2.657	left	7	-2.843	1	457	0	302	1515	1972	1587	0	58	2973		670.078
220	63	iid	left	-1.892	3.745	right	14	4.613	-1	511	0	303	1501	2012	1630	0	117	3015		673.062
221	78	iid	left	-0.87	4.088	right	17	2.599	1	348	0	302	1432	1780	1587	0	142	2783		676.087
222	108	iid	right	2.027	2.567	left	7	-4.044	1	264	0	302	1523	1787	1594	0	58	2788		678.879
223	124	iid	right	1.906	4.326	left	19	-4.242	1	414	0	303	1422	1836	1595	0	158	2837		681.678
224	194	iid	right	1.816	6.152	right	38	4.335	1	685	0	302	1233	1918	1559	0	317	2920		684.525
225	141	iid	right	1.575	6.045	left	37	-3.812	1	863	0	302	1293	2156	1612	0	308	3158		687.454
226	197	iid	right	2.158	6.978	right	49	5.806	1	808	0	302	1163	1971	1582	0	408	2973		690.623
227	42	iid	left	-1.954	6.647	left	44	-13.663	-1	912	0	301	1222	2134	1600	0	367	3135		693.605
228	152	iid	right	2.413	2.537	right	6	6.728	1	399	0	303	1524	1923	1588	0	50	2925		696.751
229	126	iid	right	1.794	4.732	left	22	-6.096	1	598	0	302	1391	1989	1588	0	183	2990		699.686
230	40	iid	left	-2.137	6.102	left	37	-2.857	1	780	0	303	1273	2053	1596	0	308	3055		702.687
231	134	iid	right	1.581	5.468	left	30	-3.437	1	690	0	303	1337	2027	1598	0	250	3029		705.751
232	83	iid	left	-1.014	5.344	right	29	3.279	1	809	0	302	1355	2164	1608	0	242	3166		708.79
233	14	iid	left	-2.465	3.163	left	10	-5.991	-1	367	0	302	1501	1868	1599	0	83	2869		711.968
234	85	iid	left	-1.907	4.917	right	24	2.755	-1	375	0	303	1373	1748	1585	0	200	2750		714.847
235	175	iid	right	1.971	4.243	right	18	3.981	1	310	0	303	1439	1749	1599	0	150	2752		717.607
236	191	iid	right	2.078	6.196	right	38	11.804	1	572	0	302	1261	1833	1588	0	317	2835		720.369
237	125	iid	right	1.007	4.726	left	22	-7.396	1	483	0	302	1393	1876	1591	0	183	2878		723.215
238	6	iid	left	-2.375	2.81	left	8	-5.006	-1	436	0	301	1508	1944	1584	0	67	2946		726.099
239	147	iid	right	1.346	6.31	left	40	-3.058	1	450	1	303	1241	1691	1584	0	333	2694		729.056
240	24	iid	left	-1.157	4.176	left	17	-2.95	-1	615	0	302	1459	2074	1613	0	142	3076		731.76
241	70	iid	left	-1.926	4.487	right	20	4.387	-1	342	0	301	1383	1725	1562	0	167	2726		734.846
242	182	iid	right	2.179	5.057	right	26	5.865	1	372	0	302	1384	1756	1616	0	217	2758		737.582
243	131	iid	right	1.773	5.602	left	31	-12.73	1	463	0	303	1334	1797	1607	0	258	2798		740.351
244	23	iid	left	-2.217	4.012	left	16	-3.328	-1	604	0	302	1446	2050	1590	0	133	3052		743.159
245	52	iid	left	-1.512	2.3	right	5	5.012	-1	452	1	303	1570	2022	1627	0	42	3024		746.222
246	106	iid	right	0.974	2.955	left	9	-5.179	1	334	0	303	1508	1842	1598	0	75	2845		749.256
247	193	iid	right	1.762	6.619	right	43	11.962	1	473	0	302	1212	1685	1581	0	358	2687		752.11
248	156	iid	right	2.375	2.81	right	8	5.006	1	347	0	302	1512	1859	1589	0	67	2861		754.807
249	99	iid	left	-1.186	6.295	right	40	3.668	1	613	0	302	1261	1874	1604	0	333	2877		757.679
