trial	index_traj	path	mean_side	mean_val	sd	last_visibl_side	f_missing_pos	last_visibl_center_dist[deg]	response	RT	fix_start_time	dot_mvt_start_time	last_dot_time	button_pressed_time	line_cross_time	early_response (t/f)	rest_time	end_time	start_exp_time	time_from_start [ces]
187	36	rdw	left	-1.917	5.864	left	35	-11.991	-1	350	0	303	1299	1649	1606	0	292	2651		850.722
188	190	rdw	right	2.137	6.102	right	37	2.857	1	375	0	302	1281	1656	1600	0	308	2661		853.389
189	61	rdw	left	-0.973	3.878	right	15	2.704	1	221	0	303	1475	1696	1611	0	125	2701		856.066
190	22	rdw	left	-1.158	4.684	left	22	-3.138	-1	178	0	302	1415	1593	1598	1	183	2596		858.776
191	141	rdw	right	1.575	6.045	left	37	-3.812	-1	472	0	304	1288	1760	1607	0	308	2762		861.38
192	101	rdw	right	0.806	2.319	left	5	-3.749	-1	51	0	302	1560	1611	1602	1	42	2613		864.151
193	33	rdw	left	-2.547	5.207	left	27	-4.706	-1	306	0	302	1367	1673	1606	0	225	2675		866.771
194	11	rdw	left	-1.454	3.202	left	10	-2.972	-1	143	0	303	1522	1665	1619	0	83	2667		869.463
195	194	rdw	right	1.816	6.152	right	38	4.335	1	356	0	302	1277	1633	1605	0	317	2635		872.139
196	159	rdw	right	1.71	2.788	right	8	5.391	1	173	0	303	1540	1713	1620	0	67	2715		874.782
197	6	rdw	left	-2.375	2.81	left	8	-5.006	-1	87	0	301	1540	1627	1617	0	67	2629		877.511
198	27	rdw	left	-2.389	4.145	left	17	-3.429	-1	190	0	303	1451	1641	1609	0	142	2642		880.157
199	120	rdw	right	1.926	4.487	left	20	-4.387	-1	294	0	303	1428	1722	1609	0	167	2726		882.815
200	4	iid	left	-2.051	2.291	left	5	-3.295	-1	10	0	302	1580	1590	1622	1	42	2593		885.558
201	32	iid	left	-2.179	5.057	left	26	-5.865	-1	356	0	302	1418	1774	1656	0	217	2777		940.559
202	142	iid	right	1.12	6.035	left	36	-5.179	1	316	0	301	1313	1629	1627	0	300	2645		943.351
203	145	iid	right	1.969	6.295	left	40	-10.722	1	169	0	304	1271	1440	1604	1	333	2444		946.004
204	109	iid	right	1.193	2.511	left	6	-2.767	1	101	0	301	1545	1646	1614	0	50	2647		948.456
205	144	iid	right	1.676	6.092	left	37	-6.022	1	645	0	301	1280	1925	1607	0	308	2932		951.111
206	10	iid	left	-1.646	3.03	left	9	-6.579	-1	208	0	304	1520	1728	1609	0	75	2731		954.061
207	62	iid	left	-1.05	3.553	right	13	3.169	-1	278	0	303	1494	1772	1614	0	108	2775		956.809
208	112	iid	right	1.05	3.553	left	13	-3.169	1	216	0	303	1500	1716	1619	0	108	2724		959.601
209	146	iid	right	1.995	6.028	left	36	-3.041	1	340	0	302	1291	1631	1607	0	300	2632		962.334
210	166	iid	right	1.331	3.134	right	10	7.001	1	123	0	303	1534	1657	1629	0	83	2659		964.982
211	0	iid	left	-1.672	2.125	left	5	-3.182	1	112	0	304	1578	1690	1630	0	42	2692		967.65
212	198	iid	right	2.101	6.227	right	39	4.733	1	399	0	304	1281	1680	1617	0	325	2683		970.35
213	153	iid	right	1.229	2.32	right	5	4.069	1	37	0	302	1579	1616	1621	1	42	2618		973.049
214	70	iid	left	-1.926	4.487	right	20	4.387	1	191	0	304	1426	1617	1606	0	167	2619		975.684
215	123	iid	right	2.056	4.699	left	22	-3.118	1	295	0	302	1415	1710	1609	0	183	2712		978.311
216	64	iid	left	-1.583	3.228	right	10	4.674	-1	219	0	302	1530	1749	1624	0	83	2751		981.04
217	44	iid	left	-1.816	6.152	left	38	-4.335	1	553	0	303	1283	1836	1613	0	317	2838		983.808
218	163	iid	right	1.629	3.238	right	11	7.675	-1	142	0	303	1490	1632	1592	0	92	2634		986.661
219	28	iid	left	-1.983	4.508	left	20	-4.197	-1	287	0	301	1437	1724	1618	0	167	2727		989.305
220	40	iid	left	-2.137	6.102	left	37	-2.857	1	448	0	304	1270	1718	1589	0	308	2725		992.05
221	108	iid	right	2.027	2.567	left	7	-4.044	-1	1419	0	304	1547	2966	1619	0	58	3967		994.783
222	155	iid	right	2.123	2.129	right	5	3.169	1	124	0	303	1570	1694	1628	0	42	2696		998.768
223	156	iid	right	2.375	2.81	right	8	5.006	1	114	1	304	1528	1642	1608	0	67	2646		1001.481
224	25	iid	left	-1.971	4.243	left	18	-3.981	-1	397	0	302	1449	1846	1610	0	150	2848		1004.135
225	23	iid	left	-2.217	4.012	left	16	-3.328	1	399	0	304	1468	1867	1613	0	133	2869		1007.001
226	184	iid	right	2.325	5.238	right	27	4.616	1	395	0	304	1371	1766	1610	0	225	2768		1009.888
227	147	iid	right	1.346	6.31	left	40	-3.058	1	512	0	304	1268	1780	1616	0	333	2782		1012.674
228	81	iid	left	-1.773	5.602	right	31	12.73	1	391	0	303	1332	1723	1603	0	258	2727		1015.473
229	39	iid	left	-2.719	5.571	left	31	-10.583	-1	262	0	304	1337	1599	1595	1	258	2601		1018.217
230	168	iid	right	1.853	3.209	right	10	4.809	1	18	0	303	1524	1542	1607	1	83	2544		1020.835
231	47	iid	left	-2.158	6.978	left	49	-5.806	-1	459	0	301	1177	1636	1597	0	408	2638		1023.392
232	94	iid	left	-1.676	6.092	right	37	6.022	1	393	0	302	1307	1700	1629	0	308	2702		1026.041
233	154	iid	right	2.051	2.291	right	5	3.295	1	157	1	303	1566	1723	1621	0	42	2724		1028.76
234	43	iid	left	-1.762	6.619	left	43	-11.962	-1	501	0	301	1226	1727	1597	0	358	2729		1031.494
235	138	iid	right	1.027	5.533	left	31	-3.742	1	156	0	302	1342	1498	1600	1	258	2500		1034.239
236	3	iid	left	-1.229	2.32	left	5	-4.069	-1	31	0	303	1571	1602	1613	1	42	2604		1036.757
237	105	iid	right	1.076	2.085	left	4	-4.474	1	38	0	302	1560	1598	1593	1	33	2600		1039.37
238	53	iid	left	-0.961	2.657	right	7	2.843	-1	101	0	307	1572	1673	1641	0	58	2676		1041.987
239	133	iid	right	1.014	5.344	left	29	-3.279	1	362	0	303	1342	1704	1597	0	242	2705		1044.678
240	180	iid	right	1.432	5.195	right	27	7.161	-1	275	0	301	1359	1634	1600	0	225	2635		1047.404
241	178	iid	right	1.983	4.508	right	20	4.197	1	127	0	301	1430	1557	1597	1	167	2564		1050.048
242	185	iid	right	2.32	5.071	right	26	7.877	1	143	1	304	1391	1534	1608	1	217	2536		1052.625
243	49	iid	left	-1.82	6.317	left	40	-5.053	-1	298	0	302	1257	1555	1590	1	333	2557		1055.17
244	80	iid	left	-1.134	4.973	right	25	3.726	1	197	0	302	1393	1590	1601	1	208	2596		1057.743
245	34	iid	left	-2.325	5.238	left	27	-4.616	-1	234	0	302	1370	1604	1595	1	225	2607		1060.347
246	7	iid	left	-2.172	2.398	left	6	-6.377	-1	171	0	303	1542	1713	1603	0	50	2715		1062.972
247	110	iid	right	0.889	3.379	left	11	-3.456	1	118	0	302	1508	1626	1612	0	92	2628		1065.696
248	91	iid	left	-1.575	6.045	right	37	3.812	-1	663	0	301	1283	1946	1601	0	308	2949		1068.333
