trial	index_traj	path	mean_side	mean_val	sd	last_visibl_side	f_missing_pos	last_visibl_center_dist[deg]	response	RT	fix_start_time	dot_mvt_start_time	last_dot_time	button_pressed_time	line_cross_time	early_response (t/f)	rest_time	end_time	start_exp_time	time_from_start [ces]
62	133	iid	right	1.014	5.344	left	29	-3.279	-1	280	0	301	1376	1656	1629	0	242	2657		232.543
63	195	iid	right	0.81	6.405	right	41	10.068	-1	485	0	301	1233	1718	1587	0	342	2719		235.209
64	146	iid	right	1.995	6.028	left	36	-3.041	-1	359	1	303	1294	1653	1606	0	300	2656		237.937
65	38	iid	left	-2.822	5.379	left	29	-8.417	-1	1419	0	302	1337	2756	1588	0	242	3759		240.602
66	173	iid	right	2.217	4.012	right	16	3.328	1	355	0	303	1450	1805	1594	0	133	2806		244.37
67	149	iid	right	1.186	6.295	left	40	-3.668	-1	546	0	302	1243	1789	1586	0	333	2791		247.185
68	93	iid	left	-1.486	6.421	right	41	8.888	-1	673	0	303	1237	1910	1592	0	342	2911		249.986
69	29	iid	left	-1.621	4.376	left	19	-14.001	-1	466	0	303	1429	1895	1599	0	158	2896		252.906
70	0	iid	left	-1.672	2.125	left	5	-3.182	-1	352	0	302	1555	1907	1611	0	42	2909		255.811
71	2	iid	left	-2.413	2.537	left	6	-6.728	-1	278	0	303	1551	1829	1616	0	50	2830		258.73
72	122	iid	right	1.283	4.911	left	24	-3.587	1	357	0	302	1391	1748	1605	0	200	2749		261.566
73	180	iid	right	1.432	5.195	right	27	7.161	1	369	0	302	1364	1733	1599	0	225	2735		264.322
74	95	iid	left	-1.969	6.295	right	40	10.722	1	489	0	303	1264	1753	1608	0	333	2754		267.063
75	121	iid	right	1.764	4.73	left	22	-2.728	1	110	0	302	1393	1503	1576	1	183	2505		269.823
76	185	iid	right	2.32	5.071	right	26	7.877	1	262	0	302	1355	1617	1584	0	217	2619		272.335
77	39	iid	left	-2.719	5.571	left	31	-10.583	-1	385	0	303	1324	1709	1594	0	258	2711		274.963
78	66	iid	left	-2.091	3.596	right	13	5.348	-1	170	0	302	1466	1636	1589	0	108	2637		277.683
79	19	iid	left	-1.394	3.481	left	12	-5.649	-1	230	0	302	1483	1713	1597	0	100	2714		280.327
80	11	iid	left	-1.454	3.202	left	10	-2.972	-1	221	0	304	1520	1741	1618	0	83	2743		283.05
81	45	iid	left	-0.81	6.405	left	41	-10.068	-1	376	0	302	1236	1612	1589	0	342	2613		285.803
82	41	iid	left	-2.078	6.196	left	38	-11.804	-1	326	0	302	1287	1613	1604	1	317	2620		288.426
83	92	iid	left	-1.12	6.035	right	36	5.179	-1	327	0	303	1274	1601	1584	0	300	2602		291.055
84	168	iid	right	1.853	3.209	right	10	4.809	1	403	0	301	1517	1920	1615	0	83	2921		293.663
85	1	iid	left	-1.432	2.804	left	8	-3.469	-1	331	0	302	1549	1880	1629	0	67	2882		296.593
86	57	iid	left	-2.189	2.964	right	9	2.592	-1	199	0	303	1546	1745	1634	0	75	2747		299.485
87	189	iid	right	2.719	5.571	right	31	10.583	1	430	0	303	1351	1781	1621	0	258	2784		302.241
88	151	iid	right	1.432	2.804	right	8	3.469	1	299	0	301	1524	1823	1606	0	67	2825		305.033
89	167	iid	right	2.376	3.95	right	16	7.381	1	294	0	301	1458	1752	1607	0	133	2753		307.864
90	116	iid	right	2.091	3.596	left	13	-5.348	1	403	0	301	1494	1897	1612	0	108	2898		310.622
91	138	iid	right	1.027	5.533	left	31	-3.742	-1	538	0	302	1322	1860	1591	0	258	2862		313.53
92	155	iid	right	2.123	2.129	right	5	3.169	1	282	0	303	1550	1832	1607	0	42	2833		316.401
93	82	iid	left	-0.915	5.411	right	29	4.576	1	356	0	302	1343	1699	1596	0	242	2701		319.243
94	160	iid	right	1.646	3.03	right	9	6.579	1	105	0	301	1517	1622	1607	0	75	2624		321.951
95	181	iid	right	2.689	5.667	right	33	13.897	1	244	0	302	1311	1555	1586	1	275	2556		324.58
96	171	iid	right	2.081	4.839	right	24	11.931	1	285	0	303	1397	1682	1611	0	200	2684		327.144
97	12	iid	left	-1.311	3.437	left	12	-3.281	-1	150	0	302	1496	1646	1606	0	100	2648		329.836
98	55	iid	left	-1.076	2.085	right	4	4.474	-1	62	0	303	1555	1617	1602	0	33	2624		332.494
99	77	iid	left	-1.239	4.403	right	19	7.711	-1	129	0	302	1418	1547	1576	1	158	2549		335.126
100	22	rdw	left	-1.158	4.684	left	22	-3.138	-1	291	0	302	1405	1696	1598	0	183	2697		337.684
101	129	rdw	right	2.149	4.637	left	22	-6.019	-1	366	0	301	1395	1761	1592	0	183	2762		341.614
102	105	rdw	right	1.076	2.085	left	4	-4.474	1	230	0	303	1577	1807	1625	0	33	2809		344.382
103	102	rdw	right	1.512	2.3	left	5	-5.012	-1	318	0	302	1555	1873	1608	0	42	2874		347.198
104	159	rdw	right	1.71	2.788	right	8	5.391	1	351	0	302	1537	1888	1615	0	67	2890		350.081
105	9	rdw	left	-1.71	2.788	left	8	-5.391	-1	264	0	303	1539	1803	1618	0	67	2808		352.98
106	15	rdw	left	-2.085	3.039	left	9	-3.017	-1	359	0	302	1517	1876	1603	0	75	2877		355.796
107	150	rdw	right	1.672	2.125	right	5	3.182	1	264	0	303	1590	1854	1647	0	42	2856		358.682
108	76	rdw	left	-1.794	4.732	right	22	6.096	1	386	0	303	1396	1782	1593	0	183	2783		361.546
109	119	rdw	right	2.377	3.329	left	11	-2.683	-1	354	0	302	1522	1876	1625	0	92	2878		364.338
110	71	rdw	left	-1.764	4.73	right	22	2.728	1	395	0	302	1411	1806	1605	0	183	2809		367.224
111	90	rdw	left	-2.17	6.546	right	43	2.644	1	440	0	303	1253	1693	1625	0	358	2695		370.042
112	100	rdw	right	2.251	2.722	left	8	-3.383	-1	303	0	303	1535	1838	1612	0	67	2839		372.745
113	44	rdw	left	-1.816	6.152	left	38	-4.335	-1	432	0	302	1269	1701	1598	0	317	2703		375.594
114	94	rdw	left	-1.676	6.092	right	37	6.022	1	367	0	303	1302	1669	1622	0	308	2671		378.306
115	176	rdw	right	1.929	4.66	right	22	8.105	1	321	0	302	1405	1726	1599	0	183	2728		380.985
116	142	rdw	right	1.12	6.035	left	36	-5.179	-1	421	0	302	1290	1711	1604	0	300	2713		383.72
117	113	rdw	right	1.892	3.745	left	14	-4.613	-1	400	1	303	1495	1895	1624	0	117	2897		386.441
118	53	rdw	left	-0.961	2.657	right	7	2.843	1	330	0	303	1553	1883	1627	0	58	2886		389.347
119	20	rdw	left	-2.263	4.205	left	18	-3.056	-1	336	0	301	1470	1806	1635	0	150	2807		392.241
120	30	rdw	left	-1.432	5.195	left	27	-7.161	-1	405	0	302	1353	1758	1589	0	225	2760		395.057
121	114	rdw	right	1.583	3.228	left	10	-4.674	-1	373	0	303	1512	1885	1605	0	83	2887		397.826
122	172	rdw	right	1.158	4.684	right	22	3.138	1	416	0	301	1404	1820	1604	0	183	2823		400.722
123	26	rdw	left	-1.929	4.66	left	22	-8.105	-1	217	0	303	1383	1600	1576	0	183	2602		403.554
124	50	rdw	left	-2.251	2.722	right	8	3.383	1	299	0	303	1511	1810	1588	0	67	2813		406.164
125	192	rdw	right	1.954	6.647	right	44	13.663	1	413	0	303	1232	1645	1610	0	367	2648		408.985
126	179	rdw	right	1.621	4.376	right	19	14.001	1	237	0	303	1410	1647	1580	0	158	2649		411.641
127	184	rdw	right	2.325	5.238	right	27	4.616	1	346	0	302	1369	1715	1605	0	225	2722		414.299
128	199	rdw	right	1.82	6.317	right	40	5.053	1	530	0	302	1238	1768	1581	0	333	2769		417.031
129	109	rdw	right	1.193	2.511	left	6	-2.767	-1	217	0	302	1520	1737	1583	0	50	2738		419.809
130	115	rdw	right	2.055	3.917	left	16	-5.82	-1	276	1	303	1472	1748	1619	0	133	2749		422.556
131	98	rdw	left	-0.971	6.212	right	39	8.275	1	360	0	302	1237	1597	1572	0	325	2599		425.314
132	97	rdw	left	-1.346	6.31	right	40	3.058	1	325	0	303	1246	1571	1579	1	333	2573		427.923
133	69	rdw	left	-2.377	3.329	right	11	2.683	-1	141	0	302	1528	1669	1630	0	92	2671		430.506
134	161	rdw	right	1.454	3.202	right	10	2.972	1	244	1	304	1505	1749	1600	0	83	2753		433.185
135	174	rdw	right	1.157	4.176	right	17	2.95	1	346	0	303	1434	1780	1586	0	142	2782		435.947
136	107	rdw	right	2.189	2.964	left	9	-2.592	-1	356	0	302	1522	1878	1610	0	75	2879		438.738
137	72	rdw	left	-1.283	4.911	right	24	3.587	1	386	0	301	1381	1767	1595	0	200	2769		441.623
138	88	rdw	left	-1.027	5.533	right	31	3.742	1	542	0	303	1336	1878	1606	0	258	2880		444.402
139	130	rdw	right	1.134	4.973	left	25	-3.726	-1	383	0	303	1382	1765	1600	0	208	2766		447.291
140	96	rdw	left	-1.995	6.028	right	36	3.041	1	331	0	303	1291	1622	1601	0	300	2623		450.066
141	86	rdw	left	-1.405	5.417	right	29	4.991	1	498	0	303	1364	1862	1615	0	242	2863		452.698
142	101	rdw	right	0.806	2.319	left	5	-3.749	-1	216	0	303	1557	1773	1613	0	42	2775		455.57
143	18	rdw	left	-1.853	3.209	left	10	-4.809	-1	309	0	303	1488	1797	1588	0	83	2800		458.354
144	190	rdw	right	2.137	6.102	right	37	2.857	1	518	0	302	1271	1789	1590	0	308	2791		461.163
145	164	rdw	right	2.465	3.163	right	10	5.991	1	238	0	302	1494	1732	1588	0	83	2734		463.963
146	144	rdw	right	1.676	6.092	left	37	-6.022	-1	358	0	301	1288	1646	1610	0	308	2648		466.706
147	148	rdw	right	0.971	6.212	left	39	-8.275	-1	283	0	303	1249	1532	1574	1	325	2534		469.363
148	140	rdw	right	2.17	6.546	left	43	-2.644	-1	298	0	302	1229	1527	1587	1	358	2529		471.906
149	143	rdw	right	1.486	6.421	left	41	-8.888	-1	187	0	302	1235	1422	1577	1	342	2424		474.443
150	22	iid	left	-1.158	4.684	left	22	-3.138	-1	280	0	302	1425	1705	1620	0	183	2707		476.876
151	129	iid	right	2.149	4.637	left	22	-6.019	1	189	0	302	1417	1606	1600	1	183	2608		481.811
152	105	iid	right	1.076	2.085	left	4	-4.474	1	188	0	302	1568	1756	1615	0	33	2757		484.428
153	102	iid	right	1.512	2.3	left	5	-5.012	-1	273	0	302	1565	1838	1621	0	42	2839		487.194
154	159	iid	right	1.71	2.788	right	8	5.391	-1	388	0	303	1536	1924	1617	0	67	2926		490.043
155	9	iid	left	-1.71	2.788	left	8	-5.391	-1	260	0	303	1545	1805	1627	0	67	2806		492.978
156	15	iid	left	-2.085	3.039	left	9	-3.017	-1	235	0	303	1531	1766	1618	0	75	2767		495.793
157	150	iid	right	1.672	2.125	right	5	3.182	1	228	0	304	1545	1773	1597	0	42	2775		498.569
158	76	iid	left	-1.794	4.732	right	22	6.096	-1	425	0	302	1398	1823	1591	0	183	2825		501.353
159	119	iid	right	2.377	3.329	left	11	-2.683	1	247	0	303	1503	1750	1607	0	92	2752		504.187
160	71	iid	left	-1.764	4.73	right	22	2.728	-1	304	0	303	1428	1732	1627	0	183	2734		506.948
161	90	iid	left	-2.17	6.546	right	43	2.644	-1	517	0	302	1216	1733	1583	0	358	2735		509.691
162	100	iid	right	2.251	2.722	left	8	-3.383	1	141	0	303	1539	1680	1620	0	67	2682		512.433
163	44	iid	left	-1.816	6.152	left	38	-4.335	-1	412	0	303	1278	1690	1607	0	317	2693		515.124
164	94	iid	left	-1.676	6.092	right	37	6.022	-1	433	0	302	1261	1694	1580	0	308	2696		517.826
165	176	iid	right	1.929	4.66	right	22	8.105	-1	332	0	302	1392	1724	1585	0	183	2725		520.531
166	142	iid	right	1.12	6.035	left	36	-5.179	-1	343	0	302	1263	1606	1574	0	300	2608		523.265
167	113	iid	right	1.892	3.745	left	14	-4.613	1	204	0	303	1473	1677	1601	0	117	2679		525.882
168	53	iid	left	-0.961	2.657	right	7	2.843	-1	169	1	303	1532	1701	1606	0	58	2703		528.571
169	20	iid	left	-2.263	4.205	left	18	-3.056	-1	281	0	301	1437	1718	1600	0	150	2720		531.283
170	30	iid	left	-1.432	5.195	left	27	-7.161	-1	363	0	303	1352	1715	1588	0	225	2717		534.012
171	114	iid	right	1.583	3.228	left	10	-4.674	1	256	0	303	1507	1763	1606	0	83	2764		536.738
172	172	iid	right	1.158	4.684	right	22	3.138	1	410	0	302	1413	1823	1606	0	183	2824		539.512
173	26	iid	left	-1.929	4.66	left	22	-8.105	-1	395	0	302	1419	1814	1617	0	183	2815		542.346
174	50	iid	left	-2.251	2.722	right	8	3.383	-1	142	0	303	1520	1662	1598	0	67	2664		545.171
175	192	iid	right	1.954	6.647	right	44	13.663	1	475	0	302	1215	1690	1592	0	367	2691		547.844
176	179	iid	right	1.621	4.376	right	19	14.001	1	203	0	302	1435	1638	1608	0	158	2640		550.545
177	184	iid	right	2.325	5.238	right	27	4.616	-1	385	0	303	1380	1765	1620	0	225	2767		553.194
178	199	iid	right	1.82	6.317	right	40	5.053	-1	427	0	303	1242	1669	1588	0	333	2671		555.97
179	109	iid	right	1.193	2.511	left	6	-2.767	1	308	0	303	1546	1854	1611	0	50	2855		558.65
180	115	iid	right	2.055	3.917	left	16	-5.82	1	398	1	303	1455	1853	1597	0	133	2854		561.514
181	98	iid	left	-0.971	6.212	right	39	8.275	-1	486	0	303	1264	1750	1602	0	325	2752		564.377
182	97	iid	left	-1.346	6.31	right	40	3.058	-1	691	0	303	1250	1941	1594	0	333	2943		567.138
183	69	iid	left	-2.377	3.329	right	11	2.683	-1	92	0	302	1495	1587	1587	1	92	2588		570.09
184	161	iid	right	1.454	3.202	right	10	2.972	1	264	0	302	1518	1782	1612	0	83	2784		572.689
185	174	iid	right	1.157	4.176	right	17	2.95	-1	328	0	303	1453	1781	1608	0	142	2783		575.482
186	107	iid	right	2.189	2.964	left	9	-2.592	1	240	0	303	1514	1754	1600	0	75	2756		578.276
187	72	iid	left	-1.283	4.911	right	24	3.587	1	411	1	303	1388	1799	1602	0	200	2801		581.041
188	88	iid	left	-1.027	5.533	right	31	3.742	-1	410	0	302	1337	1747	1606	0	258	2749		583.851
189	130	iid	right	1.134	4.973	left	25	-3.726	1	354	0	302	1386	1740	1608	0	208	2741		586.61
190	96	iid	left	-1.995	6.028	right	36	3.041	-1	461	0	302	1265	1726	1575	0	300	2727		589.362
191	86	iid	left	-1.405	5.417	right	29	4.991	-1	381	0	303	1351	1732	1606	0	242	2734		592.099
192	101	iid	right	0.806	2.319	left	5	-3.749	-1	187	0	302	1570	1757	1625	0	42	2758		594.843
193	18	iid	left	-1.853	3.209	left	10	-4.809	-1	198	0	303	1527	1725	1621	0	83	2727		597.611
194	190	iid	right	2.137	6.102	right	37	2.857	-1	645	0	302	1278	1923	1597	0	308	2925		600.348
195	164	iid	right	2.465	3.163	right	10	5.991	1	318	0	303	1519	1837	1614	0	83	2839		603.282
196	144	iid	right	1.676	6.092	left	37	-6.022	-1	392	0	303	1276	1668	1599	0	308	2670		606.131
197	148	iid	right	0.971	6.212	left	39	-8.275	-1	433	0	301	1284	1717	1624	0	325	2719		608.811
198	140	iid	right	2.17	6.546	left	43	-2.644	-1	582	0	303	1230	1812	1599	0	358	2814		611.539
199	143	iid	right	1.486	6.421	left	41	-8.888	-1	390	0	302	1224	1614	1577	0	342	2615		614.361
200	169	iid	right	1.394	3.481	right	12	5.649	1	232	0	303	1465	1697	1575	0	100	2699		616.985
201	25	iid	left	-1.971	4.243	left	18	-3.981	-1	118	0	302	1432	1550	1582	1	150	2552		620.979
202	136	iid	right	1.405	5.417	left	29	-4.991	1	150	0	301	1350	1500	1592	1	242	2501		623.54
203	43	iid	left	-1.762	6.619	left	43	-11.962	-1	357	0	302	1237	1594	1595	1	358	2596		626.052
204	137	iid	right	1.078	5.502	left	30	-5.305	1	188	0	303	1346	1534	1596	1	250	2541		628.657
205	46	iid	left	-1.185	6.479	left	42	-5.232	-1	537	1	303	1247	1784	1608	0	350	2785		631.207
206	4	iid	left	-2.051	2.291	left	5	-3.295	-1	97	0	303	1554	1651	1609	0	42	2652		634.002
207	165	iid	right	2.085	3.039	right	9	3.017	1	296	0	303	1519	1815	1611	0	75	2816		636.664
208	54	iid	left	-1.113	2.948	right	9	2.555	-1	280	0	302	1537	1817	1622	0	75	2818		639.49
209	139	iid	right	0.999	5.404	left	30	-9.09	1	471	0	303	1354	1825	1616	0	250	2826		642.318
210	186	iid	right	1.917	5.864	right	35	11.991	1	380	0	303	1313	1693	1615	0	292	2695		645.154
211	8	iid	left	-1.147	2.092	left	4	-3.873	-1	254	0	302	1582	1836	1626	0	33	2837		647.858
212	13	iid	left	-1.629	3.238	left	11	-7.675	-1	293	0	302	1516	1809	1618	0	92	2811		650.706
213	5	iid	left	-2.123	2.129	left	5	-3.169	-1	255	0	302	1530	1785	1584	0	42	2787		653.526
214	33	iid	left	-2.547	5.207	left	27	-4.706	-1	406	0	303	1350	1756	1588	0	225	2758		656.323
215	81	iid	left	-1.773	5.602	right	31	12.73	-1	442	0	302	1338	1780	1612	0	258	2781		659.09
216	31	iid	left	-2.689	5.667	left	33	-13.897	-1	460	0	303	1314	1774	1602	0	275	2776		661.882
217	59	iid	left	-1.193	2.511	right	6	2.767	-1	236	1	303	1536	1772	1595	0	50	2775		664.667
218	166	iid	right	1.331	3.134	right	10	7.001	1	203	0	301	1517	1720	1610	0	83	2722		667.449
219	103	iid	right	0.961	2.657	left	7	-2.843	1	227	0	303	1524	1751	1597	0	58	2753		670.181
220	63	iid	left	-1.892	3.745	right	14	4.613	-1	224	0	302	1471	1695	1601	0	117	2697		672.944
221	78	iid	left	-0.87	4.088	right	17	2.599	-1	299	0	303	1450	1749	1604	0	142	2750		675.651
222	108	iid	right	2.027	2.567	left	7	-4.044	1	150	0	302	1519	1669	1595	0	58	2670		678.411
223	124	iid	right	1.906	4.326	left	19	-4.242	1	255	0	301	1435	1690	1608	0	158	2691		681.088
224	194	iid	right	1.816	6.152	right	38	4.335	1	356	0	303	1263	1619	1593	0	317	2620		683.789
225	141	iid	right	1.575	6.045	left	37	-3.812	1	413	0	302	1290	1703	1607	0	308	2705		686.415
226	197	iid	right	2.158	6.978	right	49	5.806	1	417	0	302	1163	1580	1571	1	408	2582		689.13
227	42	iid	left	-1.954	6.647	left	44	-13.663	-1	293	0	303	1223	1516	1590	1	367	2517		691.723
228	152	iid	right	2.413	2.537	right	6	6.728	1	880	1	303	1550	2430	1613	0	50	3433		694.25
229	126	iid	right	1.794	4.732	left	22	-6.096	1	323	0	302	1399	1722	1598	0	183	2724		697.693
230	40	iid	left	-2.137	6.102	left	37	-2.857	1	508	0	302	1265	1773	1584	0	308	2774		700.427
231	134	iid	right	1.581	5.468	left	30	-3.437	1	298	0	302	1347	1645	1607	0	250	2647		703.211
232	83	iid	left	-1.014	5.344	right	29	3.279	1	260	1	303	1350	1610	1610	0	242	2611		705.868
233	14	iid	left	-2.465	3.163	left	10	-5.991	-1	206	0	303	1503	1709	1600	0	83	2710		708.489
234	85	iid	left	-1.907	4.917	right	24	2.755	1	246	0	302	1390	1636	1607	0	200	2642		711.207
235	175	iid	right	1.971	4.243	right	18	3.981	1	234	0	301	1426	1660	1585	0	150	2661		713.858
236	191	iid	right	2.078	6.196	right	38	11.804	1	343	0	303	1266	1609	1595	0	317	2613		716.53
237	125	iid	right	1.007	4.726	left	22	-7.396	1	321	0	302	1429	1750	1627	0	183	2752		719.153
238	6	iid	left	-2.375	2.81	left	8	-5.006	1	221	0	302	1540	1761	1618	0	67	2762		721.915
239	147	iid	right	1.346	6.31	left	40	-3.058	1	572	0	303	1253	1825	1595	0	333	2826		724.686
240	24	iid	left	-1.157	4.176	left	17	-2.95	-1	513	0	303	1461	1974	1616	0	142	2976		727.522
241	70	iid	left	-1.926	4.487	right	20	4.387	-1	314	1	303	1442	1756	1623	0	167	2758		730.508
242	182	iid	right	2.179	5.057	right	26	5.865	1	305	0	302	1378	1683	1609	0	217	2685		733.275
243	131	iid	right	1.773	5.602	left	31	-12.73	-1	328	0	302	1331	1659	1601	0	258	2661		735.971
244	23	iid	left	-2.217	4.012	left	16	-3.328	-1	72	0	302	1476	1548	1609	1	133	2555		738.643
245	52	iid	left	-1.512	2.3	right	5	5.012	-1	139	0	303	1540	1679	1597	0	42	2685		741.208
246	106	iid	right	0.974	2.955	left	9	-5.179	-1	305	0	303	1511	1816	1601	0	75	2818		743.903
247	193	iid	right	1.762	6.619	right	43	11.962	1	496	0	302	1229	1725	1598	0	358	2727		746.73
248	156	iid	right	2.375	2.81	right	8	5.006	1	236	0	302	1513	1749	1594	0	67	2750		749.467
