trial	index_traj	path	mean_side	mean_val	sd	last_visibl_side	f_missing_pos	last_visibl_center_dist[deg]	response	RT	fix_start_time	dot_mvt_start_time	last_dot_time	button_pressed_time	line_cross_time	early_response (t/f)	rest_time	end_time	start_exp_time	time_from_start [ces]
0	56	iid	left	-0.974	2.955	right	9	5.179	-1	1082	0	302	1513	2595	1599	0	75	3597	62955.0	63.964
1	37	iid	left	-1.988	5.494	left	30	-5.674	-1	546	0	304	1328	1874	1588	0	250	2876		67.586
2	67	iid	left	-1.011	3.712	right	14	2.576	-1	2555	0	304	1473	4028	1601	0	117	5030		70.477
3	79	iid	left	-2.149	4.637	right	22	6.019	1	2190	0	304	1407	3597	1602	0	183	4600		75.519
4	80	iid	left	-1.134	4.973	right	25	3.726	-1	1860	0	304	1372	3232	1594	0	208	4235		80.133
5	188	iid	right	2.822	5.379	right	29	8.417	1	1496	0	304	1342	2838	1595	0	242	3840		84.381
6	183	iid	right	2.547	5.207	right	27	4.706	1	1065	0	304	1365	2430	1602	0	225	3433		88.235
7	10	iid	left	-1.646	3.03	left	9	-6.579	-1	872	0	303	1509	2381	1597	0	75	3383		91.683
8	128	iid	right	0.87	4.088	left	17	-2.599	1	794	0	303	1443	2237	1597	0	142	3239		95.08
9	62	iid	left	-1.05	3.553	right	13	3.169	-1	771	0	303	1475	2246	1595	0	108	3249		98.333
10	65	iid	left	-2.055	3.917	right	16	5.82	-1	584	0	303	1448	2032	1593	0	133	3034		101.592
11	17	iid	left	-2.376	3.95	left	16	-7.381	-1	623	0	304	1457	2080	1602	0	133	3082		104.639
12	133	iid	right	1.014	5.344	left	29	-3.279	1	467	0	301	1339	1806	1592	0	242	2808		107.726
13	195	iid	right	0.81	6.405	right	41	10.068	1	465	0	303	1239	1704	1591	0	342	2706		110.547
14	146	iid	right	1.995	6.028	left	36	-3.041	1	439	1	304	1266	1705	1576	0	300	2707		113.268
15	38	iid	left	-2.822	5.379	left	29	-8.417	-1	382	0	302	1347	1729	1602	0	242	2732		115.979
16	173	iid	right	2.217	4.012	right	16	3.328	1	355	0	302	1448	1803	1591	0	133	2806		118.716
17	149	iid	right	1.186	6.295	left	40	-3.668	1	516	0	304	1243	1759	1587	0	333	2762		121.535
18	93	iid	left	-1.486	6.421	right	41	8.888	-1	465	0	304	1241	1706	1595	0	342	2709		124.31
19	29	iid	left	-1.621	4.376	left	19	-14.001	-1	663	0	304	1432	2095	1601	0	158	3097		127.034
20	0	iid	left	-1.672	2.125	left	5	-3.182	-1	408	0	304	1549	1957	1603	0	42	2960		130.142
21	2	iid	left	-2.413	2.537	left	6	-6.728	-1	377	0	304	1538	1915	1598	0	50	2917		133.116
22	122	iid	right	1.283	4.911	left	24	-3.587	1	363	0	303	1373	1736	1584	0	200	2738		136.048
23	180	iid	right	1.432	5.195	right	27	7.161	1	468	0	304	1349	1817	1584	0	225	2821		138.798
24	95	iid	left	-1.969	6.295	right	40	10.722	-1	530	0	304	1251	1781	1593	0	333	2783		141.633
25	121	iid	right	1.764	4.73	left	22	-2.728	1	366	0	303	1406	1772	1599	0	183	2775		144.43
26	185	iid	right	2.32	5.071	right	26	7.877	1	518	0	304	1368	1886	1595	0	217	2889		147.218
27	39	iid	left	-2.719	5.571	left	31	-10.583	-1	439	0	304	1324	1763	1595	0	258	2766		150.121
28	66	iid	left	-2.091	3.596	right	13	5.348	-1	371	0	303	1481	1852	1601	0	108	2855		152.902
