trial	index_traj	path	mean_side	mean_val	sd	last_visibl_side	f_missing_pos	last_visibl_center_dist[deg]	response	RT	fix_start_time	dot_mvt_start_time	last_dot_time	button_pressed_time	line_cross_time	early_response (t/f)	rest_time	end_time	start_exp_time	time_from_start [ces]
21	2	rdw	left	-2.413	2.537	left	6	-6.728	-1	490	0	302	1527	2017	1589	0	50	3019		125.1
22	122	rdw	right	1.283	4.911	left	24	-3.587	-1	587	0	301	1381	1968	1595	0	200	2969		128.124
23	180	rdw	right	1.432	5.195	right	27	7.161	1	865	0	301	1367	2232	1602	0	225	3234		131.1
24	95	rdw	left	-1.969	6.295	right	40	10.722	1	438	0	302	1249	1687	1594	0	333	2689		134.34
25	121	rdw	right	1.764	4.73	left	22	-2.728	-1	534	0	301	1402	1936	1600	0	183	2938		137.036
26	185	rdw	right	2.32	5.071	right	26	7.877	1	419	0	302	1381	1800	1612	0	217	2801		139.98
27	39	rdw	left	-2.719	5.571	left	31	-10.583	-1	651	0	302	1334	1985	1603	0	258	2986		142.787
28	66	rdw	left	-2.091	3.596	right	13	5.348	1	624	0	302	1490	2114	1608	0	108	3115		145.779
29	19	rdw	left	-1.394	3.481	left	12	-5.649	-1	585	0	302	1495	2080	1610	0	100	3082		148.9
30	11	rdw	left	-1.454	3.202	left	10	-2.972	-1	516	0	302	1532	2048	1631	0	83	3049		151.988
31	45	rdw	left	-0.81	6.405	left	41	-10.068	-1	457	0	302	1240	1697	1593	0	342	2698		155.043
32	41	rdw	left	-2.078	6.196	left	38	-11.804	-1	492	1	302	1268	1760	1595	0	317	2763		157.747
33	92	rdw	left	-1.12	6.035	right	36	5.179	1	469	0	301	1290	1759	1603	0	300	2761		160.515
34	168	rdw	right	1.853	3.209	right	10	4.809	1	419	0	302	1517	1936	1614	0	83	2938		163.283
35	1	rdw	left	-1.432	2.804	left	8	-3.469	-1	502	0	302	1524	2026	1600	0	67	3027		166.227
36	57	rdw	left	-2.189	2.964	right	9	2.592	1	470	0	301	1514	1984	1599	0	75	2985		169.261
37	189	rdw	right	2.719	5.571	right	31	10.583	1	575	0	302	1313	1888	1581	0	258	2890		172.252
38	151	rdw	right	1.432	2.804	right	8	3.469	1	417	0	301	1542	1959	1622	0	67	2960		175.148
39	167	rdw	right	2.376	3.95	right	16	7.381	1	372	0	302	1475	1847	1623	0	133	2849		178.116
40	116	rdw	right	2.091	3.596	left	13	-5.348	-1	497	0	302	1457	1954	1576	0	108	2955		180.971
41	138	rdw	right	1.027	5.533	left	31	-3.742	-1	669	0	302	1315	1984	1584	0	258	2986		183.932
42	155	rdw	right	2.123	2.129	right	5	3.169	-1	912	0	302	1575	2487	1629	0	42	3489		186.925
43	82	rdw	left	-0.915	5.411	right	29	4.576	1	566	0	302	1314	1880	1565	0	242	2882		190.42
44	160	rdw	right	1.646	3.03	right	9	6.579	1	517	0	302	1532	2049	1623	0	75	3050		193.308
45	181	rdw	right	2.689	5.667	right	33	13.897	1	537	0	302	1311	1848	1596	0	275	2849		196.364
46	171	rdw	right	2.081	4.839	right	24	11.931	1	542	0	301	1387	1929	1599	0	200	2931		199.219
47	12	rdw	left	-1.311	3.437	left	12	-3.281	1	1013	0	302	1497	2510	1609	0	100	3512		202.158
48	55	rdw	left	-1.076	2.085	right	4	4.474	1	551	0	301	1552	2103	1596	0	33	3106		205.677
49	77	rdw	left	-1.239	4.403	right	19	7.711	1	800	0	302	1430	2230	1600	0	158	3231		208.791
50	22	rdw	left	-1.158	4.684	left	22	-3.138	-1	455	0	301	1416	1871	1608	0	183	2873		212.029
51	129	rdw	right	2.149	4.637	left	22	-6.019	-1	493	0	302	1395	1888	1594	0	183	2889		225.796
52	105	rdw	right	1.076	2.085	left	4	-4.474	-1	596	0	302	1557	2153	1599	0	33	3155		228.692
53	102	rdw	right	1.512	2.3	left	5	-5.012	-1	584	0	301	1550	2134	1604	0	42	3135		231.854
54	159	rdw	right	1.71	2.788	right	8	5.391	1	474	0	302	1511	1985	1591	0	67	2986		234.996
55	9	rdw	left	-1.71	2.788	left	8	-5.391	-1	567	0	301	1521	2088	1604	0	67	3089		237.988
56	15	rdw	left	-2.085	3.039	left	9	-3.017	-1	486	0	302	1498	1984	1588	0	75	2986		241.084
57	150	rdw	right	1.672	2.125	right	5	3.182	1	569	0	301	1518	2087	1573	0	42	3089		244.076
58	76	rdw	left	-1.794	4.732	right	22	6.096	1	476	0	301	1394	1870	1587	0	183	2872		247.173
59	119	rdw	right	2.377	3.329	left	11	-2.683	1	897	0	301	1511	2408	1615	0	92	3409		250.052
60	71	rdw	left	-1.764	4.73	right	22	2.728	1	641	0	302	1384	2025	1578	0	183	3026		253.468
61	90	rdw	left	-2.17	6.546	right	43	2.644	1	614	0	301	1217	1831	1586	0	358	2833		256.501
62	100	rdw	right	2.251	2.722	left	8	-3.383	-1	528	0	302	1488	2016	1569	0	67	3018		259.34
63	44	rdw	left	-1.816	6.152	left	38	-4.335	1	747	0	302	1261	2008	1589	0	317	3010		262.364
64	94	rdw	left	-1.676	6.092	right	37	6.022	-1	961	0	302	1255	2216	1573	0	308	3218		265.38
65	176	rdw	right	1.929	4.66	right	22	8.105	1	663	0	301	1401	2064	1596	0	183	3066		268.604
66	142	rdw	right	1.12	6.035	left	36	-5.179	1	1758	0	302	1282	3040	1595	0	300	4042		271.676
67	113	rdw	right	1.892	3.745	left	14	-4.613	-1	2196	0	302	1453	3649	1582	0	117	4651		275.724
68	53	rdw	left	-0.961	2.657	right	7	2.843	1	676	1	302	1523	2199	1594	0	58	3201		280.381
69	20	rdw	left	-2.263	4.205	left	18	-3.056	-1	639	0	301	1416	2055	1580	0	150	3056		283.589
70	30	rdw	left	-1.432	5.195	left	27	-7.161	-1	1407	0	302	1353	2760	1589	0	225	3761		286.652
71	114	rdw	right	1.583	3.228	left	10	-4.674	-1	728	0	302	1496	2224	1594	0	83	3225		290.42
72	172	rdw	right	1.158	4.684	right	22	3.138	1	620	0	302	1395	2015	1587	0	183	3018		293.652
73	26	rdw	left	-1.929	4.66	left	22	-8.105	-1	914	0	301	1395	2309	1594	0	183	3310		296.679
74	50	rdw	left	-2.251	2.722	right	8	3.383	1	600	0	301	1520	2120	1597	0	67	3122		299.996
75	192	rdw	right	1.954	6.647	right	44	13.663	1	994	0	302	1198	2192	1575	0	367	3194		303.124
76	179	rdw	right	1.621	4.376	right	19	14.001	1	758	1	302	1403	2161	1572	0	158	3163		306.324
77	184	rdw	right	2.325	5.238	right	27	4.616	1	689	0	302	1356	2045	1592	0	225	3047		309.494
78	199	rdw	right	1.82	6.317	right	40	5.053	-1	1392	0	302	1232	2624	1575	0	333	3626		312.548
79	109	rdw	right	1.193	2.511	left	6	-2.767	1	922	0	301	1533	2455	1594	0	50	3457		316.181
80	115	rdw	right	2.055	3.917	left	16	-5.82	-1	638	0	302	1441	2079	1585	0	133	3080		319.645
81	98	rdw	left	-0.971	6.212	right	39	8.275	1	1017	0	301	1247	2264	1583	0	325	3265		322.732
82	97	rdw	left	-1.346	6.31	right	40	3.058	1	11046	0	302	1251	12297	1594	0	333	13298		326.004
83	69	rdw	left	-2.377	3.329	right	11	2.683	1	513	0	301	1485	1998	1592	0	92	3000		339.31
84	161	rdw	right	1.454	3.202	right	10	2.972	1	547	0	301	1483	2030	1580	0	83	3032		342.317
85	174	rdw	right	1.157	4.176	right	17	2.95	1	785	0	302	1422	2207	1575	0	142	3209		345.357
86	107	rdw	right	2.189	2.964	left	9	-2.592	1	2019	0	302	1499	3518	1582	0	75	4519		348.574
87	72	rdw	left	-1.283	4.911	right	24	3.587	-1	1093	0	302	1380	2473	1592	0	200	3474		353.1
88	88	rdw	left	-1.027	5.533	right	31	3.742	-1	2071	0	301	1306	3377	1575	0	258	4378		356.58
89	130	rdw	right	1.134	4.973	left	25	-3.726	-1	1010	0	302	1375	2385	1598	0	208	3387		360.964
90	96	rdw	left	-1.995	6.028	right	36	3.041	1	838	0	301	1281	2119	1592	0	300	3121		364.357
91	86	rdw	left	-1.405	5.417	right	29	4.991	1	837	0	301	1331	2168	1583	0	242	3169		367.485
92	101	rdw	right	0.806	2.319	left	5	-3.749	-1	631	0	302	1551	2182	1606	0	42	3185		370.661
93	18	rdw	left	-1.853	3.209	left	10	-4.809	-1	605	0	302	1514	2119	1613	0	83	3120		373.853
94	190	rdw	right	2.137	6.102	right	37	2.857	1	2441	0	301	1271	3712	1589	0	308	4714		376.98
95	164	rdw	right	2.465	3.163	right	10	5.991	1	940	0	301	1499	2439	1591	0	83	3441		381.7
96	144	rdw	right	1.676	6.092	left	37	-6.022	1	964	0	301	1283	2247	1602	0	308	3249		385.148
97	148	rdw	right	0.971	6.212	left	39	-8.275	-1	1745	0	302	1247	2992	1581	0	325	3994		388.404
98	140	rdw	right	2.17	6.546	left	43	-2.644	1	825	0	301	1230	2055	1599	0	358	3057		392.405
99	143	rdw	right	1.486	6.421	left	41	-8.888	-1	2426	0	301	1246	3672	1599	0	342	4674		395.468
100	56	iid	left	-0.974	2.955	right	9	5.179	1	637	0	302	1483	2120	1571	0	75	3122		400.149
101	37	iid	left	-1.988	5.494	left	30	-5.674	1	2719	0	302	1336	4055	1595	0	250	5057		405.069
102	67	iid	left	-1.011	3.712	right	14	2.576	1	2148	1	302	1500	3648	1627	0	117	4650		410.132
103	79	iid	left	-2.149	4.637	right	22	6.019	1	749	0	302	1387	2136	1583	0	183	3138		414.788
104	80	iid	left	-1.134	4.973	right	25	3.726	1	1815	0	301	1385	3200	1608	0	208	4202		417.933
105	188	iid	right	2.822	5.379	right	29	8.417	1	884	0	301	1355	2239	1609	0	242	3240		422.141
106	183	iid	right	2.547	5.207	right	27	4.706	1	797	0	301	1371	2168	1611	0	225	3170		425.388
107	10	iid	left	-1.646	3.03	left	9	-6.579	-1	984	0	301	1503	2487	1589	0	75	3489		428.565
108	128	iid	right	0.87	4.088	left	17	-2.599	-1	746	0	302	1454	2200	1607	0	142	3202		432.06
109	62	iid	left	-1.05	3.553	right	13	3.169	-1	663	0	302	1488	2151	1609	0	108	3153		435.269
110	65	iid	left	-2.055	3.917	right	16	5.82	1	1380	0	301	1468	2848	1614	0	133	3850		438.427
111	17	iid	left	-2.376	3.95	left	16	-7.381	1	2235	0	301	1452	3687	1600	0	133	4688		442.284
112	133	iid	right	1.014	5.344	left	29	-3.279	1	803	0	301	1365	2168	1620	0	242	3169		446.98
113	195	iid	right	0.81	6.405	right	41	10.068	1	943	0	301	1249	2192	1601	0	342	3194		450.156
114	146	iid	right	1.995	6.028	left	36	-3.041	1	734	0	302	1275	2009	1585	0	300	3010		453.356
115	38	iid	left	-2.822	5.379	left	29	-8.417	-1	651	0	301	1325	1976	1580	0	242	2978		456.373
116	173	iid	right	2.217	4.012	right	16	3.328	1	810	0	301	1453	2263	1600	0	133	3264		459.358
117	149	iid	right	1.186	6.295	left	40	-3.668	-1	2398	0	302	1251	3649	1594	0	333	4651		462.628
118	93	iid	left	-1.486	6.421	right	41	8.888	1	755	0	302	1228	1983	1579	0	342	2986		467.285
119	29	iid	left	-1.621	4.376	left	19	-14.001	1	742	0	301	1442	2184	1612	0	158	3185		470.277
120	0	iid	left	-1.672	2.125	left	5	-3.182	-1	700	0	303	1540	2240	1596	0	42	3241		473.468
121	2	iid	left	-2.413	2.537	left	6	-6.728	1	732	0	301	1541	2273	1607	0	50	3274		476.715
122	122	iid	right	1.283	4.911	left	24	-3.587	1	3609	0	301	1399	5008	1611	0	200	6010		479.995
123	180	iid	right	1.432	5.195	right	27	7.161	1	570	0	301	1359	1929	1595	0	225	2930		486.012
124	95	iid	left	-1.969	6.295	right	40	10.722	1	736	0	302	1248	1984	1595	0	333	2985		488.948
125	121	iid	right	1.764	4.73	left	22	-2.728	1	1423	0	302	1385	2808	1580	0	183	3810		491.94
126	185	iid	right	2.32	5.071	right	26	7.877	1	727	0	301	1369	2096	1599	0	217	3098		495.756
127	39	iid	left	-2.719	5.571	left	31	-10.583	1	1650	0	301	1311	2961	1581	0	258	3963		498.86
128	66	iid	left	-2.091	3.596	right	13	5.348	1	670	0	301	1481	2151	1600	0	108	3152		502.829
129	19	iid	left	-1.394	3.481	left	12	-5.649	1	1635	1	302	1510	3145	1625	0	100	4146		505.987
130	11	iid	left	-1.454	3.202	left	10	-2.972	1	715	0	302	1510	2225	1605	0	83	3227		510.139
131	45	iid	left	-0.81	6.405	left	41	-10.068	1	961	0	301	1239	2200	1593	0	342	3201		513.372
132	41	iid	left	-2.078	6.196	left	38	-11.804	1	606	0	302	1267	1873	1597	0	317	2875		516.579
133	92	iid	left	-1.12	6.035	right	36	5.179	1	821	0	302	1284	2105	1593	0	300	3106		519.459
134	168	iid	right	1.853	3.209	right	10	4.809	1	613	0	301	1492	2105	1589	0	83	3106		522.572
135	1	iid	left	-1.432	2.804	left	8	-3.469	-1	845	0	302	1547	2392	1627	0	67	3393		525.684
136	57	iid	left	-2.189	2.964	right	9	2.592	-1	1174	0	302	1531	2705	1618	0	75	3707		529.083
137	189	iid	right	2.719	5.571	right	31	10.583	1	842	0	302	1351	2193	1619	0	258	3194		532.796
138	151	iid	right	1.432	2.804	right	8	3.469	-1	3489	0	301	1527	5016	1609	0	67	6018		535.996
139	167	iid	right	2.376	3.95	right	16	7.381	1	588	0	301	1444	2032	1591	0	133	3034		542.02
140	116	iid	right	2.091	3.596	left	13	-5.348	-1	662	0	301	1490	2152	1609	0	108	3154		545.06
141	138	iid	right	1.027	5.533	left	31	-3.742	1	744	0	302	1336	2080	1605	0	258	3082		548.22
142	155	iid	right	2.123	2.129	right	5	3.169	-1	1843	0	302	1565	3408	1621	0	42	4409		551.308
143	82	iid	left	-0.915	5.411	right	29	4.576	1	946	0	301	1351	2297	1608	0	242	3298		555.724
144	160	iid	right	1.646	3.03	right	9	6.579	1	690	0	301	1509	2199	1598	0	75	3200		559.028
145	181	iid	right	2.689	5.667	right	33	13.897	1	1145	0	302	1320	2465	1607	0	275	3467		562.235
146	171	iid	right	2.081	4.839	right	24	11.931	1	626	0	301	1415	2041	1629	0	200	3043		565.708
147	12	iid	left	-1.311	3.437	left	12	-3.281	1	723	0	301	1485	2208	1600	0	100	3210		568.757
148	55	iid	left	-1.076	2.085	right	4	4.474	1	573	0	301	1553	2126	1596	0	33	3128		571.973
149	77	iid	left	-1.239	4.403	right	19	7.711	1	674	0	301	1421	2095	1592	0	158	3098		575.108
150	22	iid	left	-1.158	4.684	left	22	-3.138	1	616	0	302	1401	2017	1596	0	183	3019		578.213
151	129	iid	right	2.149	4.637	left	22	-6.019	-1	823	0	301	1416	2239	1613	0	183	3241		617.997
152	105	iid	right	1.076	2.085	left	4	-4.474	1	532	0	301	1541	2073	1586	0	33	3075		621.244
153	102	iid	right	1.512	2.3	left	5	-5.012	1	651	0	302	1549	2200	1605	0	42	3202		624.325
154	159	iid	right	1.71	2.788	right	8	5.391	1	743	0	301	1528	2271	1605	0	67	3273		627.533
155	9	iid	left	-1.71	2.788	left	8	-5.391	-1	581	0	301	1522	2103	1598	0	67	3105		630.812
156	15	iid	left	-2.085	3.039	left	9	-3.017	-1	892	0	302	1532	2424	1622	0	75	3426		633.924
157	150	iid	right	1.672	2.125	right	5	3.182	1	626	0	301	1543	2169	1598	0	42	3171		637.356
158	76	iid	left	-1.794	4.732	right	22	6.096	-1	842	0	301	1413	2255	1610	0	183	3258		640.533
159	119	iid	right	2.377	3.329	left	11	-2.683	1	1764	0	302	1515	3279	1622	0	92	4281		643.797
160	71	iid	left	-1.764	4.73	right	22	2.728	-1	652	0	301	1413	2065	1612	0	183	3067		648.084
161	90	iid	left	-2.17	6.546	right	43	2.644	1	2139	0	302	1211	3350	1581	0	358	4351		651.158
162	100	iid	right	2.251	2.722	left	8	-3.383	1	603	0	301	1510	2113	1592	0	67	3114		655.516
163	44	iid	left	-1.816	6.152	left	38	-4.335	1	1986	0	302	1254	3240	1580	0	317	4241		658.636
164	94	iid	left	-1.676	6.092	right	37	6.022	1	1911	0	301	1257	3168	1575	0	308	4170		662.884
165	176	iid	right	1.929	4.66	right	22	8.105	1	720	0	302	1392	2112	1585	0	183	3113		667.06
166	142	iid	right	1.12	6.035	left	36	-5.179	1	2477	0	301	1291	3768	1601	0	300	4770		670.18
167	113	iid	right	1.892	3.745	left	14	-4.613	-1	661	0	301	1442	2103	1573	0	117	3104		674.957
168	53	iid	left	-0.961	2.657	right	7	2.843	1	1724	0	302	1525	3249	1595	0	58	4251		678.067
169	20	iid	left	-2.263	4.205	left	18	-3.056	-1	3705	0	301	1431	5136	1596	0	150	6137		682.325
170	30	iid	left	-1.432	5.195	left	27	-7.161	-1	574	0	301	1354	1928	1596	0	225	2929		688.469
171	114	iid	right	1.583	3.228	left	10	-4.674	-1	812	0	303	1483	2295	1581	0	83	3296		691.405
172	172	iid	right	1.158	4.684	right	22	3.138	-1	595	0	302	1390	1985	1590	0	183	2986		694.708
173	26	iid	left	-1.929	4.66	left	22	-8.105	1	2104	0	301	1407	3511	1600	0	183	4513		697.701
174	50	iid	left	-2.251	2.722	right	8	3.383	1	3876	0	301	1499	5375	1575	0	67	6376		702.22
175	192	iid	right	1.954	6.647	right	44	13.663	1	616	0	301	1233	1849	1609	0	367	2850		708.604
176	179	iid	right	1.621	4.376	right	19	14.001	1	567	0	301	1441	2008	1614	0	158	3009		711.461
177	184	iid	right	2.325	5.238	right	27	4.616	1	596	0	302	1371	1967	1610	0	225	2969		714.477
178	199	iid	right	1.82	6.317	right	40	5.053	1	618	0	301	1269	1887	1612	0	333	2889		717.452
179	109	iid	right	1.193	2.511	left	6	-2.767	1	665	0	301	1526	2191	1588	0	50	3192		720.348
180	115	iid	right	2.055	3.917	left	16	-5.82	1	868	0	302	1461	2329	1607	0	133	3331		723.548
181	98	iid	left	-0.971	6.212	right	39	8.275	-1	3448	0	302	1248	4696	1583	0	325	5698		726.885
182	97	iid	left	-1.346	6.31	right	40	3.058	1	868	0	301	1251	2119	1594	0	333	3121		732.59
183	69	iid	left	-2.377	3.329	right	11	2.683	1	1386	0	301	1517	2903	1621	0	92	3904		735.717
184	161	iid	right	1.454	3.202	right	10	2.972	-1	2208	0	301	1520	3728	1617	0	83	4730		739.628
185	174	iid	right	1.157	4.176	right	17	2.95	1	644	0	302	1452	2096	1611	0	142	3098		744.364
186	107	iid	right	2.189	2.964	left	9	-2.592	-1	887	0	301	1513	2400	1600	0	75	3401		747.469
187	72	iid	left	-1.283	4.911	right	24	3.587	1	840	0	302	1376	2216	1588	0	200	3217		750.877
188	88	iid	left	-1.027	5.533	right	31	3.742	1	2294	0	301	1338	3632	1605	0	258	4633		754.101
189	130	iid	right	1.134	4.973	left	25	-3.726	1	2075	0	301	1364	3439	1582	0	208	4442		758.741
190	96	iid	left	-1.995	6.028	right	36	3.041	-1	1245	0	302	1313	2558	1621	0	300	3560		763.19
191	86	iid	left	-1.405	5.417	right	29	4.991	-1	1000	1	302	1352	2352	1604	0	242	3355		766.756
192	101	iid	right	0.806	2.319	left	5	-3.749	-1	541	0	301	1546	2087	1604	0	42	3089		770.117
193	18	iid	left	-1.853	3.209	left	10	-4.809	-1	1568	0	301	1495	3063	1591	0	83	4064		773.213
194	190	iid	right	2.137	6.102	right	37	2.857	1	1719	0	302	1250	2969	1569	0	308	3970		777.284
195	164	iid	right	2.465	3.163	right	10	5.991	1	557	0	301	1514	2071	1611	0	83	3073		781.261
196	144	iid	right	1.676	6.092	left	37	-6.022	-1	1096	1	303	1257	2353	1575	0	308	3354		784.34
197	148	iid	right	0.971	6.212	left	39	-8.275	1	3401	0	301	1262	4663	1598	0	325	5664		787.701
198	140	iid	right	2.17	6.546	left	43	-2.644	1	1002	0	301	1223	2225	1592	0	358	3227		793.372
199	143	iid	right	1.486	6.421	left	41	-8.888	1	1208	0	301	1238	2446	1591	0	342	3447		796.606
200	169	rdw	right	1.394	3.481	right	12	5.649	1	500	0	301	1477	1977	1586	0	100	2978		800.06
201	25	rdw	left	-1.971	4.243	left	18	-3.981	1	2896	0	301	1454	4350	1618	0	150	5352		810.814
202	136	rdw	right	1.405	5.417	left	29	-4.991	1	727	0	301	1354	2081	1607	0	242	3083		816.172
203	43	rdw	left	-1.762	6.619	left	43	-11.962	-1	1665	0	301	1230	2895	1599	0	358	3897		819.262
204	137	rdw	right	1.078	5.502	left	30	-5.305	1	1439	0	301	1335	2774	1598	0	250	3777		823.166
205	46	rdw	left	-1.185	6.479	left	42	-5.232	1	677	0	302	1225	1902	1584	0	350	2904		826.95
206	4	rdw	left	-2.051	2.291	left	5	-3.295	-1	848	0	301	1535	2383	1588	0	42	3385		829.861
207	165	rdw	right	2.085	3.039	right	9	3.017	1	1457	0	301	1510	2967	1595	0	75	3969		833.253
208	54	rdw	left	-1.113	2.948	right	9	2.555	1	688	0	302	1513	2201	1598	0	75	3203		837.228
209	139	rdw	right	0.999	5.404	left	30	-9.09	-1	1094	0	301	1320	2414	1583	0	250	3416		840.438
210	186	rdw	right	1.917	5.864	right	35	11.991	1	765	0	302	1276	2041	1577	0	292	3042		843.86
211	8	rdw	left	-1.147	2.092	left	4	-3.873	-1	586	0	302	1559	2145	1606	0	33	3146		846.908
212	13	rdw	left	-1.629	3.238	left	11	-7.675	-1	569	0	301	1510	2079	1619	0	92	3080		850.061
213	5	rdw	left	-2.123	2.129	left	5	-3.169	-1	696	0	301	1537	2233	1590	0	42	3235		853.148
214	33	rdw	left	-2.547	5.207	left	27	-4.706	-1	659	0	301	1364	2023	1604	0	225	3025		856.39
215	81	rdw	left	-1.773	5.602	right	31	12.73	1	618	0	302	1309	1927	1578	0	258	2929		859.422
216	31	rdw	left	-2.689	5.667	left	33	-13.897	-1	855	0	302	1295	2150	1581	0	275	3152		862.358
217	59	rdw	left	-1.193	2.511	right	6	2.767	-1	1778	1	302	1510	3288	1571	0	50	4289		865.517
218	166	rdw	right	1.331	3.134	right	10	7.001	-1	828	0	302	1499	2327	1591	0	83	3328		869.813
219	103	rdw	right	0.961	2.657	left	7	-2.843	1	2015	0	302	1513	3528	1583	0	58	4529		873.148
220	63	rdw	left	-1.892	3.745	right	14	4.613	1	604	0	301	1460	2064	1591	0	117	3066		877.684
221	78	rdw	left	-0.87	4.088	right	17	2.599	-1	1439	0	301	1432	2871	1591	0	142	3873		880.757
222	108	rdw	right	2.027	2.567	left	7	-4.044	-1	753	0	302	1518	2271	1586	0	58	3273		884.637
223	124	rdw	right	1.906	4.326	left	19	-4.242	1	988	0	301	1411	2399	1583	0	158	3401		887.917
224	194	rdw	right	1.816	6.152	right	38	4.335	-1	2588	0	302	1252	3840	1580	0	317	4842		891.325
225	141	rdw	right	1.575	6.045	left	37	-3.812	-1	694	0	301	1265	1959	1584	0	308	2961		896.174
226	197	rdw	right	2.158	6.978	right	49	5.806	-1	838	0	301	1168	2006	1588	0	408	3008		899.142
227	42	rdw	left	-1.954	6.647	left	44	-13.663	-1	810	0	302	1213	2023	1592	0	367	3024		902.157
228	152	rdw	right	2.413	2.537	right	6	6.728	1	576	0	302	1520	2096	1579	0	50	3098		905.188
229	126	rdw	right	1.794	4.732	left	22	-6.096	-1	613	0	301	1411	2024	1606	0	183	3026		908.293
230	40	rdw	left	-2.137	6.102	left	37	-2.857	1	933	0	301	1281	2214	1599	0	308	3216		911.326
231	134	rdw	right	1.581	5.468	left	30	-3.437	-1	771	0	302	1349	2120	1609	0	250	3122		914.549
232	83	rdw	left	-1.014	5.344	right	29	3.279	-1	947	0	301	1340	2287	1595	0	242	3289		917.677
233	14	rdw	left	-2.465	3.163	left	10	-5.991	-1	579	0	301	1501	2080	1599	0	83	3082		920.973
234	85	rdw	left	-1.907	4.917	right	24	2.755	1	657	0	301	1381	2038	1590	0	200	3040		924.062
235	175	rdw	right	1.971	4.243	right	18	3.981	1	838	0	302	1457	2295	1619	0	150	3296		927.108
236	191	rdw	right	2.078	6.196	right	38	11.804	-1	10813	0	301	1283	12096	1612	0	317	13098		930.412
237	125	rdw	right	1.007	4.726	left	22	-7.396	-1	628	0	302	1419	2047	1616	0	183	3049		943.517
238	6	rdw	left	-2.375	2.81	left	8	-5.006	-1	633	0	302	1528	2161	1611	0	67	3162		946.572
239	147	rdw	right	1.346	6.31	left	40	-3.058	-1	3359	1	302	1248	4607	1592	0	333	5608		949.741
240	24	rdw	left	-1.157	4.176	left	17	-2.95	1	630	0	302	1443	2073	1599	0	142	3074		955.356
241	70	rdw	left	-1.926	4.487	right	20	4.387	1	949	0	301	1418	2367	1598	0	167	3368		958.438
242	182	rdw	right	2.179	5.057	right	26	5.865	-1	1235	0	302	1381	2616	1608	0	217	3617		961.813
243	131	rdw	right	1.773	5.602	left	31	-12.73	-1	766	0	302	1346	2112	1615	0	258	3113		965.437
244	23	rdw	left	-2.217	4.012	left	16	-3.328	1	1445	0	302	1515	2960	1661	0	133	3961		968.557
245	52	rdw	left	-1.512	2.3	right	5	5.012	1	701	0	302	1523	2224	1574	0	42	3225		972.525
246	106	rdw	right	0.974	2.955	left	9	-5.179	-1	795	0	301	1508	2303	1598	0	75	3304		975.757
247	193	rdw	right	1.762	6.619	right	43	11.962	1	598	1	302	1227	1825	1594	0	358	2826		979.068
