trial	index_traj	path	mean_side	mean_val	sd	last_visibl_side	f_missing_pos	last_visibl_center_dist[deg]	response	RT	fix_start_time	dot_mvt_start_time	last_dot_time	button_pressed_time	line_cross_time	early_response (t/f)	rest_time	end_time	start_exp_time	time_from_start [ces]
0	56	rdw	left	-0.974	2.955	right	9	5.179	1	174	0	302	1549	1723	1635	0	75	2724	39360.0	40.158
1	37	rdw	left	-1.988	5.494	left	30	-5.674	-1	340	0	302	1342	1682	1604	0	250	2685		42.895
2	67	rdw	left	-1.011	3.712	right	14	2.576	1	329	0	304	1484	1813	1612	0	117	2815		45.592
3	79	rdw	left	-2.149	4.637	right	22	6.019	-1	345	0	304	1430	1775	1623	0	183	2776		48.419
4	80	rdw	left	-1.134	4.973	right	25	3.726	1	334	0	304	1400	1734	1619	0	208	2737		51.207
5	188	rdw	right	2.822	5.379	right	29	8.417	1	423	0	301	1352	1775	1606	0	242	2777		53.955
6	183	rdw	right	2.547	5.207	right	27	4.706	1	337	0	304	1378	1715	1613	0	225	2718		56.744
7	10	rdw	left	-1.646	3.03	left	9	-6.579	-1	276	0	303	1520	1796	1606	0	75	2798		59.475
8	128	rdw	right	0.87	4.088	left	17	-2.599	-1	279	0	304	1481	1760	1635	0	142	2762		62.286
9	62	rdw	left	-1.05	3.553	right	13	3.169	1	264	0	304	1489	1753	1610	0	108	2757		65.059
10	65	rdw	left	-2.055	3.917	right	16	5.82	-1	289	0	301	1455	1745	1601	0	133	2747		67.822
11	17	rdw	left	-2.376	3.95	left	16	-7.381	-1	357	0	304	1468	1825	1612	0	133	2826		70.582
12	133	rdw	right	1.014	5.344	left	29	-3.279	1	299	0	304	1341	1640	1594	0	242	2642		73.422
13	195	rdw	right	0.81	6.405	right	41	10.068	1	474	0	304	1246	1720	1599	0	342	2723		76.076
14	146	rdw	right	1.995	6.028	left	36	-3.041	-1	333	0	303	1290	1623	1600	0	300	2627		78.811
15	38	rdw	left	-2.822	5.379	left	29	-8.417	-1	286	0	302	1337	1623	1592	0	242	2624		81.445
16	173	rdw	right	2.217	4.012	right	16	3.328	1	313	0	303	1455	1768	1599	0	133	2772		84.083
17	149	rdw	right	1.186	6.295	left	40	-3.668	-1	464	0	304	1244	1708	1588	0	333	2710		86.868
18	93	rdw	left	-1.486	6.421	right	41	8.888	1	455	0	303	1255	1710	1608	0	342	2712		89.591
19	29	rdw	left	-1.621	4.376	left	19	-14.001	-1	269	0	304	1425	1694	1596	0	158	2696		92.317
20	0	rdw	left	-1.672	2.125	left	5	-3.182	-1	179	0	304	1543	1722	1596	0	42	2725		95.026
21	2	rdw	left	-2.413	2.537	left	6	-6.728	-1	152	0	305	1512	1664	1573	0	50	2666		97.764
22	122	rdw	right	1.283	4.911	left	24	-3.587	-1	404	0	304	1395	1799	1606	0	200	2801		100.443
23	180	rdw	right	1.432	5.195	right	27	7.161	1	308	0	303	1348	1656	1585	0	225	2658		103.258
24	95	rdw	left	-1.969	6.295	right	40	10.722	1	441	0	303	1243	1684	1588	0	333	2686		105.929
25	121	rdw	right	1.764	4.73	left	22	-2.728	-1	277	0	304	1398	1675	1593	0	183	2677		108.628
26	185	rdw	right	2.32	5.071	right	26	7.877	1	354	0	302	1389	1743	1618	0	217	2745		111.311
27	39	rdw	left	-2.719	5.571	left	31	-10.583	-1	341	0	303	1347	1688	1614	0	258	2690		114.07
28	66	rdw	left	-2.091	3.596	right	13	5.348	1	272	0	304	1486	1758	1605	0	108	2760		116.774
29	19	rdw	left	-1.394	3.481	left	12	-5.649	-1	157	0	304	1503	1660	1616	0	100	2662		119.547
30	11	rdw	left	-1.454	3.202	left	10	-2.972	-1	150	0	304	1528	1678	1623	0	83	2680		122.222
31	45	rdw	left	-0.81	6.405	left	41	-10.068	-1	373	0	303	1242	1615	1593	0	342	2617		124.917
32	41	rdw	left	-2.078	6.196	left	38	-11.804	-1	352	0	303	1272	1624	1602	0	317	2626		127.547
33	92	rdw	left	-1.12	6.035	right	36	5.179	1	455	0	304	1291	1746	1602	0	300	2748		130.188
34	168	rdw	right	1.853	3.209	right	10	4.809	1	62	0	304	1505	1567	1588	1	83	2569		132.95
35	1	rdw	left	-1.432	2.804	left	8	-3.469	-1	196	0	303	1528	1724	1606	0	67	2726		135.532
36	57	rdw	left	-2.189	2.964	right	9	2.592	1	177	0	304	1534	1711	1621	0	75	2714		138.27
37	189	rdw	right	2.719	5.571	right	31	10.583	1	470	0	301	1358	1828	1627	0	258	2830		140.99
38	151	rdw	right	1.432	2.804	right	8	3.469	1	230	0	303	1542	1772	1620	0	67	2774		143.835
39	167	rdw	right	2.376	3.95	right	16	7.381	1	339	0	303	1450	1789	1594	0	133	2792		146.623
40	116	rdw	right	2.091	3.596	left	13	-5.348	-1	234	0	305	1465	1699	1584	0	108	2701		149.429
41	138	rdw	right	1.027	5.533	left	31	-3.742	-1	312	0	304	1335	1647	1605	0	258	2649		152.144
42	155	rdw	right	2.123	2.129	right	5	3.169	1	144	0	301	1533	1677	1588	0	42	2679		154.801
43	82	rdw	left	-0.915	5.411	right	29	4.576	1	349	1	305	1344	1693	1599	0	242	2695		157.494
44	160	rdw	right	1.646	3.03	right	9	6.579	1	206	0	304	1511	1717	1596	0	75	2718		160.203
45	181	rdw	right	2.689	5.667	right	33	13.897	1	319	0	304	1305	1624	1590	0	275	2626		162.938
46	171	rdw	right	2.081	4.839	right	24	11.931	1	202	0	303	1378	1580	1578	1	200	2582		165.578
47	12	rdw	left	-1.311	3.437	left	12	-3.281	-1	189	0	301	1483	1672	1595	0	100	2674		168.176
48	55	rdw	left	-1.076	2.085	right	4	4.474	-1	97	0	303	1509	1606	1552	0	33	2608		170.866
