trial	index_traj	path	mean_side	mean_val	sd	last_visibl_side	f_missing_pos	last_visibl_center_dist[deg]	response	RT	fix_start_time	dot_mvt_start_time	last_dot_time	button_pressed_time	line_cross_time	early_response (t/f)	rest_time	end_time	start_exp_time	time_from_start [ces]
31	18	iid	left	-1.853	3.209	left	10	-4.809	-1	1110	0	302	1501	2611	1594	0	83	3613		181.367
32	55	iid	left	-1.076	2.085	right	4	4.474	1	668	1	302	1532	2200	1577	0	33	3202		184.985
33	75	iid	left	-1.007	4.726	right	22	7.396	1	754	0	302	1388	2142	1582	0	183	3145		188.197
34	150	iid	right	1.672	2.125	right	5	3.182	1	499	0	303	1548	2047	1600	0	42	3049		191.349
35	104	iid	right	1.113	2.948	left	9	-2.555	1	666	0	303	1509	2175	1596	0	75	3177		194.406
36	135	iid	right	1.907	4.917	left	24	-2.755	1	405	0	304	1381	1786	1592	0	200	2789		197.589
37	137	iid	right	1.078	5.502	left	30	-5.305	1	213	0	301	1317	1530	1567	1	250	2532		200.384
38	164	iid	right	2.465	3.163	right	10	5.991	1	505	0	303	1493	1998	1588	0	83	3001		202.924
39	76	iid	left	-1.794	4.732	right	22	6.096	1	708	0	303	1410	2118	1605	0	183	3120		205.933
40	79	iid	left	-2.149	4.637	right	22	6.019	1	1002	1	303	1391	2393	1585	0	183	3395		209.061
41	197	iid	right	2.158	6.978	right	49	5.806	1	798	0	302	1181	1979	1600	0	408	2981		212.463
42	38	iid	left	-2.822	5.379	left	29	-8.417	-1	756	0	304	1316	2072	1567	0	242	3074		215.451
43	24	iid	left	-1.157	4.176	left	17	-2.95	-1	733	0	303	1419	2152	1573	0	142	3154		218.533
44	122	iid	right	1.283	4.911	left	24	-3.587	-1	858	0	303	1386	2244	1596	0	200	3246		221.696
45	195	iid	right	0.81	6.405	right	41	10.068	-1	889	0	303	1233	2122	1586	0	342	3124		224.95
46	29	iid	left	-1.621	4.376	left	19	-14.001	1	1324	0	302	1402	2726	1571	0	158	3728		228.078
47	19	iid	left	-1.394	3.481	left	12	-5.649	-1	642	0	303	1468	2110	1579	0	100	3112		231.814
48	143	iid	right	1.486	6.421	left	41	-8.888	1	906	0	304	1234	2140	1586	0	342	3142		234.934
49	86	iid	left	-1.405	5.417	right	29	4.991	-1	793	0	304	1330	2123	1583	0	242	3125		238.085
50	95	rdw	left	-1.969	6.295	right	40	10.722	1	845	0	301	1236	2081	1579	0	333	3083		241.218
51	15	rdw	left	-2.085	3.039	left	9	-3.017	-1	334	0	303	1485	1819	1572	0	75	2821		250.436
52	30	rdw	left	-1.432	5.195	left	27	-7.161	-1	533	0	303	1347	1880	1581	0	225	2882		253.264
53	158	rdw	right	1.147	2.092	right	4	3.873	1	483	0	303	1545	2028	1589	0	33	3031		256.153
54	128	rdw	right	0.87	4.088	left	17	-2.599	-1	478	0	304	1435	1913	1587	0	142	2915		259.19
55	115	rdw	right	2.055	3.917	left	16	-5.82	-1	572	0	301	1434	2006	1579	0	133	3008		262.11
56	69	rdw	left	-2.377	3.329	right	11	2.683	1	577	0	303	1486	2063	1589	0	92	3065		265.128
57	170	rdw	right	2.263	4.205	right	18	3.056	1	557	0	303	1428	1985	1589	0	150	2987		268.2
58	174	rdw	right	1.157	4.176	right	17	2.95	1	565	0	303	1441	2006	1593	0	142	3007		271.194
59	45	rdw	left	-0.81	6.405	left	41	-10.068	-1	664	0	302	1230	1894	1583	0	342	2897		274.207
60	66	rdw	left	-2.091	3.596	right	13	5.348	1	689	0	302	1465	2154	1582	0	108	3156		277.111
61	182	rdw	right	2.179	5.057	right	26	5.865	1	352	0	302	1358	1710	1587	0	217	2712		280.272
62	165	rdw	right	2.085	3.039	right	9	3.017	1	504	0	303	1509	2013	1596	0	75	3015		282.99
63	78	rdw	left	-0.87	4.088	right	17	2.599	1	422	0	303	1412	1834	1568	0	142	2836		286.013
64	186	rdw	right	1.917	5.864	right	35	11.991	1	560	0	302	1266	1826	1567	0	292	2828		288.854
65	177	rdw	right	2.389	4.145	right	17	3.429	1	304	0	303	1437	1741	1592	0	142	2743		291.688
66	56	rdw	left	-0.974	2.955	right	9	5.179	1	281	0	302	1496	1777	1582	0	75	2779		294.437
67	152	rdw	right	2.413	2.537	right	6	6.728	1	147	0	302	1537	1684	1598	0	50	2685		297.221
68	82	rdw	left	-0.915	5.411	right	29	4.576	1	384	0	302	1333	1717	1587	0	242	2718		299.913
69	68	rdw	left	-1.071	3.23	right	10	4.659	1	137	0	303	1502	1639	1596	0	83	2641		302.641
70	124	rdw	right	1.906	4.326	left	19	-4.242	-1	369	0	303	1415	1784	1584	0	158	2786		305.292
71	16	rdw	left	-1.331	3.134	left	10	-7.001	-1	496	0	303	1477	1973	1572	0	83	2974		308.088
72	148	rdw	right	0.971	6.212	left	39	-8.275	-1	765	0	302	1256	2021	1592	0	325	3023		311.069
73	93	rdw	left	-1.486	6.421	right	41	8.888	1	869	0	302	1227	2096	1580	0	342	3099		314.098
74	65	rdw	left	-2.055	3.917	right	16	5.82	1	433	0	304	1457	1890	1601	0	133	2892		317.207
75	60	rdw	left	-0.889	3.379	right	11	3.456	1	410	0	304	1475	1885	1577	0	92	2887		320.112
76	84	rdw	left	-1.581	5.468	right	30	3.437	1	518	0	302	1319	1837	1582	0	250	2839		323.006
77	67	rdw	left	-1.011	3.712	right	14	2.576	1	393	1	304	1453	1846	1583	0	117	2849		325.852
78	125	rdw	right	1.007	4.726	left	22	-7.396	-1	494	0	302	1381	1875	1574	0	183	2877		328.707
79	132	rdw	right	0.915	5.411	left	29	-4.576	-1	501	0	302	1341	1842	1594	0	242	2844		331.593
80	9	rdw	left	-1.71	2.788	left	8	-5.391	-1	349	0	303	1500	1849	1576	0	67	2851		334.449
81	18	rdw	left	-1.853	3.209	left	10	-4.809	-1	356	0	303	1500	1856	1593	0	83	2857		337.309
82	55	rdw	left	-1.076	2.085	right	4	4.474	1	646	0	303	1547	2193	1590	0	33	3195		340.176
83	75	rdw	left	-1.007	4.726	right	22	7.396	1	757	0	302	1381	2138	1575	0	183	3140		343.377
84	150	rdw	right	1.672	2.125	right	5	3.182	1	759	0	302	1527	2286	1579	0	42	3289		346.522
85	104	rdw	right	1.113	2.948	left	9	-2.555	-1	667	0	302	1496	2163	1581	0	75	3164		349.817
86	135	rdw	right	1.907	4.917	left	24	-2.755	-1	800	0	304	1373	2173	1585	0	200	3175		352.989
87	137	rdw	right	1.078	5.502	left	30	-5.305	-1	520	0	303	1311	1831	1572	0	250	2833		356.176
88	164	rdw	right	2.465	3.163	right	10	5.991	1	378	0	302	1494	1872	1588	0	83	2874		359.015
89	76	rdw	left	-1.794	4.732	right	22	6.096	1	593	0	302	1386	1979	1580	0	183	2983		361.895
90	79	rdw	left	-2.149	4.637	right	22	6.019	1	512	0	303	1396	1908	1591	0	183	2910		364.887
91	197	rdw	right	2.158	6.978	right	49	5.806	1	870	0	302	1166	2036	1584	0	408	3039		367.806
92	38	rdw	left	-2.822	5.379	left	29	-8.417	-1	462	0	304	1336	1798	1589	0	242	2801		370.854
93	24	rdw	left	-1.157	4.176	left	17	-2.95	-1	405	0	302	1433	1838	1585	0	142	2840		373.659
94	122	rdw	right	1.283	4.911	left	24	-3.587	-1	284	0	302	1367	1651	1577	0	200	2653		376.505
95	195	rdw	right	0.81	6.405	right	41	10.068	1	362	0	302	1223	1585	1578	0	342	2588		379.167
96	29	rdw	left	-1.621	4.376	left	19	-14.001	-1	264	0	302	1419	1684	1587	0	158	2686		381.762
97	19	rdw	left	-1.394	3.481	left	12	-5.649	-1	255	0	303	1486	1741	1597	0	100	2743		384.459
98	143	rdw	right	1.486	6.421	left	41	-8.888	-1	509	0	302	1227	1736	1580	0	342	2737		387.212
99	86	rdw	left	-1.405	5.417	right	29	4.991	1	415	0	302	1319	1734	1574	0	242	2736		389.955
100	114	iid	right	1.583	3.228	left	10	-4.674	-1	1104	0	302	1495	2599	1589	0	83	3600		392.696
101	173	iid	right	2.217	4.012	right	16	3.328	1	422	0	304	1442	1864	1587	0	133	2866		402.561
102	5	iid	left	-2.123	2.129	left	5	-3.169	-1	369	0	302	1538	1907	1592	0	42	2909		405.433
103	126	iid	right	1.794	4.732	left	22	-6.096	-1	566	1	303	1379	1945	1573	0	183	2947		408.347
104	117	iid	right	1.011	3.712	left	14	-2.576	-1	838	0	302	1467	2305	1594	0	117	3307		411.302
105	73	iid	left	-2.056	4.699	right	22	3.118	-1	1070	0	302	1389	2459	1583	0	183	3462		414.623
106	140	iid	right	2.17	6.546	left	43	-2.644	-1	626	0	302	1201	1827	1571	0	358	2829		418.091
107	98	iid	left	-0.971	6.212	right	39	8.275	-1	455	0	301	1239	1694	1574	0	325	2696		420.931
108	172	iid	right	1.158	4.684	right	22	3.138	-1	1074	0	302	1381	2455	1574	0	183	3458		423.634
109	96	iid	left	-1.995	6.028	right	36	3.041	-1	1120	0	303	1278	2398	1588	0	300	3400		427.101
110	169	iid	right	1.394	3.481	right	12	5.649	1	526	0	303	1469	1995	1582	0	100	2998		430.509
111	97	iid	left	-1.346	6.31	right	40	3.058	-1	653	0	302	1247	1900	1593	0	333	2902		433.511
112	31	iid	left	-2.689	5.667	left	33	-13.897	1	651	0	301	1290	1941	1575	0	275	2944		436.42
113	12	iid	left	-1.311	3.437	left	12	-3.281	-1	942	0	303	1477	2419	1587	0	100	3421		439.371
114	35	iid	left	-2.32	5.071	left	26	-7.877	-1	472	0	302	1359	1831	1588	0	217	2833		442.8
115	119	iid	right	2.377	3.329	left	11	-2.683	1	487	0	304	1489	1976	1592	0	92	2978		445.642
116	42	iid	left	-1.954	6.647	left	44	-13.663	1	548	0	303	1198	1746	1576	0	367	2748		448.63
117	189	iid	right	2.719	5.571	right	31	10.583	1	399	1	304	1310	1709	1579	0	258	2710		451.388
118	90	iid	left	-2.17	6.546	right	43	2.644	1	397	0	302	1208	1605	1576	0	358	2607		454.103
119	136	iid	right	1.405	5.417	left	29	-4.991	1	423	0	303	1337	1760	1590	0	242	2762		456.716
120	51	iid	left	-0.806	2.319	right	5	3.749	1	57	0	302	1530	1588	1584	0	42	2591		459.486
121	127	iid	right	1.239	4.403	left	19	-7.711	1	447	0	302	1411	1858	1580	0	158	2860		462.083
122	162	iid	right	1.311	3.437	right	12	3.281	1	550	0	302	1473	2023	1582	0	100	3024		464.949
123	41	iid	left	-2.078	6.196	left	38	-11.804	1	779	0	304	1261	2040	1587	0	317	3042		467.98
124	118	iid	right	1.071	3.23	left	10	-4.659	1	334	0	302	1485	1819	1579	0	83	2820		471.027
125	113	iid	right	1.892	3.745	left	14	-4.613	-1	542	0	301	1466	2008	1595	0	117	3009		473.855
126	26	iid	left	-1.929	4.66	left	22	-8.105	-1	502	0	302	1398	1900	1592	0	183	2902		476.87
127	139	iid	right	0.999	5.404	left	30	-9.09	1	601	0	302	1318	1919	1580	0	250	2921		479.778
128	100	iid	right	2.251	2.722	left	8	-3.383	-1	679	0	303	1510	2189	1587	0	67	3192		482.708
129	111	iid	right	0.973	3.878	left	15	-2.704	1	234	0	302	1445	1679	1579	0	125	2680		485.907
130	2	iid	left	-2.413	2.537	left	6	-6.728	1	623	0	301	1525	2148	1585	0	50	3150		488.594
131	77	iid	left	-1.239	4.403	right	19	7.711	-1	393	0	302	1417	1810	1587	0	158	2813		491.749
132	46	iid	left	-1.185	6.479	left	42	-5.232	-1	481	0	303	1222	1703	1584	0	350	2705		494.57
133	187	iid	right	1.988	5.494	right	30	5.674	1	682	0	302	1331	2013	1594	0	250	3015		497.285
134	191	iid	right	2.078	6.196	right	38	11.804	1	527	1	303	1258	1785	1584	0	317	2786		500.307
135	85	iid	left	-1.907	4.917	right	24	2.755	1	640	0	302	1364	2004	1573	0	200	3007		503.098
136	161	iid	right	1.454	3.202	right	10	2.972	1	840	0	302	1488	2328	1583	0	83	3330		506.111
137	36	iid	left	-1.917	5.864	left	35	-11.991	-1	880	0	302	1276	2156	1578	0	292	3157		509.448
138	190	iid	right	2.137	6.102	right	37	2.857	1	479	0	301	1269	1748	1588	0	308	2750		512.613
139	61	iid	left	-0.973	3.878	right	15	2.704	1	733	0	302	1462	2195	1597	0	125	3197		515.373
140	22	iid	left	-1.158	4.684	left	22	-3.138	1	646	0	302	1404	2050	1598	0	183	3051		518.577
141	141	iid	right	1.575	6.045	left	37	-3.812	1	638	0	301	1265	1903	1583	0	308	2905		521.635
142	101	iid	right	0.806	2.319	left	5	-3.749	1	491	0	303	1542	2033	1596	0	42	3035		524.553
143	33	iid	left	-2.547	5.207	left	27	-4.706	-1	573	0	302	1331	1904	1569	0	225	2906		527.595
144	11	iid	left	-1.454	3.202	left	10	-2.972	-1	1175	0	302	1508	2683	1604	0	83	3685		530.507
145	194	iid	right	1.816	6.152	right	38	4.335	1	762	0	302	1258	2020	1590	0	317	3023		534.198
146	159	iid	right	1.71	2.788	right	8	5.391	1	348	0	302	1524	1872	1603	0	67	2874		537.226
147	6	iid	left	-2.375	2.81	left	8	-5.006	-1	662	0	304	1538	2200	1615	0	67	3202		540.11
148	27	iid	left	-2.389	4.145	left	17	-3.429	-1	524	0	302	1431	1955	1583	0	142	2957		543.324
149	120	iid	right	1.926	4.487	left	20	-4.387	1	970	0	302	1395	2365	1573	0	167	3367		546.289
150	114	rdw	right	1.583	3.228	left	10	-4.674	-1	361	1	302	1489	1850	1584	0	83	2852		549.663
151	173	rdw	right	2.217	4.012	right	16	3.328	1	360	0	301	1425	1785	1569	0	133	2787		555.068
152	5	rdw	left	-2.123	2.129	left	5	-3.169	-1	115	0	303	1527	1642	1581	0	42	2644		557.868
153	126	rdw	right	1.794	4.732	left	22	-6.096	-1	375	0	302	1383	1758	1576	0	183	2761		560.519
154	117	rdw	right	1.011	3.712	left	14	-2.576	-1	342	0	302	1461	1803	1590	0	117	2806		563.289
155	73	rdw	left	-2.056	4.699	right	22	3.118	1	546	0	301	1381	1927	1574	0	183	2929		566.101
156	140	rdw	right	2.17	6.546	left	43	-2.644	-1	513	0	303	1198	1711	1567	0	358	2713		569.042
157	98	rdw	left	-0.971	6.212	right	39	8.275	1	592	0	303	1238	1830	1576	0	325	2832		571.766
158	172	rdw	right	1.158	4.684	right	22	3.138	1	532	0	304	1392	1924	1586	0	183	2926		574.61
159	96	rdw	left	-1.995	6.028	right	36	3.041	1	645	0	303	1276	1921	1587	0	300	2923		577.545
160	169	rdw	right	1.394	3.481	right	12	5.649	1	448	0	303	1471	1919	1581	0	100	2922		580.478
161	97	rdw	left	-1.346	6.31	right	40	3.058	1	1378	0	302	1236	2614	1578	0	333	3616		583.41
162	31	rdw	left	-2.689	5.667	left	33	-13.897	-1	644	0	303	1307	1951	1591	0	275	2954		587.033
163	12	rdw	left	-1.311	3.437	left	12	-3.281	-1	595	0	303	1478	2073	1589	0	100	3075		589.994
164	35	rdw	left	-2.32	5.071	left	26	-7.877	-1	515	0	301	1363	1878	1591	0	217	2880		593.077
165	119	rdw	right	2.377	3.329	left	11	-2.683	-1	959	0	303	1490	2449	1592	0	92	3451		595.968
166	42	rdw	left	-1.954	6.647	left	44	-13.663	-1	626	0	303	1187	1813	1565	0	367	2815		599.427
167	189	rdw	right	2.719	5.571	right	31	10.583	1	646	0	303	1320	1966	1590	0	258	2968		602.249
168	90	rdw	left	-2.17	6.546	right	43	2.644	-1	936	0	304	1214	2150	1583	0	358	3152		605.223
169	136	rdw	right	1.405	5.417	left	29	-4.991	-1	790	0	303	1340	2130	1593	0	242	3131		608.387
170	51	rdw	left	-0.806	2.319	right	5	3.749	1	505	1	303	1524	2029	1578	0	42	3031		611.531
171	127	rdw	right	1.239	4.403	left	19	-7.711	-1	498	0	302	1406	1904	1575	0	158	2906		614.569
172	162	rdw	right	1.311	3.437	right	12	3.281	1	569	0	302	1465	2034	1578	0	100	3036		617.483
173	41	rdw	left	-2.078	6.196	left	38	-11.804	-1	659	0	302	1266	1925	1594	0	317	2927		620.528
174	118	rdw	right	1.071	3.23	left	10	-4.659	-1	523	0	302	1504	2027	1599	0	83	3029		623.465
175	113	rdw	right	1.892	3.745	left	14	-4.613	-1	629	0	302	1461	2090	1588	0	117	3092		626.5
176	26	rdw	left	-1.929	4.66	left	22	-8.105	-1	575	0	302	1397	1972	1590	0	183	2974		629.597
177	139	rdw	right	0.999	5.404	left	30	-9.09	-1	689	0	303	1312	2001	1573	0	250	3002		632.58
178	100	rdw	right	2.251	2.722	left	8	-3.383	-1	900	0	303	1511	2411	1590	0	67	3413		635.592
179	111	rdw	right	0.973	3.878	left	15	-2.704	-1	618	0	302	1445	2063	1581	0	125	3064		639.014
180	2	rdw	left	-2.413	2.537	left	6	-6.728	-1	334	0	303	1511	1845	1572	0	50	2848		642.09
181	77	rdw	left	-1.239	4.403	right	19	7.711	1	570	0	303	1397	1967	1565	0	158	2968		644.948
182	46	rdw	left	-1.185	6.479	left	42	-5.232	-1	1992	0	303	1208	3200	1570	0	350	4202		647.923
183	187	rdw	right	1.988	5.494	right	30	5.674	1	569	0	303	1323	1892	1586	0	250	2894		652.132
184	191	rdw	right	2.078	6.196	right	38	11.804	1	650	0	302	1258	1908	1586	0	317	2910		655.034
185	85	rdw	left	-1.907	4.917	right	24	2.755	1	553	0	302	1370	1923	1581	0	200	2924		657.952
186	161	rdw	right	1.454	3.202	right	10	2.972	1	903	0	302	1482	2385	1578	0	83	3387		660.892
187	36	rdw	left	-1.917	5.864	left	35	-11.991	-1	508	0	302	1264	1772	1565	0	292	2774		664.286
188	190	rdw	right	2.137	6.102	right	37	2.857	-1	855	1	303	1272	2127	1592	0	308	3128		667.069
189	61	rdw	left	-0.973	3.878	right	15	2.704	1	339	0	302	1443	1782	1581	0	125	2784		670.205
190	22	rdw	left	-1.158	4.684	left	22	-3.138	-1	339	0	302	1389	1728	1584	0	183	2730		673.0
191	141	rdw	right	1.575	6.045	left	37	-3.812	-1	762	0	303	1271	2033	1591	0	308	3035		675.741
192	101	rdw	right	0.806	2.319	left	5	-3.749	-1	606	0	302	1555	2161	1608	0	42	3163		678.782
193	33	rdw	left	-2.547	5.207	left	27	-4.706	-1	363	0	302	1346	1709	1582	0	225	2712		681.953
194	11	rdw	left	-1.454	3.202	left	10	-2.972	-1	245	0	302	1499	1744	1593	0	83	2747		684.675
195	194	rdw	right	1.816	6.152	right	38	4.335	-1	862	0	302	1250	2112	1577	0	317	3114		687.431
196	159	rdw	right	1.71	2.788	right	8	5.391	1	303	0	303	1518	1822	1596	0	67	2825		690.556
197	6	rdw	left	-2.375	2.81	left	8	-5.006	-1	353	0	302	1518	1871	1595	0	67	2873		693.389
198	27	rdw	left	-2.389	4.145	left	17	-3.429	-1	344	0	302	1419	1763	1571	0	142	2765		696.27
199	120	rdw	right	1.926	4.487	left	20	-4.387	-1	442	0	302	1403	1845	1580	0	167	2846		699.043
200	4	iid	left	-2.051	2.291	left	5	-3.295	-1	404	0	302	1542	1946	1595	0	42	2947		701.904
201	32	iid	left	-2.179	5.057	left	26	-5.865	-1	1443	0	303	1351	2794	1580	0	217	3796		722.355
202	142	iid	right	1.12	6.035	left	36	-5.179	-1	851	0	303	1272	2123	1583	0	300	3124		726.163
203	145	iid	right	1.969	6.295	left	40	-10.722	-1	1477	0	302	1232	2709	1576	0	333	3711		729.3
204	109	iid	right	1.193	2.511	left	6	-2.767	-1	3402	0	303	1528	4930	1588	0	50	5932		733.02
205	144	iid	right	1.676	6.092	left	37	-6.022	-1	819	0	302	1264	2083	1582	0	308	3085		738.963
206	10	iid	left	-1.646	3.03	left	9	-6.579	-1	1494	0	302	1491	2985	1575	0	75	3987		742.057
207	62	iid	left	-1.05	3.553	right	13	3.169	-1	799	0	303	1470	2269	1589	0	108	3272		746.052
208	112	iid	right	1.05	3.553	left	13	-3.169	-1	498	1	304	1480	1978	1599	0	108	2980		749.336
209	146	iid	right	1.995	6.028	left	36	-3.041	1	3709	0	303	1274	4983	1584	0	300	5985		752.331
210	166	iid	right	1.331	3.134	right	10	7.001	1	435	0	302	1501	1936	1595	0	83	2938		758.323
211	0	iid	left	-1.672	2.125	left	5	-3.182	-1	84	0	302	1552	1636	1606	0	42	2639		761.267
212	198	iid	right	2.101	6.227	right	39	4.733	-1	952	0	304	1246	2198	1581	0	325	3200		763.921
213	153	iid	right	1.229	2.32	right	5	4.069	-1	1299	0	303	1528	2827	1578	0	42	3829		767.13
214	70	iid	left	-1.926	4.487	right	20	4.387	1	744	1	303	1401	2145	1579	0	167	3148		770.972
215	123	iid	right	2.056	4.699	left	22	-3.118	1	7583	0	302	1376	8959	1569	0	183	9961		774.125
216	64	iid	left	-1.583	3.228	right	10	4.674	-1	243	0	302	1505	1748	1599	0	83	2750		784.096
217	44	iid	left	-1.816	6.152	left	38	-4.335	1	508	0	302	1265	1773	1595	0	317	2775		786.858
218	163	iid	right	1.629	3.238	right	11	7.675	1	314	0	303	1466	1780	1568	0	92	2783		789.642
219	28	iid	left	-1.983	4.508	left	20	-4.197	-1	519	0	302	1409	1928	1586	0	167	2930		792.43
220	40	iid	left	-2.137	6.102	left	37	-2.857	1	991	0	302	1263	2254	1583	0	308	3256		795.372
221	108	iid	right	2.027	2.567	left	7	-4.044	1	355	0	303	1519	1874	1589	0	58	2876		798.639
222	155	iid	right	2.123	2.129	right	5	3.169	1	336	0	303	1542	1878	1597	0	42	2879		801.526
223	156	iid	right	2.375	2.81	right	8	5.006	1	352	0	302	1506	1858	1586	0	67	2860		804.415
224	25	iid	left	-1.971	4.243	left	18	-3.981	-1	224	0	302	1419	1643	1580	0	150	2645		807.286
225	23	iid	left	-2.217	4.012	left	16	-3.328	-1	179	0	302	1455	1634	1599	0	133	2636		809.94
226	184	iid	right	2.325	5.238	right	27	4.616	1	468	0	303	1365	1833	1601	0	225	2835		812.588
227	147	iid	right	1.346	6.31	left	40	-3.058	-1	446	0	303	1237	1683	1580	0	333	2686		815.435
228	81	iid	left	-1.773	5.602	right	31	12.73	1	518	0	302	1323	1841	1590	0	258	2844		818.13
229	39	iid	left	-2.719	5.571	left	31	-10.583	-1	371	1	304	1323	1694	1591	0	258	2696		820.986
230	168	iid	right	1.853	3.209	right	10	4.809	1	266	0	302	1492	1758	1588	0	83	2760		823.691
231	47	iid	left	-2.158	6.978	left	49	-5.806	1	547	0	302	1158	1705	1576	0	408	2708		826.458
232	94	iid	left	-1.676	6.092	right	37	6.022	1	1245	0	302	1263	2508	1581	0	308	3510		829.175
233	154	iid	right	2.051	2.291	right	5	3.295	1	455	0	302	1541	1996	1593	0	42	2997		832.697
234	43	iid	left	-1.762	6.619	left	43	-11.962	-1	505	0	302	1212	1717	1582	0	358	2719		835.707
235	138	iid	right	1.027	5.533	left	31	-3.742	1	664	0	302	1296	1960	1565	0	258	2962		838.433
236	3	iid	left	-1.229	2.32	left	5	-4.069	1	564	0	302	1527	2091	1580	0	42	3094		841.402
237	105	iid	right	1.076	2.085	left	4	-4.474	1	387	0	303	1545	1932	1588	0	33	2934		844.508
238	53	iid	left	-0.961	2.657	right	7	2.843	-1	641	0	303	1527	2168	1596	0	58	3170		847.449
239	133	iid	right	1.014	5.344	left	29	-3.279	-1	1121	0	302	1334	2455	1588	0	242	3457		850.627
240	180	iid	right	1.432	5.195	right	27	7.161	1	656	0	302	1341	1997	1577	0	225	2999		854.093
241	178	iid	right	1.983	4.508	right	20	4.197	1	546	0	304	1416	1962	1593	0	167	2964		857.105
242	185	iid	right	2.32	5.071	right	26	7.877	-1	584	0	303	1363	1947	1591	0	217	2949		860.082
243	49	iid	left	-1.82	6.317	left	40	-5.053	-1	704	0	302	1246	1950	1592	0	333	2952		863.04
244	80	iid	left	-1.134	4.973	right	25	3.726	1	618	0	302	1366	1984	1585	0	208	2986		866.0
245	34	iid	left	-2.325	5.238	left	27	-4.616	1	793	1	303	1360	2153	1595	0	225	3155		868.997
246	7	iid	left	-2.172	2.398	left	6	-6.377	-1	479	0	302	1528	2007	1589	0	50	3010		872.16
247	110	iid	right	0.889	3.379	left	11	-3.456	1	1083	0	302	1470	2553	1573	0	92	3556		875.182
248	91	iid	left	-1.575	6.045	right	37	3.812	1	917	0	302	1257	2174	1577	0	308	3177		878.746
