# subj	index_traj	path	conditions	condition	cond_sum	mean_side	mean_val	sd	last_visibl_side	f_missing_pos	last_visibl_center_dist[deg]	response	prop_left	RT_s	exept_prop_left_lv	acc_lv
4	55	iid	LR	different	iid_different	left	-1.076	2.085	right	4	4.474	-1	1	0.348	1	1
4	77	iid	LR	different	iid_different	left	-1.239	4.403	right	19	7.711	1	0	0.824	1	0
4	22	iid	LL	same	iid_same	left	-1.158	4.684	left	22	-3.138	1	0	0.509	1	0
4	129	iid	RL	different	iid_different	right	2.149	4.637	left	22	-6.019	-1	1	0.519	0	0
4	105	iid	RL	different	iid_different	right	1.076	2.085	left	4	-4.474	1	0	0.619	0	1
4	102	iid	RL	different	iid_different	right	1.512	2.3	left	5	-5.012	1	0	0.477	0	1
4	159	iid	RR	same	iid_same	right	1.71	2.788	right	8	5.391	-1	1	0.519	0	0
4	9	iid	LL	same	iid_same	left	-1.71	2.788	left	8	-5.391	1	0	0.598	1	0
4	15	iid	LL	same	iid_same	left	-2.085	3.039	left	9	-3.017	-1	1	0.809	1	1
4	150	iid	RR	same	iid_same	right	1.672	2.125	right	5	3.182	1	0	0.563	0	1
4	76	iid	LR	different	iid_different	left	-1.794	4.732	right	22	6.096	-1	1	0.514	1	1
4	119	iid	RL	different	iid_different	right	2.377	3.329	left	11	-2.683	1	0	0.46	0	1
4	71	iid	LR	different	iid_different	left	-1.764	4.73	right	22	2.728	1	0	0.493	1	0
4	90	iid	LR	different	iid_different	left	-2.17	6.546	right	43	2.644	1	0	0.587	1	0
4	100	iid	RL	different	iid_different	right	2.251	2.722	left	8	-3.383	-1	1	0.519	0	0
4	44	iid	LL	same	iid_same	left	-1.816	6.152	left	38	-4.335	1	0	0.593	1	0
4	94	iid	LR	different	iid_different	left	-1.676	6.092	right	37	6.022	-1	1	0.61	1	1
4	176	iid	RR	same	iid_same	right	1.929	4.66	right	22	8.105	1	0	0.593	0	1
4	142	iid	RL	different	iid_different	right	1.12	6.035	left	36	-5.179	1	0	0.644	0	1
4	113	iid	RL	different	iid_different	right	1.892	3.745	left	14	-4.613	-1	1	0.559	0	0
4	53	iid	LR	different	iid_different	left	-0.961	2.657	right	7	2.843	-1	1	0.501	1	1
4	20	iid	LL	same	iid_same	left	-2.263	4.205	left	18	-3.056	1	0	0.567	1	0
4	30	iid	LL	same	iid_same	left	-1.432	5.195	left	27	-7.161	-1	1	0.575	1	1
4	114	iid	RL	different	iid_different	right	1.583	3.228	left	10	-4.674	1	0	0.419	0	1
4	172	iid	RR	same	iid_same	right	1.158	4.684	right	22	3.138	-1	1	0.527	0	0
4	26	iid	LL	same	iid_same	left	-1.929	4.66	left	22	-8.105	1	0	0.503	1	0
4	50	iid	LR	different	iid_different	left	-2.251	2.722	right	8	3.383	-1	1	0.52	1	1
4	192	iid	RR	same	iid_same	right	1.954	6.647	right	44	13.663	1	0	0.591	0	1
4	179	iid	RR	same	iid_same	right	1.621	4.376	right	19	14.001	1	0	0.518	0	1
4	184	iid	RR	same	iid_same	right	2.325	5.238	right	27	4.616	-1	1	0.616	0	0
4	199	iid	RR	same	iid_same	right	1.82	6.317	right	40	5.053	1	0	0.444	0	1
4	109	iid	RL	different	iid_different	right	1.193	2.511	left	6	-2.767	1	0	0.448	0	1
4	115	iid	RL	different	iid_different	right	2.055	3.917	left	16	-5.82	1	0	0.512	0	1
4	98	iid	LR	different	iid_different	left	-0.971	6.212	right	39	8.275	-1	1	0.519	1	1
4	97	iid	LR	different	iid_different	left	-1.346	6.31	right	40	3.058	1	0	0.669	1	0
4	69	iid	LR	different	iid_different	left	-2.377	3.329	right	11	2.683	1	0	0.529	1	0
4	161	iid	RR	same	iid_same	right	1.454	3.202	right	10	2.972	1	0	0.744	0	1
4	174	iid	RR	same	iid_same	right	1.157	4.176	right	17	2.95	1	0	0.503	0	1
4	107	iid	RL	different	iid_different	right	2.189	2.964	left	9	-2.592	1	0	0.422	0	1
4	72	iid	LR	different	iid_different	left	-1.283	4.911	right	24	3.587	-1	1	0.571	1	1
4	88	iid	LR	different	iid_different	left	-1.027	5.533	right	31	3.742	1	0	0.519	1	0
4	130	iid	RL	different	iid_different	right	1.134	4.973	left	25	-3.726	-1	1	0.578	0	0
4	96	iid	LR	different	iid_different	left	-1.995	6.028	right	36	3.041	-1	1	0.886	1	1
4	86	iid	LR	different	iid_different	left	-1.405	5.417	right	29	4.991	1	0	0.64	1	0
4	101	iid	RL	different	iid_different	right	0.806	2.319	left	5	-3.749	1	0	0.561	0	1
4	18	iid	LL	same	iid_same	left	-1.853	3.209	left	10	-4.809	-1	1	0.419	1	1
4	190	iid	RR	same	iid_same	right	2.137	6.102	right	37	2.857	1	0	0.885	0	1
4	164	iid	RR	same	iid_same	right	2.465	3.163	right	10	5.991	1	0	0.474	0	1
4	144	iid	RL	different	iid_different	right	1.676	6.092	left	37	-6.022	1	0	0.519	0	1
4	148	iid	RL	different	iid_different	right	0.971	6.212	left	39	-8.275	1	0	0.549	0	1
4	140	iid	RL	different	iid_different	right	2.17	6.546	left	43	-2.644	-1	1	0.759	0	0
4	143	iid	RL	different	iid_different	right	1.486	6.421	left	41	-8.888	-1	1	0.473	0	0
4	56	rdw	LR	different	rdw_different	left	-0.974	2.955	right	9	5.179	1	0	0.3675	0	1
4	37	rdw	LL	same	rdw_same	left	-1.988	5.494	left	30	-5.674	-1	1	0.386	1	1
4	67	rdw	LR	different	rdw_different	left	-1.011	3.712	right	14	2.576	1	0	0.354	0	1
4	79	rdw	LR	different	rdw_different	left	-2.149	4.637	right	22	6.019	1	0	0.381	0	1
4	80	rdw	LR	different	rdw_different	left	-1.134	4.973	right	25	3.726	1	0	0.347	0	1
4	188	rdw	RR	same	rdw_same	right	2.822	5.379	right	29	8.417	1	0	0.26	0	1
4	183	rdw	RR	same	rdw_same	right	2.547	5.207	right	27	4.706	1	0	0.327	0	1
4	10	rdw	LL	same	rdw_same	left	-1.646	3.03	left	9	-6.579	-1	1	0.31	1	1
4	128	rdw	RL	different	rdw_different	right	0.87	4.088	left	17	-2.599	1	0	0.3675	1	0
4	62	rdw	LR	different	rdw_different	left	-1.05	3.553	right	13	3.169	1	0	0.536	0	1
4	65	rdw	LR	different	rdw_different	left	-2.055	3.917	right	16	5.82	1	0	0.4	0	1
4	17	rdw	LL	same	rdw_same	left	-2.376	3.95	left	16	-7.381	-1	1	0.306	1	1
4	133	rdw	RL	different	rdw_different	right	1.014	5.344	left	29	-3.279	-1	1	0.381	1	1
4	195	rdw	RR	same	rdw_same	right	0.81	6.405	right	41	10.068	1	0	0.434	0	1
4	146	rdw	RL	different	rdw_different	right	1.995	6.028	left	36	-3.041	-1	1	0.406	1	1
4	38	rdw	LL	same	rdw_same	left	-2.822	5.379	left	29	-8.417	-1	1	0.274	1	1
4	173	rdw	RR	same	rdw_same	right	2.217	4.012	right	16	3.328	1	0	0.036	0	1
4	149	rdw	RL	different	rdw_different	right	1.186	6.295	left	40	-3.668	-1	1	0.392	1	1
4	93	rdw	LR	different	rdw_different	left	-1.486	6.421	right	41	8.888	1	0	0.354	0	1
4	29	rdw	LL	same	rdw_same	left	-1.621	4.376	left	19	-14.001	-1	1	0.367	1	1
4	0	rdw	LL	same	rdw_same	left	-1.672	2.125	left	5	-3.182	-1	1	0.311	1	1
4	2	rdw	LL	same	rdw_same	left	-2.413	2.537	left	6	-6.728	-1	1	0.145	1	1
4	122	rdw	RL	different	rdw_different	right	1.283	4.911	left	24	-3.587	-1	1	0.326	1	1
4	180	rdw	RR	same	rdw_same	right	1.432	5.195	right	27	7.161	1	0	0.319	0	1
4	95	rdw	LR	different	rdw_different	left	-1.969	6.295	right	40	10.722	1	0	0.32	0	1
4	121	rdw	RL	different	rdw_different	right	1.764	4.73	left	22	-2.728	-1	1	0.418	1	1
4	185	rdw	RR	same	rdw_same	right	2.32	5.071	right	26	7.877	1	0	0.354	0	1
4	39	rdw	LL	same	rdw_same	left	-2.719	5.571	left	31	-10.583	-1	1	0.368	1	1
4	66	rdw	LR	different	rdw_different	left	-2.091	3.596	right	13	5.348	1	0	0.256	0	1
4	19	rdw	LL	same	rdw_same	left	-1.394	3.481	left	12	-5.649	-1	1	0.372	1	1
4	11	rdw	LL	same	rdw_same	left	-1.454	3.202	left	10	-2.972	-1	1	0.35	1	1
4	45	rdw	LL	same	rdw_same	left	-0.81	6.405	left	41	-10.068	-1	1	0.516	1	1
4	41	rdw	LL	same	rdw_same	left	-2.078	6.196	left	38	-11.804	-1	1	0.407	1	1
4	92	rdw	LR	different	rdw_different	left	-1.12	6.035	right	36	5.179	1	0	0.374	0	1
4	168	rdw	RR	same	rdw_same	right	1.853	3.209	right	10	4.809	1	0	0.21	0	1
4	1	rdw	LL	same	rdw_same	left	-1.432	2.804	left	8	-3.469	-1	1	0.376	1	1
4	57	rdw	LR	different	rdw_different	left	-2.189	2.964	right	9	2.592	1	0	0.372	0	1
4	189	rdw	RR	same	rdw_same	right	2.719	5.571	right	31	10.583	1	0	0.374	0	1
4	151	rdw	RR	same	rdw_same	right	1.432	2.804	right	8	3.469	1	0	0.287	0	1
4	167	rdw	RR	same	rdw_same	right	2.376	3.95	right	16	7.381	1	0	0.253	0	1
4	116	rdw	RL	different	rdw_different	right	2.091	3.596	left	13	-5.348	-1	1	0.442	1	1
4	138	rdw	RL	different	rdw_different	right	1.027	5.533	left	31	-3.742	-1	1	0.383	1	1
4	155	rdw	RR	same	rdw_same	right	2.123	2.129	right	5	3.169	1	0	0.164	0	1
4	82	rdw	LR	different	rdw_different	left	-0.915	5.411	right	29	4.576	1	0	0.771	0	1
4	160	rdw	RR	same	rdw_same	right	1.646	3.03	right	9	6.579	1	0	0.248	0	1
4	181	rdw	RR	same	rdw_same	right	2.689	5.667	right	33	13.897	1	0	0.341	0	1
4	171	rdw	RR	same	rdw_same	right	2.081	4.839	right	24	11.931	1	0	0.132	0	1
4	12	rdw	LL	same	rdw_same	left	-1.311	3.437	left	12	-3.281	-1	1	0.291	1	1
4	55	rdw	LR	different	rdw_different	left	-1.076	2.085	right	4	4.474	-1	1	0.168	0	0
4	77	rdw	LR	different	rdw_different	left	-1.239	4.403	right	19	7.711	1	0	0.395	0	1
4	22	rdw	LL	same	rdw_same	left	-1.158	4.684	left	22	-3.138	-1	1	0.603	1	1
4	129	rdw	RL	different	rdw_different	right	2.149	4.637	left	22	-6.019	-1	1	0.387	1	1
4	105	rdw	RL	different	rdw_different	right	1.076	2.085	left	4	-4.474	-1	1	0.695	1	1
4	102	rdw	RL	different	rdw_different	right	1.512	2.3	left	5	-5.012	-1	1	0.39	1	1
4	159	rdw	RR	same	rdw_same	right	1.71	2.788	right	8	5.391	1	0	0.303	0	1
4	9	rdw	LL	same	rdw_same	left	-1.71	2.788	left	8	-5.391	-1	1	0.245	1	1
4	15	rdw	LL	same	rdw_same	left	-2.085	3.039	left	9	-3.017	-1	1	0.356	1	1
4	150	rdw	RR	same	rdw_same	right	1.672	2.125	right	5	3.182	1	0	0.493	0	1
4	76	rdw	LR	different	rdw_different	left	-1.794	4.732	right	22	6.096	1	0	0.367	0	1
4	119	rdw	RL	different	rdw_different	right	2.377	3.329	left	11	-2.683	1	0	0.641	1	0
4	71	rdw	LR	different	rdw_different	left	-1.764	4.73	right	22	2.728	1	0	0.388	0	1
4	90	rdw	LR	different	rdw_different	left	-2.17	6.546	right	43	2.644	1	0	0.3675	0	1
4	100	rdw	RL	different	rdw_different	right	2.251	2.722	left	8	-3.383	1	0	0.3675	1	0
4	44	rdw	LL	same	rdw_same	left	-1.816	6.152	left	38	-4.335	-1	1	0.644	1	1
4	94	rdw	LR	different	rdw_different	left	-1.676	6.092	right	37	6.022	1	0	0.337	0	1
4	176	rdw	RR	same	rdw_same	right	1.929	4.66	right	22	8.105	1	0	0.31	0	1
4	142	rdw	RL	different	rdw_different	right	1.12	6.035	left	36	-5.179	-1	1	0.409	1	1
4	113	rdw	RL	different	rdw_different	right	1.892	3.745	left	14	-4.613	-1	1	0.502	1	1
4	53	rdw	LR	different	rdw_different	left	-0.961	2.657	right	7	2.843	1	0	0.434	0	1
4	20	rdw	LL	same	rdw_same	left	-2.263	4.205	left	18	-3.056	1	0	0.3675	1	0
4	30	rdw	LL	same	rdw_same	left	-1.432	5.195	left	27	-7.161	-1	1	0.442	1	1
4	114	rdw	RL	different	rdw_different	right	1.583	3.228	left	10	-4.674	-1	1	0.413	1	1
4	172	rdw	RR	same	rdw_same	right	1.158	4.684	right	22	3.138	1	0	0.342	0	1
4	26	rdw	LL	same	rdw_same	left	-1.929	4.66	left	22	-8.105	-1	1	0.346	1	1
4	50	rdw	LR	different	rdw_different	left	-2.251	2.722	right	8	3.383	1	0	0.409	0	1
4	192	rdw	RR	same	rdw_same	right	1.954	6.647	right	44	13.663	1	0	0.465	0	1
4	179	rdw	RR	same	rdw_same	right	1.621	4.376	right	19	14.001	1	0	0.356	0	1
4	184	rdw	RR	same	rdw_same	right	2.325	5.238	right	27	4.616	1	0	0.344	0	1
4	199	rdw	RR	same	rdw_same	right	1.82	6.317	right	40	5.053	1	0	0.423	0	1
4	109	rdw	RL	different	rdw_different	right	1.193	2.511	left	6	-2.767	1	0	0.615	1	0
4	115	rdw	RL	different	rdw_different	right	2.055	3.917	left	16	-5.82	-1	1	0.333	1	1
4	98	rdw	LR	different	rdw_different	left	-0.971	6.212	right	39	8.275	1	0	0.424	0	1
4	97	rdw	LR	different	rdw_different	left	-1.346	6.31	right	40	3.058	1	0	0.393	0	1
4	69	rdw	LR	different	rdw_different	left	-2.377	3.329	right	11	2.683	1	0	0.436	0	1
4	161	rdw	RR	same	rdw_same	right	1.454	3.202	right	10	2.972	1	0	0.354	0	1
4	174	rdw	RR	same	rdw_same	right	1.157	4.176	right	17	2.95	1	0	0.282	0	1
4	107	rdw	RL	different	rdw_different	right	2.189	2.964	left	9	-2.592	-1	1	0.3675	1	1
4	72	rdw	LR	different	rdw_different	left	-1.283	4.911	right	24	3.587	1	0	0.449	0	1
4	88	rdw	LR	different	rdw_different	left	-1.027	5.533	right	31	3.742	1	0	0.407	0	1
4	130	rdw	RL	different	rdw_different	right	1.134	4.973	left	25	-3.726	-1	1	0.605	1	1
4	96	rdw	LR	different	rdw_different	left	-1.995	6.028	right	36	3.041	1	0	0.507	0	1
4	86	rdw	LR	different	rdw_different	left	-1.405	5.417	right	29	4.991	1	0	0.34	0	1
4	101	rdw	RL	different	rdw_different	right	0.806	2.319	left	5	-3.749	-1	1	0.4	1	1
4	18	rdw	LL	same	rdw_same	left	-1.853	3.209	left	10	-4.809	-1	1	0.345	1	1
4	190	rdw	RR	same	rdw_same	right	2.137	6.102	right	37	2.857	1	0	0.426	0	1
4	164	rdw	RR	same	rdw_same	right	2.465	3.163	right	10	5.991	1	0	0.309	0	1
4	144	rdw	RL	different	rdw_different	right	1.676	6.092	left	37	-6.022	-1	1	0.378	1	1
4	148	rdw	RL	different	rdw_different	right	0.971	6.212	left	39	-8.275	-1	1	0.412	1	1
4	140	rdw	RL	different	rdw_different	right	2.17	6.546	left	43	-2.644	-1	1	0.3675	1	1
4	143	rdw	RL	different	rdw_different	right	1.486	6.421	left	41	-8.888	-1	1	0.365	1	1
4	169	iid	RR	same	iid_same	right	1.394	3.481	right	12	5.649	1	0	0.519	0	1
4	25	iid	LL	same	iid_same	left	-1.971	4.243	left	18	-3.981	-1	1	0.924	1	1
4	136	iid	RL	different	iid_different	right	1.405	5.417	left	29	-4.991	1	0	0.519	0	1
4	43	iid	LL	same	iid_same	left	-1.762	6.619	left	43	-11.962	-1	1	0.557	1	1
4	137	iid	RL	different	iid_different	right	1.078	5.502	left	30	-5.305	1	0	0.818	0	1
4	46	iid	LL	same	iid_same	left	-1.185	6.479	left	42	-5.232	1	0	0.491	1	0
4	4	iid	LL	same	iid_same	left	-2.051	2.291	left	5	-3.295	-1	1	0.435	1	1
4	165	iid	RR	same	iid_same	right	2.085	3.039	right	9	3.017	1	0	0.407	0	1
4	54	iid	LR	different	iid_different	left	-1.113	2.948	right	9	2.555	-1	1	0.737	1	1
4	139	iid	RL	different	iid_different	right	0.999	5.404	left	30	-9.09	-1	1	0.485	0	0
4	186	iid	RR	same	iid_same	right	1.917	5.864	right	35	11.991	1	0	0.416	0	1
4	8	iid	LL	same	iid_same	left	-1.147	2.092	left	4	-3.873	1	0	0.455	1	0
4	13	iid	LL	same	iid_same	left	-1.629	3.238	left	11	-7.675	-1	1	0.4	1	1
4	5	iid	LL	same	iid_same	left	-2.123	2.129	left	5	-3.169	-1	1	0.399	1	1
4	33	iid	LL	same	iid_same	left	-2.547	5.207	left	27	-4.706	-1	1	0.444	1	1
4	81	iid	LR	different	iid_different	left	-1.773	5.602	right	31	12.73	1	0	0.606	1	0
4	31	iid	LL	same	iid_same	left	-2.689	5.667	left	33	-13.897	1	0	0.405	1	0
4	59	iid	LR	different	iid_different	left	-1.193	2.511	right	6	2.767	-1	1	0.754	1	1
4	166	iid	RR	same	iid_same	right	1.331	3.134	right	10	7.001	1	0	0.519	0	1
4	103	iid	RL	different	iid_different	right	0.961	2.657	left	7	-2.843	1	0	0.524	0	1
4	63	iid	LR	different	iid_different	left	-1.892	3.745	right	14	4.613	1	0	0.63	1	0
4	78	iid	LR	different	iid_different	left	-0.87	4.088	right	17	2.599	1	0	0.461	1	0
4	108	iid	RL	different	iid_different	right	2.027	2.567	left	7	-4.044	-1	1	0.756	0	0
4	124	iid	RL	different	iid_different	right	1.906	4.326	left	19	-4.242	-1	1	0.547	0	0
4	194	iid	RR	same	iid_same	right	1.816	6.152	right	38	4.335	1	0	0.519	0	1
4	141	iid	RL	different	iid_different	right	1.575	6.045	left	37	-3.812	-1	1	0.94	0	0
4	197	iid	RR	same	iid_same	right	2.158	6.978	right	49	5.806	1	0	0.552	0	1
4	42	iid	LL	same	iid_same	left	-1.954	6.647	left	44	-13.663	-1	1	0.457	1	1
4	152	iid	RR	same	iid_same	right	2.413	2.537	right	6	6.728	-1	1	0.729	0	0
4	126	iid	RL	different	iid_different	right	1.794	4.732	left	22	-6.096	1	0	0.634	0	1
4	40	iid	LL	same	iid_same	left	-2.137	6.102	left	37	-2.857	1	0	0.437	1	0
4	134	iid	RL	different	iid_different	right	1.581	5.468	left	30	-3.437	1	0	0.388	0	1
4	83	iid	LR	different	iid_different	left	-1.014	5.344	right	29	3.279	1	0	0.434	1	0
4	14	iid	LL	same	iid_same	left	-2.465	3.163	left	10	-5.991	-1	1	0.49	1	1
4	85	iid	LR	different	iid_different	left	-1.907	4.917	right	24	2.755	-1	1	0.381	1	1
4	175	iid	RR	same	iid_same	right	1.971	4.243	right	18	3.981	1	0	0.621	0	1
4	191	iid	RR	same	iid_same	right	2.078	6.196	right	38	11.804	1	0	0.398	0	1
4	125	iid	RL	different	iid_different	right	1.007	4.726	left	22	-7.396	-1	1	0.52	0	0
4	6	iid	LL	same	iid_same	left	-2.375	2.81	left	8	-5.006	-1	1	0.341	1	1
4	147	iid	RL	different	iid_different	right	1.346	6.31	left	40	-3.058	-1	1	0.702	0	0
4	24	iid	LL	same	iid_same	left	-1.157	4.176	left	17	-2.95	-1	1	0.435	1	1
4	70	iid	LR	different	iid_different	left	-1.926	4.487	right	20	4.387	-1	1	0.394	1	1
4	182	iid	RR	same	iid_same	right	2.179	5.057	right	26	5.865	-1	1	0.44	0	0
4	131	iid	RL	different	iid_different	right	1.773	5.602	left	31	-12.73	-1	1	0.519	0	0
4	23	iid	LL	same	iid_same	left	-2.217	4.012	left	16	-3.328	1	0	0.535	1	0
4	52	iid	LR	different	iid_different	left	-1.512	2.3	right	5	5.012	-1	1	0.736	1	1
4	106	iid	RL	different	iid_different	right	0.974	2.955	left	9	-5.179	-1	1	0.884	0	0
4	193	iid	RR	same	iid_same	right	1.762	6.619	right	43	11.962	1	0	0.446	0	1
4	156	iid	RR	same	iid_same	right	2.375	2.81	right	8	5.006	1	0	0.409	0	1
4	99	iid	LR	different	iid_different	left	-1.186	6.295	right	40	3.668	1	0	0.412	1	0
4	169	rdw	RR	same	rdw_same	right	1.394	3.481	right	12	5.649	1	0	0.326	0	1
4	25	rdw	LL	same	rdw_same	left	-1.971	4.243	left	18	-3.981	-1	1	0.427	1	1
4	136	rdw	RL	different	rdw_different	right	1.405	5.417	left	29	-4.991	-1	1	0.3675	1	1
4	43	rdw	LL	same	rdw_same	left	-1.762	6.619	left	43	-11.962	-1	1	0.388	1	1
4	137	rdw	RL	different	rdw_different	right	1.078	5.502	left	30	-5.305	-1	1	0.394	1	1
4	46	rdw	LL	same	rdw_same	left	-1.185	6.479	left	42	-5.232	-1	1	0.329	1	1
4	4	rdw	LL	same	rdw_same	left	-2.051	2.291	left	5	-3.295	-1	1	0.319	1	1
4	165	rdw	RR	same	rdw_same	right	2.085	3.039	right	9	3.017	1	0	0.346	0	1
4	54	rdw	LR	different	rdw_different	left	-1.113	2.948	right	9	2.555	1	0	0.419	0	1
4	139	rdw	RL	different	rdw_different	right	0.999	5.404	left	30	-9.09	-1	1	0.366	1	1
4	186	rdw	RR	same	rdw_same	right	1.917	5.864	right	35	11.991	1	0	0.295	0	1
4	8	rdw	LL	same	rdw_same	left	-1.147	2.092	left	4	-3.873	-1	1	0.359	1	1
4	13	rdw	LL	same	rdw_same	left	-1.629	3.238	left	11	-7.675	-1	1	0.251	1	1
4	5	rdw	LL	same	rdw_same	left	-2.123	2.129	left	5	-3.169	-1	1	0.091	1	1
4	33	rdw	LL	same	rdw_same	left	-2.547	5.207	left	27	-4.706	-1	1	0.417	1	1
4	81	rdw	LR	different	rdw_different	left	-1.773	5.602	right	31	12.73	1	0	0.379	0	1
4	31	rdw	LL	same	rdw_same	left	-2.689	5.667	left	33	-13.897	-1	1	0.371	1	1
4	59	rdw	LR	different	rdw_different	left	-1.193	2.511	right	6	2.767	1	0	0.523	0	1
4	166	rdw	RR	same	rdw_same	right	1.331	3.134	right	10	7.001	1	0	0.319	0	1
4	103	rdw	RL	different	rdw_different	right	0.961	2.657	left	7	-2.843	-1	1	0.396	1	1
4	63	rdw	LR	different	rdw_different	left	-1.892	3.745	right	14	4.613	1	0	0.423	0	1
4	78	rdw	LR	different	rdw_different	left	-0.87	4.088	right	17	2.599	1	0	0.369	0	1
4	108	rdw	RL	different	rdw_different	right	2.027	2.567	left	7	-4.044	1	0	0.3675	1	0
4	124	rdw	RL	different	rdw_different	right	1.906	4.326	left	19	-4.242	-1	1	0.378	1	1
4	194	rdw	RR	same	rdw_same	right	1.816	6.152	right	38	4.335	1	0	0.359	0	1
4	141	rdw	RL	different	rdw_different	right	1.575	6.045	left	37	-3.812	-1	1	0.422	1	1
4	197	rdw	RR	same	rdw_same	right	2.158	6.978	right	49	5.806	1	0	0.38	0	1
4	42	rdw	LL	same	rdw_same	left	-1.954	6.647	left	44	-13.663	-1	1	0.332	1	1
4	152	rdw	RR	same	rdw_same	right	2.413	2.537	right	6	6.728	1	0	0.189	0	1
