# subj	index_traj	path	conditions	condition	cond_sum	mean_side	mean_val	sd	last_visibl_side	f_missing_pos	last_visibl_center_dist[deg]	response	prop_left	RT_s	exept_prop_left_lv	acc_lv
18	184	iid	RR	same	iid_same	right	2.325	5.238	right	27	4.616	1	0	0.403	0	1
18	199	iid	RR	same	iid_same	right	1.82	6.317	right	40	5.053	1	0	0.713	0	1
18	109	iid	RL	different	iid_different	right	1.193	2.511	left	6	-2.767	1	0	0.542	0	1
18	115	iid	RL	different	iid_different	right	2.055	3.917	left	16	-5.82	1	0	0.749	0	1
18	98	iid	LR	different	iid_different	left	-0.971	6.212	right	39	8.275	1	0	0.571	1	0
18	97	iid	LR	different	iid_different	left	-1.346	6.31	right	40	3.058	1	0	0.437	1	0
18	69	iid	LR	different	iid_different	left	-2.377	3.329	right	11	2.683	-1	1	0.37	1	1
18	161	iid	RR	same	iid_same	right	1.454	3.202	right	10	2.972	1	0	0.396	0	1
18	174	iid	RR	same	iid_same	right	1.157	4.176	right	17	2.95	1	0	0.372	0	1
18	107	iid	RL	different	iid_different	right	2.189	2.964	left	9	-2.592	1	0	0.427	0	1
18	72	iid	LR	different	iid_different	left	-1.283	4.911	right	24	3.587	1	0	0.612	1	0
18	88	iid	LR	different	iid_different	left	-1.027	5.533	right	31	3.742	1	0	0.759	1	0
18	130	iid	RL	different	iid_different	right	1.134	4.973	left	25	-3.726	1	0	0.423	0	1
18	96	iid	LR	different	iid_different	left	-1.995	6.028	right	36	3.041	-1	1	0.377	1	1
18	86	iid	LR	different	iid_different	left	-1.405	5.417	right	29	4.991	-1	1	0.678	1	1
18	101	iid	RL	different	iid_different	right	0.806	2.319	left	5	-3.749	1	0	0.35	0	1
18	18	iid	LL	same	iid_same	left	-1.853	3.209	left	10	-4.809	-1	1	0.447	1	1
18	190	iid	RR	same	iid_same	right	2.137	6.102	right	37	2.857	1	0	0.585	0	1
18	164	iid	RR	same	iid_same	right	2.465	3.163	right	10	5.991	1	0	0.556	0	1
18	144	iid	RL	different	iid_different	right	1.676	6.092	left	37	-6.022	1	0	0.731	0	1
18	148	iid	RL	different	iid_different	right	0.971	6.212	left	39	-8.275	1	0	0.4685	0	1
18	140	iid	RL	different	iid_different	right	2.17	6.546	left	43	-2.644	1	0	0.808	0	1
18	143	iid	RL	different	iid_different	right	1.486	6.421	left	41	-8.888	1	0	0.779	0	1
18	56	rdw	LR	different	rdw_different	left	-0.974	2.955	right	9	5.179	1	0	0.489	0	1
18	37	rdw	LL	same	rdw_same	left	-1.988	5.494	left	30	-5.674	-1	1	0.56	1	1
18	67	rdw	LR	different	rdw_different	left	-1.011	3.712	right	14	2.576	1	0	0.639	0	1
18	79	rdw	LR	different	rdw_different	left	-2.149	4.637	right	22	6.019	1	0	0.367	0	1
18	80	rdw	LR	different	rdw_different	left	-1.134	4.973	right	25	3.726	1	0	0.439	0	1
18	188	rdw	RR	same	rdw_same	right	2.822	5.379	right	29	8.417	1	0	0.403	0	1
18	183	rdw	RR	same	rdw_same	right	2.547	5.207	right	27	4.706	1	0	0.443	0	1
18	10	rdw	LL	same	rdw_same	left	-1.646	3.03	left	9	-6.579	-1	1	0.287	1	1
18	128	rdw	RL	different	rdw_different	right	0.87	4.088	left	17	-2.599	-1	1	0.32	1	1
18	62	rdw	LR	different	rdw_different	left	-1.05	3.553	right	13	3.169	1	0	0.73	0	1
18	65	rdw	LR	different	rdw_different	left	-2.055	3.917	right	16	5.82	1	0	0.376	0	1
18	17	rdw	LL	same	rdw_same	left	-2.376	3.95	left	16	-7.381	-1	1	0.292	1	1
18	133	rdw	RL	different	rdw_different	right	1.014	5.344	left	29	-3.279	-1	1	0.417	1	1
18	195	rdw	RR	same	rdw_same	right	0.81	6.405	right	41	10.068	1	0	0.652	0	1
18	146	rdw	RL	different	rdw_different	right	1.995	6.028	left	36	-3.041	-1	1	0.373	1	1
18	38	rdw	LL	same	rdw_same	left	-2.822	5.379	left	29	-8.417	-1	1	0.33	1	1
18	173	rdw	RR	same	rdw_same	right	2.217	4.012	right	16	3.328	1	0	0.391	0	1
18	149	rdw	RL	different	rdw_different	right	1.186	6.295	left	40	-3.668	-1	1	0.443	1	1
18	93	rdw	LR	different	rdw_different	left	-1.486	6.421	right	41	8.888	1	0	0.408	0	1
18	29	rdw	LL	same	rdw_same	left	-1.621	4.376	left	19	-14.001	-1	1	0.206	1	1
18	0	rdw	LL	same	rdw_same	left	-1.672	2.125	left	5	-3.182	-1	1	0.288	1	1
18	2	rdw	LL	same	rdw_same	left	-2.413	2.537	left	6	-6.728	-1	1	0.428	1	1
18	122	rdw	RL	different	rdw_different	right	1.283	4.911	left	24	-3.587	-1	1	0.597	1	1
18	180	rdw	RR	same	rdw_same	right	1.432	5.195	right	27	7.161	1	0	0.408	0	1
18	95	rdw	LR	different	rdw_different	left	-1.969	6.295	right	40	10.722	1	0	0.588	0	1
18	121	rdw	RL	different	rdw_different	right	1.764	4.73	left	22	-2.728	-1	1	0.389	1	1
18	185	rdw	RR	same	rdw_same	right	2.32	5.071	right	26	7.877	1	0	0.632	0	1
18	39	rdw	LL	same	rdw_same	left	-2.719	5.571	left	31	-10.583	-1	1	0.284	1	1
18	66	rdw	LR	different	rdw_different	left	-2.091	3.596	right	13	5.348	1	0	0.311	0	1
18	19	rdw	LL	same	rdw_same	left	-1.394	3.481	left	12	-5.649	-1	1	0.307	1	1
18	11	rdw	LL	same	rdw_same	left	-1.454	3.202	left	10	-2.972	-1	1	0.414	1	1
18	45	rdw	LL	same	rdw_same	left	-0.81	6.405	left	41	-10.068	-1	1	0.39	1	1
18	41	rdw	LL	same	rdw_same	left	-2.078	6.196	left	38	-11.804	-1	1	0.291	1	1
18	92	rdw	LR	different	rdw_different	left	-1.12	6.035	right	36	5.179	1	0	0.379	0	1
18	168	rdw	RR	same	rdw_same	right	1.853	3.209	right	10	4.809	1	0	0.152	0	1
18	1	rdw	LL	same	rdw_same	left	-1.432	2.804	left	8	-3.469	-1	1	0.331	1	1
18	57	rdw	LR	different	rdw_different	left	-2.189	2.964	right	9	2.592	1	0	0.407	0	1
18	189	rdw	RR	same	rdw_same	right	2.719	5.571	right	31	10.583	1	0	0.362	0	1
18	151	rdw	RR	same	rdw_same	right	1.432	2.804	right	8	3.469	1	0	0.376	0	1
18	167	rdw	RR	same	rdw_same	right	2.376	3.95	right	16	7.381	1	0	0.304	0	1
18	116	rdw	RL	different	rdw_different	right	2.091	3.596	left	13	-5.348	-1	1	0.432	1	1
18	138	rdw	RL	different	rdw_different	right	1.027	5.533	left	31	-3.742	-1	1	0.48	1	1
18	155	rdw	RR	same	rdw_same	right	2.123	2.129	right	5	3.169	1	0	0.408	0	1
18	82	rdw	LR	different	rdw_different	left	-0.915	5.411	right	29	4.576	1	0	0.424	0	1
18	160	rdw	RR	same	rdw_same	right	1.646	3.03	right	9	6.579	1	0	0.375	0	1
18	181	rdw	RR	same	rdw_same	right	2.689	5.667	right	33	13.897	1	0	0.454	0	1
18	171	rdw	RR	same	rdw_same	right	2.081	4.839	right	24	11.931	1	0	0.467	0	1
18	12	rdw	LL	same	rdw_same	left	-1.311	3.437	left	12	-3.281	-1	1	0.639	1	1
18	55	rdw	LR	different	rdw_different	left	-1.076	2.085	right	4	4.474	1	0	0.504	0	1
18	77	rdw	LR	different	rdw_different	left	-1.239	4.403	right	19	7.711	1	0	0.361	0	1
18	22	rdw	LL	same	rdw_same	left	-1.158	4.684	left	22	-3.138	-1	1	0.392	1	1
18	129	rdw	RL	different	rdw_different	right	2.149	4.637	left	22	-6.019	-1	1	0.339	1	1
18	105	rdw	RL	different	rdw_different	right	1.076	2.085	left	4	-4.474	-1	1	0.424	1	1
18	102	rdw	RL	different	rdw_different	right	1.512	2.3	left	5	-5.012	-1	1	0.403	1	1
18	159	rdw	RR	same	rdw_same	right	1.71	2.788	right	8	5.391	1	0	0.271	0	1
18	9	rdw	LL	same	rdw_same	left	-1.71	2.788	left	8	-5.391	-1	1	0.396	1	1
18	15	rdw	LL	same	rdw_same	left	-2.085	3.039	left	9	-3.017	-1	1	0.494	1	1
18	150	rdw	RR	same	rdw_same	right	1.672	2.125	right	5	3.182	1	0	0.314	0	1
18	76	rdw	LR	different	rdw_different	left	-1.794	4.732	right	22	6.096	1	0	0.408	0	1
18	119	rdw	RL	different	rdw_different	right	2.377	3.329	left	11	-2.683	-1	1	0.469	1	1
18	71	rdw	LR	different	rdw_different	left	-1.764	4.73	right	22	2.728	1	0	0.505	0	1
18	90	rdw	LR	different	rdw_different	left	-2.17	6.546	right	43	2.644	1	0	0.51	0	1
18	100	rdw	RL	different	rdw_different	right	2.251	2.722	left	8	-3.383	-1	1	0.419	1	1
18	44	rdw	LL	same	rdw_same	left	-1.816	6.152	left	38	-4.335	-1	1	0.481	1	1
18	94	rdw	LR	different	rdw_different	left	-1.676	6.092	right	37	6.022	1	0	0.412	0	1
18	176	rdw	RR	same	rdw_same	right	1.929	4.66	right	22	8.105	1	0	0.456	0	1
18	142	rdw	RL	different	rdw_different	right	1.12	6.035	left	36	-5.179	-1	1	0.423	1	1
18	113	rdw	RL	different	rdw_different	right	1.892	3.745	left	14	-4.613	-1	1	0.555	1	1
18	53	rdw	LR	different	rdw_different	left	-0.961	2.657	right	7	2.843	1	0	0.457	0	1
18	20	rdw	LL	same	rdw_same	left	-2.263	4.205	left	18	-3.056	-1	1	0.572	1	1
18	30	rdw	LL	same	rdw_same	left	-1.432	5.195	left	27	-7.161	-1	1	0.401	1	1
18	114	rdw	RL	different	rdw_different	right	1.583	3.228	left	10	-4.674	-1	1	0.503	1	1
18	172	rdw	RR	same	rdw_same	right	1.158	4.684	right	22	3.138	1	0	0.457	0	1
18	26	rdw	LL	same	rdw_same	left	-1.929	4.66	left	22	-8.105	-1	1	0.458	1	1
18	50	rdw	LR	different	rdw_different	left	-2.251	2.722	right	8	3.383	1	0	0.503	0	1
18	192	rdw	RR	same	rdw_same	right	1.954	6.647	right	44	13.663	1	0	0.442	0	1
18	179	rdw	RR	same	rdw_same	right	1.621	4.376	right	19	14.001	1	0	0.424	0	1
18	184	rdw	RR	same	rdw_same	right	2.325	5.238	right	27	4.616	1	0	0.394	0	1
18	199	rdw	RR	same	rdw_same	right	1.82	6.317	right	40	5.053	1	0	0.426	0	1
18	109	rdw	RL	different	rdw_different	right	1.193	2.511	left	6	-2.767	-1	1	0.623	1	1
18	115	rdw	RL	different	rdw_different	right	2.055	3.917	left	16	-5.82	-1	1	0.408	1	1
18	98	rdw	LR	different	rdw_different	left	-0.971	6.212	right	39	8.275	1	0	0.432	0	1
18	97	rdw	LR	different	rdw_different	left	-1.346	6.31	right	40	3.058	1	0	0.507	0	1
18	69	rdw	LR	different	rdw_different	left	-2.377	3.329	right	11	2.683	1	0	0.577	0	1
18	161	rdw	RR	same	rdw_same	right	1.454	3.202	right	10	2.972	1	0	0.228	0	1
18	174	rdw	RR	same	rdw_same	right	1.157	4.176	right	17	2.95	1	0	0.446	0	1
18	107	rdw	RL	different	rdw_different	right	2.189	2.964	left	9	-2.592	-1	1	0.468	1	1
18	72	rdw	LR	different	rdw_different	left	-1.283	4.911	right	24	3.587	1	0	0.35	0	1
18	88	rdw	LR	different	rdw_different	left	-1.027	5.533	right	31	3.742	1	0	0.469	0	1
18	130	rdw	RL	different	rdw_different	right	1.134	4.973	left	25	-3.726	-1	1	0.469	1	1
18	96	rdw	LR	different	rdw_different	left	-1.995	6.028	right	36	3.041	1	0	0.435	0	1
18	86	rdw	LR	different	rdw_different	left	-1.405	5.417	right	29	4.991	1	0	0.415	0	1
18	101	rdw	RL	different	rdw_different	right	0.806	2.319	left	5	-3.749	-1	1	0.312	1	1
18	18	rdw	LL	same	rdw_same	left	-1.853	3.209	left	10	-4.809	-1	1	0.325	1	1
18	190	rdw	RR	same	rdw_same	right	2.137	6.102	right	37	2.857	1	0	0.45	0	1
18	164	rdw	RR	same	rdw_same	right	2.465	3.163	right	10	5.991	1	0	0.33	0	1
18	144	rdw	RL	different	rdw_different	right	1.676	6.092	left	37	-6.022	-1	1	0.737	1	1
18	148	rdw	RL	different	rdw_different	right	0.971	6.212	left	39	-8.275	-1	1	0.508	1	1
18	140	rdw	RL	different	rdw_different	right	2.17	6.546	left	43	-2.644	-1	1	0.413	1	1
18	143	rdw	RL	different	rdw_different	right	1.486	6.421	left	41	-8.888	-1	1	0.384	1	1
18	169	iid	RR	same	iid_same	right	1.394	3.481	right	12	5.649	1	0	0.479	0	1
18	25	iid	LL	same	iid_same	left	-1.971	4.243	left	18	-3.981	-1	1	0.522	1	1
18	136	iid	RL	different	iid_different	right	1.405	5.417	left	29	-4.991	1	0	0.565	0	1
18	43	iid	LL	same	iid_same	left	-1.762	6.619	left	43	-11.962	-1	1	0.591	1	1
18	137	iid	RL	different	iid_different	right	1.078	5.502	left	30	-5.305	1	0	0.571	0	1
18	46	iid	LL	same	iid_same	left	-1.185	6.479	left	42	-5.232	1	0	0.531	1	0
18	4	iid	LL	same	iid_same	left	-2.051	2.291	left	5	-3.295	-1	1	0.445	1	1
18	165	iid	RR	same	iid_same	right	2.085	3.039	right	9	3.017	1	0	0.552	0	1
18	54	iid	LR	different	iid_different	left	-1.113	2.948	right	9	2.555	-1	1	0.52	1	1
18	139	iid	RL	different	iid_different	right	0.999	5.404	left	30	-9.09	1	0	0.613	0	1
18	186	iid	RR	same	iid_same	right	1.917	5.864	right	35	11.991	1	0	0.531	0	1
18	8	iid	LL	same	iid_same	left	-1.147	2.092	left	4	-3.873	-1	1	0.448	1	1
18	13	iid	LL	same	iid_same	left	-1.629	3.238	left	11	-7.675	-1	1	0.407	1	1
18	5	iid	LL	same	iid_same	left	-2.123	2.129	left	5	-3.169	-1	1	0.522	1	1
18	33	iid	LL	same	iid_same	left	-2.547	5.207	left	27	-4.706	-1	1	0.445	1	1
18	81	iid	LR	different	iid_different	left	-1.773	5.602	right	31	12.73	1	0	0.49	1	0
18	31	iid	LL	same	iid_same	left	-2.689	5.667	left	33	-13.897	-1	1	0.4685	1	1
18	59	iid	LR	different	iid_different	left	-1.193	2.511	right	6	2.767	-1	1	0.467	1	1
18	166	iid	RR	same	iid_same	right	1.331	3.134	right	10	7.001	1	0	0.423	0	1
18	103	iid	RL	different	iid_different	right	0.961	2.657	left	7	-2.843	1	0	0.457	0	1
18	63	iid	LR	different	iid_different	left	-1.892	3.745	right	14	4.613	-1	1	0.511	1	1
18	78	iid	LR	different	iid_different	left	-0.87	4.088	right	17	2.599	1	0	0.348	1	0
18	108	iid	RL	different	iid_different	right	2.027	2.567	left	7	-4.044	1	0	0.264	0	1
18	124	iid	RL	different	iid_different	right	1.906	4.326	left	19	-4.242	1	0	0.414	0	1
18	194	iid	RR	same	iid_same	right	1.816	6.152	right	38	4.335	1	0	0.685	0	1
18	141	iid	RL	different	iid_different	right	1.575	6.045	left	37	-3.812	1	0	0.4685	0	1
18	197	iid	RR	same	iid_same	right	2.158	6.978	right	49	5.806	1	0	0.808	0	1
18	42	iid	LL	same	iid_same	left	-1.954	6.647	left	44	-13.663	-1	1	0.4685	1	1
18	152	iid	RR	same	iid_same	right	2.413	2.537	right	6	6.728	1	0	0.399	0	1
18	126	iid	RL	different	iid_different	right	1.794	4.732	left	22	-6.096	1	0	0.598	0	1
18	40	iid	LL	same	iid_same	left	-2.137	6.102	left	37	-2.857	1	0	0.78	1	0
18	134	iid	RL	different	iid_different	right	1.581	5.468	left	30	-3.437	1	0	0.69	0	1
18	83	iid	LR	different	iid_different	left	-1.014	5.344	right	29	3.279	1	0	0.809	1	0
18	14	iid	LL	same	iid_same	left	-2.465	3.163	left	10	-5.991	-1	1	0.367	1	1
18	85	iid	LR	different	iid_different	left	-1.907	4.917	right	24	2.755	-1	1	0.375	1	1
18	175	iid	RR	same	iid_same	right	1.971	4.243	right	18	3.981	1	0	0.31	0	1
18	191	iid	RR	same	iid_same	right	2.078	6.196	right	38	11.804	1	0	0.572	0	1
18	125	iid	RL	different	iid_different	right	1.007	4.726	left	22	-7.396	1	0	0.483	0	1
18	6	iid	LL	same	iid_same	left	-2.375	2.81	left	8	-5.006	-1	1	0.436	1	1
18	147	iid	RL	different	iid_different	right	1.346	6.31	left	40	-3.058	1	0	0.45	0	1
18	24	iid	LL	same	iid_same	left	-1.157	4.176	left	17	-2.95	-1	1	0.615	1	1
18	70	iid	LR	different	iid_different	left	-1.926	4.487	right	20	4.387	-1	1	0.342	1	1
18	182	iid	RR	same	iid_same	right	2.179	5.057	right	26	5.865	1	0	0.372	0	1
18	131	iid	RL	different	iid_different	right	1.773	5.602	left	31	-12.73	1	0	0.463	0	1
18	23	iid	LL	same	iid_same	left	-2.217	4.012	left	16	-3.328	-1	1	0.604	1	1
18	52	iid	LR	different	iid_different	left	-1.512	2.3	right	5	5.012	-1	1	0.452	1	1
18	106	iid	RL	different	iid_different	right	0.974	2.955	left	9	-5.179	1	0	0.334	0	1
18	193	iid	RR	same	iid_same	right	1.762	6.619	right	43	11.962	1	0	0.473	0	1
18	156	iid	RR	same	iid_same	right	2.375	2.81	right	8	5.006	1	0	0.347	0	1
18	99	iid	LR	different	iid_different	left	-1.186	6.295	right	40	3.668	1	0	0.613	1	0
18	169	rdw	RR	same	rdw_same	right	1.394	3.481	right	12	5.649	1	0	0.554	0	1
18	25	rdw	LL	same	rdw_same	left	-1.971	4.243	left	18	-3.981	-1	1	0.341	1	1
18	136	rdw	RL	different	rdw_different	right	1.405	5.417	left	29	-4.991	-1	1	0.368	1	1
18	43	rdw	LL	same	rdw_same	left	-1.762	6.619	left	43	-11.962	-1	1	0.488	1	1
18	137	rdw	RL	different	rdw_different	right	1.078	5.502	left	30	-5.305	-1	1	0.403	1	1
18	46	rdw	LL	same	rdw_same	left	-1.185	6.479	left	42	-5.232	-1	1	0.46	1	1
18	4	rdw	LL	same	rdw_same	left	-2.051	2.291	left	5	-3.295	-1	1	0.401	1	1
18	165	rdw	RR	same	rdw_same	right	2.085	3.039	right	9	3.017	1	0	0.406	0	1
18	54	rdw	LR	different	rdw_different	left	-1.113	2.948	right	9	2.555	1	0	0.517	0	1
18	139	rdw	RL	different	rdw_different	right	0.999	5.404	left	30	-9.09	-1	1	0.395	1	1
18	186	rdw	RR	same	rdw_same	right	1.917	5.864	right	35	11.991	1	0	0.242	0	1
18	8	rdw	LL	same	rdw_same	left	-1.147	2.092	left	4	-3.873	-1	1	0.263	1	1
18	13	rdw	LL	same	rdw_same	left	-1.629	3.238	left	11	-7.675	-1	1	0.271	1	1
18	5	rdw	LL	same	rdw_same	left	-2.123	2.129	left	5	-3.169	-1	1	0.34	1	1
18	33	rdw	LL	same	rdw_same	left	-2.547	5.207	left	27	-4.706	-1	1	0.459	1	1
18	81	rdw	LR	different	rdw_different	left	-1.773	5.602	right	31	12.73	1	0	0.407	0	1
18	31	rdw	LL	same	rdw_same	left	-2.689	5.667	left	33	-13.897	-1	1	0.33	1	1
18	59	rdw	LR	different	rdw_different	left	-1.193	2.511	right	6	2.767	1	0	0.404	0	1
18	166	rdw	RR	same	rdw_same	right	1.331	3.134	right	10	7.001	1	0	0.348	0	1
18	103	rdw	RL	different	rdw_different	right	0.961	2.657	left	7	-2.843	-1	1	0.3	1	1
18	63	rdw	LR	different	rdw_different	left	-1.892	3.745	right	14	4.613	1	0	0.651	0	1
18	78	rdw	LR	different	rdw_different	left	-0.87	4.088	right	17	2.599	1	0	0.366	0	1
18	108	rdw	RL	different	rdw_different	right	2.027	2.567	left	7	-4.044	-1	1	0.369	1	1
18	124	rdw	RL	different	rdw_different	right	1.906	4.326	left	19	-4.242	-1	1	0.309	1	1
18	194	rdw	RR	same	rdw_same	right	1.816	6.152	right	38	4.335	1	0	0.427	0	1
18	141	rdw	RL	different	rdw_different	right	1.575	6.045	left	37	-3.812	-1	1	0.371	1	1
18	197	rdw	RR	same	rdw_same	right	2.158	6.978	right	49	5.806	1	0	0.522	0	1
18	42	rdw	LL	same	rdw_same	left	-1.954	6.647	left	44	-13.663	-1	1	0.359	1	1
18	152	rdw	RR	same	rdw_same	right	2.413	2.537	right	6	6.728	1	0	0.351	0	1
