# subj	index_traj	path	conditions	condition	cond_sum	mean_side	mean_val	sd	last_visibl_side	f_missing_pos	last_visibl_center_dist[deg]	response	prop_left	RT_s	exept_prop_left_lv	acc_lv
20	151	rdw	RR	same	rdw_same	right	1.432	2.804	right	8	3.469	-1	1	0.21	0	0
20	167	rdw	RR	same	rdw_same	right	2.376	3.95	right	16	7.381	1	0	0.024	0	1
20	116	rdw	RL	different	rdw_different	right	2.091	3.596	left	13	-5.348	-1	1	0.025	1	1
20	138	rdw	RL	different	rdw_different	right	1.027	5.533	left	31	-3.742	1	0	0.361	1	0
20	155	rdw	RR	same	rdw_same	right	2.123	2.129	right	5	3.169	1	0	0.21	0	1
20	82	rdw	LR	different	rdw_different	left	-0.915	5.411	right	29	4.576	1	0	0.19	0	1
20	160	rdw	RR	same	rdw_same	right	1.646	3.03	right	9	6.579	1	0	0.067	0	1
20	181	rdw	RR	same	rdw_same	right	2.689	5.667	right	33	13.897	1	0	0.193	0	1
20	171	rdw	RR	same	rdw_same	right	2.081	4.839	right	24	11.931	1	0	0.137	0	1
20	12	rdw	LL	same	rdw_same	left	-1.311	3.437	left	12	-3.281	-1	1	0.21	1	1
20	55	rdw	LR	different	rdw_different	left	-1.076	2.085	right	4	4.474	-1	1	0.17	0	0
20	77	rdw	LR	different	rdw_different	left	-1.239	4.403	right	19	7.711	1	0	0.092	0	1
20	22	iid	LL	same	iid_same	left	-1.158	4.684	left	22	-3.138	-1	1	0.118	1	1
20	129	iid	RL	different	iid_different	right	2.149	4.637	left	22	-6.019	1	0	0.256	0	1
20	105	iid	RL	different	iid_different	right	1.076	2.085	left	4	-4.474	1	0	0.024	0	1
20	102	iid	RL	different	iid_different	right	1.512	2.3	left	5	-5.012	-1	1	0.071	0	0
20	159	iid	RR	same	iid_same	right	1.71	2.788	right	8	5.391	1	0	0.2105	0	1
20	9	iid	LL	same	iid_same	left	-1.71	2.788	left	8	-5.391	-1	1	0.06	1	1
20	15	iid	LL	same	iid_same	left	-2.085	3.039	left	9	-3.017	-1	1	0.135	1	1
20	150	iid	RR	same	iid_same	right	1.672	2.125	right	5	3.182	1	0	0.121	0	1
20	76	iid	LR	different	iid_different	left	-1.794	4.732	right	22	6.096	1	0	0.161	1	0
20	119	iid	RL	different	iid_different	right	2.377	3.329	left	11	-2.683	1	0	0.029	0	1
20	71	iid	LR	different	iid_different	left	-1.764	4.73	right	22	2.728	1	0	0.303	1	0
20	90	iid	LR	different	iid_different	left	-2.17	6.546	right	43	2.644	-1	1	0.331	1	1
20	100	iid	RL	different	iid_different	right	2.251	2.722	left	8	-3.383	1	0	0.2105	0	1
20	44	iid	LL	same	iid_same	left	-1.816	6.152	left	38	-4.335	-1	1	0.306	1	1
20	94	iid	LR	different	iid_different	left	-1.676	6.092	right	37	6.022	-1	1	0.315	1	1
20	176	iid	RR	same	iid_same	right	1.929	4.66	right	22	8.105	1	0	0.189	0	1
20	142	iid	RL	different	iid_different	right	1.12	6.035	left	36	-5.179	1	0	0.362	0	1
20	113	iid	RL	different	iid_different	right	1.892	3.745	left	14	-4.613	1	0	0.211	0	1
20	53	iid	LR	different	iid_different	left	-0.961	2.657	right	7	2.843	-1	1	0.142	1	1
20	20	iid	LL	same	iid_same	left	-2.263	4.205	left	18	-3.056	1	0	0.141	1	0
20	30	iid	LL	same	iid_same	left	-1.432	5.195	left	27	-7.161	-1	1	0.2105	1	1
20	114	iid	RL	different	iid_different	right	1.583	3.228	left	10	-4.674	1	0	0.017	0	1
20	172	iid	RR	same	iid_same	right	1.158	4.684	right	22	3.138	1	0	0.195	0	1
20	26	iid	LL	same	iid_same	left	-1.929	4.66	left	22	-8.105	-1	1	0.231	1	1
20	50	iid	LR	different	iid_different	left	-2.251	2.722	right	8	3.383	-1	1	0.024	1	1
20	192	iid	RR	same	iid_same	right	1.954	6.647	right	44	13.663	-1	1	0.417	0	0
20	179	iid	RR	same	iid_same	right	1.621	4.376	right	19	14.001	1	0	0.209	0	1
20	184	iid	RR	same	iid_same	right	2.325	5.238	right	27	4.616	1	0	0.243	0	1
20	199	iid	RR	same	iid_same	right	1.82	6.317	right	40	5.053	1	0	0.234	0	1
20	109	iid	RL	different	iid_different	right	1.193	2.511	left	6	-2.767	1	0	0.052	0	1
20	115	iid	RL	different	iid_different	right	2.055	3.917	left	16	-5.82	1	0	0.21	0	1
20	98	iid	LR	different	iid_different	left	-0.971	6.212	right	39	8.275	-1	1	0.391	1	1
20	97	iid	LR	different	iid_different	left	-1.346	6.31	right	40	3.058	-1	1	0.337	1	1
20	69	iid	LR	different	iid_different	left	-2.377	3.329	right	11	2.683	-1	1	0.085	1	1
20	161	iid	RR	same	iid_same	right	1.454	3.202	right	10	2.972	1	0	0.098	0	1
20	174	iid	RR	same	iid_same	right	1.157	4.176	right	17	2.95	1	0	0.147	0	1
20	107	iid	RL	different	iid_different	right	2.189	2.964	left	9	-2.592	1	0	0.057	0	1
20	72	iid	LR	different	iid_different	left	-1.283	4.911	right	24	3.587	1	0	0.269	1	0
20	88	iid	LR	different	iid_different	left	-1.027	5.533	right	31	3.742	-1	1	0.268	1	1
20	130	iid	RL	different	iid_different	right	1.134	4.973	left	25	-3.726	1	0	0.161	0	1
20	96	iid	LR	different	iid_different	left	-1.995	6.028	right	36	3.041	1	0	0.236	1	0
20	86	iid	LR	different	iid_different	left	-1.405	5.417	right	29	4.991	-1	1	0.287	1	1
20	101	iid	RL	different	iid_different	right	0.806	2.319	left	5	-3.749	1	0	0.102	0	1
20	18	iid	LL	same	iid_same	left	-1.853	3.209	left	10	-4.809	-1	1	0.149	1	1
20	190	iid	RR	same	iid_same	right	2.137	6.102	right	37	2.857	1	0	0.179	0	1
20	164	iid	RR	same	iid_same	right	2.465	3.163	right	10	5.991	1	0	0.2105	0	1
20	144	iid	RL	different	iid_different	right	1.676	6.092	left	37	-6.022	-1	1	0.299	0	0
20	148	iid	RL	different	iid_different	right	0.971	6.212	left	39	-8.275	-1	1	0.454	0	0
20	140	iid	RL	different	iid_different	right	2.17	6.546	left	43	-2.644	1	0	0.255	0	1
20	143	iid	RL	different	iid_different	right	1.486	6.421	left	41	-8.888	1	0	0.264	0	1
20	22	rdw	LL	same	rdw_same	left	-1.158	4.684	left	22	-3.138	-1	1	0.196	1	1
20	129	rdw	RL	different	rdw_different	right	2.149	4.637	left	22	-6.019	1	0	0.045	1	0
20	105	rdw	RL	different	rdw_different	right	1.076	2.085	left	4	-4.474	-1	1	0.21	1	1
20	102	rdw	RL	different	rdw_different	right	1.512	2.3	left	5	-5.012	-1	1	0.196	1	1
20	159	rdw	RR	same	rdw_same	right	1.71	2.788	right	8	5.391	1	0	0.181	0	1
20	9	rdw	LL	same	rdw_same	left	-1.71	2.788	left	8	-5.391	-1	1	0.039	1	1
20	15	rdw	LL	same	rdw_same	left	-2.085	3.039	left	9	-3.017	-1	1	0.086	1	1
20	150	rdw	RR	same	rdw_same	right	1.672	2.125	right	5	3.182	1	0	0.032	0	1
20	76	rdw	LR	different	rdw_different	left	-1.794	4.732	right	22	6.096	1	0	0.227	0	1
20	119	rdw	RL	different	rdw_different	right	2.377	3.329	left	11	-2.683	1	0	0.124	1	0
20	71	rdw	LR	different	rdw_different	left	-1.764	4.73	right	22	2.728	1	0	0.311	0	1
20	90	rdw	LR	different	rdw_different	left	-2.17	6.546	right	43	2.644	1	0	0.308	0	1
20	100	rdw	RL	different	rdw_different	right	2.251	2.722	left	8	-3.383	1	0	0.21	1	0
20	44	rdw	LL	same	rdw_same	left	-1.816	6.152	left	38	-4.335	-1	1	0.21	1	1
20	94	rdw	LR	different	rdw_different	left	-1.676	6.092	right	37	6.022	1	0	0.135	0	1
20	176	rdw	RR	same	rdw_same	right	1.929	4.66	right	22	8.105	1	0	0.092	0	1
20	142	rdw	RL	different	rdw_different	right	1.12	6.035	left	36	-5.179	-1	1	0.316	1	1
20	113	rdw	RL	different	rdw_different	right	1.892	3.745	left	14	-4.613	1	0	0.21	1	0
20	53	rdw	LR	different	rdw_different	left	-0.961	2.657	right	7	2.843	-1	1	0.21	0	0
20	20	rdw	LL	same	rdw_same	left	-2.263	4.205	left	18	-3.056	1	0	0.236	1	0
20	30	rdw	LL	same	rdw_same	left	-1.432	5.195	left	27	-7.161	-1	1	0.235	1	1
20	114	rdw	RL	different	rdw_different	right	1.583	3.228	left	10	-4.674	-1	1	0.153	1	1
20	172	rdw	RR	same	rdw_same	right	1.158	4.684	right	22	3.138	1	0	0.228	0	1
20	26	rdw	LL	same	rdw_same	left	-1.929	4.66	left	22	-8.105	-1	1	0.182	1	1
20	50	rdw	LR	different	rdw_different	left	-2.251	2.722	right	8	3.383	-1	1	0.21	0	0
20	192	rdw	RR	same	rdw_same	right	1.954	6.647	right	44	13.663	1	0	0.352	0	1
20	179	rdw	RR	same	rdw_same	right	1.621	4.376	right	19	14.001	1	0	0.171	0	1
20	184	rdw	RR	same	rdw_same	right	2.325	5.238	right	27	4.616	1	0	0.308	0	1
20	199	rdw	RR	same	rdw_same	right	1.82	6.317	right	40	5.053	1	0	0.261	0	1
20	109	rdw	RL	different	rdw_different	right	1.193	2.511	left	6	-2.767	1	0	0.295	1	0
20	115	rdw	RL	different	rdw_different	right	2.055	3.917	left	16	-5.82	1	0	0.102	1	0
20	98	rdw	LR	different	rdw_different	left	-0.971	6.212	right	39	8.275	1	0	0.423	0	1
20	97	rdw	LR	different	rdw_different	left	-1.346	6.31	right	40	3.058	1	0	0.267	0	1
20	69	rdw	LR	different	rdw_different	left	-2.377	3.329	right	11	2.683	-1	1	0.059	0	0
20	161	rdw	RR	same	rdw_same	right	1.454	3.202	right	10	2.972	1	0	0.21	0	1
20	174	rdw	RR	same	rdw_same	right	1.157	4.176	right	17	2.95	1	0	0.09	0	1
20	107	rdw	RL	different	rdw_different	right	2.189	2.964	left	9	-2.592	-1	1	0.257	1	1
20	72	rdw	LR	different	rdw_different	left	-1.283	4.911	right	24	3.587	1	0	0.036	0	1
20	88	rdw	LR	different	rdw_different	left	-1.027	5.533	right	31	3.742	1	0	0.226	0	1
20	130	rdw	RL	different	rdw_different	right	1.134	4.973	left	25	-3.726	-1	1	0.142	1	1
20	96	rdw	LR	different	rdw_different	left	-1.995	6.028	right	36	3.041	1	0	0.017	0	1
20	86	rdw	LR	different	rdw_different	left	-1.405	5.417	right	29	4.991	-1	1	0.21	0	0
20	101	rdw	RL	different	rdw_different	right	0.806	2.319	left	5	-3.749	-1	1	0.107	1	1
20	18	rdw	LL	same	rdw_same	left	-1.853	3.209	left	10	-4.809	1	0	0.061	1	0
20	190	rdw	RR	same	rdw_same	right	2.137	6.102	right	37	2.857	1	0	0.586	0	1
20	164	rdw	RR	same	rdw_same	right	2.465	3.163	right	10	5.991	-1	1	0.21	0	0
20	144	rdw	RL	different	rdw_different	right	1.676	6.092	left	37	-6.022	-1	1	0.194	1	1
20	148	rdw	RL	different	rdw_different	right	0.971	6.212	left	39	-8.275	-1	1	0.324	1	1
20	140	rdw	RL	different	rdw_different	right	2.17	6.546	left	43	-2.644	-1	1	0.392	1	1
20	143	rdw	RL	different	rdw_different	right	1.486	6.421	left	41	-8.888	-1	1	0.25	1	1
20	169	rdw	RR	same	rdw_same	right	1.394	3.481	right	12	5.649	-1	1	0.21	0	0
20	25	rdw	LL	same	rdw_same	left	-1.971	4.243	left	18	-3.981	1	0	0.21	1	0
20	136	rdw	RL	different	rdw_different	right	1.405	5.417	left	29	-4.991	-1	1	0.051	1	1
20	43	rdw	LL	same	rdw_same	left	-1.762	6.619	left	43	-11.962	-1	1	0.148	1	1
20	137	rdw	RL	different	rdw_different	right	1.078	5.502	left	30	-5.305	-1	1	0.122	1	1
20	46	rdw	LL	same	rdw_same	left	-1.185	6.479	left	42	-5.232	-1	1	0.21	1	1
20	4	rdw	LL	same	rdw_same	left	-2.051	2.291	left	5	-3.295	-1	1	0.014	1	1
20	165	rdw	RR	same	rdw_same	right	2.085	3.039	right	9	3.017	1	0	0.014	0	1
20	54	rdw	LR	different	rdw_different	left	-1.113	2.948	right	9	2.555	1	0	0.21	0	1
20	139	rdw	RL	different	rdw_different	right	0.999	5.404	left	30	-9.09	1	0	0.475	1	0
20	186	rdw	RR	same	rdw_same	right	1.917	5.864	right	35	11.991	1	0	0.184	0	1
20	8	rdw	LL	same	rdw_same	left	-1.147	2.092	left	4	-3.873	-1	1	0.59	1	1
20	13	rdw	LL	same	rdw_same	left	-1.629	3.238	left	11	-7.675	-1	1	0.172	1	1
20	5	rdw	LL	same	rdw_same	left	-2.123	2.129	left	5	-3.169	1	0	0.114	1	0
20	33	rdw	LL	same	rdw_same	left	-2.547	5.207	left	27	-4.706	-1	1	0.183	1	1
20	81	rdw	LR	different	rdw_different	left	-1.773	5.602	right	31	12.73	1	0	0.192	0	1
20	31	rdw	LL	same	rdw_same	left	-2.689	5.667	left	33	-13.897	-1	1	0.083	1	1
20	59	rdw	LR	different	rdw_different	left	-1.193	2.511	right	6	2.767	-1	1	0.063	0	0
20	166	rdw	RR	same	rdw_same	right	1.331	3.134	right	10	7.001	1	0	0.152	0	1
20	103	rdw	RL	different	rdw_different	right	0.961	2.657	left	7	-2.843	1	0	0.131	1	0
20	63	rdw	LR	different	rdw_different	left	-1.892	3.745	right	14	4.613	-1	1	0.069	0	0
20	78	rdw	LR	different	rdw_different	left	-0.87	4.088	right	17	2.599	1	0	0.239	0	1
20	108	rdw	RL	different	rdw_different	right	2.027	2.567	left	7	-4.044	1	0	0.21	1	0
20	124	rdw	RL	different	rdw_different	right	1.906	4.326	left	19	-4.242	-1	1	0.208	1	1
20	194	rdw	RR	same	rdw_same	right	1.816	6.152	right	38	4.335	1	0	0.349	0	1
20	141	rdw	RL	different	rdw_different	right	1.575	6.045	left	37	-3.812	-1	1	0.26	1	1
20	197	rdw	RR	same	rdw_same	right	2.158	6.978	right	49	5.806	1	0	0.475	0	1
20	42	rdw	LL	same	rdw_same	left	-1.954	6.647	left	44	-13.663	-1	1	0.296	1	1
20	152	rdw	RR	same	rdw_same	right	2.413	2.537	right	6	6.728	-1	1	0.21	0	0
20	126	rdw	RL	different	rdw_different	right	1.794	4.732	left	22	-6.096	1	0	0.3	1	0
20	40	rdw	LL	same	rdw_same	left	-2.137	6.102	left	37	-2.857	-1	1	0.048	1	1
20	134	rdw	RL	different	rdw_different	right	1.581	5.468	left	30	-3.437	1	0	0.218	1	0
20	83	rdw	LR	different	rdw_different	left	-1.014	5.344	right	29	3.279	1	0	0.21	0	1
20	14	rdw	LL	same	rdw_same	left	-2.465	3.163	left	10	-5.991	-1	1	0.317	1	1
20	85	rdw	LR	different	rdw_different	left	-1.907	4.917	right	24	2.755	1	0	0.297	0	1
20	175	rdw	RR	same	rdw_same	right	1.971	4.243	right	18	3.981	1	0	0.131	0	1
20	191	rdw	RR	same	rdw_same	right	2.078	6.196	right	38	11.804	1	0	0.235	0	1
20	125	rdw	RL	different	rdw_different	right	1.007	4.726	left	22	-7.396	-1	1	0.256	1	1
20	6	rdw	LL	same	rdw_same	left	-2.375	2.81	left	8	-5.006	-1	1	0.355	1	1
20	147	rdw	RL	different	rdw_different	right	1.346	6.31	left	40	-3.058	-1	1	0.036	1	1
20	24	rdw	LL	same	rdw_same	left	-1.157	4.176	left	17	-2.95	-1	1	0.21	1	1
20	70	rdw	LR	different	rdw_different	left	-1.926	4.487	right	20	4.387	-1	1	0.21	0	0
20	182	rdw	RR	same	rdw_same	right	2.179	5.057	right	26	5.865	-1	1	0.21	0	0
20	131	rdw	RL	different	rdw_different	right	1.773	5.602	left	31	-12.73	-1	1	0.314	1	1
20	23	rdw	LL	same	rdw_same	left	-2.217	4.012	left	16	-3.328	-1	1	0.21	1	1
20	52	rdw	LR	different	rdw_different	left	-1.512	2.3	right	5	5.012	-1	1	0.21	0	0
20	106	rdw	RL	different	rdw_different	right	0.974	2.955	left	9	-5.179	1	0	0.21	1	0
20	193	rdw	RR	same	rdw_same	right	1.762	6.619	right	43	11.962	1	0	0.21	0	1
20	156	rdw	RR	same	rdw_same	right	2.375	2.81	right	8	5.006	1	0	0.049	0	1
20	99	rdw	LR	different	rdw_different	left	-1.186	6.295	right	40	3.668	1	0	0.286	0	1
20	169	iid	RR	same	iid_same	right	1.394	3.481	right	12	5.649	1	0	0.028	0	1
20	25	iid	LL	same	iid_same	left	-1.971	4.243	left	18	-3.981	-1	1	0.148	1	1
20	136	iid	RL	different	iid_different	right	1.405	5.417	left	29	-4.991	1	0	0.267	0	1
20	43	iid	LL	same	iid_same	left	-1.762	6.619	left	43	-11.962	-1	1	0.307	1	1
20	137	iid	RL	different	iid_different	right	1.078	5.502	left	30	-5.305	1	0	0.237	0	1
20	46	iid	LL	same	iid_same	left	-1.185	6.479	left	42	-5.232	-1	1	0.208	1	1
20	4	iid	LL	same	iid_same	left	-2.051	2.291	left	5	-3.295	-1	1	0.2105	1	1
20	165	iid	RR	same	iid_same	right	2.085	3.039	right	9	3.017	-1	1	0.2105	0	0
20	54	iid	LR	different	iid_different	left	-1.113	2.948	right	9	2.555	-1	1	0.2105	1	1
20	139	iid	RL	different	iid_different	right	0.999	5.404	left	30	-9.09	1	0	0.22	0	1
20	186	iid	RR	same	iid_same	right	1.917	5.864	right	35	11.991	-1	1	0.252	0	0
20	8	iid	LL	same	iid_same	left	-1.147	2.092	left	4	-3.873	-1	1	0.09	1	1
20	13	iid	LL	same	iid_same	left	-1.629	3.238	left	11	-7.675	-1	1	0.159	1	1
20	5	iid	LL	same	iid_same	left	-2.123	2.129	left	5	-3.169	-1	1	0.069	1	1
20	33	iid	LL	same	iid_same	left	-2.547	5.207	left	27	-4.706	-1	1	0.283	1	1
20	81	iid	LR	different	iid_different	left	-1.773	5.602	right	31	12.73	-1	1	0.183	1	1
20	31	iid	LL	same	iid_same	left	-2.689	5.667	left	33	-13.897	-1	1	0.275	1	1
20	59	iid	LR	different	iid_different	left	-1.193	2.511	right	6	2.767	-1	1	0.159	1	1
20	166	iid	RR	same	iid_same	right	1.331	3.134	right	10	7.001	1	0	0.091	0	1
20	103	iid	RL	different	iid_different	right	0.961	2.657	left	7	-2.843	1	0	0.114	0	1
20	63	iid	LR	different	iid_different	left	-1.892	3.745	right	14	4.613	-1	1	0.092	1	1
20	78	iid	LR	different	iid_different	left	-0.87	4.088	right	17	2.599	1	0	0.2105	1	0
20	108	iid	RL	different	iid_different	right	2.027	2.567	left	7	-4.044	1	0	0.035	0	1
20	124	iid	RL	different	iid_different	right	1.906	4.326	left	19	-4.242	1	0	0.131	0	1
20	194	iid	RR	same	iid_same	right	1.816	6.152	right	38	4.335	1	0	0.258	0	1
20	141	iid	RL	different	iid_different	right	1.575	6.045	left	37	-3.812	1	0	0.355	0	1
20	197	iid	RR	same	iid_same	right	2.158	6.978	right	49	5.806	1	0	0.369	0	1
20	42	iid	LL	same	iid_same	left	-1.954	6.647	left	44	-13.663	-1	1	0.218	1	1
