# subj	index_traj	path	conditions	condition	cond_sum	mean_side	mean_val	sd	last_visibl_side	f_missing_pos	last_visibl_center_dist[deg]	response	prop_left	RT_s	exept_prop_left_lv	acc_lv
14	167	rdw	RR	same	rdw_same	right	2.376	3.95	right	16	7.381	1	0	0.372	0	1
14	116	rdw	RL	different	rdw_different	right	2.091	3.596	left	13	-5.348	-1	1	0.497	1	1
14	138	rdw	RL	different	rdw_different	right	1.027	5.533	left	31	-3.742	-1	1	0.669	1	1
14	155	rdw	RR	same	rdw_same	right	2.123	2.129	right	5	3.169	-1	1	0.912	0	0
14	82	rdw	LR	different	rdw_different	left	-0.915	5.411	right	29	4.576	1	0	0.566	0	1
14	160	rdw	RR	same	rdw_same	right	1.646	3.03	right	9	6.579	1	0	0.517	0	1
14	181	rdw	RR	same	rdw_same	right	2.689	5.667	right	33	13.897	1	0	0.537	0	1
14	171	rdw	RR	same	rdw_same	right	2.081	4.839	right	24	11.931	1	0	0.542	0	1
14	12	rdw	LL	same	rdw_same	left	-1.311	3.437	left	12	-3.281	1	0	1.013	1	0
14	55	rdw	LR	different	rdw_different	left	-1.076	2.085	right	4	4.474	1	0	0.551	0	1
14	77	rdw	LR	different	rdw_different	left	-1.239	4.403	right	19	7.711	1	0	0.8	0	1
14	22	rdw	LL	same	rdw_same	left	-1.158	4.684	left	22	-3.138	-1	1	0.455	1	1
14	129	rdw	RL	different	rdw_different	right	2.149	4.637	left	22	-6.019	-1	1	0.493	1	1
14	105	rdw	RL	different	rdw_different	right	1.076	2.085	left	4	-4.474	-1	1	0.596	1	1
14	102	rdw	RL	different	rdw_different	right	1.512	2.3	left	5	-5.012	-1	1	0.584	1	1
14	159	rdw	RR	same	rdw_same	right	1.71	2.788	right	8	5.391	1	0	0.474	0	1
14	9	rdw	LL	same	rdw_same	left	-1.71	2.788	left	8	-5.391	-1	1	0.567	1	1
14	15	rdw	LL	same	rdw_same	left	-2.085	3.039	left	9	-3.017	-1	1	0.486	1	1
14	150	rdw	RR	same	rdw_same	right	1.672	2.125	right	5	3.182	1	0	0.569	0	1
14	76	rdw	LR	different	rdw_different	left	-1.794	4.732	right	22	6.096	1	0	0.476	0	1
14	119	rdw	RL	different	rdw_different	right	2.377	3.329	left	11	-2.683	1	0	0.897	1	0
14	71	rdw	LR	different	rdw_different	left	-1.764	4.73	right	22	2.728	1	0	0.641	0	1
14	90	rdw	LR	different	rdw_different	left	-2.17	6.546	right	43	2.644	1	0	0.614	0	1
14	100	rdw	RL	different	rdw_different	right	2.251	2.722	left	8	-3.383	-1	1	0.528	1	1
14	44	rdw	LL	same	rdw_same	left	-1.816	6.152	left	38	-4.335	1	0	0.747	1	0
14	94	rdw	LR	different	rdw_different	left	-1.676	6.092	right	37	6.022	-1	1	0.961	0	0
14	176	rdw	RR	same	rdw_same	right	1.929	4.66	right	22	8.105	1	0	0.663	0	1
14	142	rdw	RL	different	rdw_different	right	1.12	6.035	left	36	-5.179	1	0	1.758	1	0
14	113	rdw	RL	different	rdw_different	right	1.892	3.745	left	14	-4.613	-1	1	0.6915	1	1
14	53	rdw	LR	different	rdw_different	left	-0.961	2.657	right	7	2.843	1	0	0.676	0	1
14	20	rdw	LL	same	rdw_same	left	-2.263	4.205	left	18	-3.056	-1	1	0.639	1	1
14	30	rdw	LL	same	rdw_same	left	-1.432	5.195	left	27	-7.161	-1	1	1.407	1	1
14	114	rdw	RL	different	rdw_different	right	1.583	3.228	left	10	-4.674	-1	1	0.728	1	1
14	172	rdw	RR	same	rdw_same	right	1.158	4.684	right	22	3.138	1	0	0.62	0	1
14	26	rdw	LL	same	rdw_same	left	-1.929	4.66	left	22	-8.105	-1	1	0.914	1	1
14	50	rdw	LR	different	rdw_different	left	-2.251	2.722	right	8	3.383	1	0	0.6	0	1
14	192	rdw	RR	same	rdw_same	right	1.954	6.647	right	44	13.663	1	0	0.994	0	1
14	179	rdw	RR	same	rdw_same	right	1.621	4.376	right	19	14.001	1	0	0.758	0	1
14	184	rdw	RR	same	rdw_same	right	2.325	5.238	right	27	4.616	1	0	0.689	0	1
14	199	rdw	RR	same	rdw_same	right	1.82	6.317	right	40	5.053	-1	1	1.392	0	0
14	109	rdw	RL	different	rdw_different	right	1.193	2.511	left	6	-2.767	1	0	0.922	1	0
14	115	rdw	RL	different	rdw_different	right	2.055	3.917	left	16	-5.82	-1	1	0.638	1	1
14	98	rdw	LR	different	rdw_different	left	-0.971	6.212	right	39	8.275	1	0	1.017	0	1
14	97	rdw	LR	different	rdw_different	left	-1.346	6.31	right	40	3.058	1	0	0.6915	0	1
14	69	rdw	LR	different	rdw_different	left	-2.377	3.329	right	11	2.683	1	0	0.513	0	1
14	161	rdw	RR	same	rdw_same	right	1.454	3.202	right	10	2.972	1	0	0.547	0	1
14	174	rdw	RR	same	rdw_same	right	1.157	4.176	right	17	2.95	1	0	0.785	0	1
14	107	rdw	RL	different	rdw_different	right	2.189	2.964	left	9	-2.592	1	0	0.6915	1	0
14	72	rdw	LR	different	rdw_different	left	-1.283	4.911	right	24	3.587	-1	1	1.093	0	0
14	88	rdw	LR	different	rdw_different	left	-1.027	5.533	right	31	3.742	-1	1	0.6915	0	0
14	130	rdw	RL	different	rdw_different	right	1.134	4.973	left	25	-3.726	-1	1	1.01	1	1
14	96	rdw	LR	different	rdw_different	left	-1.995	6.028	right	36	3.041	1	0	0.838	0	1
14	86	rdw	LR	different	rdw_different	left	-1.405	5.417	right	29	4.991	1	0	0.837	0	1
14	101	rdw	RL	different	rdw_different	right	0.806	2.319	left	5	-3.749	-1	1	0.631	1	1
14	18	rdw	LL	same	rdw_same	left	-1.853	3.209	left	10	-4.809	-1	1	0.605	1	1
14	190	rdw	RR	same	rdw_same	right	2.137	6.102	right	37	2.857	1	0	0.6915	0	1
14	164	rdw	RR	same	rdw_same	right	2.465	3.163	right	10	5.991	1	0	0.94	0	1
14	144	rdw	RL	different	rdw_different	right	1.676	6.092	left	37	-6.022	1	0	0.964	1	0
14	148	rdw	RL	different	rdw_different	right	0.971	6.212	left	39	-8.275	-1	1	1.745	1	1
14	140	rdw	RL	different	rdw_different	right	2.17	6.546	left	43	-2.644	1	0	0.825	1	0
14	143	rdw	RL	different	rdw_different	right	1.486	6.421	left	41	-8.888	-1	1	0.6915	1	1
14	56	iid	LR	different	iid_different	left	-0.974	2.955	right	9	5.179	1	0	0.637	1	0
14	37	iid	LL	same	iid_same	left	-1.988	5.494	left	30	-5.674	1	0	0.759	1	0
14	67	iid	LR	different	iid_different	left	-1.011	3.712	right	14	2.576	1	0	0.759	1	0
14	79	iid	LR	different	iid_different	left	-2.149	4.637	right	22	6.019	1	0	0.749	1	0
14	80	iid	LR	different	iid_different	left	-1.134	4.973	right	25	3.726	1	0	1.815	1	0
14	188	iid	RR	same	iid_same	right	2.822	5.379	right	29	8.417	1	0	0.884	0	1
14	183	iid	RR	same	iid_same	right	2.547	5.207	right	27	4.706	1	0	0.797	0	1
14	10	iid	LL	same	iid_same	left	-1.646	3.03	left	9	-6.579	-1	1	0.984	1	1
14	128	iid	RL	different	iid_different	right	0.87	4.088	left	17	-2.599	-1	1	0.746	0	0
14	62	iid	LR	different	iid_different	left	-1.05	3.553	right	13	3.169	-1	1	0.663	1	1
14	65	iid	LR	different	iid_different	left	-2.055	3.917	right	16	5.82	1	0	1.38	1	0
14	17	iid	LL	same	iid_same	left	-2.376	3.95	left	16	-7.381	1	0	0.759	1	0
14	133	iid	RL	different	iid_different	right	1.014	5.344	left	29	-3.279	1	0	0.803	0	1
14	195	iid	RR	same	iid_same	right	0.81	6.405	right	41	10.068	1	0	0.943	0	1
14	146	iid	RL	different	iid_different	right	1.995	6.028	left	36	-3.041	1	0	0.734	0	1
14	38	iid	LL	same	iid_same	left	-2.822	5.379	left	29	-8.417	-1	1	0.651	1	1
14	173	iid	RR	same	iid_same	right	2.217	4.012	right	16	3.328	1	0	0.81	0	1
14	149	iid	RL	different	iid_different	right	1.186	6.295	left	40	-3.668	-1	1	0.759	0	0
14	93	iid	LR	different	iid_different	left	-1.486	6.421	right	41	8.888	1	0	0.755	1	0
14	29	iid	LL	same	iid_same	left	-1.621	4.376	left	19	-14.001	1	0	0.742	1	0
14	0	iid	LL	same	iid_same	left	-1.672	2.125	left	5	-3.182	-1	1	0.7	1	1
14	2	iid	LL	same	iid_same	left	-2.413	2.537	left	6	-6.728	1	0	0.732	1	0
14	122	iid	RL	different	iid_different	right	1.283	4.911	left	24	-3.587	1	0	0.759	0	1
14	180	iid	RR	same	iid_same	right	1.432	5.195	right	27	7.161	1	0	0.57	0	1
14	95	iid	LR	different	iid_different	left	-1.969	6.295	right	40	10.722	1	0	0.736	1	0
14	121	iid	RL	different	iid_different	right	1.764	4.73	left	22	-2.728	1	0	1.423	0	1
14	185	iid	RR	same	iid_same	right	2.32	5.071	right	26	7.877	1	0	0.727	0	1
14	39	iid	LL	same	iid_same	left	-2.719	5.571	left	31	-10.583	1	0	1.65	1	0
14	66	iid	LR	different	iid_different	left	-2.091	3.596	right	13	5.348	1	0	0.67	1	0
14	19	iid	LL	same	iid_same	left	-1.394	3.481	left	12	-5.649	1	0	1.635	1	0
14	11	iid	LL	same	iid_same	left	-1.454	3.202	left	10	-2.972	1	0	0.715	1	0
14	45	iid	LL	same	iid_same	left	-0.81	6.405	left	41	-10.068	1	0	0.961	1	0
14	41	iid	LL	same	iid_same	left	-2.078	6.196	left	38	-11.804	1	0	0.606	1	0
14	92	iid	LR	different	iid_different	left	-1.12	6.035	right	36	5.179	1	0	0.821	1	0
14	168	iid	RR	same	iid_same	right	1.853	3.209	right	10	4.809	1	0	0.613	0	1
14	1	iid	LL	same	iid_same	left	-1.432	2.804	left	8	-3.469	-1	1	0.845	1	1
14	57	iid	LR	different	iid_different	left	-2.189	2.964	right	9	2.592	-1	1	1.174	1	1
14	189	iid	RR	same	iid_same	right	2.719	5.571	right	31	10.583	1	0	0.842	0	1
14	151	iid	RR	same	iid_same	right	1.432	2.804	right	8	3.469	-1	1	0.759	0	0
14	167	iid	RR	same	iid_same	right	2.376	3.95	right	16	7.381	1	0	0.588	0	1
14	116	iid	RL	different	iid_different	right	2.091	3.596	left	13	-5.348	-1	1	0.662	0	0
14	138	iid	RL	different	iid_different	right	1.027	5.533	left	31	-3.742	1	0	0.744	0	1
14	155	iid	RR	same	iid_same	right	2.123	2.129	right	5	3.169	-1	1	1.843	0	0
14	82	iid	LR	different	iid_different	left	-0.915	5.411	right	29	4.576	1	0	0.946	1	0
14	160	iid	RR	same	iid_same	right	1.646	3.03	right	9	6.579	1	0	0.69	0	1
14	181	iid	RR	same	iid_same	right	2.689	5.667	right	33	13.897	1	0	1.145	0	1
14	171	iid	RR	same	iid_same	right	2.081	4.839	right	24	11.931	1	0	0.626	0	1
14	12	iid	LL	same	iid_same	left	-1.311	3.437	left	12	-3.281	1	0	0.723	1	0
14	55	iid	LR	different	iid_different	left	-1.076	2.085	right	4	4.474	1	0	0.573	1	0
14	77	iid	LR	different	iid_different	left	-1.239	4.403	right	19	7.711	1	0	0.674	1	0
14	22	iid	LL	same	iid_same	left	-1.158	4.684	left	22	-3.138	1	0	0.616	1	0
14	129	iid	RL	different	iid_different	right	2.149	4.637	left	22	-6.019	-1	1	0.823	0	0
14	105	iid	RL	different	iid_different	right	1.076	2.085	left	4	-4.474	1	0	0.532	0	1
14	102	iid	RL	different	iid_different	right	1.512	2.3	left	5	-5.012	1	0	0.651	0	1
14	159	iid	RR	same	iid_same	right	1.71	2.788	right	8	5.391	1	0	0.743	0	1
14	9	iid	LL	same	iid_same	left	-1.71	2.788	left	8	-5.391	-1	1	0.581	1	1
14	15	iid	LL	same	iid_same	left	-2.085	3.039	left	9	-3.017	-1	1	0.892	1	1
14	150	iid	RR	same	iid_same	right	1.672	2.125	right	5	3.182	1	0	0.626	0	1
14	76	iid	LR	different	iid_different	left	-1.794	4.732	right	22	6.096	-1	1	0.842	1	1
14	119	iid	RL	different	iid_different	right	2.377	3.329	left	11	-2.683	1	0	1.764	0	1
14	71	iid	LR	different	iid_different	left	-1.764	4.73	right	22	2.728	-1	1	0.652	1	1
14	90	iid	LR	different	iid_different	left	-2.17	6.546	right	43	2.644	1	0	0.759	1	0
14	100	iid	RL	different	iid_different	right	2.251	2.722	left	8	-3.383	1	0	0.603	0	1
14	44	iid	LL	same	iid_same	left	-1.816	6.152	left	38	-4.335	1	0	1.986	1	0
14	94	iid	LR	different	iid_different	left	-1.676	6.092	right	37	6.022	1	0	1.911	1	0
14	176	iid	RR	same	iid_same	right	1.929	4.66	right	22	8.105	1	0	0.72	0	1
14	142	iid	RL	different	iid_different	right	1.12	6.035	left	36	-5.179	1	0	0.759	0	1
14	113	iid	RL	different	iid_different	right	1.892	3.745	left	14	-4.613	-1	1	0.661	0	0
14	53	iid	LR	different	iid_different	left	-0.961	2.657	right	7	2.843	1	0	1.724	1	0
14	20	iid	LL	same	iid_same	left	-2.263	4.205	left	18	-3.056	-1	1	0.759	1	1
14	30	iid	LL	same	iid_same	left	-1.432	5.195	left	27	-7.161	-1	1	0.574	1	1
14	114	iid	RL	different	iid_different	right	1.583	3.228	left	10	-4.674	-1	1	0.812	0	0
14	172	iid	RR	same	iid_same	right	1.158	4.684	right	22	3.138	-1	1	0.595	0	0
14	26	iid	LL	same	iid_same	left	-1.929	4.66	left	22	-8.105	1	0	0.759	1	0
14	50	iid	LR	different	iid_different	left	-2.251	2.722	right	8	3.383	1	0	0.759	1	0
14	192	iid	RR	same	iid_same	right	1.954	6.647	right	44	13.663	1	0	0.616	0	1
14	179	iid	RR	same	iid_same	right	1.621	4.376	right	19	14.001	1	0	0.567	0	1
14	184	iid	RR	same	iid_same	right	2.325	5.238	right	27	4.616	1	0	0.596	0	1
14	199	iid	RR	same	iid_same	right	1.82	6.317	right	40	5.053	1	0	0.618	0	1
14	109	iid	RL	different	iid_different	right	1.193	2.511	left	6	-2.767	1	0	0.665	0	1
14	115	iid	RL	different	iid_different	right	2.055	3.917	left	16	-5.82	1	0	0.868	0	1
14	98	iid	LR	different	iid_different	left	-0.971	6.212	right	39	8.275	-1	1	0.759	1	1
14	97	iid	LR	different	iid_different	left	-1.346	6.31	right	40	3.058	1	0	0.868	1	0
14	69	iid	LR	different	iid_different	left	-2.377	3.329	right	11	2.683	1	0	1.386	1	0
14	161	iid	RR	same	iid_same	right	1.454	3.202	right	10	2.972	-1	1	0.759	0	0
14	174	iid	RR	same	iid_same	right	1.157	4.176	right	17	2.95	1	0	0.644	0	1
14	107	iid	RL	different	iid_different	right	2.189	2.964	left	9	-2.592	-1	1	0.887	0	0
14	72	iid	LR	different	iid_different	left	-1.283	4.911	right	24	3.587	1	0	0.84	1	0
14	88	iid	LR	different	iid_different	left	-1.027	5.533	right	31	3.742	1	0	0.759	1	0
14	130	iid	RL	different	iid_different	right	1.134	4.973	left	25	-3.726	1	0	0.759	0	1
14	96	iid	LR	different	iid_different	left	-1.995	6.028	right	36	3.041	-1	1	1.245	1	1
14	86	iid	LR	different	iid_different	left	-1.405	5.417	right	29	4.991	-1	1	1.0	1	1
14	101	iid	RL	different	iid_different	right	0.806	2.319	left	5	-3.749	-1	1	0.541	0	0
14	18	iid	LL	same	iid_same	left	-1.853	3.209	left	10	-4.809	-1	1	1.568	1	1
14	190	iid	RR	same	iid_same	right	2.137	6.102	right	37	2.857	1	0	1.719	0	1
14	164	iid	RR	same	iid_same	right	2.465	3.163	right	10	5.991	1	0	0.557	0	1
14	144	iid	RL	different	iid_different	right	1.676	6.092	left	37	-6.022	-1	1	1.096	0	0
14	148	iid	RL	different	iid_different	right	0.971	6.212	left	39	-8.275	1	0	0.759	0	1
14	140	iid	RL	different	iid_different	right	2.17	6.546	left	43	-2.644	1	0	1.002	0	1
14	143	iid	RL	different	iid_different	right	1.486	6.421	left	41	-8.888	1	0	1.208	0	1
14	169	rdw	RR	same	rdw_same	right	1.394	3.481	right	12	5.649	1	0	0.5	0	1
14	25	rdw	LL	same	rdw_same	left	-1.971	4.243	left	18	-3.981	1	0	0.6915	1	0
14	136	rdw	RL	different	rdw_different	right	1.405	5.417	left	29	-4.991	1	0	0.727	1	0
14	43	rdw	LL	same	rdw_same	left	-1.762	6.619	left	43	-11.962	-1	1	1.665	1	1
14	137	rdw	RL	different	rdw_different	right	1.078	5.502	left	30	-5.305	1	0	1.439	1	0
14	46	rdw	LL	same	rdw_same	left	-1.185	6.479	left	42	-5.232	1	0	0.677	1	0
14	4	rdw	LL	same	rdw_same	left	-2.051	2.291	left	5	-3.295	-1	1	0.848	1	1
14	165	rdw	RR	same	rdw_same	right	2.085	3.039	right	9	3.017	1	0	1.457	0	1
14	54	rdw	LR	different	rdw_different	left	-1.113	2.948	right	9	2.555	1	0	0.688	0	1
14	139	rdw	RL	different	rdw_different	right	0.999	5.404	left	30	-9.09	-1	1	1.094	1	1
14	186	rdw	RR	same	rdw_same	right	1.917	5.864	right	35	11.991	1	0	0.765	0	1
14	8	rdw	LL	same	rdw_same	left	-1.147	2.092	left	4	-3.873	-1	1	0.586	1	1
14	13	rdw	LL	same	rdw_same	left	-1.629	3.238	left	11	-7.675	-1	1	0.569	1	1
14	5	rdw	LL	same	rdw_same	left	-2.123	2.129	left	5	-3.169	-1	1	0.696	1	1
14	33	rdw	LL	same	rdw_same	left	-2.547	5.207	left	27	-4.706	-1	1	0.659	1	1
14	81	rdw	LR	different	rdw_different	left	-1.773	5.602	right	31	12.73	1	0	0.618	0	1
14	31	rdw	LL	same	rdw_same	left	-2.689	5.667	left	33	-13.897	-1	1	0.855	1	1
14	59	rdw	LR	different	rdw_different	left	-1.193	2.511	right	6	2.767	-1	1	1.778	0	0
14	166	rdw	RR	same	rdw_same	right	1.331	3.134	right	10	7.001	-1	1	0.828	0	0
14	103	rdw	RL	different	rdw_different	right	0.961	2.657	left	7	-2.843	1	0	0.6915	1	0
14	63	rdw	LR	different	rdw_different	left	-1.892	3.745	right	14	4.613	1	0	0.604	0	1
14	78	rdw	LR	different	rdw_different	left	-0.87	4.088	right	17	2.599	-1	1	1.439	0	0
14	108	rdw	RL	different	rdw_different	right	2.027	2.567	left	7	-4.044	-1	1	0.753	1	1
14	124	rdw	RL	different	rdw_different	right	1.906	4.326	left	19	-4.242	1	0	0.988	1	0
14	194	rdw	RR	same	rdw_same	right	1.816	6.152	right	38	4.335	-1	1	0.6915	0	0
14	141	rdw	RL	different	rdw_different	right	1.575	6.045	left	37	-3.812	-1	1	0.694	1	1
14	197	rdw	RR	same	rdw_same	right	2.158	6.978	right	49	5.806	-1	1	0.838	0	0
14	42	rdw	LL	same	rdw_same	left	-1.954	6.647	left	44	-13.663	-1	1	0.81	1	1
14	152	rdw	RR	same	rdw_same	right	2.413	2.537	right	6	6.728	1	0	0.576	0	1
14	126	rdw	RL	different	rdw_different	right	1.794	4.732	left	22	-6.096	-1	1	0.613	1	1
14	40	rdw	LL	same	rdw_same	left	-2.137	6.102	left	37	-2.857	1	0	0.933	1	0
14	134	rdw	RL	different	rdw_different	right	1.581	5.468	left	30	-3.437	-1	1	0.771	1	1
14	83	rdw	LR	different	rdw_different	left	-1.014	5.344	right	29	3.279	-1	1	0.947	0	0
14	14	rdw	LL	same	rdw_same	left	-2.465	3.163	left	10	-5.991	-1	1	0.579	1	1
14	85	rdw	LR	different	rdw_different	left	-1.907	4.917	right	24	2.755	1	0	0.657	0	1
14	175	rdw	RR	same	rdw_same	right	1.971	4.243	right	18	3.981	1	0	0.838	0	1
14	191	rdw	RR	same	rdw_same	right	2.078	6.196	right	38	11.804	-1	1	0.6915	0	0
14	125	rdw	RL	different	rdw_different	right	1.007	4.726	left	22	-7.396	-1	1	0.628	1	1
14	6	rdw	LL	same	rdw_same	left	-2.375	2.81	left	8	-5.006	-1	1	0.633	1	1
14	147	rdw	RL	different	rdw_different	right	1.346	6.31	left	40	-3.058	-1	1	0.6915	1	1
14	24	rdw	LL	same	rdw_same	left	-1.157	4.176	left	17	-2.95	1	0	0.63	1	0
14	70	rdw	LR	different	rdw_different	left	-1.926	4.487	right	20	4.387	1	0	0.949	0	1
14	182	rdw	RR	same	rdw_same	right	2.179	5.057	right	26	5.865	-1	1	1.235	0	0
14	131	rdw	RL	different	rdw_different	right	1.773	5.602	left	31	-12.73	-1	1	0.766	1	1
14	23	rdw	LL	same	rdw_same	left	-2.217	4.012	left	16	-3.328	1	0	1.445	1	0
14	52	rdw	LR	different	rdw_different	left	-1.512	2.3	right	5	5.012	1	0	0.701	0	1
14	106	rdw	RL	different	rdw_different	right	0.974	2.955	left	9	-5.179	-1	1	0.795	1	1
14	193	rdw	RR	same	rdw_same	right	1.762	6.619	right	43	11.962	1	0	0.598	0	1
14	156	rdw	RR	same	rdw_same	right	2.375	2.81	right	8	5.006	1	0	0.572	0	1
14	99	rdw	LR	different	rdw_different	left	-1.186	6.295	right	40	3.668	-1	1	0.882	0	0
14	169	iid	RR	same	iid_same	right	1.394	3.481	right	12	5.649	1	0	0.842	0	1
14	25	iid	LL	same	iid_same	left	-1.971	4.243	left	18	-3.981	-1	1	0.656	1	1
14	136	iid	RL	different	iid_different	right	1.405	5.417	left	29	-4.991	1	0	1.263	0	1
14	43	iid	LL	same	iid_same	left	-1.762	6.619	left	43	-11.962	-1	1	1.091	1	1
14	137	iid	RL	different	iid_different	right	1.078	5.502	left	30	-5.305	1	0	0.623	0	1
14	46	iid	LL	same	iid_same	left	-1.185	6.479	left	42	-5.232	1	0	0.646	1	0
14	4	iid	LL	same	iid_same	left	-2.051	2.291	left	5	-3.295	1	0	0.954	1	0
14	165	iid	RR	same	iid_same	right	2.085	3.039	right	9	3.017	1	0	0.566	0	1
14	54	iid	LR	different	iid_different	left	-1.113	2.948	right	9	2.555	1	0	0.664	1	0
14	139	iid	RL	different	iid_different	right	0.999	5.404	left	30	-9.09	-1	1	0.743	0	0
14	186	iid	RR	same	iid_same	right	1.917	5.864	right	35	11.991	-1	1	0.751	0	0
14	8	iid	LL	same	iid_same	left	-1.147	2.092	left	4	-3.873	-1	1	0.683	1	1
14	13	iid	LL	same	iid_same	left	-1.629	3.238	left	11	-7.675	-1	1	0.678	1	1
14	5	iid	LL	same	iid_same	left	-2.123	2.129	left	5	-3.169	-1	1	0.626	1	1
14	33	iid	LL	same	iid_same	left	-2.547	5.207	left	27	-4.706	-1	1	0.798	1	1
14	81	iid	LR	different	iid_different	left	-1.773	5.602	right	31	12.73	1	0	0.75	1	0
14	31	iid	LL	same	iid_same	left	-2.689	5.667	left	33	-13.897	1	0	1.074	1	0
14	59	iid	LR	different	iid_different	left	-1.193	2.511	right	6	2.767	1	0	0.619	1	0
14	166	iid	RR	same	iid_same	right	1.331	3.134	right	10	7.001	1	0	0.758	0	1
14	103	iid	RL	different	iid_different	right	0.961	2.657	left	7	-2.843	1	0	0.584	0	1
14	63	iid	LR	different	iid_different	left	-1.892	3.745	right	14	4.613	1	0	0.557	1	0
14	78	iid	LR	different	iid_different	left	-0.87	4.088	right	17	2.599	1	0	1.653	1	0
14	108	iid	RL	different	iid_different	right	2.027	2.567	left	7	-4.044	-1	1	0.746	0	0
14	124	iid	RL	different	iid_different	right	1.906	4.326	left	19	-4.242	1	0	0.913	0	1
14	194	iid	RR	same	iid_same	right	1.816	6.152	right	38	4.335	-1	1	1.066	0	0
14	141	iid	RL	different	iid_different	right	1.575	6.045	left	37	-3.812	-1	1	1.308	0	0
14	197	iid	RR	same	iid_same	right	2.158	6.978	right	49	5.806	1	0	1.209	0	1
14	42	iid	LL	same	iid_same	left	-1.954	6.647	left	44	-13.663	-1	1	0.657	1	1
