# subj	index_traj	path	conditions	condition	cond_sum	mean_side	mean_val	sd	last_visibl_side	f_missing_pos	last_visibl_center_dist[deg]	response	prop_left	RT_s	exept_prop_left_lv	acc_lv
1	18	rdw	LL	same	rdw_same	left	-1.853	3.209	left	10	-4.809	-1	1	0.336	1	1
1	55	rdw	LR	different	rdw_different	left	-1.076	2.085	right	4	4.474	1	0	0.569	0	1
1	75	rdw	LR	different	rdw_different	left	-1.007	4.726	right	22	7.396	1	0	0.623	0	1
1	150	rdw	RR	same	rdw_same	right	1.672	2.125	right	5	3.182	1	0	0.264	0	1
1	104	rdw	RL	different	rdw_different	right	1.113	2.948	left	9	-2.555	-1	1	0.46950000000000003	1	1
1	135	rdw	RL	different	rdw_different	right	1.907	4.917	left	24	-2.755	1	0	0.446	1	0
1	137	rdw	RL	different	rdw_different	right	1.078	5.502	left	30	-5.305	-1	1	0.435	1	1
1	164	rdw	RR	same	rdw_same	right	2.465	3.163	right	10	5.991	1	0	0.423	0	1
1	76	rdw	LR	different	rdw_different	left	-1.794	4.732	right	22	6.096	1	0	0.361	0	1
1	79	rdw	LR	different	rdw_different	left	-2.149	4.637	right	22	6.019	1	0	0.343	0	1
1	197	rdw	RR	same	rdw_same	right	2.158	6.978	right	49	5.806	1	0	0.518	0	1
1	38	rdw	LL	same	rdw_same	left	-2.822	5.379	left	29	-8.417	-1	1	0.343	1	1
1	24	rdw	LL	same	rdw_same	left	-1.157	4.176	left	17	-2.95	-1	1	0.429	1	1
1	122	rdw	RL	different	rdw_different	right	1.283	4.911	left	24	-3.587	-1	1	0.424	1	1
1	195	rdw	RR	same	rdw_same	right	0.81	6.405	right	41	10.068	1	0	0.489	0	1
1	29	rdw	LL	same	rdw_same	left	-1.621	4.376	left	19	-14.001	-1	1	0.359	1	1
1	19	rdw	LL	same	rdw_same	left	-1.394	3.481	left	12	-5.649	-1	1	0.289	1	1
1	143	rdw	RL	different	rdw_different	right	1.486	6.421	left	41	-8.888	-1	1	0.471	1	1
1	86	rdw	LR	different	rdw_different	left	-1.405	5.417	right	29	4.991	1	0	0.4	0	1
1	114	rdw	RL	different	rdw_different	right	1.583	3.228	left	10	-4.674	1	0	0.444	1	0
1	173	rdw	RR	same	rdw_same	right	2.217	4.012	right	16	3.328	1	0	0.364	0	1
1	5	rdw	LL	same	rdw_same	left	-2.123	2.129	left	5	-3.169	-1	1	0.387	1	1
1	126	rdw	RL	different	rdw_different	right	1.794	4.732	left	22	-6.096	-1	1	0.372	1	1
1	117	rdw	RL	different	rdw_different	right	1.011	3.712	left	14	-2.576	-1	1	0.448	1	1
1	73	rdw	LR	different	rdw_different	left	-2.056	4.699	right	22	3.118	1	0	0.342	0	1
1	140	rdw	RL	different	rdw_different	right	2.17	6.546	left	43	-2.644	-1	1	0.158	1	1
1	98	rdw	LR	different	rdw_different	left	-0.971	6.212	right	39	8.275	1	0	0.392	0	1
1	172	rdw	RR	same	rdw_same	right	1.158	4.684	right	22	3.138	1	0	0.549	0	1
1	96	rdw	LR	different	rdw_different	left	-1.995	6.028	right	36	3.041	1	0	0.733	0	1
1	169	rdw	RR	same	rdw_same	right	1.394	3.481	right	12	5.649	1	0	0.37	0	1
1	97	rdw	LR	different	rdw_different	left	-1.346	6.31	right	40	3.058	1	0	0.43	0	1
1	31	rdw	LL	same	rdw_same	left	-2.689	5.667	left	33	-13.897	-1	1	0.318	1	1
1	12	rdw	LL	same	rdw_same	left	-1.311	3.437	left	12	-3.281	-1	1	0.317	1	1
1	35	rdw	LL	same	rdw_same	left	-2.32	5.071	left	26	-7.877	-1	1	0.338	1	1
1	119	rdw	RL	different	rdw_different	right	2.377	3.329	left	11	-2.683	-1	1	0.234	1	1
1	42	rdw	LL	same	rdw_same	left	-1.954	6.647	left	44	-13.663	-1	1	0.353	1	1
1	189	rdw	RR	same	rdw_same	right	2.719	5.571	right	31	10.583	1	0	0.272	0	1
1	90	rdw	LR	different	rdw_different	left	-2.17	6.546	right	43	2.644	1	0	0.384	0	1
1	136	rdw	RL	different	rdw_different	right	1.405	5.417	left	29	-4.991	-1	1	0.399	1	1
1	51	rdw	LR	different	rdw_different	left	-0.806	2.319	right	5	3.749	1	0	0.378	0	1
1	127	rdw	RL	different	rdw_different	right	1.239	4.403	left	19	-7.711	-1	1	0.325	1	1
1	162	rdw	RR	same	rdw_same	right	1.311	3.437	right	12	3.281	1	0	0.487	0	1
1	41	rdw	LL	same	rdw_same	left	-2.078	6.196	left	38	-11.804	-1	1	0.681	1	1
1	118	rdw	RL	different	rdw_different	right	1.071	3.23	left	10	-4.659	-1	1	0.473	1	1
1	113	rdw	RL	different	rdw_different	right	1.892	3.745	left	14	-4.613	-1	1	0.528	1	1
1	26	rdw	LL	same	rdw_same	left	-1.929	4.66	left	22	-8.105	-1	1	0.651	1	1
1	139	rdw	RL	different	rdw_different	right	0.999	5.404	left	30	-9.09	-1	1	0.369	1	1
1	100	rdw	RL	different	rdw_different	right	2.251	2.722	left	8	-3.383	-1	1	0.516	1	1
1	111	rdw	RL	different	rdw_different	right	0.973	3.878	left	15	-2.704	-1	1	0.48	1	1
1	2	rdw	LL	same	rdw_same	left	-2.413	2.537	left	6	-6.728	-1	1	0.333	1	1
1	77	rdw	LR	different	rdw_different	left	-1.239	4.403	right	19	7.711	1	0	0.24	0	1
1	46	rdw	LL	same	rdw_same	left	-1.185	6.479	left	42	-5.232	-1	1	0.217	1	1
1	187	rdw	RR	same	rdw_same	right	1.988	5.494	right	30	5.674	1	0	0.344	0	1
1	191	rdw	RR	same	rdw_same	right	2.078	6.196	right	38	11.804	1	0	0.287	0	1
1	85	rdw	LR	different	rdw_different	left	-1.907	4.917	right	24	2.755	1	0	0.349	0	1
1	161	rdw	RR	same	rdw_same	right	1.454	3.202	right	10	2.972	1	0	0.719	0	1
1	36	rdw	LL	same	rdw_same	left	-1.917	5.864	left	35	-11.991	-1	1	0.526	1	1
1	190	rdw	RR	same	rdw_same	right	2.137	6.102	right	37	2.857	1	0	0.339	0	1
1	61	rdw	LR	different	rdw_different	left	-0.973	3.878	right	15	2.704	1	0	0.423	0	1
1	22	rdw	LL	same	rdw_same	left	-1.158	4.684	left	22	-3.138	-1	1	0.421	1	1
1	141	rdw	RL	different	rdw_different	right	1.575	6.045	left	37	-3.812	-1	1	0.528	1	1
1	101	rdw	RL	different	rdw_different	right	0.806	2.319	left	5	-3.749	-1	1	0.472	1	1
1	33	rdw	LL	same	rdw_same	left	-2.547	5.207	left	27	-4.706	-1	1	0.403	1	1
1	11	rdw	LL	same	rdw_same	left	-1.454	3.202	left	10	-2.972	-1	1	0.371	1	1
1	194	rdw	RR	same	rdw_same	right	1.816	6.152	right	38	4.335	1	0	0.406	0	1
1	159	rdw	RR	same	rdw_same	right	1.71	2.788	right	8	5.391	1	0	0.483	0	1
1	6	rdw	LL	same	rdw_same	left	-2.375	2.81	left	8	-5.006	-1	1	0.323	1	1
1	27	rdw	LL	same	rdw_same	left	-2.389	4.145	left	17	-3.429	-1	1	0.636	1	1
1	120	rdw	RL	different	rdw_different	right	1.926	4.487	left	20	-4.387	-1	1	0.486	1	1
1	95	iid	LR	different	iid_different	left	-1.969	6.295	right	40	10.722	-1	1	0.4135	1	1
1	15	iid	LL	same	iid_same	left	-2.085	3.039	left	9	-3.017	-1	1	0.586	1	1
1	30	iid	LL	same	iid_same	left	-1.432	5.195	left	27	-7.161	-1	1	0.348	1	1
1	158	iid	RR	same	iid_same	right	1.147	2.092	right	4	3.873	1	0	0.572	0	1
1	128	iid	RL	different	iid_different	right	0.87	4.088	left	17	-2.599	-1	1	0.608	0	0
1	115	iid	RL	different	iid_different	right	2.055	3.917	left	16	-5.82	1	0	0.434	0	1
1	69	iid	LR	different	iid_different	left	-2.377	3.329	right	11	2.683	-1	1	0.648	1	1
1	170	iid	RR	same	iid_same	right	2.263	4.205	right	18	3.056	1	0	0.623	0	1
1	174	iid	RR	same	iid_same	right	1.157	4.176	right	17	2.95	1	0	0.431	0	1
1	45	iid	LL	same	iid_same	left	-0.81	6.405	left	41	-10.068	-1	1	0.48	1	1
1	66	iid	LR	different	iid_different	left	-2.091	3.596	right	13	5.348	-1	1	0.304	1	1
1	182	iid	RR	same	iid_same	right	2.179	5.057	right	26	5.865	1	0	0.515	0	1
1	165	iid	RR	same	iid_same	right	2.085	3.039	right	9	3.017	1	0	0.514	0	1
1	78	iid	LR	different	iid_different	left	-0.87	4.088	right	17	2.599	-1	1	0.367	1	1
1	186	iid	RR	same	iid_same	right	1.917	5.864	right	35	11.991	1	0	0.4	0	1
1	177	iid	RR	same	iid_same	right	2.389	4.145	right	17	3.429	1	0	0.346	0	1
1	56	iid	LR	different	iid_different	left	-0.974	2.955	right	9	5.179	-1	1	0.487	1	1
1	152	iid	RR	same	iid_same	right	2.413	2.537	right	6	6.728	1	0	0.4	0	1
1	82	iid	LR	different	iid_different	left	-0.915	5.411	right	29	4.576	-1	1	0.457	1	1
1	68	iid	LR	different	iid_different	left	-1.071	3.23	right	10	4.659	-1	1	0.632	1	1
1	124	iid	RL	different	iid_different	right	1.906	4.326	left	19	-4.242	1	0	0.442	0	1
1	16	iid	LL	same	iid_same	left	-1.331	3.134	left	10	-7.001	-1	1	0.368	1	1
1	148	iid	RL	different	iid_different	right	0.971	6.212	left	39	-8.275	1	0	0.375	0	1
1	93	iid	LR	different	iid_different	left	-1.486	6.421	right	41	8.888	-1	1	0.61	1	1
1	65	iid	LR	different	iid_different	left	-2.055	3.917	right	16	5.82	-1	1	0.322	1	1
1	60	iid	LR	different	iid_different	left	-0.889	3.379	right	11	3.456	-1	1	0.41	1	1
1	84	iid	LR	different	iid_different	left	-1.581	5.468	right	30	3.437	-1	1	0.402	1	1
1	67	iid	LR	different	iid_different	left	-1.011	3.712	right	14	2.576	-1	1	0.298	1	1
1	125	iid	RL	different	iid_different	right	1.007	4.726	left	22	-7.396	1	0	0.313	0	1
1	132	iid	RL	different	iid_different	right	0.915	5.411	left	29	-4.576	1	0	0.351	0	1
1	9	iid	LL	same	iid_same	left	-1.71	2.788	left	8	-5.391	-1	1	0.234	1	1
1	18	iid	LL	same	iid_same	left	-1.853	3.209	left	10	-4.809	-1	1	0.334	1	1
1	55	iid	LR	different	iid_different	left	-1.076	2.085	right	4	4.474	-1	1	0.43	1	1
1	75	iid	LR	different	iid_different	left	-1.007	4.726	right	22	7.396	-1	1	0.359	1	1
1	150	iid	RR	same	iid_same	right	1.672	2.125	right	5	3.182	1	0	0.376	0	1
1	104	iid	RL	different	iid_different	right	1.113	2.948	left	9	-2.555	1	0	0.461	0	1
1	135	iid	RL	different	iid_different	right	1.907	4.917	left	24	-2.755	1	0	0.251	0	1
1	137	iid	RL	different	iid_different	right	1.078	5.502	left	30	-5.305	1	0	0.492	0	1
1	164	iid	RR	same	iid_same	right	2.465	3.163	right	10	5.991	1	0	0.488	0	1
1	76	iid	LR	different	iid_different	left	-1.794	4.732	right	22	6.096	-1	1	0.468	1	1
1	79	iid	LR	different	iid_different	left	-2.149	4.637	right	22	6.019	-1	1	0.407	1	1
1	197	iid	RR	same	iid_same	right	2.158	6.978	right	49	5.806	1	0	0.612	0	1
1	38	iid	LL	same	iid_same	left	-2.822	5.379	left	29	-8.417	-1	1	0.296	1	1
1	24	iid	LL	same	iid_same	left	-1.157	4.176	left	17	-2.95	-1	1	0.526	1	1
1	122	iid	RL	different	iid_different	right	1.283	4.911	left	24	-3.587	1	0	0.383	0	1
1	195	iid	RR	same	iid_same	right	0.81	6.405	right	41	10.068	-1	1	0.4135	0	0
1	29	iid	LL	same	iid_same	left	-1.621	4.376	left	19	-14.001	-1	1	0.338	1	1
1	19	iid	LL	same	iid_same	left	-1.394	3.481	left	12	-5.649	-1	1	0.349	1	1
1	143	iid	RL	different	iid_different	right	1.486	6.421	left	41	-8.888	1	0	0.412	0	1
1	86	iid	LR	different	iid_different	left	-1.405	5.417	right	29	4.991	-1	1	0.513	1	1
1	114	iid	RL	different	iid_different	right	1.583	3.228	left	10	-4.674	1	0	0.367	0	1
1	173	iid	RR	same	iid_same	right	2.217	4.012	right	16	3.328	1	0	0.372	0	1
1	5	iid	LL	same	iid_same	left	-2.123	2.129	left	5	-3.169	-1	1	0.221	1	1
1	126	iid	RL	different	iid_different	right	1.794	4.732	left	22	-6.096	1	0	0.434	0	1
1	117	iid	RL	different	iid_different	right	1.011	3.712	left	14	-2.576	1	0	0.496	0	1
1	73	iid	LR	different	iid_different	left	-2.056	4.699	right	22	3.118	-1	1	0.423	1	1
1	140	iid	RL	different	iid_different	right	2.17	6.546	left	43	-2.644	1	0	0.514	0	1
1	98	iid	LR	different	iid_different	left	-0.971	6.212	right	39	8.275	1	0	0.503	1	0
1	172	iid	RR	same	iid_same	right	1.158	4.684	right	22	3.138	1	0	0.593	0	1
1	96	iid	LR	different	iid_different	left	-1.995	6.028	right	36	3.041	1	0	0.676	1	0
1	169	iid	RR	same	iid_same	right	1.394	3.481	right	12	5.649	1	0	0.341	0	1
1	97	iid	LR	different	iid_different	left	-1.346	6.31	right	40	3.058	-1	1	0.635	1	1
1	31	iid	LL	same	iid_same	left	-2.689	5.667	left	33	-13.897	-1	1	0.443	1	1
1	12	iid	LL	same	iid_same	left	-1.311	3.437	left	12	-3.281	-1	1	0.526	1	1
1	35	iid	LL	same	iid_same	left	-2.32	5.071	left	26	-7.877	-1	1	0.388	1	1
1	119	iid	RL	different	iid_different	right	2.377	3.329	left	11	-2.683	1	0	0.317	0	1
1	42	iid	LL	same	iid_same	left	-1.954	6.647	left	44	-13.663	-1	1	0.57	1	1
1	189	iid	RR	same	iid_same	right	2.719	5.571	right	31	10.583	1	0	0.352	0	1
1	90	iid	LR	different	iid_different	left	-2.17	6.546	right	43	2.644	-1	1	0.45	1	1
1	136	iid	RL	different	iid_different	right	1.405	5.417	left	29	-4.991	1	0	0.386	0	1
1	51	iid	LR	different	iid_different	left	-0.806	2.319	right	5	3.749	-1	1	0.368	1	1
1	127	iid	RL	different	iid_different	right	1.239	4.403	left	19	-7.711	1	0	0.302	0	1
1	162	iid	RR	same	iid_same	right	1.311	3.437	right	12	3.281	1	0	0.241	0	1
1	41	iid	LL	same	iid_same	left	-2.078	6.196	left	38	-11.804	-1	1	0.521	1	1
1	118	iid	RL	different	iid_different	right	1.071	3.23	left	10	-4.659	1	0	0.345	0	1
1	113	iid	RL	different	iid_different	right	1.892	3.745	left	14	-4.613	1	0	0.301	0	1
1	26	iid	LL	same	iid_same	left	-1.929	4.66	left	22	-8.105	-1	1	0.409	1	1
1	139	iid	RL	different	iid_different	right	0.999	5.404	left	30	-9.09	1	0	0.553	0	1
1	100	iid	RL	different	iid_different	right	2.251	2.722	left	8	-3.383	1	0	0.309	0	1
1	111	iid	RL	different	iid_different	right	0.973	3.878	left	15	-2.704	1	0	0.371	0	1
1	2	iid	LL	same	iid_same	left	-2.413	2.537	left	6	-6.728	-1	1	0.215	1	1
1	77	iid	LR	different	iid_different	left	-1.239	4.403	right	19	7.711	-1	1	0.564	1	1
1	46	iid	LL	same	iid_same	left	-1.185	6.479	left	42	-5.232	-1	1	0.488	1	1
1	187	iid	RR	same	iid_same	right	1.988	5.494	right	30	5.674	1	0	0.387	0	1
1	191	iid	RR	same	iid_same	right	2.078	6.196	right	38	11.804	1	0	0.406	0	1
1	85	iid	LR	different	iid_different	left	-1.907	4.917	right	24	2.755	-1	1	0.384	1	1
1	161	iid	RR	same	iid_same	right	1.454	3.202	right	10	2.972	1	0	0.207	0	1
1	36	iid	LL	same	iid_same	left	-1.917	5.864	left	35	-11.991	-1	1	0.415	1	1
1	190	iid	RR	same	iid_same	right	2.137	6.102	right	37	2.857	1	0	0.439	0	1
1	61	iid	LR	different	iid_different	left	-0.973	3.878	right	15	2.704	-1	1	0.072	1	1
1	22	iid	LL	same	iid_same	left	-1.158	4.684	left	22	-3.138	-1	1	0.357	1	1
1	141	iid	RL	different	iid_different	right	1.575	6.045	left	37	-3.812	1	0	0.361	0	1
1	101	iid	RL	different	iid_different	right	0.806	2.319	left	5	-3.749	1	0	0.299	0	1
1	33	iid	LL	same	iid_same	left	-2.547	5.207	left	27	-4.706	-1	1	0.527	1	1
1	11	iid	LL	same	iid_same	left	-1.454	3.202	left	10	-2.972	-1	1	0.365	1	1
1	194	iid	RR	same	iid_same	right	1.816	6.152	right	38	4.335	-1	1	0.668	0	0
1	159	iid	RR	same	iid_same	right	1.71	2.788	right	8	5.391	1	0	0.212	0	1
1	6	iid	LL	same	iid_same	left	-2.375	2.81	left	8	-5.006	-1	1	0.338	1	1
1	27	iid	LL	same	iid_same	left	-2.389	4.145	left	17	-3.429	-1	1	0.364	1	1
1	120	iid	RL	different	iid_different	right	1.926	4.487	left	20	-4.387	1	0	0.404	0	1
1	4	rdw	LL	same	rdw_same	left	-2.051	2.291	left	5	-3.295	-1	1	0.253	1	1
1	32	rdw	LL	same	rdw_same	left	-2.179	5.057	left	26	-5.865	1	0	0.46950000000000003	1	0
1	142	rdw	RL	different	rdw_different	right	1.12	6.035	left	36	-5.179	1	0	0.728	1	0
1	145	rdw	RL	different	rdw_different	right	1.969	6.295	left	40	-10.722	1	0	0.597	1	0
1	109	rdw	RL	different	rdw_different	right	1.193	2.511	left	6	-2.767	-1	1	0.46950000000000003	1	1
1	144	rdw	RL	different	rdw_different	right	1.676	6.092	left	37	-6.022	1	0	0.514	1	0
1	10	rdw	LL	same	rdw_same	left	-1.646	3.03	left	9	-6.579	-1	1	0.599	1	1
1	62	rdw	LR	different	rdw_different	left	-1.05	3.553	right	13	3.169	1	0	0.548	0	1
1	112	rdw	RL	different	rdw_different	right	1.05	3.553	left	13	-3.169	-1	1	0.584	1	1
1	146	rdw	RL	different	rdw_different	right	1.995	6.028	left	36	-3.041	1	0	0.563	1	0
1	166	rdw	RR	same	rdw_same	right	1.331	3.134	right	10	7.001	1	0	0.499	0	1
1	0	rdw	LL	same	rdw_same	left	-1.672	2.125	left	5	-3.182	-1	1	0.481	1	1
1	198	rdw	RR	same	rdw_same	right	2.101	6.227	right	39	4.733	1	0	0.46950000000000003	0	1
1	153	rdw	RR	same	rdw_same	right	1.229	2.32	right	5	4.069	1	0	0.351	0	1
1	70	rdw	LR	different	rdw_different	left	-1.926	4.487	right	20	4.387	1	0	0.46950000000000003	0	1
1	123	rdw	RL	different	rdw_different	right	2.056	4.699	left	22	-3.118	1	0	0.46950000000000003	1	0
1	64	rdw	LR	different	rdw_different	left	-1.583	3.228	right	10	4.674	1	0	0.444	0	1
1	44	rdw	LL	same	rdw_same	left	-1.816	6.152	left	38	-4.335	-1	1	0.6	1	1
1	163	rdw	RR	same	rdw_same	right	1.629	3.238	right	11	7.675	1	0	0.312	0	1
1	28	rdw	LL	same	rdw_same	left	-1.983	4.508	left	20	-4.197	-1	1	0.581	1	1
1	40	rdw	LL	same	rdw_same	left	-2.137	6.102	left	37	-2.857	-1	1	0.46950000000000003	1	1
1	108	rdw	RL	different	rdw_different	right	2.027	2.567	left	7	-4.044	-1	1	0.515	1	1
1	155	rdw	RR	same	rdw_same	right	2.123	2.129	right	5	3.169	1	0	0.46950000000000003	0	1
1	156	rdw	RR	same	rdw_same	right	2.375	2.81	right	8	5.006	1	0	0.411	0	1
1	25	rdw	LL	same	rdw_same	left	-1.971	4.243	left	18	-3.981	-1	1	0.492	1	1
1	23	rdw	LL	same	rdw_same	left	-2.217	4.012	left	16	-3.328	-1	1	0.598	1	1
1	184	rdw	RR	same	rdw_same	right	2.325	5.238	right	27	4.616	1	0	0.468	0	1
1	147	rdw	RL	different	rdw_different	right	1.346	6.31	left	40	-3.058	1	0	0.563	1	0
1	81	rdw	LR	different	rdw_different	left	-1.773	5.602	right	31	12.73	1	0	0.504	0	1
1	39	rdw	LL	same	rdw_same	left	-2.719	5.571	left	31	-10.583	-1	1	0.593	1	1
1	168	rdw	RR	same	rdw_same	right	1.853	3.209	right	10	4.809	1	0	0.446	0	1
1	47	rdw	LL	same	rdw_same	left	-2.158	6.978	left	49	-5.806	-1	1	0.532	1	1
1	94	rdw	LR	different	rdw_different	left	-1.676	6.092	right	37	6.022	1	0	0.46950000000000003	0	1
1	154	rdw	RR	same	rdw_same	right	2.051	2.291	right	5	3.295	1	0	0.348	0	1
1	43	rdw	LL	same	rdw_same	left	-1.762	6.619	left	43	-11.962	-1	1	0.674	1	1
1	138	rdw	RL	different	rdw_different	right	1.027	5.533	left	31	-3.742	1	0	0.41	1	0
1	3	rdw	LL	same	rdw_same	left	-1.229	2.32	left	5	-4.069	-1	1	0.315	1	1
1	105	rdw	RL	different	rdw_different	right	1.076	2.085	left	4	-4.474	-1	1	0.558	1	1
1	53	rdw	LR	different	rdw_different	left	-0.961	2.657	right	7	2.843	1	0	0.471	0	1
1	133	rdw	RL	different	rdw_different	right	1.014	5.344	left	29	-3.279	1	0	0.499	1	0
1	180	rdw	RR	same	rdw_same	right	1.432	5.195	right	27	7.161	1	0	0.644	0	1
1	178	rdw	RR	same	rdw_same	right	1.983	4.508	right	20	4.197	1	0	0.547	0	1
1	185	rdw	RR	same	rdw_same	right	2.32	5.071	right	26	7.877	1	0	0.524	0	1
1	49	rdw	LL	same	rdw_same	left	-1.82	6.317	left	40	-5.053	-1	1	0.46950000000000003	1	1
1	80	rdw	LR	different	rdw_different	left	-1.134	4.973	right	25	3.726	1	0	0.603	0	1
1	34	rdw	LL	same	rdw_same	left	-2.325	5.238	left	27	-4.616	-1	1	0.585	1	1
1	7	rdw	LL	same	rdw_same	left	-2.172	2.398	left	6	-6.377	-1	1	0.331	1	1
1	110	rdw	RL	different	rdw_different	right	0.889	3.379	left	11	-3.456	-1	1	0.453	1	1
1	91	rdw	LR	different	rdw_different	left	-1.575	6.045	right	37	3.812	1	0	0.583	0	1
1	83	rdw	LR	different	rdw_different	left	-1.014	5.344	right	29	3.279	1	0	0.502	0	1
1	176	rdw	RR	same	rdw_same	right	1.929	4.66	right	22	8.105	1	0	0.381	0	1
1	181	rdw	RR	same	rdw_same	right	2.689	5.667	right	33	13.897	1	0	0.697	0	1
1	89	rdw	LR	different	rdw_different	left	-0.999	5.404	right	30	9.09	1	0	0.548	0	1
1	8	rdw	LL	same	rdw_same	left	-1.147	2.092	left	4	-3.873	-1	1	0.468	1	1
1	13	rdw	LL	same	rdw_same	left	-1.629	3.238	left	11	-7.675	-1	1	0.395	1	1
1	59	rdw	LR	different	rdw_different	left	-1.193	2.511	right	6	2.767	1	0	0.532	0	1
1	171	rdw	RR	same	rdw_same	right	2.081	4.839	right	24	11.931	1	0	0.455	0	1
1	131	rdw	RL	different	rdw_different	right	1.773	5.602	left	31	-12.73	-1	1	0.411	1	1
1	17	rdw	LL	same	rdw_same	left	-2.376	3.95	left	16	-7.381	-1	1	0.437	1	1
1	72	rdw	LR	different	rdw_different	left	-1.283	4.911	right	24	3.587	1	0	0.712	0	1
1	175	rdw	RR	same	rdw_same	right	1.971	4.243	right	18	3.981	1	0	0.442	0	1
1	134	rdw	RL	different	rdw_different	right	1.581	5.468	left	30	-3.437	-1	1	0.385	1	1
1	167	rdw	RR	same	rdw_same	right	2.376	3.95	right	16	7.381	1	0	0.512	0	1
1	183	rdw	RR	same	rdw_same	right	2.547	5.207	right	27	4.706	1	0	0.329	0	1
1	63	rdw	LR	different	rdw_different	left	-1.892	3.745	right	14	4.613	1	0	0.521	0	1
1	54	rdw	LR	different	rdw_different	left	-1.113	2.948	right	9	2.555	1	0	0.635	0	1
1	107	rdw	RL	different	rdw_different	right	2.189	2.964	left	9	-2.592	-1	1	0.497	1	1
1	50	rdw	LR	different	rdw_different	left	-2.251	2.722	right	8	3.383	1	0	0.536	0	1
1	196	rdw	RR	same	rdw_same	right	1.185	6.479	right	42	5.232	1	0	0.329	0	1
1	58	rdw	LR	different	rdw_different	left	-2.027	2.567	right	7	4.044	1	0	0.526	0	1
1	48	rdw	LL	same	rdw_same	left	-2.101	6.227	left	39	-4.733	1	0	0.573	1	0
1	88	rdw	LR	different	rdw_different	left	-1.027	5.533	right	31	3.742	1	0	0.525	0	1
1	21	rdw	LL	same	rdw_same	left	-2.081	4.839	left	24	-11.931	-1	1	0.452	1	1
1	57	rdw	LR	different	rdw_different	left	-2.189	2.964	right	9	2.592	1	0	0.438	0	1
1	160	rdw	RR	same	rdw_same	right	1.646	3.03	right	9	6.579	1	0	0.538	0	1
1	192	rdw	RR	same	rdw_same	right	1.954	6.647	right	44	13.663	1	0	0.358	0	1
