# subj	index_traj	path	conditions	condition	cond_sum	mean_side	mean_val	sd	last_visibl_side	f_missing_pos	last_visibl_center_dist[deg]	response	prop_left	RT_s	exept_prop_left_lv	acc_lv
6	125	iid	RL	different	iid_different	right	1.007	4.726	left	22	-7.396	1	0	0.966	0	1
6	132	iid	RL	different	iid_different	right	0.915	5.411	left	29	-4.576	-1	1	0.6255	0	0
6	9	iid	LL	same	iid_same	left	-1.71	2.788	left	8	-5.391	1	0	1.358	1	0
6	18	iid	LL	same	iid_same	left	-1.853	3.209	left	10	-4.809	-1	1	1.11	1	1
6	55	iid	LR	different	iid_different	left	-1.076	2.085	right	4	4.474	1	0	0.668	1	0
6	75	iid	LR	different	iid_different	left	-1.007	4.726	right	22	7.396	1	0	0.754	1	0
6	150	iid	RR	same	iid_same	right	1.672	2.125	right	5	3.182	1	0	0.499	0	1
6	104	iid	RL	different	iid_different	right	1.113	2.948	left	9	-2.555	1	0	0.666	0	1
6	135	iid	RL	different	iid_different	right	1.907	4.917	left	24	-2.755	1	0	0.405	0	1
6	137	iid	RL	different	iid_different	right	1.078	5.502	left	30	-5.305	1	0	0.213	0	1
6	164	iid	RR	same	iid_same	right	2.465	3.163	right	10	5.991	1	0	0.505	0	1
6	76	iid	LR	different	iid_different	left	-1.794	4.732	right	22	6.096	1	0	0.708	1	0
6	79	iid	LR	different	iid_different	left	-2.149	4.637	right	22	6.019	1	0	1.002	1	0
6	197	iid	RR	same	iid_same	right	2.158	6.978	right	49	5.806	1	0	0.798	0	1
6	38	iid	LL	same	iid_same	left	-2.822	5.379	left	29	-8.417	-1	1	0.756	1	1
6	24	iid	LL	same	iid_same	left	-1.157	4.176	left	17	-2.95	-1	1	0.733	1	1
6	122	iid	RL	different	iid_different	right	1.283	4.911	left	24	-3.587	-1	1	0.858	0	0
6	195	iid	RR	same	iid_same	right	0.81	6.405	right	41	10.068	-1	1	0.889	0	0
6	29	iid	LL	same	iid_same	left	-1.621	4.376	left	19	-14.001	1	0	1.324	1	0
6	19	iid	LL	same	iid_same	left	-1.394	3.481	left	12	-5.649	-1	1	0.642	1	1
6	143	iid	RL	different	iid_different	right	1.486	6.421	left	41	-8.888	1	0	0.906	0	1
6	86	iid	LR	different	iid_different	left	-1.405	5.417	right	29	4.991	-1	1	0.793	1	1
6	95	rdw	LR	different	rdw_different	left	-1.969	6.295	right	40	10.722	1	0	0.845	0	1
6	15	rdw	LL	same	rdw_same	left	-2.085	3.039	left	9	-3.017	-1	1	0.334	1	1
6	30	rdw	LL	same	rdw_same	left	-1.432	5.195	left	27	-7.161	-1	1	0.533	1	1
6	158	rdw	RR	same	rdw_same	right	1.147	2.092	right	4	3.873	1	0	0.483	0	1
6	128	rdw	RL	different	rdw_different	right	0.87	4.088	left	17	-2.599	-1	1	0.478	1	1
6	115	rdw	RL	different	rdw_different	right	2.055	3.917	left	16	-5.82	-1	1	0.572	1	1
6	69	rdw	LR	different	rdw_different	left	-2.377	3.329	right	11	2.683	1	0	0.577	0	1
6	170	rdw	RR	same	rdw_same	right	2.263	4.205	right	18	3.056	1	0	0.557	0	1
6	174	rdw	RR	same	rdw_same	right	1.157	4.176	right	17	2.95	1	0	0.565	0	1
6	45	rdw	LL	same	rdw_same	left	-0.81	6.405	left	41	-10.068	-1	1	0.664	1	1
6	66	rdw	LR	different	rdw_different	left	-2.091	3.596	right	13	5.348	1	0	0.689	0	1
6	182	rdw	RR	same	rdw_same	right	2.179	5.057	right	26	5.865	1	0	0.352	0	1
6	165	rdw	RR	same	rdw_same	right	2.085	3.039	right	9	3.017	1	0	0.504	0	1
6	78	rdw	LR	different	rdw_different	left	-0.87	4.088	right	17	2.599	1	0	0.422	0	1
6	186	rdw	RR	same	rdw_same	right	1.917	5.864	right	35	11.991	1	0	0.56	0	1
6	177	rdw	RR	same	rdw_same	right	2.389	4.145	right	17	3.429	1	0	0.304	0	1
6	56	rdw	LR	different	rdw_different	left	-0.974	2.955	right	9	5.179	1	0	0.281	0	1
6	152	rdw	RR	same	rdw_same	right	2.413	2.537	right	6	6.728	1	0	0.147	0	1
6	82	rdw	LR	different	rdw_different	left	-0.915	5.411	right	29	4.576	1	0	0.384	0	1
6	68	rdw	LR	different	rdw_different	left	-1.071	3.23	right	10	4.659	1	0	0.137	0	1
6	124	rdw	RL	different	rdw_different	right	1.906	4.326	left	19	-4.242	-1	1	0.369	1	1
6	16	rdw	LL	same	rdw_same	left	-1.331	3.134	left	10	-7.001	-1	1	0.496	1	1
6	148	rdw	RL	different	rdw_different	right	0.971	6.212	left	39	-8.275	-1	1	0.765	1	1
6	93	rdw	LR	different	rdw_different	left	-1.486	6.421	right	41	8.888	1	0	0.869	0	1
6	65	rdw	LR	different	rdw_different	left	-2.055	3.917	right	16	5.82	1	0	0.433	0	1
6	60	rdw	LR	different	rdw_different	left	-0.889	3.379	right	11	3.456	1	0	0.41	0	1
6	84	rdw	LR	different	rdw_different	left	-1.581	5.468	right	30	3.437	1	0	0.518	0	1
6	67	rdw	LR	different	rdw_different	left	-1.011	3.712	right	14	2.576	1	0	0.393	0	1
6	125	rdw	RL	different	rdw_different	right	1.007	4.726	left	22	-7.396	-1	1	0.494	1	1
6	132	rdw	RL	different	rdw_different	right	0.915	5.411	left	29	-4.576	-1	1	0.501	1	1
6	9	rdw	LL	same	rdw_same	left	-1.71	2.788	left	8	-5.391	-1	1	0.349	1	1
6	18	rdw	LL	same	rdw_same	left	-1.853	3.209	left	10	-4.809	-1	1	0.356	1	1
6	55	rdw	LR	different	rdw_different	left	-1.076	2.085	right	4	4.474	1	0	0.646	0	1
6	75	rdw	LR	different	rdw_different	left	-1.007	4.726	right	22	7.396	1	0	0.757	0	1
6	150	rdw	RR	same	rdw_same	right	1.672	2.125	right	5	3.182	1	0	0.759	0	1
6	104	rdw	RL	different	rdw_different	right	1.113	2.948	left	9	-2.555	-1	1	0.667	1	1
6	135	rdw	RL	different	rdw_different	right	1.907	4.917	left	24	-2.755	-1	1	0.8	1	1
6	137	rdw	RL	different	rdw_different	right	1.078	5.502	left	30	-5.305	-1	1	0.52	1	1
6	164	rdw	RR	same	rdw_same	right	2.465	3.163	right	10	5.991	1	0	0.378	0	1
6	76	rdw	LR	different	rdw_different	left	-1.794	4.732	right	22	6.096	1	0	0.593	0	1
6	79	rdw	LR	different	rdw_different	left	-2.149	4.637	right	22	6.019	1	0	0.512	0	1
6	197	rdw	RR	same	rdw_same	right	2.158	6.978	right	49	5.806	1	0	0.87	0	1
6	38	rdw	LL	same	rdw_same	left	-2.822	5.379	left	29	-8.417	-1	1	0.462	1	1
6	24	rdw	LL	same	rdw_same	left	-1.157	4.176	left	17	-2.95	-1	1	0.405	1	1
6	122	rdw	RL	different	rdw_different	right	1.283	4.911	left	24	-3.587	-1	1	0.284	1	1
6	195	rdw	RR	same	rdw_same	right	0.81	6.405	right	41	10.068	1	0	0.362	0	1
6	29	rdw	LL	same	rdw_same	left	-1.621	4.376	left	19	-14.001	-1	1	0.264	1	1
6	19	rdw	LL	same	rdw_same	left	-1.394	3.481	left	12	-5.649	-1	1	0.255	1	1
6	143	rdw	RL	different	rdw_different	right	1.486	6.421	left	41	-8.888	-1	1	0.509	1	1
6	86	rdw	LR	different	rdw_different	left	-1.405	5.417	right	29	4.991	1	0	0.415	0	1
6	114	iid	RL	different	iid_different	right	1.583	3.228	left	10	-4.674	-1	1	1.104	0	0
6	173	iid	RR	same	iid_same	right	2.217	4.012	right	16	3.328	1	0	0.422	0	1
6	5	iid	LL	same	iid_same	left	-2.123	2.129	left	5	-3.169	-1	1	0.369	1	1
6	126	iid	RL	different	iid_different	right	1.794	4.732	left	22	-6.096	-1	1	0.566	0	0
6	117	iid	RL	different	iid_different	right	1.011	3.712	left	14	-2.576	-1	1	0.838	0	0
6	73	iid	LR	different	iid_different	left	-2.056	4.699	right	22	3.118	-1	1	1.07	1	1
6	140	iid	RL	different	iid_different	right	2.17	6.546	left	43	-2.644	-1	1	0.626	0	0
6	98	iid	LR	different	iid_different	left	-0.971	6.212	right	39	8.275	-1	1	0.455	1	1
6	172	iid	RR	same	iid_same	right	1.158	4.684	right	22	3.138	-1	1	1.074	0	0
6	96	iid	LR	different	iid_different	left	-1.995	6.028	right	36	3.041	-1	1	1.12	1	1
6	169	iid	RR	same	iid_same	right	1.394	3.481	right	12	5.649	1	0	0.526	0	1
6	97	iid	LR	different	iid_different	left	-1.346	6.31	right	40	3.058	-1	1	0.653	1	1
6	31	iid	LL	same	iid_same	left	-2.689	5.667	left	33	-13.897	1	0	0.651	1	0
6	12	iid	LL	same	iid_same	left	-1.311	3.437	left	12	-3.281	-1	1	0.942	1	1
6	35	iid	LL	same	iid_same	left	-2.32	5.071	left	26	-7.877	-1	1	0.472	1	1
6	119	iid	RL	different	iid_different	right	2.377	3.329	left	11	-2.683	1	0	0.487	0	1
6	42	iid	LL	same	iid_same	left	-1.954	6.647	left	44	-13.663	1	0	0.548	1	0
6	189	iid	RR	same	iid_same	right	2.719	5.571	right	31	10.583	1	0	0.399	0	1
6	90	iid	LR	different	iid_different	left	-2.17	6.546	right	43	2.644	1	0	0.397	1	0
6	136	iid	RL	different	iid_different	right	1.405	5.417	left	29	-4.991	1	0	0.423	0	1
6	51	iid	LR	different	iid_different	left	-0.806	2.319	right	5	3.749	1	0	0.057	1	0
6	127	iid	RL	different	iid_different	right	1.239	4.403	left	19	-7.711	1	0	0.447	0	1
6	162	iid	RR	same	iid_same	right	1.311	3.437	right	12	3.281	1	0	0.55	0	1
6	41	iid	LL	same	iid_same	left	-2.078	6.196	left	38	-11.804	1	0	0.779	1	0
6	118	iid	RL	different	iid_different	right	1.071	3.23	left	10	-4.659	1	0	0.334	0	1
6	113	iid	RL	different	iid_different	right	1.892	3.745	left	14	-4.613	-1	1	0.542	0	0
6	26	iid	LL	same	iid_same	left	-1.929	4.66	left	22	-8.105	-1	1	0.502	1	1
6	139	iid	RL	different	iid_different	right	0.999	5.404	left	30	-9.09	1	0	0.601	0	1
6	100	iid	RL	different	iid_different	right	2.251	2.722	left	8	-3.383	-1	1	0.679	0	0
6	111	iid	RL	different	iid_different	right	0.973	3.878	left	15	-2.704	1	0	0.234	0	1
6	2	iid	LL	same	iid_same	left	-2.413	2.537	left	6	-6.728	1	0	0.623	1	0
6	77	iid	LR	different	iid_different	left	-1.239	4.403	right	19	7.711	-1	1	0.393	1	1
6	46	iid	LL	same	iid_same	left	-1.185	6.479	left	42	-5.232	-1	1	0.481	1	1
6	187	iid	RR	same	iid_same	right	1.988	5.494	right	30	5.674	1	0	0.682	0	1
6	191	iid	RR	same	iid_same	right	2.078	6.196	right	38	11.804	1	0	0.527	0	1
6	85	iid	LR	different	iid_different	left	-1.907	4.917	right	24	2.755	1	0	0.64	1	0
6	161	iid	RR	same	iid_same	right	1.454	3.202	right	10	2.972	1	0	0.84	0	1
6	36	iid	LL	same	iid_same	left	-1.917	5.864	left	35	-11.991	-1	1	0.88	1	1
6	190	iid	RR	same	iid_same	right	2.137	6.102	right	37	2.857	1	0	0.479	0	1
6	61	iid	LR	different	iid_different	left	-0.973	3.878	right	15	2.704	1	0	0.733	1	0
6	22	iid	LL	same	iid_same	left	-1.158	4.684	left	22	-3.138	1	0	0.646	1	0
6	141	iid	RL	different	iid_different	right	1.575	6.045	left	37	-3.812	1	0	0.638	0	1
6	101	iid	RL	different	iid_different	right	0.806	2.319	left	5	-3.749	1	0	0.491	0	1
6	33	iid	LL	same	iid_same	left	-2.547	5.207	left	27	-4.706	-1	1	0.573	1	1
6	11	iid	LL	same	iid_same	left	-1.454	3.202	left	10	-2.972	-1	1	1.175	1	1
6	194	iid	RR	same	iid_same	right	1.816	6.152	right	38	4.335	1	0	0.762	0	1
6	159	iid	RR	same	iid_same	right	1.71	2.788	right	8	5.391	1	0	0.348	0	1
6	6	iid	LL	same	iid_same	left	-2.375	2.81	left	8	-5.006	-1	1	0.662	1	1
6	27	iid	LL	same	iid_same	left	-2.389	4.145	left	17	-3.429	-1	1	0.524	1	1
6	120	iid	RL	different	iid_different	right	1.926	4.487	left	20	-4.387	1	0	0.97	0	1
6	114	rdw	RL	different	rdw_different	right	1.583	3.228	left	10	-4.674	-1	1	0.361	1	1
6	173	rdw	RR	same	rdw_same	right	2.217	4.012	right	16	3.328	1	0	0.36	0	1
6	5	rdw	LL	same	rdw_same	left	-2.123	2.129	left	5	-3.169	-1	1	0.115	1	1
6	126	rdw	RL	different	rdw_different	right	1.794	4.732	left	22	-6.096	-1	1	0.375	1	1
6	117	rdw	RL	different	rdw_different	right	1.011	3.712	left	14	-2.576	-1	1	0.342	1	1
6	73	rdw	LR	different	rdw_different	left	-2.056	4.699	right	22	3.118	1	0	0.546	0	1
6	140	rdw	RL	different	rdw_different	right	2.17	6.546	left	43	-2.644	-1	1	0.513	1	1
6	98	rdw	LR	different	rdw_different	left	-0.971	6.212	right	39	8.275	1	0	0.592	0	1
6	172	rdw	RR	same	rdw_same	right	1.158	4.684	right	22	3.138	1	0	0.532	0	1
6	96	rdw	LR	different	rdw_different	left	-1.995	6.028	right	36	3.041	1	0	0.645	0	1
6	169	rdw	RR	same	rdw_same	right	1.394	3.481	right	12	5.649	1	0	0.448	0	1
6	97	rdw	LR	different	rdw_different	left	-1.346	6.31	right	40	3.058	1	0	0.5075000000000001	0	1
6	31	rdw	LL	same	rdw_same	left	-2.689	5.667	left	33	-13.897	-1	1	0.644	1	1
6	12	rdw	LL	same	rdw_same	left	-1.311	3.437	left	12	-3.281	-1	1	0.595	1	1
6	35	rdw	LL	same	rdw_same	left	-2.32	5.071	left	26	-7.877	-1	1	0.515	1	1
6	119	rdw	RL	different	rdw_different	right	2.377	3.329	left	11	-2.683	-1	1	0.959	1	1
6	42	rdw	LL	same	rdw_same	left	-1.954	6.647	left	44	-13.663	-1	1	0.626	1	1
6	189	rdw	RR	same	rdw_same	right	2.719	5.571	right	31	10.583	1	0	0.646	0	1
6	90	rdw	LR	different	rdw_different	left	-2.17	6.546	right	43	2.644	-1	1	0.936	0	0
6	136	rdw	RL	different	rdw_different	right	1.405	5.417	left	29	-4.991	-1	1	0.79	1	1
6	51	rdw	LR	different	rdw_different	left	-0.806	2.319	right	5	3.749	1	0	0.505	0	1
6	127	rdw	RL	different	rdw_different	right	1.239	4.403	left	19	-7.711	-1	1	0.498	1	1
6	162	rdw	RR	same	rdw_same	right	1.311	3.437	right	12	3.281	1	0	0.569	0	1
6	41	rdw	LL	same	rdw_same	left	-2.078	6.196	left	38	-11.804	-1	1	0.659	1	1
6	118	rdw	RL	different	rdw_different	right	1.071	3.23	left	10	-4.659	-1	1	0.523	1	1
6	113	rdw	RL	different	rdw_different	right	1.892	3.745	left	14	-4.613	-1	1	0.629	1	1
6	26	rdw	LL	same	rdw_same	left	-1.929	4.66	left	22	-8.105	-1	1	0.575	1	1
6	139	rdw	RL	different	rdw_different	right	0.999	5.404	left	30	-9.09	-1	1	0.689	1	1
6	100	rdw	RL	different	rdw_different	right	2.251	2.722	left	8	-3.383	-1	1	0.9	1	1
6	111	rdw	RL	different	rdw_different	right	0.973	3.878	left	15	-2.704	-1	1	0.618	1	1
6	2	rdw	LL	same	rdw_same	left	-2.413	2.537	left	6	-6.728	-1	1	0.334	1	1
6	77	rdw	LR	different	rdw_different	left	-1.239	4.403	right	19	7.711	1	0	0.57	0	1
6	46	rdw	LL	same	rdw_same	left	-1.185	6.479	left	42	-5.232	-1	1	0.5075000000000001	1	1
6	187	rdw	RR	same	rdw_same	right	1.988	5.494	right	30	5.674	1	0	0.569	0	1
6	191	rdw	RR	same	rdw_same	right	2.078	6.196	right	38	11.804	1	0	0.65	0	1
6	85	rdw	LR	different	rdw_different	left	-1.907	4.917	right	24	2.755	1	0	0.553	0	1
6	161	rdw	RR	same	rdw_same	right	1.454	3.202	right	10	2.972	1	0	0.903	0	1
6	36	rdw	LL	same	rdw_same	left	-1.917	5.864	left	35	-11.991	-1	1	0.508	1	1
6	190	rdw	RR	same	rdw_same	right	2.137	6.102	right	37	2.857	-1	1	0.855	0	0
6	61	rdw	LR	different	rdw_different	left	-0.973	3.878	right	15	2.704	1	0	0.339	0	1
6	22	rdw	LL	same	rdw_same	left	-1.158	4.684	left	22	-3.138	-1	1	0.339	1	1
6	141	rdw	RL	different	rdw_different	right	1.575	6.045	left	37	-3.812	-1	1	0.762	1	1
6	101	rdw	RL	different	rdw_different	right	0.806	2.319	left	5	-3.749	-1	1	0.606	1	1
6	33	rdw	LL	same	rdw_same	left	-2.547	5.207	left	27	-4.706	-1	1	0.363	1	1
6	11	rdw	LL	same	rdw_same	left	-1.454	3.202	left	10	-2.972	-1	1	0.245	1	1
6	194	rdw	RR	same	rdw_same	right	1.816	6.152	right	38	4.335	-1	1	0.862	0	0
6	159	rdw	RR	same	rdw_same	right	1.71	2.788	right	8	5.391	1	0	0.303	0	1
6	6	rdw	LL	same	rdw_same	left	-2.375	2.81	left	8	-5.006	-1	1	0.353	1	1
6	27	rdw	LL	same	rdw_same	left	-2.389	4.145	left	17	-3.429	-1	1	0.344	1	1
6	120	rdw	RL	different	rdw_different	right	1.926	4.487	left	20	-4.387	-1	1	0.442	1	1
6	4	iid	LL	same	iid_same	left	-2.051	2.291	left	5	-3.295	-1	1	0.404	1	1
6	32	iid	LL	same	iid_same	left	-2.179	5.057	left	26	-5.865	-1	1	1.443	1	1
6	142	iid	RL	different	iid_different	right	1.12	6.035	left	36	-5.179	-1	1	0.851	0	0
6	145	iid	RL	different	iid_different	right	1.969	6.295	left	40	-10.722	-1	1	0.6255	0	0
6	109	iid	RL	different	iid_different	right	1.193	2.511	left	6	-2.767	-1	1	0.6255	0	0
6	144	iid	RL	different	iid_different	right	1.676	6.092	left	37	-6.022	-1	1	0.819	0	0
6	10	iid	LL	same	iid_same	left	-1.646	3.03	left	9	-6.579	-1	1	0.6255	1	1
6	62	iid	LR	different	iid_different	left	-1.05	3.553	right	13	3.169	-1	1	0.799	1	1
6	112	iid	RL	different	iid_different	right	1.05	3.553	left	13	-3.169	-1	1	0.498	0	0
6	146	iid	RL	different	iid_different	right	1.995	6.028	left	36	-3.041	1	0	0.6255	0	1
6	166	iid	RR	same	iid_same	right	1.331	3.134	right	10	7.001	1	0	0.435	0	1
6	0	iid	LL	same	iid_same	left	-1.672	2.125	left	5	-3.182	-1	1	0.084	1	1
6	198	iid	RR	same	iid_same	right	2.101	6.227	right	39	4.733	-1	1	0.952	0	0
6	153	iid	RR	same	iid_same	right	1.229	2.32	right	5	4.069	-1	1	1.299	0	0
6	70	iid	LR	different	iid_different	left	-1.926	4.487	right	20	4.387	1	0	0.744	1	0
6	123	iid	RL	different	iid_different	right	2.056	4.699	left	22	-3.118	1	0	0.6255	0	1
6	64	iid	LR	different	iid_different	left	-1.583	3.228	right	10	4.674	-1	1	0.243	1	1
6	44	iid	LL	same	iid_same	left	-1.816	6.152	left	38	-4.335	1	0	0.508	1	0
6	163	iid	RR	same	iid_same	right	1.629	3.238	right	11	7.675	1	0	0.314	0	1
6	28	iid	LL	same	iid_same	left	-1.983	4.508	left	20	-4.197	-1	1	0.519	1	1
6	40	iid	LL	same	iid_same	left	-2.137	6.102	left	37	-2.857	1	0	0.991	1	0
6	108	iid	RL	different	iid_different	right	2.027	2.567	left	7	-4.044	1	0	0.355	0	1
6	155	iid	RR	same	iid_same	right	2.123	2.129	right	5	3.169	1	0	0.336	0	1
6	156	iid	RR	same	iid_same	right	2.375	2.81	right	8	5.006	1	0	0.352	0	1
6	25	iid	LL	same	iid_same	left	-1.971	4.243	left	18	-3.981	-1	1	0.224	1	1
6	23	iid	LL	same	iid_same	left	-2.217	4.012	left	16	-3.328	-1	1	0.179	1	1
6	184	iid	RR	same	iid_same	right	2.325	5.238	right	27	4.616	1	0	0.468	0	1
6	147	iid	RL	different	iid_different	right	1.346	6.31	left	40	-3.058	-1	1	0.446	0	0
6	81	iid	LR	different	iid_different	left	-1.773	5.602	right	31	12.73	1	0	0.518	1	0
6	39	iid	LL	same	iid_same	left	-2.719	5.571	left	31	-10.583	-1	1	0.371	1	1
6	168	iid	RR	same	iid_same	right	1.853	3.209	right	10	4.809	1	0	0.266	0	1
6	47	iid	LL	same	iid_same	left	-2.158	6.978	left	49	-5.806	1	0	0.547	1	0
6	94	iid	LR	different	iid_different	left	-1.676	6.092	right	37	6.022	1	0	1.245	1	0
6	154	iid	RR	same	iid_same	right	2.051	2.291	right	5	3.295	1	0	0.455	0	1
6	43	iid	LL	same	iid_same	left	-1.762	6.619	left	43	-11.962	-1	1	0.505	1	1
6	138	iid	RL	different	iid_different	right	1.027	5.533	left	31	-3.742	1	0	0.664	0	1
6	3	iid	LL	same	iid_same	left	-1.229	2.32	left	5	-4.069	1	0	0.564	1	0
6	105	iid	RL	different	iid_different	right	1.076	2.085	left	4	-4.474	1	0	0.387	0	1
6	53	iid	LR	different	iid_different	left	-0.961	2.657	right	7	2.843	-1	1	0.641	1	1
6	133	iid	RL	different	iid_different	right	1.014	5.344	left	29	-3.279	-1	1	1.121	0	0
6	180	iid	RR	same	iid_same	right	1.432	5.195	right	27	7.161	1	0	0.656	0	1
6	178	iid	RR	same	iid_same	right	1.983	4.508	right	20	4.197	1	0	0.546	0	1
6	185	iid	RR	same	iid_same	right	2.32	5.071	right	26	7.877	-1	1	0.584	0	0
6	49	iid	LL	same	iid_same	left	-1.82	6.317	left	40	-5.053	-1	1	0.704	1	1
6	80	iid	LR	different	iid_different	left	-1.134	4.973	right	25	3.726	1	0	0.618	1	0
6	34	iid	LL	same	iid_same	left	-2.325	5.238	left	27	-4.616	1	0	0.793	1	0
6	7	iid	LL	same	iid_same	left	-2.172	2.398	left	6	-6.377	-1	1	0.479	1	1
6	110	iid	RL	different	iid_different	right	0.889	3.379	left	11	-3.456	1	0	1.083	0	1
6	91	iid	LR	different	iid_different	left	-1.575	6.045	right	37	3.812	1	0	0.917	1	0
6	83	iid	LR	different	iid_different	left	-1.014	5.344	right	29	3.279	1	0	0.671	1	0
6	4	rdw	LL	same	rdw_same	left	-2.051	2.291	left	5	-3.295	-1	1	0.223	1	1
6	32	rdw	LL	same	rdw_same	left	-2.179	5.057	left	26	-5.865	-1	1	0.48	1	1
6	142	rdw	RL	different	rdw_different	right	1.12	6.035	left	36	-5.179	-1	1	0.457	1	1
6	145	rdw	RL	different	rdw_different	right	1.969	6.295	left	40	-10.722	-1	1	0.567	1	1
6	109	rdw	RL	different	rdw_different	right	1.193	2.511	left	6	-2.767	-1	1	0.249	1	1
6	144	rdw	RL	different	rdw_different	right	1.676	6.092	left	37	-6.022	-1	1	0.567	1	1
6	10	rdw	LL	same	rdw_same	left	-1.646	3.03	left	9	-6.579	-1	1	0.311	1	1
6	62	rdw	LR	different	rdw_different	left	-1.05	3.553	right	13	3.169	1	0	0.576	0	1
6	112	rdw	RL	different	rdw_different	right	1.05	3.553	left	13	-3.169	-1	1	0.451	1	1
6	146	rdw	RL	different	rdw_different	right	1.995	6.028	left	36	-3.041	1	0	1.0	1	0
6	166	rdw	RR	same	rdw_same	right	1.331	3.134	right	10	7.001	1	0	0.36	0	1
6	0	rdw	LL	same	rdw_same	left	-1.672	2.125	left	5	-3.182	-1	1	0.394	1	1
6	198	rdw	RR	same	rdw_same	right	2.101	6.227	right	39	4.733	-1	1	0.894	0	0
6	153	rdw	RR	same	rdw_same	right	1.229	2.32	right	5	4.069	1	0	0.402	0	1
6	70	rdw	LR	different	rdw_different	left	-1.926	4.487	right	20	4.387	1	0	0.543	0	1
6	123	rdw	RL	different	rdw_different	right	2.056	4.699	left	22	-3.118	-1	1	0.582	1	1
6	64	rdw	LR	different	rdw_different	left	-1.583	3.228	right	10	4.674	1	0	0.487	0	1
6	44	rdw	LL	same	rdw_same	left	-1.816	6.152	left	38	-4.335	1	0	0.874	1	0
6	163	rdw	RR	same	rdw_same	right	1.629	3.238	right	11	7.675	1	0	0.452	0	1
6	28	rdw	LL	same	rdw_same	left	-1.983	4.508	left	20	-4.197	-1	1	0.507	1	1
6	40	rdw	LL	same	rdw_same	left	-2.137	6.102	left	37	-2.857	1	0	0.856	1	0
6	108	rdw	RL	different	rdw_different	right	2.027	2.567	left	7	-4.044	-1	1	0.525	1	1
6	155	rdw	RR	same	rdw_same	right	2.123	2.129	right	5	3.169	1	0	0.589	0	1
6	156	rdw	RR	same	rdw_same	right	2.375	2.81	right	8	5.006	1	0	0.434	0	1
6	25	rdw	LL	same	rdw_same	left	-1.971	4.243	left	18	-3.981	-1	1	0.419	1	1
6	23	rdw	LL	same	rdw_same	left	-2.217	4.012	left	16	-3.328	-1	1	0.348	1	1
6	184	rdw	RR	same	rdw_same	right	2.325	5.238	right	27	4.616	1	0	0.557	0	1
6	147	rdw	RL	different	rdw_different	right	1.346	6.31	left	40	-3.058	1	0	0.898	1	0
