# subj	index_traj	path	conditions	condition	cond_sum	mean_side	mean_val	sd	last_visibl_side	f_missing_pos	last_visibl_center_dist[deg]	response	prop_left	RT_s	acc_lv	same_side_as_lv	same_side_as_ms
16	36	iid	LL	same	iid_same	left	-1.917	5.864	left	35	-11.991	1	0	0.392	0	0	0
16	108	iid	RL	different	iid_different	right	2.027	2.567	left	7	-4.044	-1	1	0.388	0	1	0
16	169	iid	RR	same	iid_same	right	1.394	3.481	right	12	5.649	1	0	0.416	1	1	1
16	25	iid	LL	same	iid_same	left	-1.971	4.243	left	18	-3.981	-1	1	0.395	1	1	1
16	136	iid	RL	different	iid_different	right	1.405	5.417	left	29	-4.991	1	0	0.445	1	0	1
16	43	iid	LL	same	iid_same	left	-1.762	6.619	left	43	-11.962	-1	1	0.383	1	1	1
16	137	iid	RL	different	iid_different	right	1.078	5.502	left	30	-5.305	1	0	0.525	1	0	1
16	46	iid	LL	same	iid_same	left	-1.185	6.479	left	42	-5.232	1	0	0.609	0	0	0
16	4	iid	LL	same	iid_same	left	-2.051	2.291	left	5	-3.295	1	0	0.413	0	0	0
16	165	iid	RR	same	iid_same	right	2.085	3.039	right	9	3.017	1	0	0.225	1	1	1
16	54	iid	LR	different	iid_different	left	-1.113	2.948	right	9	2.555	-1	1	0.237	1	0	1
16	139	iid	RL	different	iid_different	right	0.999	5.404	left	30	-9.09	1	0	0.464	1	0	1
16	186	iid	RR	same	iid_same	right	1.917	5.864	right	35	11.991	1	0	0.434	1	1	1
16	8	iid	LL	same	iid_same	left	-1.147	2.092	left	4	-3.873	-1	1	0.444	1	1	1
16	13	iid	LL	same	iid_same	left	-1.629	3.238	left	11	-7.675	-1	1	0.25	1	1	1
16	5	iid	LL	same	iid_same	left	-2.123	2.129	left	5	-3.169	-1	1	0.304	1	1	1
16	33	iid	LL	same	iid_same	left	-2.547	5.207	left	27	-4.706	-1	1	0.346	1	1	1
16	81	iid	LR	different	iid_different	left	-1.773	5.602	right	31	12.73	-1	1	0.372	1	0	1
16	31	iid	LL	same	iid_same	left	-2.689	5.667	left	33	-13.897	-1	1	0.353	1	1	1
16	59	iid	LR	different	iid_different	left	-1.193	2.511	right	6	2.767	-1	1	0.071	1	0	1
16	166	iid	RR	same	iid_same	right	1.331	3.134	right	10	7.001	-1	1	0.249	0	0	0
16	103	iid	RL	different	iid_different	right	0.961	2.657	left	7	-2.843	1	0	0.366	1	0	1
16	124	iid	RL	different	iid_different	right	1.906	4.326	left	19	-4.242	1	0	0.413	1	0	1
16	163	iid	RR	same	iid_same	right	1.629	3.238	right	11	7.675	1	0	0.44	1	1	1
16	7	iid	LL	same	iid_same	left	-2.172	2.398	left	6	-6.377	-1	1	0.369	1	1	1
16	27	iid	LL	same	iid_same	left	-2.389	4.145	left	17	-3.429	-1	1	0.36	1	1	1
16	177	iid	RR	same	iid_same	right	2.389	4.145	right	17	3.429	1	0	0.223	1	1	1
16	32	iid	LL	same	iid_same	left	-2.179	5.057	left	26	-5.865	1	0	0.413	0	0	0
16	60	iid	LR	different	iid_different	left	-0.889	3.379	right	11	3.456	1	0	0.3	0	1	0
16	112	iid	RL	different	iid_different	right	1.05	3.553	left	13	-3.169	1	0	0.355	1	0	1
16	73	iid	LR	different	iid_different	left	-2.056	4.699	right	22	3.118	-1	1	0.397	1	0	1
16	162	iid	RR	same	iid_same	right	1.311	3.437	right	12	3.281	1	0	0.525	1	1	1
16	48	iid	LL	same	iid_same	left	-2.101	6.227	left	39	-4.733	-1	1	0.669	1	1	1
16	120	iid	RL	different	iid_different	right	1.926	4.487	left	20	-4.387	1	0	0.445	1	0	1
16	28	iid	LL	same	iid_same	left	-1.983	4.508	left	20	-4.197	-1	1	0.384	1	1	1
16	170	iid	RR	same	iid_same	right	2.263	4.205	right	18	3.056	1	0	0.449	1	1	1
16	99	iid	LR	different	iid_different	left	-1.186	6.295	right	40	3.668	1	0	0.573	0	1	0
16	135	iid	RL	different	iid_different	right	1.907	4.917	left	24	-2.755	1	0	0.549	1	0	1
16	84	iid	LR	different	iid_different	left	-1.581	5.468	right	30	3.437	-1	1	0.534	1	0	1
16	47	iid	LL	same	iid_same	left	-2.158	6.978	left	49	-5.806	1	0	0.521	0	0	0
16	104	iid	RL	different	iid_different	right	1.113	2.948	left	9	-2.555	1	0	0.405	1	0	1
16	3	iid	LL	same	iid_same	left	-1.229	2.32	left	5	-4.069	-1	1	0.349	1	1	1
16	153	iid	RR	same	iid_same	right	1.229	2.32	right	5	4.069	1	0	0.317	1	1	1
16	157	iid	RR	same	iid_same	right	2.172	2.398	right	6	6.377	1	0	0.361	1	1	1
16	118	iid	RL	different	iid_different	right	1.071	3.23	left	10	-4.659	1	0	0.445	1	0	1
16	154	iid	RR	same	iid_same	right	2.051	2.291	right	5	3.295	1	0	0.305	1	1	1
16	196	iid	RR	same	iid_same	right	1.185	6.479	right	42	5.232	-1	1	0.412	0	0	0
16	74	iid	LR	different	iid_different	left	-1.906	4.326	right	19	4.242	-1	1	0.427	1	0	1
16	61	iid	LR	different	iid_different	left	-0.973	3.878	right	15	2.704	1	0	0.454	0	1	0
16	63	iid	LR	different	iid_different	left	-1.892	3.745	right	14	4.613	-1	1	0.137	1	0	1
16	78	iid	LR	different	iid_different	left	-0.87	4.088	right	17	2.599	-1	1	0.378	1	0	1
16	119	iid	RL	different	iid_different	right	2.377	3.329	left	11	-2.683	-1	1	0.453	0	1	0
16	55	iid	LR	different	iid_different	left	-1.076	2.085	right	4	4.474	-1	1	0.371	1	0	1
16	77	iid	LR	different	iid_different	left	-1.239	4.403	right	19	7.711	-1	1	0.304	1	0	1
16	22	iid	LL	same	iid_same	left	-1.158	4.684	left	22	-3.138	-1	1	0.428	1	1	1
16	129	iid	RL	different	iid_different	right	2.149	4.637	left	22	-6.019	1	0	0.51	1	0	1
16	105	iid	RL	different	iid_different	right	1.076	2.085	left	4	-4.474	1	0	0.597	1	0	1
16	102	iid	RL	different	iid_different	right	1.512	2.3	left	5	-5.012	1	0	0.37	1	0	1
16	159	iid	RR	same	iid_same	right	1.71	2.788	right	8	5.391	-1	1	0.48	0	0	0
16	9	iid	LL	same	iid_same	left	-1.71	2.788	left	8	-5.391	-1	1	0.309	1	1	1
16	15	iid	LL	same	iid_same	left	-2.085	3.039	left	9	-3.017	-1	1	0.263	1	1	1
16	150	iid	RR	same	iid_same	right	1.672	2.125	right	5	3.182	1	0	0.312	1	1	1
16	76	iid	LR	different	iid_different	left	-1.794	4.732	right	22	6.096	-1	1	0.313	1	0	1
16	0	iid	LL	same	iid_same	left	-1.672	2.125	left	5	-3.182	-1	1	0.213	1	1	1
16	71	iid	LR	different	iid_different	left	-1.764	4.73	right	22	2.728	-1	1	0.496	1	0	1
16	90	iid	LR	different	iid_different	left	-2.17	6.546	right	43	2.644	-1	1	0.548	1	0	1
16	100	iid	RL	different	iid_different	right	2.251	2.722	left	8	-3.383	1	0	0.403	1	0	1
16	44	iid	LL	same	iid_same	left	-1.816	6.152	left	38	-4.335	-1	1	0.412	1	1	1
16	94	iid	LR	different	iid_different	left	-1.676	6.092	right	37	6.022	-1	1	0.218	1	0	1
16	176	iid	RR	same	iid_same	right	1.929	4.66	right	22	8.105	1	0	0.413	1	1	1
16	142	iid	RL	different	iid_different	right	1.12	6.035	left	36	-5.179	1	0	0.062	1	0	1
16	113	iid	RL	different	iid_different	right	1.892	3.745	left	14	-4.613	1	0	0.413	1	0	1
16	53	iid	LR	different	iid_different	left	-0.961	2.657	right	7	2.843	-1	1	0.453	1	0	1
16	12	iid	LL	same	iid_same	left	-1.311	3.437	left	12	-3.281	-1	1	0.458	1	1	1
16	20	iid	LL	same	iid_same	left	-2.263	4.205	left	18	-3.056	1	0	0.4125	0	0	0
16	171	iid	RR	same	iid_same	right	2.081	4.839	right	24	11.931	1	0	0.603	1	1	1
16	160	iid	RR	same	iid_same	right	1.646	3.03	right	9	6.579	1	0	0.416	1	1	1
16	180	iid	RR	same	iid_same	right	1.432	5.195	right	27	7.161	-1	1	0.427	0	0	0
16	95	iid	LR	different	iid_different	left	-1.969	6.295	right	40	10.722	-1	1	0.467	1	0	1
16	121	iid	RL	different	iid_different	right	1.764	4.73	left	22	-2.728	1	0	0.58	1	0	1
16	185	iid	RR	same	iid_same	right	2.32	5.071	right	26	7.877	-1	1	0.379	0	0	0
16	39	iid	LL	same	iid_same	left	-2.719	5.571	left	31	-10.583	-1	1	0.271	1	1	1
16	66	iid	LR	different	iid_different	left	-2.091	3.596	right	13	5.348	-1	1	0.283	1	0	1
16	19	iid	LL	same	iid_same	left	-1.394	3.481	left	12	-5.649	-1	1	0.207	1	1	1
16	11	iid	LL	same	iid_same	left	-1.454	3.202	left	10	-2.972	1	0	0.413	0	0	0
16	45	iid	LL	same	iid_same	left	-0.81	6.405	left	41	-10.068	1	0	0.536	0	0	0
16	41	iid	LL	same	iid_same	left	-2.078	6.196	left	38	-11.804	-1	1	0.404	1	1	1
16	92	iid	LR	different	iid_different	left	-1.12	6.035	right	36	5.179	-1	1	0.413	1	0	1
16	168	iid	RR	same	iid_same	right	1.853	3.209	right	10	4.809	1	0	0.29	1	1	1
16	1	iid	LL	same	iid_same	left	-1.432	2.804	left	8	-3.469	-1	1	0.229	1	1	1
16	57	iid	LR	different	iid_different	left	-2.189	2.964	right	9	2.592	-1	1	0.37	1	0	1
16	189	iid	RR	same	iid_same	right	2.719	5.571	right	31	10.583	1	0	0.569	1	1	1
16	151	iid	RR	same	iid_same	right	1.432	2.804	right	8	3.469	1	0	0.457	1	1	1
16	167	iid	RR	same	iid_same	right	2.376	3.95	right	16	7.381	1	0	0.399	1	1	1
16	116	iid	RL	different	iid_different	right	2.091	3.596	left	13	-5.348	1	0	0.389	1	0	1
16	138	iid	RL	different	iid_different	right	1.027	5.533	left	31	-3.742	1	0	0.506	1	0	1
16	155	iid	RR	same	iid_same	right	2.123	2.129	right	5	3.169	1	0	0.413	1	1	1
16	82	iid	LR	different	iid_different	left	-0.915	5.411	right	29	4.576	-1	1	0.36	1	0	1
16	181	iid	RR	same	iid_same	right	2.689	5.667	right	33	13.897	1	0	0.441	1	1	1
16	122	iid	RL	different	iid_different	right	1.283	4.911	left	24	-3.587	-1	1	0.306	0	1	0
16	30	iid	LL	same	iid_same	left	-1.432	5.195	left	27	-7.161	-1	1	0.467	1	1	1
16	172	iid	RR	same	iid_same	right	1.158	4.684	right	22	3.138	-1	1	0.376	0	0	0
16	140	iid	RL	different	iid_different	right	2.17	6.546	left	43	-2.644	1	0	0.353	1	0	1
16	29	iid	LL	same	iid_same	left	-1.621	4.376	left	19	-14.001	-1	1	0.465	1	1	1
16	93	iid	LR	different	iid_different	left	-1.486	6.421	right	41	8.888	1	0	0.413	0	1	0
16	149	iid	RL	different	iid_different	right	1.186	6.295	left	40	-3.668	-1	1	0.4125	0	1	0
16	173	iid	RR	same	iid_same	right	2.217	4.012	right	16	3.328	1	0	0.613	1	1	1
16	38	iid	LL	same	iid_same	left	-2.822	5.379	left	29	-8.417	-1	1	0.362	1	1	1
16	146	iid	RL	different	iid_different	right	1.995	6.028	left	36	-3.041	-1	1	0.384	0	1	0
16	195	iid	RR	same	iid_same	right	0.81	6.405	right	41	10.068	1	0	0.368	1	1	1
16	133	iid	RL	different	iid_different	right	1.014	5.344	left	29	-3.279	1	0	0.393	1	0	1
16	17	iid	LL	same	iid_same	left	-2.376	3.95	left	16	-7.381	-1	1	0.551	1	1	1
16	65	iid	LR	different	iid_different	left	-2.055	3.917	right	16	5.82	-1	1	0.384	1	0	1
16	62	iid	LR	different	iid_different	left	-1.05	3.553	right	13	3.169	-1	1	0.4125	1	0	1
16	143	iid	RL	different	iid_different	right	1.486	6.421	left	41	-8.888	1	0	0.377	1	0	1
16	128	iid	RL	different	iid_different	right	0.87	4.088	left	17	-2.599	1	0	0.493	1	0	1
16	10	iid	LL	same	iid_same	left	-1.646	3.03	left	9	-6.579	-1	1	0.083	1	1	1
16	183	iid	RR	same	iid_same	right	2.547	5.207	right	27	4.706	1	0	0.499	1	1	1
16	188	iid	RR	same	iid_same	right	2.822	5.379	right	29	8.417	1	0	0.466	1	1	1
16	80	iid	LR	different	iid_different	left	-1.134	4.973	right	25	3.726	-1	1	0.285	1	0	1
16	79	iid	LR	different	iid_different	left	-2.149	4.637	right	22	6.019	1	0	0.424	0	1	0
16	67	iid	LR	different	iid_different	left	-1.011	3.712	right	14	2.576	-1	1	0.392	1	0	1
16	37	iid	LL	same	iid_same	left	-1.988	5.494	left	30	-5.674	-1	1	0.321	1	1	1
16	148	iid	RL	different	iid_different	right	0.971	6.212	left	39	-8.275	-1	1	0.295	0	1	0
16	114	iid	RL	different	iid_different	right	1.583	3.228	left	10	-4.674	-1	1	0.541	0	1	0
16	144	iid	RL	different	iid_different	right	1.676	6.092	left	37	-6.022	1	0	0.551	1	0	1
16	190	iid	RR	same	iid_same	right	2.137	6.102	right	37	2.857	-1	1	0.527	0	0	0
16	26	iid	LL	same	iid_same	left	-1.929	4.66	left	22	-8.105	1	0	0.4125	0	0	0
16	50	iid	LR	different	iid_different	left	-2.251	2.722	right	8	3.383	-1	1	0.23	1	0	1
16	192	iid	RR	same	iid_same	right	1.954	6.647	right	44	13.663	1	0	0.393	1	1	1
16	179	iid	RR	same	iid_same	right	1.621	4.376	right	19	14.001	-1	1	0.352	0	0	0
16	184	iid	RR	same	iid_same	right	2.325	5.238	right	27	4.616	-1	1	0.414	0	0	0
16	199	iid	RR	same	iid_same	right	1.82	6.317	right	40	5.053	1	0	0.355	1	1	1
16	109	iid	RL	different	iid_different	right	1.193	2.511	left	6	-2.767	-1	1	0.208	0	1	0
16	115	iid	RL	different	iid_different	right	2.055	3.917	left	16	-5.82	1	0	0.5	1	0	1
16	98	iid	LR	different	iid_different	left	-0.971	6.212	right	39	8.275	-1	1	0.4125	1	0	1
16	97	iid	LR	different	iid_different	left	-1.346	6.31	right	40	3.058	-1	1	0.338	1	0	1
16	69	iid	LR	different	iid_different	left	-2.377	3.329	right	11	2.683	1	0	0.455	0	1	0
16	161	iid	RR	same	iid_same	right	1.454	3.202	right	10	2.972	-1	1	0.43	0	0	0
16	174	iid	RR	same	iid_same	right	1.157	4.176	right	17	2.95	1	0	0.4125	1	1	1
16	107	iid	RL	different	iid_different	right	2.189	2.964	left	9	-2.592	-1	1	0.406	0	1	0
16	72	iid	LR	different	iid_different	left	-1.283	4.911	right	24	3.587	1	0	0.49	0	1	0
16	88	iid	LR	different	iid_different	left	-1.027	5.533	right	31	3.742	-1	1	0.358	1	0	1
16	130	iid	RL	different	iid_different	right	1.134	4.973	left	25	-3.726	1	0	0.517	1	0	1
16	96	iid	LR	different	iid_different	left	-1.995	6.028	right	36	3.041	-1	1	0.422	1	0	1
16	86	iid	LR	different	iid_different	left	-1.405	5.417	right	29	4.991	-1	1	0.4125	1	0	1
16	101	iid	RL	different	iid_different	right	0.806	2.319	left	5	-3.749	1	0	0.545	1	0	1
16	18	iid	LL	same	iid_same	left	-1.853	3.209	left	10	-4.809	-1	1	0.286	1	1	1
16	164	iid	RR	same	iid_same	right	2.465	3.163	right	10	5.991	1	0	0.382	1	1	1
16	2	iid	LL	same	iid_same	left	-2.413	2.537	left	6	-6.728	-1	1	0.276	1	1	1
