# subj	index_traj	path	conditions	condition	cond_sum	mean_side	mean_val	sd	last_visibl_side	f_missing_pos	last_visibl_center_dist[deg]	response	prop_left	RT_s	acc_lv	same_side_as_lv	same_side_as_ms
1	120	iid	RL	different	iid_different	right	1.926	4.487	left	20	-4.387	1	0	0.404	1	0	1
1	145	iid	RL	different	iid_different	right	1.969	6.295	left	40	-10.722	-1	1	0.358	0	1	0
1	142	iid	RL	different	iid_different	right	1.12	6.035	left	36	-5.179	-1	1	0.437	0	1	0
1	32	iid	LL	same	iid_same	left	-2.179	5.057	left	26	-5.865	1	0	0.498	0	0	0
1	4	iid	LL	same	iid_same	left	-2.051	2.291	left	5	-3.295	1	0	0.624	0	0	0
1	179	iid	RR	same	iid_same	right	1.621	4.376	right	19	14.001	1	0	0.437	1	1	1
1	27	iid	LL	same	iid_same	left	-2.389	4.145	left	17	-3.429	-1	1	0.364	1	1	1
1	109	iid	RL	different	iid_different	right	1.193	2.511	left	6	-2.767	1	0	0.423	1	0	1
1	6	iid	LL	same	iid_same	left	-2.375	2.81	left	8	-5.006	-1	1	0.338	1	1	1
1	194	iid	RR	same	iid_same	right	1.816	6.152	right	38	4.335	-1	1	0.668	0	0	0
1	11	iid	LL	same	iid_same	left	-1.454	3.202	left	10	-2.972	-1	1	0.365	1	1	1
1	33	iid	LL	same	iid_same	left	-2.547	5.207	left	27	-4.706	-1	1	0.527	1	1	1
1	101	iid	RL	different	iid_different	right	0.806	2.319	left	5	-3.749	1	0	0.299	1	0	1
1	141	iid	RL	different	iid_different	right	1.575	6.045	left	37	-3.812	1	0	0.361	1	0	1
1	22	iid	LL	same	iid_same	left	-1.158	4.684	left	22	-3.138	-1	1	0.357	1	1	1
1	159	iid	RR	same	iid_same	right	1.71	2.788	right	8	5.391	1	0	0.212	1	1	1
1	144	iid	RL	different	iid_different	right	1.676	6.092	left	37	-6.022	1	0	0.346	1	0	1
1	10	iid	LL	same	iid_same	left	-1.646	3.03	left	9	-6.579	-1	1	0.458	1	1	1
1	62	iid	LR	different	iid_different	left	-1.05	3.553	right	13	3.169	-1	1	0.597	1	0	1
1	155	iid	RR	same	iid_same	right	2.123	2.129	right	5	3.169	1	0	0.483	1	1	1
1	108	iid	RL	different	iid_different	right	2.027	2.567	left	7	-4.044	1	0	0.434	1	0	1
1	40	iid	LL	same	iid_same	left	-2.137	6.102	left	37	-2.857	-1	1	0.435	1	1	1
1	28	iid	LL	same	iid_same	left	-1.983	4.508	left	20	-4.197	-1	1	0.258	1	1	1
1	163	iid	RR	same	iid_same	right	1.629	3.238	right	11	7.675	1	0	0.434	1	1	1
1	44	iid	LL	same	iid_same	left	-1.816	6.152	left	38	-4.335	-1	1	0.35	1	1	1
1	64	iid	LR	different	iid_different	left	-1.583	3.228	right	10	4.674	-1	1	0.231	1	0	1
1	123	iid	RL	different	iid_different	right	2.056	4.699	left	22	-3.118	1	0	0.328	1	0	1
1	70	iid	LR	different	iid_different	left	-1.926	4.487	right	20	4.387	-1	1	0.374	1	0	1
1	153	iid	RR	same	iid_same	right	1.229	2.32	right	5	4.069	1	0	0.554	1	1	1
1	198	iid	RR	same	iid_same	right	2.101	6.227	right	39	4.733	1	0	0.474	1	1	1
1	0	iid	LL	same	iid_same	left	-1.672	2.125	left	5	-3.182	-1	1	0.518	1	1	1
1	166	iid	RR	same	iid_same	right	1.331	3.134	right	10	7.001	1	0	0.448	1	1	1
1	146	iid	RL	different	iid_different	right	1.995	6.028	left	36	-3.041	1	0	0.479	1	0	1
1	112	iid	RL	different	iid_different	right	1.05	3.553	left	13	-3.169	1	0	0.403	1	0	1
1	61	iid	LR	different	iid_different	left	-0.973	3.878	right	15	2.704	-1	1	0.072	1	0	1
1	190	iid	RR	same	iid_same	right	2.137	6.102	right	37	2.857	1	0	0.439	1	1	1
1	36	iid	LL	same	iid_same	left	-1.917	5.864	left	35	-11.991	-1	1	0.415	1	1	1
1	161	iid	RR	same	iid_same	right	1.454	3.202	right	10	2.972	1	0	0.207	1	1	1
1	42	iid	LL	same	iid_same	left	-1.954	6.647	left	44	-13.663	-1	1	0.57	1	1	1
1	119	iid	RL	different	iid_different	right	2.377	3.329	left	11	-2.683	1	0	0.317	1	0	1
1	35	iid	LL	same	iid_same	left	-2.32	5.071	left	26	-7.877	-1	1	0.388	1	1	1
1	12	iid	LL	same	iid_same	left	-1.311	3.437	left	12	-3.281	-1	1	0.526	1	1	1
1	31	iid	LL	same	iid_same	left	-2.689	5.667	left	33	-13.897	-1	1	0.443	1	1	1
1	97	iid	LR	different	iid_different	left	-1.346	6.31	right	40	3.058	-1	1	0.635	1	0	1
1	169	iid	RR	same	iid_same	right	1.394	3.481	right	12	5.649	1	0	0.341	1	1	1
1	96	iid	LR	different	iid_different	left	-1.995	6.028	right	36	3.041	1	0	0.676	0	1	0
1	172	iid	RR	same	iid_same	right	1.158	4.684	right	22	3.138	1	0	0.593	1	1	1
1	98	iid	LR	different	iid_different	left	-0.971	6.212	right	39	8.275	1	0	0.503	0	1	0
1	140	iid	RL	different	iid_different	right	2.17	6.546	left	43	-2.644	1	0	0.514	1	0	1
1	73	iid	LR	different	iid_different	left	-2.056	4.699	right	22	3.118	-1	1	0.423	1	0	1
1	117	iid	RL	different	iid_different	right	1.011	3.712	left	14	-2.576	1	0	0.496	1	0	1
1	126	iid	RL	different	iid_different	right	1.794	4.732	left	22	-6.096	1	0	0.434	1	0	1
1	5	iid	LL	same	iid_same	left	-2.123	2.129	left	5	-3.169	-1	1	0.221	1	1	1
1	189	iid	RR	same	iid_same	right	2.719	5.571	right	31	10.583	1	0	0.352	1	1	1
1	156	iid	RR	same	iid_same	right	2.375	2.81	right	8	5.006	1	0	0.344	1	1	1
1	90	iid	LR	different	iid_different	left	-2.17	6.546	right	43	2.644	-1	1	0.45	1	0	1
1	51	iid	LR	different	iid_different	left	-0.806	2.319	right	5	3.749	-1	1	0.368	1	0	1
1	85	iid	LR	different	iid_different	left	-1.907	4.917	right	24	2.755	-1	1	0.384	1	0	1
1	191	iid	RR	same	iid_same	right	2.078	6.196	right	38	11.804	1	0	0.406	1	1	1
1	187	iid	RR	same	iid_same	right	1.988	5.494	right	30	5.674	1	0	0.387	1	1	1
1	46	iid	LL	same	iid_same	left	-1.185	6.479	left	42	-5.232	-1	1	0.488	1	1	1
1	77	iid	LR	different	iid_different	left	-1.239	4.403	right	19	7.711	-1	1	0.564	1	0	1
1	2	iid	LL	same	iid_same	left	-2.413	2.537	left	6	-6.728	-1	1	0.215	1	1	1
1	111	iid	RL	different	iid_different	right	0.973	3.878	left	15	-2.704	1	0	0.371	1	0	1
1	100	iid	RL	different	iid_different	right	2.251	2.722	left	8	-3.383	1	0	0.309	1	0	1
1	139	iid	RL	different	iid_different	right	0.999	5.404	left	30	-9.09	1	0	0.553	1	0	1
1	26	iid	LL	same	iid_same	left	-1.929	4.66	left	22	-8.105	-1	1	0.409	1	1	1
1	113	iid	RL	different	iid_different	right	1.892	3.745	left	14	-4.613	1	0	0.301	1	0	1
1	118	iid	RL	different	iid_different	right	1.071	3.23	left	10	-4.659	1	0	0.345	1	0	1
1	41	iid	LL	same	iid_same	left	-2.078	6.196	left	38	-11.804	-1	1	0.521	1	1	1
1	162	iid	RR	same	iid_same	right	1.311	3.437	right	12	3.281	1	0	0.241	1	1	1
1	127	iid	RL	different	iid_different	right	1.239	4.403	left	19	-7.711	1	0	0.302	1	0	1
1	136	iid	RL	different	iid_different	right	1.405	5.417	left	29	-4.991	1	0	0.386	1	0	1
1	173	iid	RR	same	iid_same	right	2.217	4.012	right	16	3.328	1	0	0.372	1	1	1
1	25	iid	LL	same	iid_same	left	-1.971	4.243	left	18	-3.981	-1	1	0.312	1	1	1
1	184	iid	RR	same	iid_same	right	2.325	5.238	right	27	4.616	1	0	0.382	1	1	1
1	157	iid	RR	same	iid_same	right	2.172	2.398	right	6	6.377	1	0	0.411	1	1	1
1	37	iid	LL	same	iid_same	left	-1.988	5.494	left	30	-5.674	-1	1	0.599	1	1	1
1	129	iid	RL	different	iid_different	right	2.149	4.637	left	22	-6.019	1	0	0.585	1	0	1
1	192	iid	RR	same	iid_same	right	1.954	6.647	right	44	13.663	1	0	0.551	1	1	1
1	160	iid	RR	same	iid_same	right	1.646	3.03	right	9	6.579	1	0	0.343	1	1	1
1	57	iid	LR	different	iid_different	left	-2.189	2.964	right	9	2.592	-1	1	0.37	1	0	1
1	193	iid	RR	same	iid_same	right	1.762	6.619	right	43	11.962	1	0	0.621	1	1	1
1	21	iid	LL	same	iid_same	left	-2.081	4.839	left	24	-11.931	-1	1	0.416	1	1	1
1	48	iid	LL	same	iid_same	left	-2.101	6.227	left	39	-4.733	-1	1	0.533	1	1	1
1	58	iid	LR	different	iid_different	left	-2.027	2.567	right	7	4.044	-1	1	0.368	1	0	1
1	196	iid	RR	same	iid_same	right	1.185	6.479	right	42	5.232	1	0	0.56	1	1	1
1	50	iid	LR	different	iid_different	left	-2.251	2.722	right	8	3.383	-1	1	0.309	1	0	1
1	107	iid	RL	different	iid_different	right	2.189	2.964	left	9	-2.592	1	0	0.332	1	0	1
1	54	iid	LR	different	iid_different	left	-1.113	2.948	right	9	2.555	-1	1	0.304	1	0	1
1	88	iid	LR	different	iid_different	left	-1.027	5.533	right	31	3.742	-1	1	0.519	1	0	1
1	1	iid	LL	same	iid_same	left	-1.432	2.804	left	8	-3.469	-1	1	0.465	1	1	1
1	52	iid	LR	different	iid_different	left	-1.512	2.3	right	5	5.012	-1	1	0.423	1	0	1
1	149	iid	RL	different	iid_different	right	1.186	6.295	left	40	-3.668	-1	1	0.681	0	1	0
1	92	iid	LR	different	iid_different	left	-1.12	6.035	right	36	5.179	-1	1	0.568	1	0	1
