# subj	index_traj	path	conditions	condition	cond_sum	mean_side	mean_val	sd	last_visibl_side	f_missing_pos	last_visibl_center_dist[deg]	response	prop_left	RT_s	acc_lv	same_side_as_lv	same_side_as_ms
6	130	rdw	RL	different	rdw_different	right	1.134	4.973	left	25	-3.726	1	0	0.696	0	0	1
6	149	rdw	RL	different	rdw_different	right	1.186	6.295	left	40	-3.668	1	0	0.807	0	0	1
6	52	rdw	LR	different	rdw_different	left	-1.512	2.3	right	5	5.012	1	0	0.441	1	1	0
6	1	rdw	LL	same	rdw_same	left	-1.432	2.804	left	8	-3.469	1	0	0.438	0	0	0
6	193	rdw	RR	same	rdw_same	right	1.762	6.619	right	43	11.962	-1	1	0.5075000000000001	0	0	0
6	157	rdw	RR	same	rdw_same	right	2.172	2.398	right	6	6.377	1	0	0.193	1	1	1
6	37	rdw	LL	same	rdw_same	left	-1.988	5.494	left	30	-5.674	-1	1	0.5075000000000001	1	1	1
6	129	rdw	RL	different	rdw_different	right	2.149	4.637	left	22	-6.019	-1	1	0.593	1	1	0
6	192	rdw	RR	same	rdw_same	right	1.954	6.647	right	44	13.663	1	0	0.685	1	1	1
6	103	rdw	RL	different	rdw_different	right	0.961	2.657	left	7	-2.843	-1	1	0.66	1	1	0
6	25	rdw	LL	same	rdw_same	left	-1.971	4.243	left	18	-3.981	-1	1	0.419	1	1	1
6	120	rdw	RL	different	rdw_different	right	1.926	4.487	left	20	-4.387	-1	1	0.442	1	1	0
6	155	rdw	RR	same	rdw_same	right	2.123	2.129	right	5	3.169	1	0	0.589	1	1	1
6	55	rdw	LR	different	rdw_different	left	-1.076	2.085	right	4	4.474	1	0	0.646	1	1	0
6	75	rdw	LR	different	rdw_different	left	-1.007	4.726	right	22	7.396	1	0	0.757	1	1	0
6	150	rdw	RR	same	rdw_same	right	1.672	2.125	right	5	3.182	1	0	0.759	1	1	1
6	104	rdw	RL	different	rdw_different	right	1.113	2.948	left	9	-2.555	-1	1	0.667	1	1	0
6	135	rdw	RL	different	rdw_different	right	1.907	4.917	left	24	-2.755	-1	1	0.8	1	1	0
6	137	rdw	RL	different	rdw_different	right	1.078	5.502	left	30	-5.305	-1	1	0.52	1	1	0
6	164	rdw	RR	same	rdw_same	right	2.465	3.163	right	10	5.991	1	0	0.378	1	1	1
6	76	rdw	LR	different	rdw_different	left	-1.794	4.732	right	22	6.096	1	0	0.593	1	1	0
6	79	rdw	LR	different	rdw_different	left	-2.149	4.637	right	22	6.019	1	0	0.512	1	1	0
6	197	rdw	RR	same	rdw_same	right	2.158	6.978	right	49	5.806	1	0	0.87	1	1	1
6	38	rdw	LL	same	rdw_same	left	-2.822	5.379	left	29	-8.417	-1	1	0.462	1	1	1
6	24	rdw	LL	same	rdw_same	left	-1.157	4.176	left	17	-2.95	-1	1	0.405	1	1	1
6	122	rdw	RL	different	rdw_different	right	1.283	4.911	left	24	-3.587	-1	1	0.284	1	1	0
6	195	rdw	RR	same	rdw_same	right	0.81	6.405	right	41	10.068	1	0	0.362	1	1	1
6	29	rdw	LL	same	rdw_same	left	-1.621	4.376	left	19	-14.001	-1	1	0.264	1	1	1
6	19	rdw	LL	same	rdw_same	left	-1.394	3.481	left	12	-5.649	-1	1	0.255	1	1	1
6	143	rdw	RL	different	rdw_different	right	1.486	6.421	left	41	-8.888	-1	1	0.509	1	1	0
6	86	rdw	LR	different	rdw_different	left	-1.405	5.417	right	29	4.991	1	0	0.415	1	1	0
6	114	rdw	RL	different	rdw_different	right	1.583	3.228	left	10	-4.674	-1	1	0.361	1	1	0
6	173	rdw	RR	same	rdw_same	right	2.217	4.012	right	16	3.328	1	0	0.36	1	1	1
6	5	rdw	LL	same	rdw_same	left	-2.123	2.129	left	5	-3.169	-1	1	0.115	1	1	1
6	126	rdw	RL	different	rdw_different	right	1.794	4.732	left	22	-6.096	-1	1	0.375	1	1	0
6	117	rdw	RL	different	rdw_different	right	1.011	3.712	left	14	-2.576	-1	1	0.342	1	1	0
6	73	rdw	LR	different	rdw_different	left	-2.056	4.699	right	22	3.118	1	0	0.546	1	1	0
6	140	rdw	RL	different	rdw_different	right	2.17	6.546	left	43	-2.644	-1	1	0.513	1	1	0
6	98	rdw	LR	different	rdw_different	left	-0.971	6.212	right	39	8.275	1	0	0.592	1	1	0
6	172	rdw	RR	same	rdw_same	right	1.158	4.684	right	22	3.138	1	0	0.532	1	1	1
6	18	rdw	LL	same	rdw_same	left	-1.853	3.209	left	10	-4.809	-1	1	0.356	1	1	1
6	9	rdw	LL	same	rdw_same	left	-1.71	2.788	left	8	-5.391	-1	1	0.349	1	1	1
6	132	rdw	RL	different	rdw_different	right	0.915	5.411	left	29	-4.576	-1	1	0.501	1	1	0
6	125	rdw	RL	different	rdw_different	right	1.007	4.726	left	22	-7.396	-1	1	0.494	1	1	0
6	95	rdw	LR	different	rdw_different	left	-1.969	6.295	right	40	10.722	1	0	0.845	1	1	0
6	15	rdw	LL	same	rdw_same	left	-2.085	3.039	left	9	-3.017	-1	1	0.334	1	1	1
6	30	rdw	LL	same	rdw_same	left	-1.432	5.195	left	27	-7.161	-1	1	0.533	1	1	1
6	158	rdw	RR	same	rdw_same	right	1.147	2.092	right	4	3.873	1	0	0.483	1	1	1
6	128	rdw	RL	different	rdw_different	right	0.87	4.088	left	17	-2.599	-1	1	0.478	1	1	0
6	115	rdw	RL	different	rdw_different	right	2.055	3.917	left	16	-5.82	-1	1	0.572	1	1	0
6	69	rdw	LR	different	rdw_different	left	-2.377	3.329	right	11	2.683	1	0	0.577	1	1	0
6	170	rdw	RR	same	rdw_same	right	2.263	4.205	right	18	3.056	1	0	0.557	1	1	1
6	174	rdw	RR	same	rdw_same	right	1.157	4.176	right	17	2.95	1	0	0.565	1	1	1
6	45	rdw	LL	same	rdw_same	left	-0.81	6.405	left	41	-10.068	-1	1	0.664	1	1	1
6	66	rdw	LR	different	rdw_different	left	-2.091	3.596	right	13	5.348	1	0	0.689	1	1	0
6	182	rdw	RR	same	rdw_same	right	2.179	5.057	right	26	5.865	1	0	0.352	1	1	1
6	165	rdw	RR	same	rdw_same	right	2.085	3.039	right	9	3.017	1	0	0.504	1	1	1
6	96	rdw	LR	different	rdw_different	left	-1.995	6.028	right	36	3.041	1	0	0.645	1	1	0
6	78	rdw	LR	different	rdw_different	left	-0.87	4.088	right	17	2.599	1	0	0.422	1	1	0
6	177	rdw	RR	same	rdw_same	right	2.389	4.145	right	17	3.429	1	0	0.304	1	1	1
6	56	rdw	LR	different	rdw_different	left	-0.974	2.955	right	9	5.179	1	0	0.281	1	1	0
6	152	rdw	RR	same	rdw_same	right	2.413	2.537	right	6	6.728	1	0	0.147	1	1	1
6	82	rdw	LR	different	rdw_different	left	-0.915	5.411	right	29	4.576	1	0	0.384	1	1	0
6	68	rdw	LR	different	rdw_different	left	-1.071	3.23	right	10	4.659	1	0	0.137	1	1	0
6	124	rdw	RL	different	rdw_different	right	1.906	4.326	left	19	-4.242	-1	1	0.369	1	1	0
6	16	rdw	LL	same	rdw_same	left	-1.331	3.134	left	10	-7.001	-1	1	0.496	1	1	1
6	148	rdw	RL	different	rdw_different	right	0.971	6.212	left	39	-8.275	-1	1	0.765	1	1	0
6	93	rdw	LR	different	rdw_different	left	-1.486	6.421	right	41	8.888	1	0	0.869	1	1	0
6	65	rdw	LR	different	rdw_different	left	-2.055	3.917	right	16	5.82	1	0	0.433	1	1	0
6	60	rdw	LR	different	rdw_different	left	-0.889	3.379	right	11	3.456	1	0	0.41	1	1	0
6	84	rdw	LR	different	rdw_different	left	-1.581	5.468	right	30	3.437	1	0	0.518	1	1	0
6	67	rdw	LR	different	rdw_different	left	-1.011	3.712	right	14	2.576	1	0	0.393	1	1	0
6	186	rdw	RR	same	rdw_same	right	1.917	5.864	right	35	11.991	1	0	0.56	1	1	1
6	156	rdw	RR	same	rdw_same	right	2.375	2.81	right	8	5.006	1	0	0.434	1	1	1
6	169	rdw	RR	same	rdw_same	right	1.394	3.481	right	12	5.649	1	0	0.448	1	1	1
6	31	rdw	LL	same	rdw_same	left	-2.689	5.667	left	33	-13.897	-1	1	0.644	1	1	1
6	194	rdw	RR	same	rdw_same	right	1.816	6.152	right	38	4.335	-1	1	0.862	0	0	0
6	159	rdw	RR	same	rdw_same	right	1.71	2.788	right	8	5.391	1	0	0.303	1	1	1
6	6	rdw	LL	same	rdw_same	left	-2.375	2.81	left	8	-5.006	-1	1	0.353	1	1	1
6	27	rdw	LL	same	rdw_same	left	-2.389	4.145	left	17	-3.429	-1	1	0.344	1	1	1
6	179	rdw	RR	same	rdw_same	right	1.621	4.376	right	19	14.001	1	0	0.4	1	1	1
6	4	rdw	LL	same	rdw_same	left	-2.051	2.291	left	5	-3.295	-1	1	0.223	1	1	1
6	32	rdw	LL	same	rdw_same	left	-2.179	5.057	left	26	-5.865	-1	1	0.48	1	1	1
6	142	rdw	RL	different	rdw_different	right	1.12	6.035	left	36	-5.179	-1	1	0.457	1	1	0
6	145	rdw	RL	different	rdw_different	right	1.969	6.295	left	40	-10.722	-1	1	0.567	1	1	0
6	109	rdw	RL	different	rdw_different	right	1.193	2.511	left	6	-2.767	-1	1	0.249	1	1	0
6	144	rdw	RL	different	rdw_different	right	1.676	6.092	left	37	-6.022	-1	1	0.567	1	1	0
6	10	rdw	LL	same	rdw_same	left	-1.646	3.03	left	9	-6.579	-1	1	0.311	1	1	1
6	62	rdw	LR	different	rdw_different	left	-1.05	3.553	right	13	3.169	1	0	0.576	1	1	0
6	112	rdw	RL	different	rdw_different	right	1.05	3.553	left	13	-3.169	-1	1	0.451	1	1	0
6	146	rdw	RL	different	rdw_different	right	1.995	6.028	left	36	-3.041	1	0	0.50725	0	0	1
6	166	rdw	RR	same	rdw_same	right	1.331	3.134	right	10	7.001	1	0	0.36	1	1	1
6	0	rdw	LL	same	rdw_same	left	-1.672	2.125	left	5	-3.182	-1	1	0.394	1	1	1
6	198	rdw	RR	same	rdw_same	right	2.101	6.227	right	39	4.733	-1	1	0.894	0	0	0
6	153	rdw	RR	same	rdw_same	right	1.229	2.32	right	5	4.069	1	0	0.402	1	1	1
6	70	rdw	LR	different	rdw_different	left	-1.926	4.487	right	20	4.387	1	0	0.543	1	1	0
6	123	rdw	RL	different	rdw_different	right	2.056	4.699	left	22	-3.118	-1	1	0.582	1	1	0
6	64	rdw	LR	different	rdw_different	left	-1.583	3.228	right	10	4.674	1	0	0.487	1	1	0
6	44	rdw	LL	same	rdw_same	left	-1.816	6.152	left	38	-4.335	1	0	0.874	0	0	0
6	163	rdw	RR	same	rdw_same	right	1.629	3.238	right	11	7.675	1	0	0.452	1	1	1
6	28	rdw	LL	same	rdw_same	left	-1.983	4.508	left	20	-4.197	-1	1	0.507	1	1	1
6	40	rdw	LL	same	rdw_same	left	-2.137	6.102	left	37	-2.857	1	0	0.856	0	0	0
6	108	rdw	RL	different	rdw_different	right	2.027	2.567	left	7	-4.044	-1	1	0.525	1	1	0
6	11	rdw	LL	same	rdw_same	left	-1.454	3.202	left	10	-2.972	-1	1	0.245	1	1	1
6	33	rdw	LL	same	rdw_same	left	-2.547	5.207	left	27	-4.706	-1	1	0.363	1	1	1
6	101	rdw	RL	different	rdw_different	right	0.806	2.319	left	5	-3.749	-1	1	0.606	1	1	0
6	141	rdw	RL	different	rdw_different	right	1.575	6.045	left	37	-3.812	-1	1	0.762	1	1	0
6	12	rdw	LL	same	rdw_same	left	-1.311	3.437	left	12	-3.281	-1	1	0.595	1	1	1
6	35	rdw	LL	same	rdw_same	left	-2.32	5.071	left	26	-7.877	-1	1	0.515	1	1	1
6	119	rdw	RL	different	rdw_different	right	2.377	3.329	left	11	-2.683	-1	1	0.959	1	1	0
6	42	rdw	LL	same	rdw_same	left	-1.954	6.647	left	44	-13.663	-1	1	0.626	1	1	1
6	189	rdw	RR	same	rdw_same	right	2.719	5.571	right	31	10.583	1	0	0.646	1	1	1
6	90	rdw	LR	different	rdw_different	left	-2.17	6.546	right	43	2.644	-1	1	0.936	0	0	1
6	136	rdw	RL	different	rdw_different	right	1.405	5.417	left	29	-4.991	-1	1	0.79	1	1	0
6	51	rdw	LR	different	rdw_different	left	-0.806	2.319	right	5	3.749	1	0	0.505	1	1	0
6	127	rdw	RL	different	rdw_different	right	1.239	4.403	left	19	-7.711	-1	1	0.498	1	1	0
6	162	rdw	RR	same	rdw_same	right	1.311	3.437	right	12	3.281	1	0	0.569	1	1	1
6	41	rdw	LL	same	rdw_same	left	-2.078	6.196	left	38	-11.804	-1	1	0.659	1	1	1
6	118	rdw	RL	different	rdw_different	right	1.071	3.23	left	10	-4.659	-1	1	0.523	1	1	0
6	113	rdw	RL	different	rdw_different	right	1.892	3.745	left	14	-4.613	-1	1	0.629	1	1	0
6	97	rdw	LR	different	rdw_different	left	-1.346	6.31	right	40	3.058	1	0	0.5075000000000001	1	1	0
6	26	rdw	LL	same	rdw_same	left	-1.929	4.66	left	22	-8.105	-1	1	0.575	1	1	1
6	100	rdw	RL	different	rdw_different	right	2.251	2.722	left	8	-3.383	-1	1	0.9	1	1	0
6	111	rdw	RL	different	rdw_different	right	0.973	3.878	left	15	-2.704	-1	1	0.618	1	1	0
6	2	rdw	LL	same	rdw_same	left	-2.413	2.537	left	6	-6.728	-1	1	0.334	1	1	1
6	77	rdw	LR	different	rdw_different	left	-1.239	4.403	right	19	7.711	1	0	0.57	1	1	0
6	46	rdw	LL	same	rdw_same	left	-1.185	6.479	left	42	-5.232	-1	1	0.5075000000000001	1	1	1
6	187	rdw	RR	same	rdw_same	right	1.988	5.494	right	30	5.674	1	0	0.569	1	1	1
6	191	rdw	RR	same	rdw_same	right	2.078	6.196	right	38	11.804	1	0	0.65	1	1	1
6	85	rdw	LR	different	rdw_different	left	-1.907	4.917	right	24	2.755	1	0	0.553	1	1	0
6	161	rdw	RR	same	rdw_same	right	1.454	3.202	right	10	2.972	1	0	0.903	1	1	1
6	36	rdw	LL	same	rdw_same	left	-1.917	5.864	left	35	-11.991	-1	1	0.508	1	1	1
6	190	rdw	RR	same	rdw_same	right	2.137	6.102	right	37	2.857	-1	1	0.855	0	0	0
6	61	rdw	LR	different	rdw_different	left	-0.973	3.878	right	15	2.704	1	0	0.339	1	1	0
6	22	rdw	LL	same	rdw_same	left	-1.158	4.684	left	22	-3.138	-1	1	0.339	1	1	1
6	139	rdw	RL	different	rdw_different	right	0.999	5.404	left	30	-9.09	-1	1	0.689	1	1	0
6	102	rdw	RL	different	rdw_different	right	1.512	2.3	left	5	-5.012	-1	1	0.445	1	1	0
