# subj	index_traj	path	conditions	condition	cond_sum	mean_side	mean_val	sd	last_visibl_side	f_missing_pos	last_visibl_center_dist[deg]	response	prop_left	RT_s	acc_lv	same_side_as_lv	same_side_as_ms
23	132	iid	RL	different	iid_different	right	0.915	5.411	left	29	-4.576	1	0	0.076	1	0	1
23	117	iid	RL	different	iid_different	right	1.011	3.712	left	14	-2.576	-1	1	0.218	0	1	0
23	75	iid	LR	different	iid_different	left	-1.007	4.726	right	22	7.396	1	0	0.2105	0	1	0
23	34	iid	LL	same	iid_same	left	-2.325	5.238	left	27	-4.616	-1	1	0.057	1	1	1
23	111	iid	RL	different	iid_different	right	0.973	3.878	left	15	-2.704	1	0	0.2105	1	0	1
23	89	iid	LR	different	iid_different	left	-0.999	5.404	right	30	9.09	1	0	0.092	0	1	0
23	123	iid	RL	different	iid_different	right	2.056	4.699	left	22	-3.118	1	0	0.198	1	0	1
23	178	iid	RR	same	iid_same	right	1.983	4.508	right	20	4.197	1	0	0.124	1	1	1
23	127	iid	RL	different	iid_different	right	1.239	4.403	left	19	-7.711	1	0	0.188	1	0	1
23	35	iid	LL	same	iid_same	left	-2.32	5.071	left	26	-7.877	1	0	0.241	0	0	0
23	198	iid	RR	same	iid_same	right	2.101	6.227	right	39	4.733	1	0	0.278	1	1	1
23	87	iid	LR	different	iid_different	left	-1.078	5.502	right	30	5.305	-1	1	0.153	1	0	1
23	158	iid	RR	same	iid_same	right	1.147	2.092	right	4	3.873	-1	1	0.053	0	0	0
23	110	iid	RL	different	iid_different	right	0.889	3.379	left	11	-3.456	-1	1	0.126	0	1	0
23	91	iid	LR	different	iid_different	left	-1.575	6.045	right	37	3.812	-1	1	0.25	1	0	1
23	187	iid	RR	same	iid_same	right	1.988	5.494	right	30	5.674	1	0	0.191	1	1	1
23	145	iid	RL	different	iid_different	right	1.969	6.295	left	40	-10.722	1	0	0.21025	1	0	1
23	51	iid	LR	different	iid_different	left	-0.806	2.319	right	5	3.749	-1	1	0.125	1	0	1
23	16	iid	LL	same	iid_same	left	-1.331	3.134	left	10	-7.001	1	0	0.048	0	0	0
23	58	iid	LR	different	iid_different	left	-2.027	2.567	right	7	4.044	-1	1	0.047	1	0	1
23	21	iid	LL	same	iid_same	left	-2.081	4.839	left	24	-11.931	-1	1	0.278	1	1	1
23	49	iid	LL	same	iid_same	left	-1.82	6.317	left	40	-5.053	-1	1	0.207	1	1	1
23	73	iid	LR	different	iid_different	left	-2.056	4.699	right	22	3.118	1	0	0.218	0	1	0
23	162	iid	RR	same	iid_same	right	1.311	3.437	right	12	3.281	1	0	0.095	1	1	1
23	48	iid	LL	same	iid_same	left	-2.101	6.227	left	39	-4.733	-1	1	0.317	1	1	1
23	120	iid	RL	different	iid_different	right	1.926	4.487	left	20	-4.387	1	0	0.19	1	0	1
23	147	iid	RL	different	iid_different	right	1.346	6.31	left	40	-3.058	1	0	0.213	1	0	1
23	24	iid	LL	same	iid_same	left	-1.157	4.176	left	17	-2.95	-1	1	0.2105	1	1	1
23	70	iid	LR	different	iid_different	left	-1.926	4.487	right	20	4.387	-1	1	0.044	1	0	1
23	182	iid	RR	same	iid_same	right	2.179	5.057	right	26	5.865	1	0	0.244	1	1	1
23	131	iid	RL	different	iid_different	right	1.773	5.602	left	31	-12.73	1	0	0.192	1	0	1
23	23	iid	LL	same	iid_same	left	-2.217	4.012	left	16	-3.328	-1	1	0.01	1	1	1
23	52	iid	LR	different	iid_different	left	-1.512	2.3	right	5	5.012	-1	1	0.2105	1	0	1
23	106	iid	RL	different	iid_different	right	0.974	2.955	left	9	-5.179	1	0	0.052	1	0	1
23	193	iid	RR	same	iid_same	right	1.762	6.619	right	43	11.962	-1	1	0.215	0	0	0
23	156	iid	RR	same	iid_same	right	2.375	2.81	right	8	5.006	1	0	0.2105	1	1	1
23	99	iid	LR	different	iid_different	left	-1.186	6.295	right	40	3.668	1	0	0.245	0	1	0
23	163	iid	RR	same	iid_same	right	1.629	3.238	right	11	7.675	1	0	0.047	1	1	1
23	7	iid	LL	same	iid_same	left	-2.172	2.398	left	6	-6.377	-1	1	0.106	1	1	1
23	125	iid	RL	different	iid_different	right	1.007	4.726	left	22	-7.396	1	0	0.2105	1	0	1
23	27	iid	LL	same	iid_same	left	-2.389	4.145	left	17	-3.429	-1	1	0.234	1	1	1
23	196	iid	RR	same	iid_same	right	1.185	6.479	right	42	5.232	1	0	0.261	1	1	1
23	154	iid	RR	same	iid_same	right	2.051	2.291	right	5	3.295	1	0	0.2105	1	1	1
23	118	iid	RL	different	iid_different	right	1.071	3.23	left	10	-4.659	1	0	0.171	1	0	1
23	157	iid	RR	same	iid_same	right	2.172	2.398	right	6	6.377	1	0	0.066	1	1	1
23	153	iid	RR	same	iid_same	right	1.229	2.32	right	5	4.069	1	0	0.046	1	1	1
23	3	iid	LL	same	iid_same	left	-1.229	2.32	left	5	-4.069	-1	1	0.218	1	1	1
23	104	iid	RL	different	iid_different	right	1.113	2.948	left	9	-2.555	1	0	0.2105	1	0	1
23	47	iid	LL	same	iid_same	left	-2.158	6.978	left	49	-5.806	-1	1	0.41	1	1	1
23	84	iid	LR	different	iid_different	left	-1.581	5.468	right	30	3.437	1	0	0.153	0	1	0
23	61	iid	LR	different	iid_different	left	-0.973	3.878	right	15	2.704	1	0	0.184	0	1	0
23	135	iid	RL	different	iid_different	right	1.907	4.917	left	24	-2.755	1	0	0.191	1	0	1
23	170	iid	RR	same	iid_same	right	2.263	4.205	right	18	3.056	1	0	0.131	1	1	1
23	28	iid	LL	same	iid_same	left	-1.983	4.508	left	20	-4.197	1	0	0.196	0	0	0
23	74	iid	LR	different	iid_different	left	-1.906	4.326	right	19	4.242	-1	1	0.229	1	0	1
23	192	iid	RR	same	iid_same	right	1.954	6.647	right	44	13.663	-1	1	0.417	0	0	0
23	68	iid	LR	different	iid_different	left	-1.071	3.23	right	10	4.659	-1	1	0.045	1	0	1
23	26	iid	LL	same	iid_same	left	-1.929	4.66	left	22	-8.105	-1	1	0.231	1	1	1
23	11	iid	LL	same	iid_same	left	-1.454	3.202	left	10	-2.972	-1	1	0.085	1	1	1
23	19	iid	LL	same	iid_same	left	-1.394	3.481	left	12	-5.649	-1	1	0.093	1	1	1
23	66	iid	LR	different	iid_different	left	-2.091	3.596	right	13	5.348	-1	1	0.135	1	0	1
23	39	iid	LL	same	iid_same	left	-2.719	5.571	left	31	-10.583	-1	1	0.195	1	1	1
23	185	iid	RR	same	iid_same	right	2.32	5.071	right	26	7.877	1	0	0.264	1	1	1
23	121	iid	RL	different	iid_different	right	1.764	4.73	left	22	-2.728	1	0	0.194	1	0	1
23	95	iid	LR	different	iid_different	left	-1.969	6.295	right	40	10.722	-1	1	0.283	1	0	1
23	180	iid	RR	same	iid_same	right	1.432	5.195	right	27	7.161	1	0	0.259	1	1	1
23	122	iid	RL	different	iid_different	right	1.283	4.911	left	24	-3.587	1	0	0.11	1	0	1
23	2	iid	LL	same	iid_same	left	-2.413	2.537	left	6	-6.728	-1	1	0.2105	1	1	1
23	0	iid	LL	same	iid_same	left	-1.672	2.125	left	5	-3.182	-1	1	0.2105	1	1	1
23	29	iid	LL	same	iid_same	left	-1.621	4.376	left	19	-14.001	-1	1	0.114	1	1	1
23	93	iid	LR	different	iid_different	left	-1.486	6.421	right	41	8.888	-1	1	0.311	1	0	1
23	149	iid	RL	different	iid_different	right	1.186	6.295	left	40	-3.668	-1	1	0.235	0	1	0
23	173	iid	RR	same	iid_same	right	2.217	4.012	right	16	3.328	-1	1	0.2105	0	0	0
23	41	iid	LL	same	iid_same	left	-2.078	6.196	left	38	-11.804	-1	1	0.251	1	1	1
23	38	iid	LL	same	iid_same	left	-2.822	5.379	left	29	-8.417	1	0	0.2105	0	0	0
23	92	iid	LR	different	iid_different	left	-1.12	6.035	right	36	5.179	-1	1	0.206	1	0	1
23	1	iid	LL	same	iid_same	left	-1.432	2.804	left	8	-3.469	1	0	0.2105	0	0	0
23	77	iid	LR	different	iid_different	left	-1.239	4.403	right	19	7.711	-1	1	0.17	1	0	1
23	50	iid	LR	different	iid_different	left	-2.251	2.722	right	8	3.383	-1	1	0.024	1	0	1
23	55	iid	LR	different	iid_different	left	-1.076	2.085	right	4	4.474	1	0	0.091	0	1	0
23	12	iid	LL	same	iid_same	left	-1.311	3.437	left	12	-3.281	-1	1	0.2105	1	1	1
23	171	iid	RR	same	iid_same	right	2.081	4.839	right	24	11.931	1	0	0.072	1	1	1
23	181	iid	RR	same	iid_same	right	2.689	5.667	right	33	13.897	1	0	0.216	1	1	1
23	160	iid	RR	same	iid_same	right	1.646	3.03	right	9	6.579	1	0	0.124	1	1	1
23	82	iid	LR	different	iid_different	left	-0.915	5.411	right	29	4.576	1	0	0.108	0	1	0
23	155	iid	RR	same	iid_same	right	2.123	2.129	right	5	3.169	1	0	0.037	1	1	1
23	138	iid	RL	different	iid_different	right	1.027	5.533	left	31	-3.742	-1	1	0.325	0	1	0
23	116	iid	RL	different	iid_different	right	2.091	3.596	left	13	-5.348	1	0	0.202	1	0	1
23	167	iid	RR	same	iid_same	right	2.376	3.95	right	16	7.381	1	0	0.2105	1	1	1
23	151	iid	RR	same	iid_same	right	1.432	2.804	right	8	3.469	1	0	0.046	1	1	1
23	189	iid	RR	same	iid_same	right	2.719	5.571	right	31	10.583	1	0	0.169	1	1	1
23	57	iid	LR	different	iid_different	left	-2.189	2.964	right	9	2.592	-1	1	0.046	1	0	1
23	168	iid	RR	same	iid_same	right	1.853	3.209	right	10	4.809	1	0	0.2105	1	1	1
23	146	iid	RL	different	iid_different	right	1.995	6.028	left	36	-3.041	1	0	0.177	1	0	1
23	45	iid	LL	same	iid_same	left	-0.81	6.405	left	41	-10.068	-1	1	0.342	1	1	1
23	133	iid	RL	different	iid_different	right	1.014	5.344	left	29	-3.279	1	0	0.264	1	0	1
23	76	iid	LR	different	iid_different	left	-1.794	4.732	right	22	6.096	1	0	0.161	0	1	0
23	119	iid	RL	different	iid_different	right	2.377	3.329	left	11	-2.683	1	0	0.029	1	0	1
23	71	iid	LR	different	iid_different	left	-1.764	4.73	right	22	2.728	1	0	0.303	0	1	0
23	90	iid	LR	different	iid_different	left	-2.17	6.546	right	43	2.644	-1	1	0.331	1	0	1
23	44	iid	LL	same	iid_same	left	-1.816	6.152	left	38	-4.335	-1	1	0.306	1	1	1
23	94	iid	LR	different	iid_different	left	-1.676	6.092	right	37	6.022	-1	1	0.315	1	0	1
23	176	iid	RR	same	iid_same	right	1.929	4.66	right	22	8.105	1	0	0.189	1	1	1
23	142	iid	RL	different	iid_different	right	1.12	6.035	left	36	-5.179	1	0	0.362	1	0	1
23	113	iid	RL	different	iid_different	right	1.892	3.745	left	14	-4.613	1	0	0.211	1	0	1
23	53	iid	LR	different	iid_different	left	-0.961	2.657	right	7	2.843	-1	1	0.142	1	0	1
23	20	iid	LL	same	iid_same	left	-2.263	4.205	left	18	-3.056	1	0	0.141	0	0	0
23	30	iid	LL	same	iid_same	left	-1.432	5.195	left	27	-7.161	-1	1	0.2105	1	1	1
23	195	iid	RR	same	iid_same	right	0.81	6.405	right	41	10.068	1	0	0.21025	1	1	1
23	114	iid	RL	different	iid_different	right	1.583	3.228	left	10	-4.674	1	0	0.017	1	0	1
23	172	iid	RR	same	iid_same	right	1.158	4.684	right	22	3.138	1	0	0.195	1	1	1
23	150	iid	RR	same	iid_same	right	1.672	2.125	right	5	3.182	1	0	0.121	1	1	1
23	15	iid	LL	same	iid_same	left	-2.085	3.039	left	9	-3.017	-1	1	0.135	1	1	1
23	100	iid	RL	different	iid_different	right	2.251	2.722	left	8	-3.383	1	0	0.2105	1	0	1
23	159	iid	RR	same	iid_same	right	1.71	2.788	right	8	5.391	1	0	0.2105	1	1	1
23	17	iid	LL	same	iid_same	left	-2.376	3.95	left	16	-7.381	-1	1	0.054	1	1	1
23	65	iid	LR	different	iid_different	left	-2.055	3.917	right	16	5.82	-1	1	0.162	1	0	1
23	9	iid	LL	same	iid_same	left	-1.71	2.788	left	8	-5.391	-1	1	0.06	1	1	1
23	128	iid	RL	different	iid_different	right	0.87	4.088	left	17	-2.599	1	0	0.255	1	0	1
23	10	iid	LL	same	iid_same	left	-1.646	3.03	left	9	-6.579	-1	1	0.2105	1	1	1
23	183	iid	RR	same	iid_same	right	2.547	5.207	right	27	4.706	1	0	0.187	1	1	1
23	188	iid	RR	same	iid_same	right	2.822	5.379	right	29	8.417	1	0	0.125	1	1	1
23	80	iid	LR	different	iid_different	left	-1.134	4.973	right	25	3.726	1	0	0.227	0	1	0
23	62	iid	LR	different	iid_different	left	-1.05	3.553	right	13	3.169	-1	1	0.179	1	0	1
23	67	iid	LR	different	iid_different	left	-1.011	3.712	right	14	2.576	-1	1	0.031	1	0	1
23	37	iid	LL	same	iid_same	left	-1.988	5.494	left	30	-5.674	-1	1	0.235	1	1	1
23	22	iid	LL	same	iid_same	left	-1.158	4.684	left	22	-3.138	-1	1	0.118	1	1	1
23	129	iid	RL	different	iid_different	right	2.149	4.637	left	22	-6.019	1	0	0.256	1	0	1
23	105	iid	RL	different	iid_different	right	1.076	2.085	left	4	-4.474	1	0	0.024	1	0	1
23	79	iid	LR	different	iid_different	left	-2.149	4.637	right	22	6.019	-1	1	0.136	1	0	1
23	102	iid	RL	different	iid_different	right	1.512	2.3	left	5	-5.012	-1	1	0.071	0	1	0
