# subj	index_traj	path	conditions	condition	cond_sum	mean_side	mean_val	sd	last_visibl_side	f_missing_pos	last_visibl_center_dist[deg]	response	prop_left	RT_s	acc_lv	same_side_as_lv	same_side_as_ms
27	29	iid	LL	same	iid_same	left	-1.621	4.376	left	19	-14.001	-1	1	0.277	1	1	1
27	93	iid	LR	different	iid_different	left	-1.486	6.421	right	41	8.888	-1	1	0.465	1	0	1
27	149	iid	RL	different	iid_different	right	1.186	6.295	left	40	-3.668	-1	1	0.401	0	1	0
27	173	iid	RR	same	iid_same	right	2.217	4.012	right	16	3.328	1	0	0.437	1	1	1
27	38	iid	LL	same	iid_same	left	-2.822	5.379	left	29	-8.417	-1	1	0.365	1	1	1
27	146	iid	RL	different	iid_different	right	1.995	6.028	left	36	-3.041	-1	1	0.387	0	1	0
27	195	iid	RR	same	iid_same	right	0.81	6.405	right	41	10.068	1	0	0.489	1	1	1
27	133	iid	RL	different	iid_different	right	1.014	5.344	left	29	-3.279	-1	1	0.396	0	1	0
27	17	iid	LL	same	iid_same	left	-2.376	3.95	left	16	-7.381	-1	1	0.325	1	1	1
27	65	iid	LR	different	iid_different	left	-2.055	3.917	right	16	5.82	-1	1	0.291	1	0	1
27	62	iid	LR	different	iid_different	left	-1.05	3.553	right	13	3.169	-1	1	0.2	1	0	1
27	128	iid	RL	different	iid_different	right	0.87	4.088	left	17	-2.599	1	0	0.382	1	0	1
27	10	iid	LL	same	iid_same	left	-1.646	3.03	left	9	-6.579	-1	1	0.188	1	1	1
27	183	iid	RR	same	iid_same	right	2.547	5.207	right	27	4.706	1	0	0.29	1	1	1
27	188	iid	RR	same	iid_same	right	2.822	5.379	right	29	8.417	1	0	0.33	1	1	1
27	80	iid	LR	different	iid_different	left	-1.134	4.973	right	25	3.726	-1	1	0.356	1	0	1
27	79	iid	LR	different	iid_different	left	-2.149	4.637	right	22	6.019	-1	1	0.355	1	0	1
27	67	iid	LR	different	iid_different	left	-1.011	3.712	right	14	2.576	-1	1	0.406	1	0	1
27	37	iid	LL	same	iid_same	left	-1.988	5.494	left	30	-5.674	-1	1	0.37	1	1	1
27	122	iid	RL	different	iid_different	right	1.283	4.911	left	24	-3.587	-1	1	0.331	0	1	0
27	12	iid	LL	same	iid_same	left	-1.311	3.437	left	12	-3.281	-1	1	0.175	1	1	1
27	180	iid	RR	same	iid_same	right	1.432	5.195	right	27	7.161	1	0	0.244	1	1	1
27	121	iid	RL	different	iid_different	right	1.764	4.73	left	22	-2.728	1	0	0.409	1	0	1
27	171	iid	RR	same	iid_same	right	2.081	4.839	right	24	11.931	1	0	0.301	1	1	1
27	181	iid	RR	same	iid_same	right	2.689	5.667	right	33	13.897	1	0	0.393	1	1	1
27	160	iid	RR	same	iid_same	right	1.646	3.03	right	9	6.579	1	0	0.255	1	1	1
27	82	iid	LR	different	iid_different	left	-0.915	5.411	right	29	4.576	-1	1	0.399	1	0	1
27	155	iid	RR	same	iid_same	right	2.123	2.129	right	5	3.169	1	0	0.094	1	1	1
27	138	iid	RL	different	iid_different	right	1.027	5.533	left	31	-3.742	1	0	0.375	1	0	1
27	116	iid	RL	different	iid_different	right	2.091	3.596	left	13	-5.348	1	0	0.192	1	0	1
27	167	iid	RR	same	iid_same	right	2.376	3.95	right	16	7.381	1	0	0.161	1	1	1
27	151	iid	RR	same	iid_same	right	1.432	2.804	right	8	3.469	1	0	0.13	1	1	1
27	189	iid	RR	same	iid_same	right	2.719	5.571	right	31	10.583	1	0	0.409	1	1	1
27	57	iid	LR	different	iid_different	left	-2.189	2.964	right	9	2.592	1	0	0.358	0	1	0
27	1	iid	LL	same	iid_same	left	-1.432	2.804	left	8	-3.469	-1	1	0.134	1	1	1
27	168	iid	RR	same	iid_same	right	1.853	3.209	right	10	4.809	1	0	0.073	1	1	1
27	92	iid	LR	different	iid_different	left	-1.12	6.035	right	36	5.179	-1	1	0.343	1	0	1
27	41	iid	LL	same	iid_same	left	-2.078	6.196	left	38	-11.804	1	0	0.531	0	0	0
27	45	iid	LL	same	iid_same	left	-0.81	6.405	left	41	-10.068	-1	1	0.43	1	1	1
27	11	iid	LL	same	iid_same	left	-1.454	3.202	left	10	-2.972	1	0	0.251	0	0	0
27	19	iid	LL	same	iid_same	left	-1.394	3.481	left	12	-5.649	-1	1	0.355	1	1	1
27	66	iid	LR	different	iid_different	left	-2.091	3.596	right	13	5.348	-1	1	0.091	1	0	1
27	39	iid	LL	same	iid_same	left	-2.719	5.571	left	31	-10.583	-1	1	0.326	1	1	1
27	185	iid	RR	same	iid_same	right	2.32	5.071	right	26	7.877	1	0	0.428	1	1	1
27	95	iid	LR	different	iid_different	left	-1.969	6.295	right	40	10.722	1	0	0.399	0	1	0
27	144	iid	RL	different	iid_different	right	1.676	6.092	left	37	-6.022	-1	1	0.539	0	1	0
