# subj	trial	index_traj	path	last_cond	condition	index_old	mean_side	mean_val	mean_last5	mean_last15	sd	last_visibl_side	f_missing_pos	last_visibl_center_dist[deg]	response	RT	prop_last_5	prop_last_15	prop_ms	prop_lv	accuracy
11	160	16	5%	same	same_5	39	right	0.915	0.965	-0.838	5.459	left	29	-9.09	-1	0.592	0	1	0	1	0
11	20	19	15%	same	same_15	43	right	1.392	1.428	1.447	6.468	left	40	-8.888	-1	1.321	0	0	0	1	0
11	30	8	15%	same	same_15	26	left	-1.733	-1.778	-1.829	4.764	right	21	6.096	-1	0.535	1	1	1	0	1
11	21	12	15%	same	same_15	31	left	-1.652	-1.559	-1.573	5.732	right	30	12.73	-1	0.6884999999999999	1	1	1	0	1
11	162	3	5%	same	same_5	11	left	-0.946	-1.036	1.056	3.877	right	14	2.704	1	0.803	0	1	0	1	0
11	150	15	5%	same	same_5	34	right	1.54	1.511	-1.022	5.464	left	29	-3.437	-1	0.637	0	1	0	1	0
11	158	0	5%	same	same_5	1	right	0.775	0.751	-0.082	2.342	left	4	-3.749	1	0.405	1	0	1	0	1
11	29	21	15%	same	same_15	45	right	1.854	1.756	1.876	6.381	left	39	-10.722	1	0.624	1	1	1	0	1
11	146	6	5%	same	same_5	22	right	1.244	1.278	-0.269	4.911	left	23	-3.587	-1	0.848	0	1	0	1	0
11	148	2	5%	same	same_5	9	right	1.166	1.125	-0.128	2.524	left	5	-2.767	1	0.54	1	0	1	0	1
11	24	12	15%	same	same_15	31	right	1.652	1.559	1.573	5.732	left	30	-12.73	-1	1.374	0	0	0	1	0
11	154	1	5%	same	same_5	6	right	0.931	1.029	-0.275	2.989	left	8	-5.179	1	0.814	1	0	1	0	1
11	149	10	5%	same	same_5	29	left	-2.085	-2.034	0.587	4.674	right	21	6.019	1	0.494	0	1	0	1	0
11	159	18	5%	same	same_5	41	right	1.528	1.438	-0.779	6.039	left	36	-3.812	1	0.511	1	0	1	0	1
11	157	4	5%	same	same_5	17	right	0.985	0.922	-0.456	3.711	left	13	-2.576	1	0.521	1	0	1	0	1
11	67	7	15%	same	same_15	25	left	-0.942	-0.973	-0.846	4.765	right	21	7.396	-1	0.783	1	1	1	0	1
11	168	3	5%	same	same_5	11	right	0.946	1.036	-1.056	3.877	left	14	-2.704	1	0.685	1	0	1	0	1
11	1	2	15%	same	same_15	9	left	-1.166	-1.191	-1.212	2.524	right	5	2.767	1	1.134	0	0	0	1	0
11	196	5	5%	same	same_5	18	right	1.031	1.043	-0.197	3.254	left	9	-4.659	1	0.711	1	0	1	0	1
11	2	15	15%	same	same_15	34	left	-1.54	-1.495	-1.599	5.464	right	29	3.437	1	1.224	0	0	0	1	0
