# subj	trial	index_traj	path	last_cond	condition	index_old	mean_side	mean_val	mean_last5	mean_last15	sd	last_visibl_side	f_missing_pos	last_visibl_center_dist[deg]	response	RT	prop_last_5	prop_last_15	prop_ms	prop_lv	accuracy
3	199	18	5%	opposite	opposite_5	41	left	-1.528	1.454	-0.385	6.039	right	36	3.812	1	0.526	1	0	0	1	1
3	145	8	15%	opposite	opposite_15	26	left	-1.733	1.774	1.544	4.764	right	21	6.096	1	0.518	1	1	0	1	1
3	90	12	5%	opposite	opposite_5	31	left	-1.652	1.692	-1.609	5.732	right	30	12.73	1	0.401	1	0	0	1	1
3	148	14	15%	opposite	opposite_15	33	left	-0.979	1.011	0.794	5.336	right	28	3.279	-1	0.615	0	0	1	0	0
3	149	18	15%	opposite	opposite_15	41	left	-1.528	1.469	1.396	6.039	right	36	3.812	1	0.724	1	1	0	1	1
3	86	23	5%	opposite	opposite_5	48	left	-0.888	0.941	-1.395	6.245	right	38	8.275	-1	0.949	0	1	1	0	0
3	85	18	5%	opposite	opposite_5	41	right	1.528	-1.454	0.385	6.039	left	36	-3.812	-1	0.858	1	0	0	1	1
3	151	20	5%	opposite	opposite_5	44	left	-1.608	1.548	-1.604	6.108	right	36	6.022	1	0.751	1	0	0	1	1
3	152	21	5%	opposite	opposite_5	45	right	1.854	-1.911	0.734	6.381	left	39	-10.722	-1	0.521	1	0	0	1	1
3	153	13	5%	opposite	opposite_5	32	right	0.87	-0.862	0.217	5.412	left	28	-4.576	-1	1.004	1	0	0	1	1
3	155	4	5%	opposite	opposite_5	17	left	-0.985	0.978	-0.316	3.711	right	13	2.576	1	0.842	1	0	0	1	1
3	78	13	5%	opposite	opposite_5	32	left	-0.87	0.862	-0.217	5.412	right	28	4.576	1	0.694	1	0	0	1	1
3	77	6	5%	opposite	opposite_5	22	left	-1.244	1.19	-1.422	4.911	right	23	3.587	-1	0.89	0	1	1	0	0
3	76	22	5%	opposite	opposite_5	47	right	1.307	-1.313	1.177	6.295	left	39	-3.058	-1	0.642	1	0	0	1	1
3	75	17	5%	opposite	opposite_5	40	right	2.125	-2.158	2.044	6.532	left	42	-2.644	-1	1.281	1	0	0	1	1
3	156	21	5%	opposite	opposite_5	45	left	-1.854	1.911	-0.734	6.381	right	39	10.722	1	1.067	1	0	0	1	1
3	73	19	5%	opposite	opposite_5	43	right	1.392	-1.341	1.171	6.468	left	40	-8.888	1	0.691	0	1	1	0	0
3	72	3	5%	opposite	opposite_5	11	right	0.946	-0.946	1.365	3.877	left	14	-2.704	-1	0.794	1	0	0	1	1
3	69	8	5%	opposite	opposite_5	26	right	1.733	-1.779	1.878	4.764	left	21	-6.096	-1	0.457	1	0	0	1	1
3	68	20	5%	opposite	opposite_5	44	right	1.608	-1.548	1.604	6.108	left	36	-6.022	-1	0.859	1	0	0	1	1
3	161	22	5%	opposite	opposite_5	47	left	-1.307	1.313	-1.177	6.295	right	39	3.058	1	0.748	1	0	0	1	1
3	127	1	15%	opposite	opposite_15	6	right	0.931	-1.006	-0.838	2.989	left	8	-5.179	-1	1.072	1	1	0	1	1
3	62	10	5%	opposite	opposite_5	29	right	2.085	-2.028	1.078	4.674	left	21	-6.019	-1	0.542	1	0	0	1	1
3	163	6	5%	opposite	opposite_5	22	right	1.244	-1.19	1.422	4.911	left	23	-3.587	-1	0.992	1	0	0	1	1
3	164	3	5%	opposite	opposite_5	11	left	-0.946	0.946	-1.365	3.877	right	14	2.704	-1	0.645	0	1	1	0	0
3	59	4	5%	opposite	opposite_5	17	right	0.985	-0.978	0.316	3.711	left	13	-2.576	1	0.392	0	1	1	0	0
3	94	5	5%	opposite	opposite_5	18	right	1.031	-0.947	1.205	3.254	left	9	-4.659	-1	0.721	1	0	0	1	1
