# subj	trial	index_traj	path	last_cond	condition	index_old	mean_side	mean_val	mean_last5	mean_last15	sd	last_visibl_side	f_missing_pos	last_visibl_center_dist[deg]	response	RT	prop_last_5	prop_last_15	prop_ms	prop_lv	accuracy
12	199	18	5%	opposite	opposite_5	41	left	-1.528	1.454	-0.385	6.039	right	36	3.812	1	0.621	1	0	0	1	1
12	145	8	15%	opposite	opposite_15	26	left	-1.733	1.774	1.544	4.764	right	21	6.096	1	0.546	1	1	0	1	1
12	90	12	5%	opposite	opposite_5	31	left	-1.652	1.692	-1.609	5.732	right	30	12.73	-1	0.63	0	1	1	0	0
12	148	14	15%	opposite	opposite_15	33	left	-0.979	1.011	0.794	5.336	right	28	3.279	1	0.644	1	1	0	1	1
12	149	18	15%	opposite	opposite_15	41	left	-1.528	1.469	1.396	6.039	right	36	3.812	-1	0.879	0	0	1	0	0
12	86	23	5%	opposite	opposite_5	48	left	-0.888	0.941	-1.395	6.245	right	38	8.275	1	0.438	1	0	0	1	1
12	85	18	5%	opposite	opposite_5	41	right	1.528	-1.454	0.385	6.039	left	36	-3.812	1	0.516	0	1	1	0	0
12	151	20	5%	opposite	opposite_5	44	left	-1.608	1.548	-1.604	6.108	right	36	6.022	-1	0.699	0	1	1	0	0
12	152	21	5%	opposite	opposite_5	45	right	1.854	-1.911	0.734	6.381	left	39	-10.722	-1	0.726	1	0	0	1	1
12	153	13	5%	opposite	opposite_5	32	right	0.87	-0.862	0.217	5.412	left	28	-4.576	1	0.658	0	1	1	0	0
12	155	4	5%	opposite	opposite_5	17	left	-0.985	0.978	-0.316	3.711	right	13	2.576	1	0.699	1	0	0	1	1
12	78	13	5%	opposite	opposite_5	32	left	-0.87	0.862	-0.217	5.412	right	28	4.576	1	0.582	1	0	0	1	1
12	77	6	5%	opposite	opposite_5	22	left	-1.244	1.19	-1.422	4.911	right	23	3.587	1	0.768	1	0	0	1	1
12	76	22	5%	opposite	opposite_5	47	right	1.307	-1.313	1.177	6.295	left	39	-3.058	-1	0.555	1	0	0	1	1
12	75	17	5%	opposite	opposite_5	40	right	2.125	-2.158	2.044	6.532	left	42	-2.644	-1	0.676	1	0	0	1	1
12	156	21	5%	opposite	opposite_5	45	left	-1.854	1.911	-0.734	6.381	right	39	10.722	1	0.629	1	0	0	1	1
12	73	19	5%	opposite	opposite_5	43	right	1.392	-1.341	1.171	6.468	left	40	-8.888	-1	0.662	1	0	0	1	1
12	72	3	5%	opposite	opposite_5	11	right	0.946	-0.946	1.365	3.877	left	14	-2.704	-1	0.612	1	0	0	1	1
12	69	8	5%	opposite	opposite_5	26	right	1.733	-1.779	1.878	4.764	left	21	-6.096	1	0.396	0	1	1	0	0
12	68	20	5%	opposite	opposite_5	44	right	1.608	-1.548	1.604	6.108	left	36	-6.022	1	0.632	0	1	1	0	0
12	161	22	5%	opposite	opposite_5	47	left	-1.307	1.313	-1.177	6.295	right	39	3.058	-1	0.769	0	1	1	0	0
12	127	1	15%	opposite	opposite_15	6	right	0.931	-1.006	-0.838	2.989	left	8	-5.179	-1	0.65	1	1	0	1	1
12	62	10	5%	opposite	opposite_5	29	right	2.085	-2.028	1.078	4.674	left	21	-6.019	-1	0.651	1	0	0	1	1
12	163	6	5%	opposite	opposite_5	22	right	1.244	-1.19	1.422	4.911	left	23	-3.587	-1	0.659	1	0	0	1	1
12	164	3	5%	opposite	opposite_5	11	left	-0.946	0.946	-1.365	3.877	right	14	2.704	1	0.534	1	0	0	1	1
12	59	4	5%	opposite	opposite_5	17	right	0.985	-0.978	0.316	3.711	left	13	-2.576	-1	0.51	1	0	0	1	1
12	94	5	5%	opposite	opposite_5	18	right	1.031	-0.947	1.205	3.254	left	9	-4.659	1	0.63	0	1	1	0	0
12	165	2	5%	opposite	opposite_5	9	right	1.166	-1.105	0.536	2.524	left	5	-2.767	-1	0.577	1	0	0	1	1
12	95	11	5%	opposite	opposite_5	30	right	1.096	-1.154	0.743	4.972	left	24	-3.726	1	0.653	0	1	1	0	0
12	97	17	5%	opposite	opposite_5	40	left	-2.125	2.158	-2.044	6.532	right	42	2.644	1	0.591	1	0	0	1	1
12	130	15	15%	opposite	opposite_15	34	right	1.54	-1.577	-1.381	5.464	left	29	-3.437	-1	0.712	1	1	0	1	1
12	131	9	15%	opposite	opposite_15	27	right	1.171	-1.257	-1.041	4.454	left	18	-7.711	1	0.63	0	0	1	0	0
12	124	24	15%	opposite	opposite_15	49	left	-1.143	1.208	1.073	6.283	right	39	3.668	1	0.588	1	1	0	1	1
12	123	10	15%	opposite	opposite_15	29	left	-2.085	2.184	1.992	4.674	right	21	6.019	1	0.706	1	1	0	1	1
12	122	7	15%	opposite	opposite_15	25	right	0.942	-0.883	-0.696	4.765	left	21	-7.396	-1	0.623	1	1	0	1	1
12	120	2	15%	opposite	opposite_15	9	left	-1.166	1.123	0.973	2.524	right	5	2.767	1	0.367	1	1	0	1	1
12	119	24	15%	opposite	opposite_15	49	right	1.143	-1.208	-1.073	6.283	left	39	-3.668	-1	0.787	1	1	0	1	1
12	133	15	15%	opposite	opposite_15	34	left	-1.54	1.577	1.381	5.464	right	29	3.437	1	0.764	1	1	0	1	1
12	134	0	15%	opposite	opposite_15	1	right	0.775	-0.834	-0.64	2.342	left	4	-3.749	-1	0.592	1	1	0	1	1
12	116	11	15%	opposite	opposite_15	30	left	-1.096	1.129	0.909	4.972	right	24	3.726	1	0.587	1	1	0	1	1
12	115	2	15%	opposite	opposite_15	9	right	1.166	-1.123	-0.973	2.524	left	5	-2.767	-1	0.517	1	1	0	1	1
12	114	3	15%	opposite	opposite_15	11	left	-0.946	0.992	1.179	3.877	right	14	2.704	1	0.789	1	1	0	1	1
12	113	6	15%	opposite	opposite_15	22	right	1.244	-1.248	-1.111	4.911	left	23	-3.587	-1	0.745	1	1	0	1	1
12	135	0	15%	opposite	opposite_15	1	left	-0.775	0.834	0.64	2.342	right	4	3.749	1	0.419	1	1	0	1	1
12	111	22	15%	opposite	opposite_15	47	left	-1.307	1.346	1.187	6.295	right	39	3.058	1	0.778	1	1	0	1	1
12	137	23	15%	opposite	opposite_15	48	right	0.888	-0.856	-0.981	6.245	left	38	-8.275	-1	0.653	1	1	0	1	1
12	138	12	15%	opposite	opposite_15	31	right	1.652	-1.737	-1.445	5.732	left	30	-12.73	-1	0.606	1	1	0	1	1
12	106	21	15%	opposite	opposite_15	45	left	-1.854	1.854	2.094	6.381	right	39	10.722	-1	0.915	0	0	1	0	0
12	105	4	15%	opposite	opposite_15	17	left	-0.985	0.937	1.132	3.711	right	13	2.576	1	0.445	1	1	0	1	1
12	140	16	15%	opposite	opposite_15	39	left	-0.915	0.938	0.893	5.459	right	29	9.09	1	0.631	1	1	0	1	1
12	103	13	15%	opposite	opposite_15	32	right	0.87	-0.772	-0.908	5.412	left	28	-4.576	-1	0.839	1	1	0	1	1
12	102	21	15%	opposite	opposite_15	45	right	1.854	-1.854	-2.094	6.381	left	39	-10.722	-1	0.63	1	1	0	1	1
12	101	20	15%	opposite	opposite_15	44	left	-1.608	1.665	1.82	6.108	right	36	6.022	1	0.563	1	1	0	1	1
12	141	9	15%	opposite	opposite_15	27	left	-1.171	1.257	1.041	4.454	right	18	7.711	1	0.492	1	1	0	1	1
12	198	14	5%	opposite	opposite_5	33	left	-0.979	1.026	-0.376	5.336	right	28	3.279	-1	0.684	0	1	1	0	0
12	143	1	15%	opposite	opposite_15	6	left	-0.931	1.006	0.838	2.989	right	8	5.179	1	0.468	1	1	0	1	1
12	57	5	5%	opposite	opposite_5	18	left	-1.031	0.947	-1.205	3.254	right	9	4.659	1	0.592	1	0	0	1	1
12	64	14	5%	opposite	opposite_5	33	right	0.979	-1.026	0.376	5.336	left	28	-3.279	1	0.531	0	1	1	0	0
12	55	16	5%	opposite	opposite_5	39	right	0.915	-0.91	1.344	5.459	left	29	-9.09	-1	0.671	1	0	0	1	1
12	36	23	15%	opposite	opposite_15	48	left	-0.888	0.856	0.981	6.245	right	38	8.275	1	0.674	1	1	0	1	1
12	12	10	15%	opposite	opposite_15	29	right	2.085	-2.184	-1.992	4.674	left	21	-6.019	1	0.448	0	0	1	0	0
12	35	18	15%	opposite	opposite_15	41	right	1.528	-1.469	-1.396	6.039	left	36	-3.812	-1	0.545	1	1	0	1	1
12	191	9	5%	opposite	opposite_5	27	left	-1.171	1.125	-0.906	4.454	right	18	7.711	1	0.599	1	0	0	1	1
12	180	15	5%	opposite	opposite_5	34	right	1.54	-1.532	0.153	5.464	left	29	-3.437	-1	0.782	1	0	0	1	1
12	181	9	5%	opposite	opposite_5	27	right	1.171	-1.125	0.906	4.454	left	18	-7.711	-1	0.543	1	0	0	1	1
12	14	14	15%	opposite	opposite_15	33	right	0.979	-1.011	-0.794	5.336	left	28	-3.279	1	0.571	0	0	1	0	0
12	190	16	5%	opposite	opposite_5	39	left	-0.915	0.91	-1.344	5.459	right	29	9.09	1	0.66	1	0	0	1	1
12	183	15	5%	opposite	opposite_5	34	left	-1.54	1.532	-0.153	5.464	right	29	3.437	1	0.649	1	0	0	1	1
12	19	8	15%	opposite	opposite_15	26	right	1.733	-1.774	-1.544	4.764	left	21	-6.096	-1	0.674	1	1	0	1	1
12	56	19	5%	opposite	opposite_5	43	left	-1.392	1.341	-1.171	6.468	right	40	8.888	-1	0.619	0	1	1	0	0
12	28	13	15%	opposite	opposite_15	32	left	-0.87	0.772	0.908	5.412	right	28	4.576	1	0.512	1	1	0	1	1
12	27	6	15%	opposite	opposite_15	22	left	-1.244	1.248	1.111	4.911	right	23	3.587	-1	0.671	0	0	1	0	0
12	26	22	15%	opposite	opposite_15	47	right	1.307	-1.346	-1.187	6.295	left	39	-3.058	1	0.642	0	0	1	0	0
12	25	17	15%	opposite	opposite_15	40	right	2.125	-2.142	-2.172	6.532	left	42	-2.644	-1	0.864	1	1	0	1	1
12	185	0	5%	opposite	opposite_5	1	left	-0.775	0.767	-0.159	2.342	right	4	3.749	1	0.52	1	0	0	1	1
12	23	19	15%	opposite	opposite_15	43	right	1.392	-1.4	-1.38	6.468	left	40	-8.888	1	0.63	0	0	1	0	0
12	22	3	15%	opposite	opposite_15	11	right	0.946	-0.992	-1.179	3.877	left	14	-2.704	1	0.63	0	0	1	0	0
12	188	12	5%	opposite	opposite_5	31	right	1.652	-1.692	1.609	5.732	left	30	-12.73	-1	0.519	1	0	0	1	1
12	187	23	5%	opposite	opposite_5	48	right	0.888	-0.941	1.395	6.245	left	38	-8.275	-1	0.604	1	0	0	1	1
12	184	0	5%	opposite	opposite_5	1	right	0.775	-0.767	0.159	2.342	left	4	-3.749	-1	0.5	1	0	0	1	1
12	177	1	5%	opposite	opposite_5	6	right	0.931	-0.889	0.443	2.989	left	8	-5.179	-1	0.511	1	0	0	1	1
12	18	20	15%	opposite	opposite_15	44	right	1.608	-1.665	-1.82	6.108	left	36	-6.022	1	0.912	0	0	1	0	0
12	9	4	15%	opposite	opposite_15	17	right	0.985	-0.937	-1.132	3.711	left	13	-2.576	-1	0.827	1	1	0	1	1
12	170	2	5%	opposite	opposite_5	9	left	-1.166	1.105	-0.536	2.524	right	5	2.767	1	0.435	1	0	0	1	1
12	4	7	15%	opposite	opposite_15	25	left	-0.942	0.883	0.696	4.765	right	21	7.396	1	0.553	1	1	0	1	1
12	5	16	15%	opposite	opposite_15	39	right	0.915	-0.938	-0.893	5.459	left	29	-9.09	1	0.949	0	0	1	0	0
12	193	1	5%	opposite	opposite_5	6	left	-0.931	0.889	-0.443	2.989	right	8	5.179	1	0.336	1	0	0	1	1
12	47	17	15%	opposite	opposite_15	40	left	-2.125	2.142	2.172	6.532	right	42	2.644	1	0.541	1	1	0	1	1
12	6	19	15%	opposite	opposite_15	43	left	-1.392	1.4	1.38	6.468	right	40	8.888	1	0.63	1	1	0	1	1
12	169	24	5%	opposite	opposite_5	49	right	1.143	-1.239	3.393	6.283	left	39	-3.668	-1	0.657	1	0	0	1	1
12	166	11	5%	opposite	opposite_5	30	left	-1.096	1.154	-0.743	4.972	right	24	3.726	1	0.946	1	0	0	1	1
12	172	7	5%	opposite	opposite_5	25	right	0.942	-0.887	1.208	4.765	left	21	-7.396	-1	0.533	1	0	0	1	1
12	45	11	15%	opposite	opposite_15	30	right	1.096	-1.129	-0.909	4.972	left	24	-3.726	-1	0.522	1	1	0	1	1
12	44	5	15%	opposite	opposite_15	18	right	1.031	-1.111	-0.855	3.254	left	9	-4.659	-1	0.483	1	1	0	1	1
12	173	10	5%	opposite	opposite_5	29	left	-2.085	2.028	-1.078	4.674	right	21	6.019	1	0.527	1	0	0	1	1
12	174	24	5%	opposite	opposite_5	49	left	-1.143	1.239	-3.393	6.283	right	39	3.668	1	0.649	1	0	0	1	1
12	54	7	5%	opposite	opposite_5	25	left	-0.942	0.887	-1.208	4.765	right	21	7.396	1	0.738	1	0	0	1	1
12	40	12	15%	opposite	opposite_15	31	left	-1.652	1.737	1.445	5.732	right	30	12.73	1	0.627	1	1	0	1	1
12	7	5	15%	opposite	opposite_15	18	left	-1.031	1.111	0.855	3.254	right	9	4.659	1	0.45	1	1	0	1	1
12	195	8	5%	opposite	opposite_5	26	left	-1.733	1.779	-1.878	4.764	right	21	6.096	1	0.611	1	0	0	1	1
