# subj	trial	index_traj	path	last_cond	condition	index_old	mean_side	mean_val	mean_last5	mean_last15	sd	last_visibl_side	f_missing_pos	last_visibl_center_dist[deg]	response	RT	prop_last_5	prop_last_15	prop_ms	prop_lv	accuracy
6	197	24	5%	same	same_5	49	right	1.143	1.175	-0.382	6.283	left	39	-3.668	1	0.556	1	0	1	0	1
6	132	9	15%	same	same_15	27	right	1.171	1.165	1.159	4.454	left	18	-7.711	1	0.543	1	1	1	0	1
6	189	5	5%	same	same_5	18	right	1.031	1.043	-0.197	3.254	left	9	-4.659	-1	0.569	0	1	0	1	0
6	136	10	15%	same	same_15	29	right	2.085	2.054	2.042	4.674	left	21	-6.019	-1	0.677	0	0	0	1	0
6	194	16	5%	same	same_5	39	left	-0.915	-0.965	0.838	5.459	right	29	9.09	-1	0.759	1	0	1	0	1
6	196	21	5%	same	same_5	45	left	-1.854	-1.84	0.117	6.381	right	39	10.722	1	0.517	0	1	0	1	0
6	192	17	5%	same	same_5	40	left	-2.125	-2.076	0.862	6.532	right	42	2.644	-1	0.702	1	0	1	0	1
6	144	16	15%	same	same_15	39	left	-0.915	-0.924	-0.87	5.459	right	29	9.09	1	0.531	0	0	0	1	0
6	186	10	5%	same	same_5	29	right	2.085	2.034	-0.587	4.674	left	21	-6.019	-1	0.437	0	1	0	1	0
6	167	7	5%	same	same_5	25	left	-0.942	-0.857	0.556	4.765	right	21	7.396	1	0.518	0	1	0	1	0
6	168	3	5%	same	same_5	11	right	0.946	1.036	-1.056	3.877	left	14	-2.704	-1	0.467	0	1	0	1	0
6	162	3	5%	same	same_5	11	left	-0.946	-1.036	1.056	3.877	right	14	2.704	1	0.625	0	1	0	1	0
6	160	16	5%	same	same_5	39	right	0.915	0.965	-0.838	5.459	left	29	-9.09	-1	0.546	0	1	0	1	0
6	159	18	5%	same	same_5	41	right	1.528	1.438	-0.779	6.039	left	36	-3.812	-1	0.51	0	1	0	1	0
6	171	23	5%	same	same_5	48	right	0.888	0.867	-0.112	6.245	left	38	-8.275	-1	0.586	0	1	0	1	0
6	158	0	5%	same	same_5	1	right	0.775	0.751	-0.082	2.342	left	4	-3.749	1	0.586	1	0	1	0	1
6	157	4	5%	same	same_5	17	right	0.985	0.922	-0.456	3.711	left	13	-2.576	1	0.776	1	0	1	0	1
6	139	5	15%	same	same_15	18	right	1.031	1.055	0.965	3.254	left	9	-4.659	1	0.502	1	1	1	0	1
6	175	7	5%	same	same_5	25	right	0.942	0.857	-0.556	4.765	left	21	-7.396	1	0.739	1	0	1	0	1
6	154	1	5%	same	same_5	6	right	0.931	1.029	-0.275	2.989	left	8	-5.179	-1	0.429	0	1	0	1	0
6	178	11	5%	same	same_5	30	right	1.096	1.093	-0.527	4.972	left	24	-3.726	1	0.692	1	0	1	0	1
6	150	15	5%	same	same_5	34	right	1.54	1.511	-1.022	5.464	left	29	-3.437	-1	0.615	0	1	0	1	0
