;num_trial;path_seed;noise_lvl;slope;sd;mean;min;max;response;RT;prop_left;acc
50;10;182719943;3.0;2.0;3.03;1.93;-4.39;8.66;-1;0.771;1;0
51;11;182719943;3.0;2.5;3.03;2.43;-3.89;9.16;1;0.832;0;1
52;12;663561545;3.0;2.5;2.97;2.5;-4.78;10.0;1;0.735;0;1
53;13;663561545;3.0;2.0;2.97;2.0;-5.28;9.5;1;0.808;0;1
54;14;736200266;3.0;2.0;2.98;1.99;-5.45;8.58;1;0.6505000000000001;0;1
55;15;736200266;3.0;1.5;2.98;1.49;-5.95;8.08;-1;0.722;1;0
56;16;939097707;3.0;2.0;3.0;1.97;-5.34;9.36;1;0.804;0;1
57;17;939097707;3.0;2.0;3.0;1.97;-5.34;9.36;1;1.034;0;1
58;18;347338382;3.0;1.5;2.99;1.49;-6.21;9.24;1;0.685;0;1
59;19;347338382;3.0;1.5;2.99;1.49;-6.21;9.24;1;0.469;0;1
60;20;714756784;3.0;-6.0;3.0;-6.05;-13.51;1.39;-1;0.517;1;1
61;21;714756784;3.0;-4.0;3.0;-4.05;-11.51;3.39;-1;0.443;1;1
62;22;550250207;3.0;-2.0;3.0;-2.03;-8.74;4.33;-1;0.611;1;1
63;23;550250207;3.0;0.0;3.0;-0.03;-6.74;6.33;-1;0.862;1;0
64;24;893629044;3.0;-1.0;3.0;-1.04;-8.05;6.4;-1;0.719;1;1
65;25;893629044;3.0;-1.0;3.0;-1.04;-8.05;6.4;-1;0.529;1;1
66;26;994409911;3.0;-0.5;2.99;-0.48;-7.62;5.64;-1;0.493;1;1
67;27;994409911;3.0;-0.5;2.99;-0.48;-7.62;5.64;-1;0.775;1;1
68;28;935484024;3.0;0.0;2.97;-0.0;-7.88;7.72;-1;0.55;1;0
69;29;935484024;3.0;-1.0;2.97;-1.0;-8.88;6.72;-1;0.475;1;1
70;30;798330489;3.0;-1.0;2.99;-0.97;-8.42;6.01;-1;0.667;1;1
71;31;798330489;3.0;-0.5;2.99;-0.47;-7.92;6.51;1;0.544;0;0
72;32;928864415;3.0;-1.0;2.98;-1.02;-8.95;6.69;-1;0.676;1;1
73;33;928864415;3.0;-1.0;2.98;-1.02;-8.95;6.69;-1;0.753;1;1
74;34;347338382;3.0;-0.5;2.99;-0.51;-8.21;7.24;1;0.634;0;0
75;35;347338382;3.0;-1.0;2.99;-1.01;-8.71;6.74;-1;0.617;1;1
76;36;409060100;3.0;-1.0;3.01;-0.95;-7.16;5.16;1;0.682;0;0
77;37;409060100;3.0;-1.5;3.01;-1.45;-7.66;4.66;-1;0.701;1;1
78;38;658159113;3.0;-1.5;2.99;-1.46;-8.37;6.06;-1;0.495;1;1
79;39;658159113;3.0;-1.0;2.99;-0.96;-7.87;6.56;-1;0.442;1;1
80;0;678891659;4.5;6.0;4.51;5.94;-5.44;17.66;1;0.291;0;1
81;1;678891659;4.5;4.0;4.51;3.94;-7.44;15.66;1;0.366;0;1
82;2;101637981;4.5;2.0;4.48;2.06;-8.95;12.03;1;0.759;0;1
83;3;101637981;4.5;0.0;4.48;0.06;-10.95;10.03;-1;0.452;1;0
84;4;347338382;4.5;-1.0;4.48;-1.02;-12.57;10.62;1;0.497;0;0
85;5;347338382;4.5;-1.5;4.48;-1.52;-13.07;10.12;-1;0.369;1;1
86;6;538339265;4.5;-1.5;4.52;-1.42;-12.06;9.8;-1;0.433;1;1
87;7;538339265;4.5;-1.0;4.52;-0.92;-11.56;10.3;-1;0.509;1;1
88;8;731673578;4.5;-1.0;4.47;-1.02;-11.34;9.54;-1;0.786;1;1
89;9;731673578;4.5;-0.5;4.47;-0.52;-10.84;10.04;-1;1.115;1;1
90;10;447369645;4.5;-0.5;4.49;-0.46;-12.23;9.17;1;0.82;0;0
91;11;447369645;4.5;-1.0;4.49;-0.96;-12.73;8.67;-1;0.771;1;1
92;12;164302326;4.5;-1.0;4.46;-1.0;-12.3;12.12;-1;0.768;1;1
93;13;164302326;4.5;-0.5;4.46;-0.5;-11.8;12.62;-1;0.54;1;1
94;14;610624057;4.5;-0.5;4.49;-0.45;-11.16;9.06;1;1.048;0;0
95;15;610624057;4.5;-1.0;4.49;-0.95;-11.66;8.56;-1;0.92;1;1
96;16;973130780;4.5;-1.0;4.61;-1.15;-11.89;10.55;-1;0.799;1;1
97;17;973130780;4.5;-0.5;4.61;-0.65;-11.39;11.05;-1;0.896;1;1
98;18;570542700;4.5;-0.5;4.5;-0.44;-11.54;8.21;-1;1.096;1;1
99;19;570542700;4.5;0.0;4.5;0.06;-11.04;8.71;1;0.78;0;0
100;20;956002509;4.5;-6.0;4.47;-6.01;-16.36;3.06;-1;0.381;1;1
101;21;956002509;4.5;-4.0;4.47;-4.01;-14.36;5.06;-1;0.617;1;1
102;22;575387501;4.5;-2.0;4.63;-2.15;-15.18;5.59;-1;0.523;1;1
103;23;575387501;4.5;0.0;4.63;-0.15;-13.18;7.59;-1;0.301;1;0
104;24;675929460;4.5;-1.0;4.51;-0.94;-12.29;10.92;-1;0.4;1;1
105;25;675929460;4.5;-1.0;4.51;-0.94;-12.29;10.92;1;0.451;0;0
106;26;953722694;4.5;-1.5;4.6;-1.37;-10.47;10.75;-1;0.744;1;1
107;27;953722694;4.5;-1.5;4.6;-1.37;-10.47;10.75;1;0.792;0;0
108;28;242808426;4.5;-2.0;4.46;-2.01;-13.94;13.07;-1;0.529;1;1
109;29;242808426;4.5;-2.0;4.46;-2.01;-13.94;13.07;-1;0.69;1;1
110;30;893241675;4.5;-1.5;4.46;-1.49;-16.06;5.8;-1;0.702;1;1
111;31;893241675;4.5;-1.5;4.46;-1.49;-16.06;5.8;-1;1.167;1;1
112;32;764797806;4.5;-1.0;4.48;-1.03;-11.54;8.75;-1;0.775;1;1
113;33;764797806;4.5;-1.0;4.48;-1.03;-11.54;8.75;-1;0.437;1;1
114;34;164302326;4.5;-0.5;4.46;-0.5;-11.8;12.62;-1;0.681;1;1
115;35;164302326;4.5;-0.5;4.46;-0.5;-11.8;12.62;-1;0.623;1;1
116;36;851986172;4.5;0.0;4.48;-0.03;-10.19;12.03;1;0.597;0;0
117;37;851986172;4.5;-1.0;4.48;-1.03;-11.19;11.03;1;0.619;0;0
118;38;851986172;4.5;-1.5;4.48;-1.53;-11.69;10.53;1;0.665;0;0
119;39;851986172;4.5;-2.0;4.48;-2.03;-12.19;10.03;-1;0.844;1;1
120;0;372553040;6.0;6.0;6.07;5.87;-9.69;18.29;1;0.227;0;1
121;1;372553040;6.0;4.0;6.07;3.87;-11.69;16.29;1;0.408;0;1
122;2;733117513;6.0;2.0;5.98;1.94;-15.1;15.46;1;0.725;0;1
123;3;733117513;6.0;0.0;5.98;-0.06;-17.1;13.46;-1;0.877;1;0
124;4;575387501;6.0;1.0;6.17;0.8;-16.57;11.12;-1;0.764;1;0
125;5;575387501;6.0;1.5;6.17;1.3;-16.07;11.62;1;0.833;0;1
126;6;16647301;6.0;1.5;6.01;1.41;-12.1;15.4;1;0.483;0;1
127;7;16647301;6.0;1.0;6.01;0.91;-12.6;14.9;-1;0.374;1;0
128;8;610624057;6.0;1.5;5.99;1.57;-12.72;14.24;1;0.735;0;1
129;9;610624057;6.0;1.5;5.99;1.57;-12.72;14.24;1;0.7;0;1
130;10;731673578;6.0;1.0;5.96;0.98;-12.79;15.06;-1;0.463;1;0
131;11;731673578;6.0;1.5;5.96;1.48;-12.29;15.56;1;0.897;0;1
132;12;538339265;6.0;1.5;6.03;1.61;-12.58;16.57;1;0.739;0;1
133;13;538339265;6.0;1.0;6.03;1.11;-13.08;16.07;1;0.625;0;1
134;14;638354634;6.0;1.0;5.96;1.05;-13.49;17.73;-1;0.77;1;0
135;15;638354634;6.0;1.5;5.96;1.55;-12.99;18.23;1;0.9;0;1
136;16;956002509;6.0;1.5;5.96;1.48;-12.32;13.57;-1;0.539;1;0
137;17;956002509;6.0;2.0;5.96;1.98;-11.82;14.07;1;0.665;0;1
138;18;728976698;6.0;2.0;6.02;2.11;-12.74;14.79;1;0.709;0;1
139;19;728976698;6.0;1.5;6.02;1.61;-13.24;14.29;1;0.778;0;1
140;20;372553040;6.0;-6.0;6.07;-6.13;-21.69;6.29;-1;0.421;1;1
141;21;372553040;6.0;-4.0;6.07;-4.13;-19.69;8.29;-1;0.52;1;1
142;22;733117513;6.0;-2.0;5.98;-2.06;-19.1;11.46;-1;0.692;1;1
143;23;733117513;6.0;0.0;5.98;-0.06;-17.1;13.46;-1;0.757;1;0
144;24;575387501;6.0;1.0;6.17;0.8;-16.57;11.12;-1;0.936;1;0
145;25;575387501;6.0;1.5;6.17;1.3;-16.07;11.62;-1;0.94;1;0
146;26;16647301;6.0;2.0;6.01;1.91;-11.6;15.9;1;0.443;0;1
147;27;16647301;6.0;2.0;6.01;1.91;-11.6;15.9;1;0.857;0;1
148;28;610624057;6.0;1.5;5.99;1.57;-12.72;14.24;1;0.676;0;1
149;29;610624057;6.0;1.5;5.99;1.57;-12.72;14.24;1;0.763;0;1
150;30;731673578;6.0;1.0;5.96;0.98;-12.79;15.06;-1;0.722;1;0
151;31;731673578;6.0;1.5;5.96;1.48;-12.29;15.56;-1;1.165;1;0
152;32;538339265;6.0;2.0;6.03;2.11;-12.08;17.07;1;0.492;0;1
153;33;538339265;6.0;2.0;6.03;2.11;-12.08;17.07;1;0.468;0;1
154;34;638354634;6.0;1.5;5.96;1.55;-12.99;18.23;-1;0.515;1;0
155;35;638354634;6.0;2.0;5.96;2.05;-12.49;18.73;-1;0.85;1;0
156;36;956002509;6.0;2.5;5.96;2.48;-11.32;14.57;-1;0.701;1;0
157;37;956002509;6.0;3.0;5.96;2.98;-10.82;15.07;-1;0.851;1;0
158;38;728976698;6.0;3.5;6.02;3.61;-11.24;16.29;1;0.786;0;1
159;39;728976698;6.0;3.5;6.02;3.61;-11.24;16.29;1;1.215;0;1
