;num_trial;path_seed;noise_lvl;slope;sd;mean;min;max;response;RT;prop_left;acc
27;27;393153215;1.5;1.0;1.49;0.99;-2.54;4.71;1;0.584;0;1
28;28;639661761;1.5;1.0;1.49;1.01;-2.75;4.64;-1;0.711;1;0
29;29;639661761;1.5;1.5;1.49;1.51;-2.25;5.14;1;0.635;0;1
30;30;854310224;1.5;1.5;1.5;1.47;-1.53;5.23;1;0.525;0;1
31;31;854310224;1.5;1.0;1.5;0.97;-2.03;4.73;1;0.596;0;1
32;32;969697365;1.5;1.0;1.5;0.98;-2.81;4.38;1;0.419;0;1
33;33;969697365;1.5;0.5;1.5;0.48;-3.31;3.88;1;0.499;0;1
34;34;573494491;1.5;0.5;1.55;0.55;-2.9;4.04;1;0.525;0;1
35;35;573494491;1.5;0.0;1.55;0.05;-3.4;3.54;1;0.523;0;0
36;36;206088160;1.5;1.0;1.48;0.99;-2.54;4.23;1;0.417;0;1
37;37;206088160;1.5;1.0;1.48;0.99;-2.54;4.23;1;0.649;0;1
38;38;427832034;1.5;0.5;1.49;0.49;-2.42;4.04;-1;0.659;1;0
39;39;427832034;1.5;1.0;1.49;0.99;-1.92;4.54;1;0.539;0;1
40;0;564542017;3.0;6.0;3.0;5.96;-0.74;13.03;1;0.461;0;1
41;1;564542017;3.0;4.0;3.0;3.96;-2.74;11.03;1;0.383;0;1
42;2;708828609;3.0;2.0;2.98;1.99;-4.33;8.74;1;0.514;0;1
43;3;708828609;3.0;0.0;2.98;-0.01;-6.33;6.74;-1;0.748;1;0
44;4;348283459;3.0;1.0;2.98;1.01;-7.26;8.74;1;0.416;0;1
45;5;348283459;3.0;1.0;2.98;1.01;-7.26;8.74;1;0.319;0;1
46;6;267566244;3.0;0.5;2.98;0.5;-6.18;7.06;1;0.485;0;1
47;7;267566244;3.0;0.5;2.98;0.5;-6.18;7.06;-1;0.639;1;0
48;8;16647301;3.0;1.0;3.0;0.96;-5.8;7.95;1;0.721;0;1
49;9;16647301;3.0;1.0;3.0;0.96;-5.8;7.95;1;0.713;0;1
50;10;182719943;3.0;0.5;3.03;0.43;-5.89;7.16;-1;0.739;1;0
51;11;182719943;3.0;1.0;3.03;0.93;-5.39;7.66;1;0.626;0;1
52;12;663561545;3.0;1.0;2.97;1.0;-6.28;8.5;-1;0.71;1;0
53;13;663561545;3.0;1.5;2.97;1.5;-5.78;9.0;1;0.907;0;1
54;14;736200266;3.0;1.5;2.98;1.49;-5.95;8.08;1;0.6739999999999999;0;1
55;15;736200266;3.0;1.0;2.98;0.99;-6.45;7.58;1;0.995;0;1
56;16;939097707;3.0;1.0;3.0;0.97;-6.34;8.36;1;0.897;0;1
57;17;939097707;3.0;0.5;3.0;0.47;-6.84;7.86;-1;0.712;1;0
58;18;347338382;3.0;1.0;2.99;0.99;-6.71;8.74;1;0.582;0;1
59;19;347338382;3.0;1.0;2.99;0.99;-6.71;8.74;1;0.56;0;1
60;20;714756784;3.0;-6.0;3.0;-6.05;-13.51;1.39;1;0.392;0;0
61;21;714756784;3.0;-6.5;3.0;-6.55;-14.01;0.89;-1;0.418;1;1
62;22;550250207;3.0;-6.5;3.0;-6.53;-13.24;-0.17;-1;0.689;1;1
63;23;550250207;3.0;-6.0;3.0;-6.03;-12.74;0.33;-1;0.492;1;1
64;24;893629044;3.0;-6.0;3.0;-6.04;-13.05;1.4;-1;0.72;1;1
65;25;893629044;3.0;-5.5;3.0;-5.54;-12.55;1.9;-1;0.659;1;1
66;26;994409911;3.0;-5.5;2.99;-5.48;-12.62;0.64;-1;0.898;1;1
67;27;994409911;3.0;-5.0;2.99;-4.98;-12.12;1.14;-1;0.752;1;1
68;28;935484024;3.0;-5.0;2.97;-5.0;-12.88;2.72;-1;0.552;1;1
69;29;935484024;3.0;-4.5;2.97;-4.5;-12.38;3.22;-1;0.636;1;1
70;30;798330489;3.0;-4.5;2.99;-4.47;-11.92;2.51;-1;0.782;1;1
71;31;798330489;3.0;-4.0;2.99;-3.97;-11.42;3.01;-1;0.579;1;1
72;32;928864415;3.0;-4.0;2.98;-4.02;-11.95;3.69;-1;0.493;1;1
73;33;928864415;3.0;-3.5;2.98;-3.52;-11.45;4.19;-1;0.541;1;1
74;34;347338382;3.0;-3.5;2.99;-3.51;-11.21;4.24;-1;0.581;1;1
75;35;347338382;3.0;-3.0;2.99;-3.01;-10.71;4.74;-1;0.698;1;1
76;36;409060100;3.0;-3.0;3.01;-2.95;-9.16;3.16;-1;0.787;1;1
77;37;409060100;3.0;-2.5;3.01;-2.45;-8.66;3.66;1;0.859;0;0
78;38;658159113;3.0;-3.0;2.99;-2.96;-9.87;4.56;-1;0.847;1;1
79;39;658159113;3.0;-3.0;2.99;-2.96;-9.87;4.56;-1;0.902;1;1
80;0;678891659;4.5;6.0;4.51;5.94;-5.44;17.66;1;0.404;0;1
81;1;678891659;4.5;4.0;4.51;3.94;-7.44;15.66;1;0.628;0;1
82;2;101637981;4.5;2.0;4.48;2.06;-8.95;12.03;1;0.554;0;1
83;3;101637981;4.5;0.0;4.48;0.06;-10.95;10.03;-1;0.744;1;0
84;4;347338382;4.5;1.0;4.48;0.98;-10.57;12.62;1;0.652;0;1
85;5;347338382;4.5;1.0;4.48;0.98;-10.57;12.62;1;0.6635;0;1
86;6;538339265;4.5;0.5;4.52;0.58;-10.06;11.8;1;0.815;0;1
87;7;538339265;4.5;0.5;4.52;0.58;-10.06;11.8;1;0.672;0;1
88;8;731673578;4.5;0.0;4.47;-0.02;-10.34;10.54;1;0.665;0;0
89;9;731673578;4.5;1.0;4.47;0.98;-9.34;11.54;1;0.505;0;1
90;10;447369645;4.5;1.0;4.49;1.04;-10.73;10.67;1;0.568;0;1
91;11;447369645;4.5;0.5;4.49;0.54;-11.23;10.17;1;0.612;0;1
92;12;164302326;4.5;0.5;4.46;0.5;-10.8;13.62;-1;0.518;1;0
93;13;164302326;4.5;1.0;4.46;1.0;-10.3;14.12;-1;0.681;1;0
94;14;610624057;4.5;1.5;4.49;1.55;-9.16;11.06;1;0.752;0;1
95;15;610624057;4.5;1.5;4.49;1.55;-9.16;11.06;1;0.828;0;1
96;16;973130780;4.5;1.0;4.61;0.85;-9.89;12.55;-1;0.529;1;0
97;17;973130780;4.5;1.5;4.61;1.35;-9.39;13.05;-1;0.662;1;0
98;18;570542700;4.5;2.0;4.5;2.06;-9.04;10.71;1;0.647;0;1
99;19;570542700;4.5;2.0;4.5;2.06;-9.04;10.71;1;0.701;0;1
100;20;956002509;4.5;-6.0;4.47;-6.01;-16.36;3.06;-1;0.502;1;1
101;21;956002509;4.5;-4.0;4.47;-4.01;-14.36;5.06;-1;0.825;1;1
102;22;575387501;4.5;-2.0;4.63;-2.15;-15.18;5.59;-1;0.69;1;1
103;23;575387501;4.5;0.0;4.63;-0.15;-13.18;7.59;-1;0.781;1;0
104;24;675929460;4.5;-1.0;4.51;-0.94;-12.29;10.92;-1;0.581;1;1
105;25;675929460;4.5;-1.0;4.51;-0.94;-12.29;10.92;1;0.665;0;0
106;26;953722694;4.5;-1.5;4.6;-1.37;-10.47;10.75;-1;0.803;1;1
107;27;953722694;4.5;-1.5;4.6;-1.37;-10.47;10.75;1;0.567;0;0
108;28;242808426;4.5;-2.0;4.46;-2.01;-13.94;13.07;-1;0.581;1;1
109;29;242808426;4.5;-2.0;4.46;-2.01;-13.94;13.07;-1;0.571;1;1
110;30;893241675;4.5;-1.5;4.46;-1.49;-16.06;5.8;-1;0.669;1;1
111;31;893241675;4.5;-1.5;4.46;-1.49;-16.06;5.8;-1;0.715;1;1
112;32;764797806;4.5;-1.0;4.48;-1.03;-11.54;8.75;-1;0.7;1;1
113;33;764797806;4.5;-1.0;4.48;-1.03;-11.54;8.75;-1;0.764;1;1
114;34;164302326;4.5;-0.5;4.46;-0.5;-11.8;12.62;-1;0.57;1;1
115;35;164302326;4.5;-0.5;4.46;-0.5;-11.8;12.62;-1;0.6635;1;1
116;36;851986172;4.5;0.0;4.48;-0.03;-10.19;12.03;-1;0.658;1;0
117;37;851986172;4.5;1.0;4.48;0.97;-9.19;13.03;-1;0.625;1;0
118;38;851986172;4.5;1.5;4.48;1.47;-8.69;13.53;-1;0.765;1;0
119;39;851986172;4.5;2.0;4.48;1.97;-8.19;14.03;1;0.639;0;1
120;0;372553040;6.0;6.0;6.07;5.87;-9.69;18.29;1;0.833;0;1
121;1;372553040;6.0;4.0;6.07;3.87;-11.69;16.29;-1;1.063;1;0
122;2;733117513;6.0;4.5;5.98;4.44;-12.6;17.96;1;0.936;0;1
123;3;733117513;6.0;4.5;5.98;4.44;-12.6;17.96;1;0.715;0;1
124;4;575387501;6.0;4.0;6.17;3.8;-13.57;14.12;-1;1.218;1;0
125;5;575387501;6.0;4.5;6.17;4.3;-13.07;14.62;1;1.116;0;1
126;6;16647301;6.0;4.5;6.01;4.41;-9.1;18.4;1;0.914;0;1
127;7;16647301;6.0;4.0;6.01;3.91;-9.6;17.9;1;0.635;0;1
128;8;610624057;6.0;4.0;5.99;4.07;-10.22;16.74;-1;1.312;1;0
129;9;610624057;6.0;4.5;5.99;4.57;-9.72;17.24;1;0.882;0;1
130;10;731673578;6.0;4.5;5.96;4.48;-9.29;18.56;1;1.175;0;1
131;11;731673578;6.0;4.0;5.96;3.98;-9.79;18.06;1;0.804;0;1
132;12;538339265;6.0;4.0;6.03;4.11;-10.08;19.07;1;1.169;0;1
133;13;538339265;6.0;3.5;6.03;3.61;-10.58;18.57;1;0.716;0;1
134;14;638354634;6.0;3.5;5.96;3.55;-10.99;20.23;-1;0.494;1;0
135;15;638354634;6.0;4.0;5.96;4.05;-10.49;20.73;-1;0.521;1;0
136;16;956002509;6.0;4.5;5.96;4.48;-9.32;16.57;1;0.672;0;1
137;17;956002509;6.0;4.5;5.96;4.48;-9.32;16.57;1;0.589;0;1
138;18;728976698;6.0;4.0;6.02;4.11;-10.74;16.79;1;0.777;0;1
139;19;728976698;6.0;4.0;6.02;4.11;-10.74;16.79;1;1.35;0;1
140;20;372553040;6.0;-6.0;6.07;-6.13;-21.69;6.29;-1;0.513;1;1
141;21;372553040;6.0;-4.0;6.07;-4.13;-19.69;8.29;-1;0.285;1;1
142;22;733117513;6.0;-2.0;5.98;-2.06;-19.1;11.46;1;0.215;0;0
143;23;733117513;6.0;-2.5;5.98;-2.56;-19.6;10.96;1;0.438;0;0
144;24;575387501;6.0;-3.0;6.17;-3.2;-20.57;7.12;-1;0.517;1;1
145;25;575387501;6.0;-3.0;6.17;-3.2;-20.57;7.12;-1;0.588;1;1
146;26;16647301;6.0;-2.5;6.01;-2.59;-16.1;11.4;1;1.163;0;0
147;27;16647301;6.0;-3.0;6.01;-3.09;-16.6;10.9;-1;1.083;1;1
148;28;610624057;6.0;-3.0;5.99;-2.93;-17.22;9.74;-1;0.66;1;1
149;29;610624057;6.0;-2.5;5.99;-2.43;-16.72;10.24;-1;0.788;1;1
150;30;731673578;6.0;-2.5;5.96;-2.52;-16.29;11.56;1;0.486;0;0
151;31;731673578;6.0;-3.0;5.96;-3.02;-16.79;11.06;1;0.338;0;0
152;32;538339265;6.0;-3.5;6.03;-3.39;-17.58;11.57;-1;0.598;1;1
153;33;538339265;6.0;-3.5;6.03;-3.39;-17.58;11.57;1;0.878;0;0
154;34;638354634;6.0;-4.0;5.96;-3.95;-18.49;12.73;-1;0.614;1;1
155;35;638354634;6.0;-4.0;5.96;-3.95;-18.49;12.73;1;1.094;0;0
156;36;956002509;6.0;-4.5;5.96;-4.52;-18.32;7.57;-1;1.27;1;1
157;37;956002509;6.0;-4.5;5.96;-4.52;-18.32;7.57;-1;1.0;1;1
158;38;728976698;6.0;-4.0;6.02;-3.89;-18.74;8.79;1;1.183;0;0
159;39;728976698;6.0;-4.5;6.02;-4.39;-19.24;8.29;-1;0.587;1;1
