;num_trial;path_seed;noise_lvl;slope;sd;mean;min;max;response;RT;prop_left;acc
121;1;380127118;1.5;4.0;1.49;3.98;0.81;7.17;1;0.549;0;1
122;2;438462352;1.5;2.0;1.49;2.0;-0.59;5.52;1;0.736;0;1
123;3;438462352;1.5;0.0;1.49;-0.0;-2.59;3.52;1;0.611;0;0
124;4;570875540;1.5;-1.0;1.5;-0.98;-4.87;2.94;-1;0.548;1;1
125;5;570875540;1.5;-1.0;1.5;-0.98;-4.87;2.94;-1;0.547;1;1
126;6;79695259;1.5;-0.5;1.5;-0.5;-4.17;3.59;-1;0.634;1;1
127;7;79695259;1.5;-0.5;1.5;-0.5;-4.17;3.59;-1;0.597;1;1
128;8;357337627;1.5;0.0;1.49;-0.02;-3.32;2.75;-1;0.427;1;0
129;9;357337627;1.5;-1.0;1.49;-1.02;-4.32;1.75;-1;0.517;1;1
130;10;339048478;1.5;-1.0;1.53;-1.04;-4.46;2.23;-1;0.479;1;1
131;11;339048478;1.5;-0.5;1.53;-0.54;-3.96;2.73;-1;0.512;1;1
132;12;3897512;1.5;-0.5;1.5;-0.53;-3.41;2.57;1;0.549;0;0
133;13;3897512;1.5;-1.0;1.5;-1.03;-3.91;2.07;1;0.52;0;0
134;14;152833960;1.5;-1.5;1.48;-1.5;-4.94;2.03;-1;0.699;1;1
135;15;152833960;1.5;-1.5;1.48;-1.5;-4.94;2.03;-1;0.482;1;1
136;16;386198835;1.5;-1.0;1.5;-1.0;-4.28;1.98;-1;0.653;1;1
137;17;386198835;1.5;-1.0;1.5;-1.0;-4.28;1.98;-1;0.417;1;1
138;18;426752948;1.5;-0.5;1.5;-0.51;-3.79;3.16;1;0.64;0;0
139;19;426752948;1.5;-1.0;1.5;-1.01;-4.29;2.66;-1;0.474;1;1
140;20;279855541;1.5;-6.0;1.53;-6.05;-9.73;-2.99;-1;0.846;1;1
141;21;279855541;1.5;-4.0;1.53;-4.05;-7.73;-0.99;-1;0.337;1;1
142;22;295334325;1.5;-2.0;1.48;-2.0;-6.12;1.16;-1;0.549;1;1
143;23;295334325;1.5;0.0;1.48;0.0;-4.12;3.16;-1;0.362;1;0
144;24;188144440;1.5;1.0;1.51;1.04;-2.83;4.24;1;0.549;0;1
145;25;188144440;1.5;1.0;1.51;1.04;-2.83;4.24;1;0.327;0;1
146;26;393153215;1.5;0.5;1.49;0.49;-3.04;4.21;1;0.549;0;1
147;27;393153215;1.5;0.5;1.49;0.49;-3.04;4.21;1;0.5;0;1
