;num_trial;path_seed;noise_lvl;slope;sd;mean;min;max;response;RT;prop_left;acc
93;13;164302326;4.5;0.0;4.46;0.0;-11.3;13.12;-1;0.495;1;0
94;14;610624057;4.5;-1.0;4.49;-0.95;-11.66;8.56;-1;0.502;1;1
95;15;610624057;4.5;-1.0;4.49;-0.95;-11.66;8.56;-1;0.712;1;1
96;16;973130780;4.5;-0.5;4.61;-0.65;-11.39;11.05;-1;0.466;1;1
97;17;973130780;4.5;-0.5;4.61;-0.65;-11.39;11.05;-1;0.452;1;1
98;18;570542700;4.5;0.0;4.5;0.06;-11.04;8.71;-1;0.504;1;0
99;19;570542700;4.5;1.0;4.5;1.06;-10.04;9.71;1;0.726;0;1
100;20;956002509;4.5;-6.0;4.47;-6.01;-16.36;3.06;-1;0.524;1;1
101;21;956002509;4.5;-4.0;4.47;-4.01;-14.36;5.06;-1;0.465;1;1
102;22;575387501;4.5;-2.0;4.63;-2.15;-15.18;5.59;-1;0.445;1;1
103;23;575387501;4.5;0.0;4.63;-0.15;-13.18;7.59;-1;0.504;1;0
104;24;675929460;4.5;1.0;4.51;1.06;-10.29;12.92;1;0.47;0;1
105;25;675929460;4.5;1.0;4.51;1.06;-10.29;12.92;1;0.335;0;1
106;26;953722694;4.5;0.5;4.6;0.63;-8.47;12.75;1;0.434;0;1
107;27;953722694;4.5;0.5;4.6;0.63;-8.47;12.75;1;0.451;0;1
108;28;242808426;4.5;0.0;4.46;-0.01;-11.94;15.07;1;0.466;0;0
109;29;242808426;4.5;1.0;4.46;0.99;-10.94;16.07;-1;0.607;1;0
110;30;893241675;4.5;1.5;4.46;1.51;-13.06;8.8;1;0.52;0;1
111;31;893241675;4.5;1.5;4.46;1.51;-13.06;8.8;1;0.464;0;1
112;32;764797806;4.5;1.0;4.48;0.97;-9.54;10.75;-1;0.589;1;0
113;33;764797806;4.5;1.5;4.48;1.47;-9.04;11.25;1;0.798;0;1
114;34;164302326;4.5;1.5;4.46;1.5;-9.8;14.62;1;0.655;0;1
115;35;164302326;4.5;1.0;4.46;1.0;-10.3;14.12;1;0.737;0;1
116;36;851986172;4.5;1.0;4.48;0.97;-9.19;13.03;1;0.668;0;1
117;37;851986172;4.5;0.5;4.48;0.47;-9.69;12.53;1;0.433;0;1
118;38;851986172;4.5;0.5;4.48;0.47;-9.69;12.53;1;0.716;0;1
119;39;851986172;4.5;0.0;4.48;-0.03;-10.19;12.03;1;0.507;0;0
120;0;372553040;6.0;6.0;6.07;5.87;-9.69;18.29;1;0.127;0;1
121;1;372553040;6.0;4.0;6.07;3.87;-11.69;16.29;1;0.363;0;1
122;2;733117513;6.0;2.0;5.98;1.94;-15.1;15.46;1;0.529;0;1
123;3;733117513;6.0;0.0;5.98;-0.06;-17.1;13.46;1;0.451;0;0
124;4;575387501;6.0;-1.0;6.17;-1.2;-18.57;9.12;-1;0.524;1;1
125;5;575387501;6.0;-1.0;6.17;-1.2;-18.57;9.12;-1;0.526;1;1
126;6;16647301;6.0;-0.5;6.01;-0.59;-14.1;13.4;-1;0.543;1;1
127;7;16647301;6.0;-0.5;6.01;-0.59;-14.1;13.4;-1;0.758;1;1
128;8;610624057;6.0;0.0;5.99;0.07;-14.22;12.74;1;0.621;0;0
129;9;610624057;6.0;-1.0;5.99;-0.93;-15.22;11.74;1;0.563;0;0
130;10;731673578;6.0;-1.5;5.96;-1.52;-15.29;12.56;-1;1.043;1;1
131;11;731673578;6.0;-1.5;5.96;-1.52;-15.29;12.56;-1;0.811;1;1
132;12;538339265;6.0;-1.0;6.03;-0.89;-15.08;14.07;-1;0.488;1;1
133;13;538339265;6.0;-1.0;6.03;-0.89;-15.08;14.07;-1;0.403;1;1
134;14;638354634;6.0;-0.5;5.96;-0.45;-14.99;16.23;-1;0.637;1;1
135;15;638354634;6.0;-0.5;5.96;-0.45;-14.99;16.23;-1;0.436;1;1
136;16;956002509;6.0;0.0;5.96;-0.02;-13.82;12.07;1;0.787;0;0
137;17;956002509;6.0;1.0;5.96;0.98;-12.82;13.07;-1;0.53;1;0
138;18;728976698;6.0;1.5;6.02;1.61;-13.24;14.29;1;0.53;0;1
139;19;728976698;6.0;1.5;6.02;1.61;-13.24;14.29;1;0.749;0;1
140;20;372553040;6.0;-6.0;6.07;-6.13;-21.69;6.29;-1;0.61;1;1
141;21;372553040;6.0;-4.0;6.07;-4.13;-19.69;8.29;-1;0.455;1;1
142;22;733117513;6.0;-2.0;5.98;-2.06;-19.1;11.46;-1;0.406;1;1
143;23;733117513;6.0;0.0;5.98;-0.06;-17.1;13.46;1;0.531;0;0
144;24;575387501;6.0;1.0;6.17;0.8;-16.57;11.12;1;0.304;0;1
145;25;575387501;6.0;1.0;6.17;0.8;-16.57;11.12;-1;0.699;1;0
146;26;16647301;6.0;1.5;6.01;1.41;-12.1;15.4;1;0.471;0;1
147;27;16647301;6.0;1.5;6.01;1.41;-12.1;15.4;1;0.514;0;1
148;28;610624057;6.0;1.0;5.99;1.07;-13.22;13.74;1;0.69;0;1
149;29;610624057;6.0;1.0;5.99;1.07;-13.22;13.74;1;0.813;0;1
150;30;731673578;6.0;0.5;5.96;0.48;-13.29;14.56;1;0.349;0;1
151;31;731673578;6.0;0.5;5.96;0.48;-13.29;14.56;-1;0.436;1;0
152;32;538339265;6.0;1.0;6.03;1.11;-13.08;16.07;1;1.084;0;1
153;33;538339265;6.0;1.0;6.03;1.11;-13.08;16.07;1;0.557;0;1
154;34;638354634;6.0;0.5;5.96;0.55;-13.99;17.23;1;0.32;0;1
155;35;638354634;6.0;0.5;5.96;0.55;-13.99;17.23;1;0.717;0;1
156;36;956002509;6.0;0.0;5.96;-0.02;-13.82;12.07;-1;0.461;1;0
157;37;956002509;6.0;1.0;5.96;0.98;-12.82;13.07;-1;0.481;1;0
158;38;728976698;6.0;1.5;6.02;1.61;-13.24;14.29;1;0.396;0;1
159;39;728976698;6.0;1.5;6.02;1.61;-13.24;14.29;1;0.617;0;1
