;num_trial;path_seed;noise_lvl;slope;sd;mean;min;max;response;RT;prop_left;acc
65;25;893629044;3.0;-1.0;3.0;-1.04;-8.05;6.4;-1;0.429;1;1
66;26;994409911;3.0;-0.5;2.99;-0.48;-7.62;5.64;-1;0.436;1;1
67;27;994409911;3.0;-0.5;2.99;-0.48;-7.62;5.64;-1;0.442;1;1
68;28;935484024;3.0;0.0;2.97;-0.0;-7.88;7.72;-1;0.442;1;0
69;29;935484024;3.0;1.0;2.97;1.0;-6.88;8.72;1;0.685;0;1
70;30;798330489;3.0;1.0;2.99;1.03;-6.42;8.01;1;0.338;0;1
71;31;798330489;3.0;0.5;2.99;0.53;-6.92;7.51;1;0.407;0;1
72;32;928864415;3.0;0.5;2.98;0.48;-7.45;8.19;-1;0.38;1;0
73;33;928864415;3.0;1.0;2.98;0.98;-6.95;8.69;-1;0.572;1;0
74;34;347338382;3.0;1.5;2.99;1.49;-6.21;9.24;1;0.373;0;1
75;35;347338382;3.0;1.5;2.99;1.49;-6.21;9.24;1;0.362;0;1
76;36;409060100;3.0;1.0;3.01;1.05;-5.16;7.16;1;0.528;0;1
77;37;409060100;3.0;1.0;3.01;1.05;-5.16;7.16;1;0.586;0;1
78;38;658159113;3.0;0.5;2.99;0.54;-6.37;8.06;1;0.693;0;1
79;39;658159113;3.0;0.5;2.99;0.54;-6.37;8.06;1;0.709;0;1
80;0;678891659;4.5;6.0;4.51;5.94;-5.44;17.66;1;0.563;0;1
81;1;678891659;4.5;4.0;4.51;3.94;-7.44;15.66;-1;0.829;1;0
82;2;101637981;4.5;4.5;4.48;4.56;-6.45;14.53;1;0.617;0;1
83;3;101637981;4.5;4.5;4.48;4.56;-6.45;14.53;-1;0.842;1;0
84;4;347338382;4.5;5.0;4.48;4.98;-6.57;16.62;1;0.428;0;1
85;5;347338382;4.5;5.0;4.48;4.98;-6.57;16.62;1;0.468;0;1
86;6;538339265;4.5;4.5;4.52;4.58;-6.06;15.8;1;0.671;0;1
87;7;538339265;4.5;4.5;4.52;4.58;-6.06;15.8;1;0.565;0;1
88;8;731673578;4.5;4.0;4.47;3.98;-6.34;14.54;1;0.472;0;1
89;9;731673578;4.5;4.0;4.47;3.98;-6.34;14.54;1;0.639;0;1
90;10;447369645;4.5;3.5;4.49;3.54;-8.23;13.17;1;0.542;0;1
91;11;447369645;4.5;3.5;4.49;3.54;-8.23;13.17;1;0.468;0;1
92;12;164302326;4.5;3.0;4.46;3.0;-8.3;16.12;1;0.325;0;1
93;13;164302326;4.5;3.0;4.46;3.0;-8.3;16.12;1;0.296;0;1
94;14;610624057;4.5;2.5;4.49;2.55;-8.16;12.06;1;0.381;0;1
95;15;610624057;4.5;2.5;4.49;2.55;-8.16;12.06;1;0.478;0;1
96;16;973130780;4.5;2.0;4.61;1.85;-8.89;13.55;-1;0.553;1;0
97;17;973130780;4.5;2.5;4.61;2.35;-8.39;14.05;-1;0.464;1;0
98;18;570542700;4.5;3.0;4.5;3.06;-8.04;11.71;1;0.479;0;1
99;19;570542700;4.5;3.0;4.5;3.06;-8.04;11.71;1;0.442;0;1
100;20;956002509;4.5;-6.0;4.47;-6.01;-16.36;3.06;-1;0.462;1;1
101;21;956002509;4.5;-4.0;4.47;-4.01;-14.36;5.06;-1;0.421;1;1
102;22;575387501;4.5;-2.0;4.63;-2.15;-15.18;5.59;-1;0.415;1;1
103;23;575387501;4.5;0.0;4.63;-0.15;-13.18;7.59;-1;0.539;1;0
104;24;675929460;4.5;1.0;4.51;1.06;-10.29;12.92;1;0.511;0;1
105;25;675929460;4.5;1.0;4.51;1.06;-10.29;12.92;1;0.674;0;1
106;26;953722694;4.5;0.5;4.6;0.63;-8.47;12.75;-1;0.576;1;0
107;27;953722694;4.5;1.0;4.6;1.13;-7.97;13.25;-1;0.4805;1;0
108;28;242808426;4.5;1.5;4.46;1.49;-10.44;16.57;1;0.445;0;1
109;29;242808426;4.5;1.5;4.46;1.49;-10.44;16.57;1;0.44;0;1
110;30;893241675;4.5;1.0;4.46;1.01;-13.56;8.3;1;0.409;0;1
111;31;893241675;4.5;1.0;4.46;1.01;-13.56;8.3;1;0.356;0;1
112;32;764797806;4.5;0.5;4.48;0.47;-10.04;10.25;1;0.69;0;1
113;33;764797806;4.5;0.5;4.48;0.47;-10.04;10.25;-1;0.737;1;0
114;34;164302326;4.5;1.0;4.46;1.0;-10.3;14.12;1;0.4805;0;1
115;35;164302326;4.5;1.0;4.46;1.0;-10.3;14.12;1;0.655;0;1
116;36;851986172;4.5;0.5;4.48;0.47;-9.69;12.53;1;0.357;0;1
117;37;851986172;4.5;0.5;4.48;0.47;-9.69;12.53;1;0.4805;0;1
118;38;851986172;4.5;0.0;4.48;-0.03;-10.19;12.03;1;0.482;0;0
119;39;851986172;4.5;-1.0;4.48;-1.03;-11.19;11.03;-1;0.357;1;1
120;0;372553040;6.0;6.0;6.07;5.87;-9.69;18.29;1;0.373;0;1
121;1;372553040;6.0;4.0;6.07;3.87;-11.69;16.29;1;0.384;0;1
122;2;733117513;6.0;2.0;5.98;1.94;-15.1;15.46;1;0.392;0;1
123;3;733117513;6.0;0.0;5.98;-0.06;-17.1;13.46;-1;0.723;1;0
124;4;575387501;6.0;1.0;6.17;0.8;-16.57;11.12;-1;0.498;1;0
125;5;575387501;6.0;1.5;6.17;1.3;-16.07;11.62;-1;0.436;1;0
126;6;16647301;6.0;2.0;6.01;1.91;-11.6;15.9;-1;0.333;1;0
127;7;16647301;6.0;2.5;6.01;2.41;-11.1;16.4;1;0.515;0;1
128;8;610624057;6.0;2.5;5.99;2.57;-11.72;15.24;1;0.561;0;1
129;9;610624057;6.0;2.0;5.99;2.07;-12.22;14.74;1;0.623;0;1
130;10;731673578;6.0;2.0;5.96;1.98;-11.79;16.06;1;0.49;0;1
131;11;731673578;6.0;1.5;5.96;1.48;-12.29;15.56;1;0.724;0;1
132;12;538339265;6.0;1.5;6.03;1.61;-12.58;16.57;1;0.593;0;1
133;13;538339265;6.0;1.0;6.03;1.11;-13.08;16.07;-1;0.493;1;0
134;14;638354634;6.0;1.5;5.96;1.55;-12.99;18.23;1;0.577;0;1
135;15;638354634;6.0;1.5;5.96;1.55;-12.99;18.23;1;0.55;0;1
136;16;956002509;6.0;1.0;5.96;0.98;-12.82;13.07;-1;0.44;1;0
137;17;956002509;6.0;1.5;5.96;1.48;-12.32;13.57;1;0.523;0;1
138;18;728976698;6.0;1.5;6.02;1.61;-13.24;14.29;1;0.617;0;1
139;19;728976698;6.0;1.0;6.02;1.11;-13.74;13.79;1;0.454;0;1
140;20;372553040;6.0;-6.0;6.07;-6.13;-21.69;6.29;-1;0.473;1;1
141;21;372553040;6.0;-4.0;6.07;-4.13;-19.69;8.29;-1;0.677;1;1
142;22;733117513;6.0;-2.0;5.98;-2.06;-19.1;11.46;-1;0.519;1;1
143;23;733117513;6.0;0.0;5.98;-0.06;-17.1;13.46;-1;0.39;1;0
144;24;575387501;6.0;1.0;6.17;0.8;-16.57;11.12;-1;0.711;1;0
145;25;575387501;6.0;1.5;6.17;1.3;-16.07;11.62;-1;0.411;1;0
146;26;16647301;6.0;2.0;6.01;1.91;-11.6;15.9;1;0.872;0;1
147;27;16647301;6.0;2.0;6.01;1.91;-11.6;15.9;-1;0.768;1;0
148;28;610624057;6.0;2.5;5.99;2.57;-11.72;15.24;1;0.669;0;1
149;29;610624057;6.0;2.5;5.99;2.57;-11.72;15.24;1;0.515;0;1
150;30;731673578;6.0;2.0;5.96;1.98;-11.79;16.06;1;0.462;0;1
151;31;731673578;6.0;2.0;5.96;1.98;-11.79;16.06;1;0.408;0;1
152;32;538339265;6.0;1.5;6.03;1.61;-12.58;16.57;1;0.654;0;1
153;33;538339265;6.0;1.5;6.03;1.61;-12.58;16.57;1;0.511;0;1
154;34;638354634;6.0;1.0;5.96;1.05;-13.49;17.73;1;0.498;0;1
155;35;638354634;6.0;1.0;5.96;1.05;-13.49;17.73;1;0.56;0;1
156;36;956002509;6.0;0.5;5.96;0.48;-13.32;12.57;1;0.436;0;1
157;37;956002509;6.0;0.5;5.96;0.48;-13.32;12.57;1;0.524;0;1
158;38;728976698;6.0;0.0;6.02;0.11;-14.74;12.79;1;0.419;0;0
159;39;728976698;6.0;-1.0;6.02;-0.89;-15.74;11.79;-1;0.487;1;1
