;num_trial;path_seed;noise_lvl;slope;sd;mean;min;max;response;RT;prop_left;acc
0;0;380127118;1.5;6.0;1.49;5.98;2.81;9.17;1;0.348;0;1
1;1;380127118;1.5;4.0;1.49;3.98;0.81;7.17;1;0.231;0;1
2;2;438462352;1.5;2.0;1.49;2.0;-0.59;5.52;1;0.311;0;1
3;3;438462352;1.5;0.0;1.49;-0.0;-2.59;3.52;1;0.439;0;0
4;4;570875540;1.5;1.0;1.5;1.02;-2.87;4.94;1;0.462;0;1
5;5;570875540;1.5;1.0;1.5;1.02;-2.87;4.94;1;0.31;0;1
6;6;79695259;1.5;0.5;1.5;0.5;-3.17;4.59;1;0.185;0;1
7;7;79695259;1.5;0.5;1.5;0.5;-3.17;4.59;1;0.268;0;1
8;8;357337627;1.5;0.0;1.49;-0.02;-3.32;2.75;1;0.23;0;0
9;9;357337627;1.5;-1.0;1.49;-1.02;-4.32;1.75;-1;0.316;1;1
10;10;339048478;1.5;-1.0;1.53;-1.04;-4.46;2.23;-1;0.323;1;1
11;11;339048478;1.5;-0.5;1.53;-0.54;-3.96;2.73;-1;0.425;1;1
12;12;3897512;1.5;-0.5;1.5;-0.53;-3.41;2.57;-1;0.383;1;1
13;13;3897512;1.5;0.0;1.5;-0.03;-2.91;3.07;-1;0.309;1;0
14;14;152833960;1.5;1.0;1.48;1.0;-2.44;4.53;1;0.161;0;1
15;15;152833960;1.5;1.0;1.48;1.0;-2.44;4.53;1;0.236;0;1
16;16;386198835;1.5;0.5;1.5;0.5;-2.78;3.48;-1;0.21;1;0
17;17;386198835;1.5;1.0;1.5;1.0;-2.28;3.98;1;0.319;0;1
18;18;426752948;1.5;1.0;1.5;0.99;-2.29;4.66;1;0.301;0;1
19;19;426752948;1.5;0.5;1.5;0.49;-2.79;4.16;1;0.475;0;1
20;20;279855541;1.5;-6.0;1.53;-6.05;-9.73;-2.99;-1;0.332;1;1
21;21;279855541;1.5;-4.0;1.53;-4.05;-7.73;-0.99;-1;0.312;1;1
22;22;295334325;1.5;-2.0;1.48;-2.0;-6.12;1.16;-1;0.35;1;1
23;23;295334325;1.5;0.0;1.48;0.0;-4.12;3.16;-1;0.366;1;0
24;24;188144440;1.5;1.0;1.51;1.04;-2.83;4.24;1;0.294;0;1
25;25;188144440;1.5;1.0;1.51;1.04;-2.83;4.24;1;0.15;0;1
26;26;393153215;1.5;0.5;1.49;0.49;-3.04;4.21;1;0.313;0;1
27;27;393153215;1.5;0.5;1.49;0.49;-3.04;4.21;1;0.099;0;1
28;28;639661761;1.5;0.0;1.49;0.01;-3.75;3.64;-1;0.332;1;0
29;29;639661761;1.5;-1.0;1.49;-0.99;-4.75;2.64;-1;0.384;1;1
30;30;854310224;1.5;-1.0;1.5;-1.03;-4.03;2.73;-1;0.431;1;1
31;31;854310224;1.5;-0.5;1.5;-0.53;-3.53;3.23;-1;0.316;1;1
32;32;969697365;1.5;-0.5;1.5;-0.52;-4.31;2.88;-1;0.332;1;1
33;33;969697365;1.5;0.0;1.5;-0.02;-3.81;3.38;-1;0.358;1;0
34;34;573494491;1.5;-1.0;1.55;-0.95;-4.4;2.54;-1;0.324;1;1
35;35;573494491;1.5;-1.0;1.55;-0.95;-4.4;2.54;-1;0.255;1;1
36;36;206088160;1.5;-0.5;1.48;-0.51;-4.04;2.73;-1;0.477;1;1
37;37;206088160;1.5;-0.5;1.48;-0.51;-4.04;2.73;-1;0.108;1;1
38;38;427832034;1.5;0.0;1.49;-0.01;-2.92;3.54;1;0.186;0;0
39;39;427832034;1.5;-1.0;1.49;-1.01;-3.92;2.54;-1;0.279;1;1
40;0;564542017;3.0;6.0;3.0;5.96;-0.74;13.03;1;0.325;0;1
41;1;564542017;3.0;4.0;3.0;3.96;-2.74;11.03;1;0.332;0;1
42;2;708828609;3.0;2.0;2.98;1.99;-4.33;8.74;1;0.337;0;1
43;3;708828609;3.0;0.0;2.98;-0.01;-6.33;6.74;1;0.414;0;0
44;4;348283459;3.0;1.0;2.98;1.01;-7.26;8.74;1;0.342;0;1
45;5;348283459;3.0;1.0;2.98;1.01;-7.26;8.74;1;0.392;0;1
46;6;267566244;3.0;0.5;2.98;0.5;-6.18;7.06;1;0.286;0;1
47;7;267566244;3.0;0.5;2.98;0.5;-6.18;7.06;1;0.343;0;1
48;8;16647301;3.0;0.0;3.0;-0.04;-6.8;6.95;1;0.35;0;0
49;9;16647301;3.0;-1.0;3.0;-1.04;-7.8;5.95;-1;0.342;1;1
50;10;182719943;3.0;-1.0;3.03;-1.07;-7.39;5.66;-1;0.38;1;1
51;11;182719943;3.0;-0.5;3.03;-0.57;-6.89;6.16;1;0.296;0;0
52;12;663561545;3.0;-1.0;2.97;-1.0;-8.28;6.5;-1;0.25;1;1
53;13;663561545;3.0;-1.0;2.97;-1.0;-8.28;6.5;-1;0.342;1;1
54;14;736200266;3.0;-0.5;2.98;-0.51;-7.95;6.08;-1;0.428;1;1
55;15;736200266;3.0;-0.5;2.98;-0.51;-7.95;6.08;-1;0.267;1;1
56;16;939097707;3.0;0.0;3.0;-0.03;-7.34;7.36;-1;0.356;1;0
57;17;939097707;3.0;-1.0;3.0;-1.03;-8.34;6.36;-1;0.372;1;1
58;18;347338382;3.0;-1.0;2.99;-1.01;-8.71;6.74;-1;0.264;1;1
59;19;347338382;3.0;-0.5;2.99;-0.51;-8.21;7.24;-1;0.293;1;1
60;20;714756784;3.0;-6.0;3.0;-6.05;-13.51;1.39;-1;0.342;1;1
61;21;714756784;3.0;-4.0;3.0;-4.05;-11.51;3.39;-1;0.342;1;1
62;22;550250207;3.0;-2.0;3.0;-2.03;-8.74;4.33;1;0.342;0;0
63;23;550250207;3.0;-2.5;3.0;-2.53;-9.24;3.83;-1;0.206;1;1
64;24;893629044;3.0;-2.5;3.0;-2.54;-9.55;4.9;-1;0.367;1;1
65;25;893629044;3.0;-2.0;3.0;-2.04;-9.05;5.4;-1;0.331;1;1
66;26;994409911;3.0;-2.0;2.99;-1.98;-9.12;4.14;-1;0.362;1;1
67;27;994409911;3.0;-1.5;2.99;-1.48;-8.62;4.64;-1;0.345;1;1
68;28;935484024;3.0;-1.5;2.97;-1.5;-9.38;6.22;-1;0.372;1;1
69;29;935484024;3.0;-1.0;2.97;-1.0;-8.88;6.72;-1;0.393;1;1
